date,USD,EUR,GBP,JPY,CAD,AUD,CHF
2002-08-04 00:00:00+00:00,,3332.64990234375,3996.39990234375,9704.9296875,,3009.199951171875,4849.0
2002-08-05 00:00:00+00:00,834.5999755859375,3568.639892578125,4131.0,9501.01953125,,2985.60009765625,5127.2001953125
2002-08-06 00:00:00+00:00,859.5700073242188,3465.5400390625,4094.39990234375,9834.400390625,6519.2001953125,3051.0,5054.2001953125
2002-08-07 00:00:00+00:00,876.77001953125,3679.260009765625,4240.5,9799.5703125,6486.7001953125,3077.10009765625,5254.0
2002-08-08 00:00:00+00:00,905.4600219726562,3760.860107421875,4322.39990234375,9999.7900390625,6612.2001953125,3106.800048828125,5324.0
2002-08-09 00:00:00+00:00,908.6400146484376,,,,6645.89990234375,,
2002-08-11 00:00:00+00:00,,3647.1298828125,4221.60009765625,9747.8203125,,3103.800048828125,5244.7998046875
2002-08-12 00:00:00+00:00,903.7999877929688,3683.2099609375,4271.7001953125,9688.6103515625,6571.39990234375,3110.300048828125,5324.7998046875
2002-08-13 00:00:00+00:00,884.2100219726562,3589.919921875,4171.10009765625,9638.41015625,6529.0,3096.199951171875,5266.7998046875
2002-08-14 00:00:00+00:00,919.6199951171876,3665.739990234375,4327.5,9795.5703125,6550.10009765625,3128.0,5424.10009765625
2002-08-15 00:00:00+00:00,930.25,3684.68994140625,4330.0,9788.1298828125,6557.60009765625,3133.300048828125,5401.60009765625
2002-08-16 00:00:00+00:00,928.77001953125,,,,6571.7001953125,,
2002-08-18 00:00:00+00:00,,3837.669921875,4426.89990234375,9599.099609375,,3148.199951171875,5534.7998046875
2002-08-19 00:00:00+00:00,950.7000122070312,3768.510009765625,4368.89990234375,9620.6904296875,6658.10009765625,3176.699951171875,5379.5
2002-08-20 00:00:00+00:00,937.4299926757812,3868.169921875,4364.7998046875,9642.6103515625,6655.2998046875,3164.300048828125,5486.39990234375
2002-08-21 00:00:00+00:00,949.3599853515624,3906.550048828125,4434.7001953125,9814.01953125,6664.89990234375,3195.699951171875,5511.39990234375
2002-08-22 00:00:00+00:00,962.7000122070312,3828.260009765625,4389.7998046875,9867.4501953125,6727.7998046875,3184.5,5493.2998046875
2002-08-23 00:00:00+00:00,940.8599853515624,,,,6614.2998046875,,
2002-08-25 00:00:00+00:00,,3783.840087890625,,10067.740234375,,3176.89990234375,5424.2001953125
2002-08-26 00:00:00+00:00,947.9500122070312,3851.340087890625,4449.7001953125,9907.2998046875,6697.89990234375,3160.300048828125,5491.0
2002-08-27 00:00:00+00:00,934.8200073242188,3682.840087890625,4274.0,9766.73046875,6642.7998046875,3137.699951171875,5265.89990234375
2002-08-28 00:00:00+00:00,917.8699951171876,3660.949951171875,4209.2998046875,9620.1396484375,6579.89990234375,3130.800048828125,5129.2998046875
2002-08-29 00:00:00+00:00,917.7999877929688,3712.93994140625,4227.2998046875,9619.2998046875,6590.0,3120.10009765625,5230.5
2002-08-30 00:00:00+00:00,916.0700073242188,,,,6612.0,,
2002-09-01 00:00:00+00:00,,3609.409912109375,4180.89990234375,9521.6298828125,,3131.0,5096.0
2002-09-02 00:00:00+00:00,,3398.989990234375,4028.699951171875,9217.0400390625,,3143.199951171875,4913.89990234375
2002-09-03 00:00:00+00:00,878.02001953125,3425.89990234375,4027.0,9075.08984375,6453.5,3093.199951171875,4960.0
