observation_date,ULQELP01USQ657S
1991-04-01,0.8250585514254301
1991-07-01,0.5645804959256790
1991-10-01,0.3326243149718250
1992-01-01,0.9573299708487560
1992-04-01,0.7015534208059870
1992-07-01,0.6935895281806980
1992-10-01,0.9742628708353970
1993-01-01,-0.2223642853572210
1993-04-01,0.0268209880744178
1993-07-01,-0.0776009269353568
1993-10-01,0.9198025954558759
1994-01-01,0.2734676552081600
1994-04-01,0.8574843353960080
1994-07-01,0.0549128162081530
1994-10-01,0.1664833317185080
1995-01-01,0.0340597410508646
1995-04-01,0.4748417814080110
1995-07-01,0.6050518685001330
1995-10-01,0.4478007774948930
1996-01-01,0.4917083705293920
1996-04-01,1.0737808187600000
1996-07-01,0.1528429311613140
1996-10-01,0.5467729485132210
1997-01-01,0.1321419645877830
1997-04-01,1.0018062094382800
1997-07-01,0.7727837002471680
1997-10-01,0.4262364905595830
1998-01-01,0.7885428020594279
1998-04-01,0.5589211681237400
1998-07-01,1.0211245995569700
1998-10-01,1.0520934436003699
1999-01-01,0.4461685947336730
1999-04-01,0.6293563580993300
1999-07-01,1.0558238695079700
1999-10-01,1.1075181485146000
2000-01-01,-1.3593897533995600
2000-04-01,1.5779070939291500
2000-07-01,0.2859887626469240
2000-10-01,0.1238696191085310
2001-01-01,-0.6049789954075020
2001-04-01,1.0915780146322500
2001-07-01,-0.1320649119173400
2001-10-01,0.6381551952069640
2002-01-01,0.9255149294989760
2002-04-01,0.4247992994284810
2002-07-01,0.0786869497123149
2002-10-01,0.2371723417929160
2003-01-01,-0.0531087459596256
2003-04-01,0.7307339852355190
2003-07-01,1.7457388557236799
2003-10-01,0.6273839681751930
2004-01-01,0.4097985975651920
2004-04-01,0.4753162105528440
2004-07-01,0.4879979779359390
2004-10-01,0.6662353369140950
2005-01-01,0.8223175329987720
2005-04-01,-0.2867941372601250
2005-07-01,0.2445536263981510
2005-10-01,0.3350343225558270
2006-01-01,0.7451082742033480
2006-04-01,-0.1715588843511890
2006-07-01,-0.1823776222077400
2006-10-01,0.1261223525304120
2007-01-01,-0.0622473939207590
2007-04-01,0.8079005547384310
2007-07-01,0.5119355013341120
2007-10-01,0.4028210590109260
2008-01-01,-0.3827279865915330
2008-04-01,0.7891386551377459
2008-07-01,-0.0765100046386956
2008-10-01,-1.3880224857599801
2009-01-01,0.6752071631977100
2009-04-01,0.6717893143435379
2009-07-01,0.9995419056591081
2009-10-01,1.8374937277966901
2010-01-01,0.3235401452976180
2010-04-01,0.5061165982274189
2010-07-01,0.6905622017567470
2010-10-01,0.6573091490987600
2011-01-01,-0.4325408802327430
2011-04-01,0.6017880861567960
2011-07-01,-0.2736595778349510
2011-10-01,0.5368101157105660
2012-01-01,0.0370567589465015
2012-04-01,0.2065825203957420
2012-07-01,-0.1208357528189680
2012-10-01,-0.4586229387780870
2013-01-01,1.0156890995964101
2013-04-01,-0.0915989476996952
2013-07-01,0.5038958931264040
2013-10-01,0.9216166408065980
2014-01-01,-1.0624488964233101
2014-04-01,0.8737086280976440
2014-07-01,0.7623809107843930
2014-10-01,-0.1164562478666340
2015-01-01,0.4753711896569250
2015-04-01,0.2075827989205600
2015-07-01,0.2445342068097070
2015-10-01,-0.2619345023103230
2016-01-01,-0.3029797206397890
2016-04-01,0.1841725899978960
2016-07-01,0.3409363993521750
2016-10-01,0.3756453176165050
2017-01-01,0.0932367768100746
2017-04-01,0.1343502032062390
2017-07-01,0.4136458305065270
2017-10-01,1.1358129466409701
2018-01-01,0.0504319642071701
2018-04-01,0.1237270657705200
2018-07-01,0.4216603635347550
2018-10-01,-0.3408152154804900
2019-01-01,0.4868606048799160
2019-04-01,0.7291964946649860
2019-07-01,0.5026717730199530
2019-10-01,0.1463078613560190
2020-01-01,-0.6937289269806800
2020-04-01,5.5194695664826599
2020-07-01,1.3853824650784601
2020-10-01,-1.4669342793120601
2021-01-01,1.0419784536695200
2021-04-01,0.7354512791297410
2021-07-01,-0.3964262441754930
2021-10-01,0.3544524387322740
2022-01-01,-1.9762050733159000
2022-04-01,-0.4145323361140790
2022-07-01,0.3459528084099850
2022-10-01,0.5196512264994440
2023-01-01,-0.4841834601125830
2023-04-01,0.2194240195682260
2023-07-01,0.9361180857051939
