report_date_as_yyyy_mm_dd,cftc_contract_market_code,contract_market_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,nonrept_positions_long_all,nonrept_positions_short_all
2007-06-12T00:00:00.000,098662,USD INDEX,27553,4785,14710,16772,6919,2681,2609
2007-06-12T00:00:00.000,099741,EURO FX,227892,93562,42924,71199,140403,60186,41620
2007-06-12T00:00:00.000,112741,NZ DOLLAR,55629,27973,1577,24618,52210,3020,1824
2007-06-12T00:00:00.000,232741,AUSTRALIAN DOLLAR,157047,90443,17069,29955,125734,34828,12423
2007-06-19T00:00:00.000,090741,CANADIAN DOLLAR,243351,92321,33525,115191,163257,32206,42936
2007-06-19T00:00:00.000,092741,SWISS FRANC,110556,6682,86013,95587,2206,8276,22326
2007-06-19T00:00:00.000,096742,BRITISH POUND,133035,92943,21250,13029,93387,26798,18133
2007-06-19T00:00:00.000,097741,JAPANESE YEN,310083,45218,206579,227309,65979,37041,37010
2007-06-19T00:00:00.000,098662,USD INDEX,18675,7274,10411,5349,2538,2394,2068
2007-06-19T00:00:00.000,099741,EURO FX,183775,85173,38832,47546,113147,50130,30870
2007-06-19T00:00:00.000,112741,NZ DOLLAR,41113,26386,2070,11530,36852,2800,1794
2007-06-19T00:00:00.000,232741,AUSTRALIAN DOLLAR,115118,75187,9974,7354,95081,31175,8661
2007-06-26T00:00:00.000,090741,CANADIAN DOLLAR,139879,82053,13190,25696,103754,30651,21456
2007-06-26T00:00:00.000,092741,SWISS FRANC,101945,8303,67134,85894,10089,7748,24722
2007-06-26T00:00:00.000,096742,BRITISH POUND,159791,119328,23194,9501,117340,30550,18845
2007-06-26T00:00:00.000,097741,JAPANESE YEN,352299,49411,237488,264063,77604,38357,36739
2007-06-26T00:00:00.000,098662,USD INDEX,24151,7236,18124,12357,1329,2061,2201
2007-06-26T00:00:00.000,099741,EURO FX,183893,92876,25443,38856,125552,51473,32210
2007-06-26T00:00:00.000,112741,NZ DOLLAR,41393,26627,2753,11141,36751,3204,1468
2007-06-26T00:00:00.000,232741,AUSTRALIAN DOLLAR,111504,73314,6339,4639,93141,32752,11225
2007-07-03T00:00:00.000,090741,CANADIAN DOLLAR,143135,79653,14400,26909,104004,35084,23242
2007-07-03T00:00:00.000,092741,SWISS FRANC,95030,14876,48451,69804,27367,10350,19212
2007-07-03T00:00:00.000,096742,BRITISH POUND,164639,122379,24206,8765,113388,32827,26377
2007-07-03T00:00:00.000,097741,JAPANESE YEN,326811,43373,198511,244264,91434,38640,36332
2007-07-03T00:00:00.000,098662,USD INDEX,35149,9495,28501,21784,1392,1514,2900
2007-07-03T00:00:00.000,099741,EURO FX,195000,101643,25119,29601,136922,62426,31629
2007-07-03T00:00:00.000,112741,NZ DOLLAR,41316,25511,2617,11608,36383,3817,1936
2007-07-03T00:00:00.000,232741,AUSTRALIAN DOLLAR,109147,68053,9956,10171,89064,30109,9313
2007-07-10T00:00:00.000,090741,CANADIAN DOLLAR,143434,82889,15511,22255,106004,36807,20436
2007-07-10T00:00:00.000,092741,SWISS FRANC,102992,20339,58411,70250,26864,12403,17717
2007-07-10T00:00:00.000,096742,BRITISH POUND,156362,112950,24419,8054,105737,34810,25658
2007-07-10T00:00:00.000,097741,JAPANESE YEN,320333,51549,177439,226591,104651,41663,37713
2007-07-10T00:00:00.000,098662,USD INDEX,38063,9671,29630,24689,2217,1367,3880
2007-07-10T00:00:00.000,099741,EURO FX,223674,129843,26947,27319,157712,64951,37454
2007-07-10T00:00:00.000,112741,NZ DOLLAR,41167,25480,2230,12028,36581,3285,1982
2007-07-10T00:00:00.000,232741,AUSTRALIAN DOLLAR,110984,69945,4787,6466,93890,33744,11478
2007-07-17T00:00:00.000,090741,CANADIAN DOLLAR,150522,85281,18009,27001,110312,36703,20664
2007-07-17T00:00:00.000,092741,SWISS FRANC,110578,24189,59743,71426,32875,14775,17772
2007-07-17T00:00:00.000,096742,BRITISH POUND,173222,123452,25086,16579,124035,32506,23416
2007-07-17T00:00:00.000,097741,JAPANESE YEN,303595,50431,177204,212555,91657,40115,34240
2007-07-17T00:00:00.000,098662,USD INDEX,44644,10449,35870,30761,2725,1264,3879
2007-07-17T00:00:00.000,099741,EURO FX,221237,123364,24179,31096,163661,64722,31342
2007-07-17T00:00:00.000,112741,NZ DOLLAR,43212,26292,1906,13151,39007,3514,2044
2007-07-17T00:00:00.000,232741,AUSTRALIAN DOLLAR,120509,78022,9766,9972,97491,31421,12158
2007-07-24T00:00:00.000,090741,CANADIAN DOLLAR,158948,94483,17519,25054,118037,36578,20559
2007-07-24T00:00:00.000,092741,SWISS FRANC,115383,21909,64786,78675,34685,14611,15724
2007-07-24T00:00:00.000,096742,BRITISH POUND,158955,107615,24111,16700,110055,34101,24250
2007-07-24T00:00:00.000,097741,JAPANESE YEN,284669,51088,143503,188343,106993,43995,32930
2007-07-24T00:00:00.000,098662,USD INDEX,47619,10371,38722,33734,2869,1423,3937
2007-07-24T00:00:00.000,099741,EURO FX,225781,126890,30475,31658,162016,65218,31275
2007-07-24T00:00:00.000,112741,NZ DOLLAR,46589,30047,2203,13182,42066,3360,2320
2007-07-24T00:00:00.000,232741,AUSTRALIAN DOLLAR,118608,75651,8808,9799,94630,31431,13443
2007-07-31T00:00:00.000,090741,CANADIAN DOLLAR,133951,68138,18440,28278,94909,34621,17688
2007-07-31T00:00:00.000,092741,SWISS FRANC,116838,28309,42942,74115,58284,14227,15425
2007-07-31T00:00:00.000,096742,BRITISH POUND,128722,89522,20809,9372,86690,29096,20491
2007-07-31T00:00:00.000,097741,JAPANESE YEN,264271,46600,97762,174003,133513,42973,32301
2007-07-31T00:00:00.000,098662,USD INDEX,44523,9334,36311,31541,2836,1506,3234
2007-07-31T00:00:00.000,099741,EURO FX,214527,104189,25736,49491,154719,58845,32070
2007-07-31T00:00:00.000,112741,NZ DOLLAR,32233,15457,1193,14162,29164,2614,1876
2007-07-31T00:00:00.000,232741,AUSTRALIAN DOLLAR,108022,54254,18481,27336,78588,25669,10190
2007-08-07T00:00:00.000,090741,CANADIAN DOLLAR,135946,71689,19751,30031,95508,32064,18525
2007-08-07T00:00:00.000,092741,SWISS FRANC,121823,34401,36705,66018,70306,20657,14065
2007-08-07T00:00:00.000,096742,BRITISH POUND,125762,74315,20182,23108,84134,27455,20562
2007-08-07T00:00:00.000,097741,JAPANESE YEN,263905,47110,81603,172806,152366,42762,28709
2007-08-07T00:00:00.000,098662,USD INDEX,42621,8971,34433,30033,2639,1465,3397
2007-08-07T00:00:00.000,099741,EURO FX,227532,111634,32605,53782,161026,59514,31299
2007-08-07T00:00:00.000,112741,NZ DOLLAR,32616,17778,1118,12560,29999,2278,1499
2007-08-07T00:00:00.000,232741,AUSTRALIAN DOLLAR,110617,52971,22252,31815,78037,25046,9543
2007-08-14T00:00:00.000,090741,CANADIAN DOLLAR,134044,66527,18717,32100,88453,31566,23023
2007-08-14T00:00:00.000,092741,SWISS FRANC,117264,26255,40245,72603,65120,17657,11150
2007-08-14T00:00:00.000,096742,BRITISH POUND,120623,58864,17506,32309,83052,27515,18130
2007-08-14T00:00:00.000,097741,JAPANESE YEN,278398,57759,79648,178281,169749,39186,25829
2007-08-14T00:00:00.000,098662,USD INDEX,33933,5175,22075,24222,6485,2121,2958
2007-08-14T00:00:00.000,099741,EURO FX,218546,90832,26158,71894,158307,51739,30000
2007-08-14T00:00:00.000,112741,NZ DOLLAR,31708,16345,2308,12769,27971,2594,1429
2007-08-14T00:00:00.000,232741,AUSTRALIAN DOLLAR,105080,42572,19252,34581,75452,26308,8757
2007-08-21T00:00:00.000,090741,CANADIAN DOLLAR,128591,60044,20011,38332,85060,26455,19760
2007-08-21T00:00:00.000,092741,SWISS FRANC,111735,14642,31921,85155,67650,11860,12086
2007-08-21T00:00:00.000,096742,BRITISH POUND,117568,48830,19691,43213,78402,23537,17487
2007-08-21T00:00:00.000,097741,JAPANESE YEN,273008,61218,59702,173550,187833,35606,22839
2007-08-21T00:00:00.000,098662,USD INDEX,25793,2237,14038,17096,4430,1671,2536
2007-08-21T00:00:00.000,099741,EURO FX,216026,74037,35574,88533,147372,47958,27582
2007-08-21T00:00:00.000,112741,NZ DOLLAR,29542,11912,3027,15189,24931,2336,1479
2007-08-21T00:00:00.000,232741,AUSTRALIAN DOLLAR,95901,24197,19221,51179,66498,19427,9084
2007-08-28T00:00:00.000,090741,CANADIAN DOLLAR,133856,68013,22919,36520,88212,26807,20209
2007-08-28T00:00:00.000,092741,SWISS FRANC,118870,17923,36046,89323,69527,11622,13295
2007-08-28T00:00:00.000,096742,BRITISH POUND,123570,55525,20954,45882,85074,20926,16305
2007-08-28T00:00:00.000,097741,JAPANESE YEN,276995,66128,56282,173334,195871,35389,22698
2007-08-28T00:00:00.000,098662,USD INDEX,23662,2200,15828,16918,2400,1613,2503
2007-08-28T00:00:00.000,099741,EURO FX,221098,74495,31669,98326,152882,43192,31462
2007-08-28T00:00:00.000,112741,NZ DOLLAR,29236,8429,4604,18194,22069,2508,2458
2007-08-28T00:00:00.000,232741,AUSTRALIAN DOLLAR,96642,23209,11250,53347,72862,19822,12266
2007-09-04T00:00:00.000,090741,CANADIAN DOLLAR,135940,73234,21889,30583,91730,28239,18437
2007-09-04T00:00:00.000,092741,SWISS FRANC,131156,12078,46553,105019,69360,13002,14186
2007-09-04T00:00:00.000,096742,BRITISH POUND,125940,53176,20602,48925,86940,22477,17036
2007-09-04T00:00:00.000,097741,JAPANESE YEN,269834,58339,65392,175469,178832,34023,23607
2007-09-04T00:00:00.000,098662,USD INDEX,24242,3325,17005,16684,2202,1772,2574
2007-09-04T00:00:00.000,099741,EURO FX,221662,78483,31838,91240,155853,48761,30793
2007-09-04T00:00:00.000,112741,NZ DOLLAR,29416,10850,4507,16277,23332,2184,1472
2007-09-04T00:00:00.000,232741,AUSTRALIAN DOLLAR,103527,36282,9762,47591,80156,18480,12435
2007-09-11T00:00:00.000,090741,CANADIAN DOLLAR,145388,78149,19395,30595,103342,32598,18605
2007-09-11T00:00:00.000,092741,SWISS FRANC,136045,26527,23866,90158,96887,17484,13416
2007-09-11T00:00:00.000,096742,BRITISH POUND,143188,62069,20478,51229,99555,25281,18546
2007-09-11T00:00:00.000,097741,JAPANESE YEN,299538,62733,57148,195252,214810,40348,26375
2007-09-11T00:00:00.000,098662,USD INDEX,34474,5812,23016,24117,4553,1515,3875
2007-09-11T00:00:00.000,099741,EURO FX,235169,86476,28262,93096,173688,53168,30790
2007-09-11T00:00:00.000,112741,NZ DOLLAR,33398,14013,4339,16920,27162,2173,1605
2007-09-11T00:00:00.000,232741,AUSTRALIAN DOLLAR,106674,39919,9472,43498,84624,22093,11414
2007-09-18T00:00:00.000,090741,CANADIAN DOLLAR,167680,88758,8930,33172,125869,38067,25198
2007-09-18T00:00:00.000,092741,SWISS FRANC,66122,28647,23158,16440,34060,21032,8901
2007-09-18T00:00:00.000,096742,BRITISH POUND,78793,38917,25524,17150,36868,21642,15317
2007-09-18T00:00:00.000,097741,JAPANESE YEN,168189,41534,62601,93739,84116,31838,20394
2007-09-18T00:00:00.000,098662,USD INDEX,39341,5271,30771,30044,2176,1649,4017
2007-09-18T00:00:00.000,099741,EURO FX,203437,123169,37120,25057,136525,53891,28472
2007-09-18T00:00:00.000,112741,NZ DOLLAR,19015,14444,3272,2553,14342,1864,1247
2007-09-18T00:00:00.000,232741,AUSTRALIAN DOLLAR,59950,34512,11396,2703,41350,22486,6955
2007-09-25T00:00:00.000,090741,CANADIAN DOLLAR,126605,73042,13880,18564,88538,32820,22008
2007-09-25T00:00:00.000,092741,SWISS FRANC,70582,32958,26666,14495,33804,23127,10110
2007-09-25T00:00:00.000,096742,BRITISH POUND,85124,47380,22823,17251,46447,20137,15498
2007-09-25T00:00:00.000,097741,JAPANESE YEN,171770,46051,48500,91652,101925,32831,20109
2007-09-25T00:00:00.000,098662,USD INDEX,40781,5837,31860,31278,2830,1430,3855
2007-09-25T00:00:00.000,099741,EURO FX,209652,122295,38847,29894,131573,55655,37424
2007-09-25T00:00:00.000,112741,NZ DOLLAR,21124,15904,3182,2731,16473,2384,1364
2007-09-25T00:00:00.000,232741,AUSTRALIAN DOLLAR,74017,46504,7462,4391,60079,22856,6210
2007-10-02T00:00:00.000,090741,CANADIAN DOLLAR,144193,87538,18359,19290,104569,35386,19286
2007-10-02T00:00:00.000,092741,SWISS FRANC,75617,31596,34674,19058,31154,24963,9789
2007-10-02T00:00:00.000,096742,BRITISH POUND,98589,55395,28841,19246,51165,23511,18146
2007-10-02T00:00:00.000,097741,JAPANESE YEN,197060,35521,63590,127380,109662,33020,22669
2007-10-02T00:00:00.000,098662,USD INDEX,40574,6766,31329,29999,3339,1650,3747
2007-10-02T00:00:00.000,099741,EURO FX,214561,132323,37883,24276,137838,56469,37347
2007-10-02T00:00:00.000,112741,NZ DOLLAR,25717,20974,2480,2203,22027,2435,1105
2007-10-02T00:00:00.000,232741,AUSTRALIAN DOLLAR,97556,66857,12225,5729,78473,24970,6858
2007-10-09T00:00:00.000,090741,CANADIAN DOLLAR,157628,99617,16616,20303,119915,35661,19050
2007-10-09T00:00:00.000,092741,SWISS FRANC,70197,28185,32276,18582,27594,23430,10327
2007-10-09T00:00:00.000,096742,BRITISH POUND,108741,54137,23649,29526,66654,24751,18111
2007-10-09T00:00:00.000,097741,JAPANESE YEN,224347,36321,82078,154402,117142,32368,23871
2007-10-09T00:00:00.000,098662,USD INDEX,40580,6313,30676,30120,3934,1897,3720
2007-10-09T00:00:00.000,099741,EURO FX,204193,117894,30728,26551,136226,58003,35494
2007-10-09T00:00:00.000,112741,NZ DOLLAR,29258,24238,3153,2245,25561,2670,439
2007-10-09T00:00:00.000,232741,AUSTRALIAN DOLLAR,95293,61054,12003,9052,76234,24938,6807
2007-10-16T00:00:00.000,090741,CANADIAN DOLLAR,147428,90940,13991,18037,109362,36336,21960
2007-10-16T00:00:00.000,092741,SWISS FRANC,76520,26550,34739,28198,28959,21772,12822
2007-10-16T00:00:00.000,096742,BRITISH POUND,108213,56067,20363,25165,68929,25997,17937
2007-10-16T00:00:00.000,097741,JAPANESE YEN,228334,45607,84220,149731,117750,31706,25074
2007-10-16T00:00:00.000,098662,USD INDEX,39583,5299,28060,29750,5265,2256,3980
2007-10-16T00:00:00.000,099741,EURO FX,208345,116748,30144,32931,141380,56755,34910
2007-10-16T00:00:00.000,112741,NZ DOLLAR,30684,25591,3206,2407,25560,2581,1813
2007-10-16T00:00:00.000,232741,AUSTRALIAN DOLLAR,96797,64754,9165,7431,79191,24281,8110
2007-10-23T00:00:00.000,090741,CANADIAN DOLLAR,140205,82625,11302,20742,103728,34313,22650
2007-10-23T00:00:00.000,092741,SWISS FRANC,69629,26611,24101,20936,32118,22082,13410
2007-10-23T00:00:00.000,096742,BRITISH POUND,124112,62712,17291,37192,87488,24101,19226
2007-10-23T00:00:00.000,097741,JAPANESE YEN,225032,46369,67723,145548,134904,32000,21290
2007-10-23T00:00:00.000,098662,USD INDEX,41114,6564,29008,29976,5777,2358,4113
2007-10-23T00:00:00.000,099741,EURO FX,195913,100683,31667,39483,124130,54037,38406
2007-10-23T00:00:00.000,112741,NZ DOLLAR,30493,23802,4351,3410,24335,3183,1709
2007-10-23T00:00:00.000,232741,AUSTRALIAN DOLLAR,85160,51672,8019,9591,68892,23692,8044
2007-10-30T00:00:00.000,090741,CANADIAN DOLLAR,137711,79052,10221,23079,102463,33393,22840
2007-10-30T00:00:00.000,092741,SWISS FRANC,72401,32274,21484,17091,41075,23034,9840
2007-10-30T00:00:00.000,096742,BRITISH POUND,138550,70484,17556,41169,100625,26892,20364
2007-10-30T00:00:00.000,097741,JAPANESE YEN,222002,57461,67410,129666,133709,33822,19830
2007-10-30T00:00:00.000,098662,USD INDEX,41134,7223,27357,29242,7128,2307,4287
2007-10-30T00:00:00.000,099741,EURO FX,199482,100809,31961,41037,128135,55865,37615
2007-10-30T00:00:00.000,112741,NZ DOLLAR,26253,19101,4433,4134,20665,2920,1057
2007-10-30T00:00:00.000,232741,AUSTRALIAN DOLLAR,88532,54852,8830,8531,73210,24944,6287
2007-11-06T00:00:00.000,090741,CANADIAN DOLLAR,138502,75532,11944,28379,97919,32332,26380
2007-11-06T00:00:00.000,092741,SWISS FRANC,86821,32575,30156,29028,45572,25195,11070
2007-11-06T00:00:00.000,096742,BRITISH POUND,147306,79840,19514,40375,107261,26467,19907
2007-11-06T00:00:00.000,097741,JAPANESE YEN,216041,59945,68842,121629,126869,33452,19315
2007-11-06T00:00:00.000,098662,USD INDEX,41317,8058,26549,28199,8283,2786,4211
2007-11-06T00:00:00.000,099741,EURO FX,217765,109002,32954,48039,144656,58947,38378
2007-11-06T00:00:00.000,112741,NZ DOLLAR,25305,17935,4554,4058,19548,3214,1105
2007-11-06T00:00:00.000,232741,AUSTRALIAN DOLLAR,93618,59911,9274,8185,75825,25257,8254
2007-11-13T00:00:00.000,090741,CANADIAN DOLLAR,121478,55876,9153,31485,89586,31397,20019
2007-11-13T00:00:00.000,092741,SWISS FRANC,77136,33093,17590,17650,47910,26391,11634
2007-11-13T00:00:00.000,096742,BRITISH POUND,123575,61661,18036,37168,85619,24021,19195
2007-11-13T00:00:00.000,097741,JAPANESE YEN,190955,63338,42542,86879,126365,40022,21332
2007-11-13T00:00:00.000,098662,USD INDEX,37711,5245,19992,26512,11155,3503,4113
2007-11-13T00:00:00.000,099741,EURO FX,219866,98821,29392,63973,149796,55209,38815
2007-11-13T00:00:00.000,112741,NZ DOLLAR,24117,15369,4946,5785,17981,2963,1190
2007-11-13T00:00:00.000,232741,AUSTRALIAN DOLLAR,78011,38876,6048,15471,62608,22928,8619
2007-11-20T00:00:00.000,090741,CANADIAN DOLLAR,109533,41574,9282,36064,76809,28734,20281
2007-11-20T00:00:00.000,092741,SWISS FRANC,83181,37165,23433,18608,49082,26889,10147
2007-11-20T00:00:00.000,096742,BRITISH POUND,122587,54350,19965,44093,82937,22753,18294
2007-11-20T00:00:00.000,097741,JAPANESE YEN,193209,68020,37619,83162,134908,41145,19800
2007-11-20T00:00:00.000,098662,USD INDEX,38488,5766,20416,27204,11849,3166,3871
2007-11-20T00:00:00.000,099741,EURO FX,227240,98548,28520,70157,154389,57102,42898
2007-11-20T00:00:00.000,112741,NZ DOLLAR,23219,12132,5078,8312,17384,2775,757
2007-11-20T00:00:00.000,232741,AUSTRALIAN DOLLAR,70026,35304,4808,14247,57792,20298,7249
2007-11-27T00:00:00.000,090741,CANADIAN DOLLAR,112354,39532,10533,42233,79718,27434,18948
2007-11-27T00:00:00.000,092741,SWISS FRANC,81879,37072,23870,19959,47666,24203,9698
2007-11-27T00:00:00.000,096742,BRITISH POUND,121270,56430,21368,42362,79383,21503,19544
2007-11-27T00:00:00.000,097741,JAPANESE YEN,192574,68104,36772,84172,137579,39199,17124
2007-11-27T00:00:00.000,098662,USD INDEX,38395,6100,19300,26548,12866,3420,3902
2007-11-27T00:00:00.000,099741,EURO FX,222881,91335,24779,75599,155245,54492,41402
2007-11-27T00:00:00.000,112741,NZ DOLLAR,22618,11672,4813,8489,16820,2457,985
2007-11-27T00:00:00.000,232741,AUSTRALIAN DOLLAR,64572,30147,4493,14051,51273,20331,8763
2007-12-04T00:00:00.000,090741,CANADIAN DOLLAR,114020,34194,18870,46196,74920,29957,16557
2007-12-04T00:00:00.000,092741,SWISS FRANC,77920,30533,23490,25522,44647,21292,9210
2007-12-04T00:00:00.000,096742,BRITISH POUND,117681,50879,19351,41968,77151,24241,20586
2007-12-04T00:00:00.000,097741,JAPANESE YEN,195761,73463,39378,82859,138141,38364,17167
2007-12-04T00:00:00.000,098662,USD INDEX,37432,5679,14650,25459,16190,3608,3906
2007-12-04T00:00:00.000,099741,EURO FX,236107,93659,24542,85243,167434,54378,41304
2007-12-04T00:00:00.000,112741,NZ DOLLAR,22019,14124,3125,5486,18023,2328,790
2007-12-04T00:00:00.000,232741,AUSTRALIAN DOLLAR,67940,31152,7633,15645,49535,20788,10417
2007-12-11T00:00:00.000,090741,CANADIAN DOLLAR,118951,30935,12271,52568,85898,32061,17395
2007-12-11T00:00:00.000,092741,SWISS FRANC,86792,26684,24751,39713,52836,19859,8669
2007-12-11T00:00:00.000,096742,BRITISH POUND,157832,76851,19853,62880,118164,17046,18760
2007-12-11T00:00:00.000,097741,JAPANESE YEN,218614,68557,37654,110434,159788,35886,17435
2007-12-11T00:00:00.000,098662,USD INDEX,44569,5935,13268,29051,22495,4371,3594
2007-12-11T00:00:00.000,099741,EURO FX,259477,91012,27638,110298,186059,50804,38417
2007-12-11T00:00:00.000,112741,NZ DOLLAR,27458,14047,2706,9286,22383,3675,1919
2007-12-11T00:00:00.000,232741,AUSTRALIAN DOLLAR,75747,36148,3183,17612,64409,21987,8155
2007-12-18T00:00:00.000,090741,CANADIAN DOLLAR,121294,34895,11608,54390,88867,29100,17910
2007-12-18T00:00:00.000,092741,SWISS FRANC,60246,14677,21661,26358,27969,19211,10616
2007-12-18T00:00:00.000,096742,BRITISH POUND,66527,32117,20580,17568,27293,16348,18160
2007-12-18T00:00:00.000,097741,JAPANESE YEN,176620,54075,40718,92410,118024,29302,17045
2007-12-18T00:00:00.000,098662,USD INDEX,34423,8359,7060,18224,20927,4617,3213
2007-12-18T00:00:00.000,099741,EURO FX,150165,67396,36247,33923,78738,47518,33852
2007-12-18T00:00:00.000,112741,NZ DOLLAR,19080,12556,2930,3200,15991,3243,78
2007-12-18T00:00:00.000,232741,AUSTRALIAN DOLLAR,54969,19365,8328,13956,38769,21476,7700
2007-12-24T00:00:00.000,090741,CANADIAN DOLLAR,77357,29959,15236,18913,45440,27080,15276
2007-12-24T00:00:00.000,092741,SWISS FRANC,60681,12643,24140,29969,27583,18069,8958
2007-12-24T00:00:00.000,096742,BRITISH POUND,74898,34590,25464,22055,28048,17924,21057
2007-12-24T00:00:00.000,097741,JAPANESE YEN,180033,46961,42948,105179,117336,26914,18770
2007-12-24T00:00:00.000,098662,USD INDEX,33192,8281,4995,17961,22305,4077,3019
2007-12-24T00:00:00.000,099741,EURO FX,157379,68111,37470,44647,87263,43349,31374
2007-12-24T00:00:00.000,112741,NZ DOLLAR,20826,14098,1851,4190,17818,2457,1076
2007-12-24T00:00:00.000,232741,AUSTRALIAN DOLLAR,57131,24100,10560,11152,39267,21689,7114
2007-12-31T00:00:00.000,090741,CANADIAN DOLLAR,83024,35655,12657,18604,52488,27360,16474
2007-12-31T00:00:00.000,092741,SWISS FRANC,61358,18502,23121,26082,29835,16774,8402
2007-12-31T00:00:00.000,096742,BRITISH POUND,78638,29132,31941,34131,25342,14766,20746
2007-12-31T00:00:00.000,097741,JAPANESE YEN,181412,45107,44187,107806,117255,27839,19310
2007-12-31T00:00:00.000,098662,USD INDEX,34016,8984,7505,19347,21171,3398,3053
2007-12-31T00:00:00.000,099741,EURO FX,166421,71697,35042,48525,93036,44951,37095
2007-12-31T00:00:00.000,112741,NZ DOLLAR,21344,16237,2272,2819,18455,2231,560
2007-12-31T00:00:00.000,232741,AUSTRALIAN DOLLAR,60423,26901,8877,12940,43994,20582,7552
2008-01-08T00:00:00.000,090741,CANADIAN DOLLAR,82454,31648,15224,19093,48776,29413,16154
2008-01-08T00:00:00.000,092741,SWISS FRANC,62749,21345,23516,20724,31809,20680,7424
2008-01-08T00:00:00.000,096742,BRITISH POUND,86731,30569,33831,37955,29709,17604,22588
2008-01-08T00:00:00.000,097741,JAPANESE YEN,193786,62356,24883,97448,147328,31948,19541
2008-01-08T00:00:00.000,098662,USD INDEX,37030,9952,11231,21459,19935,3442,3687
2008-01-08T00:00:00.000,099741,EURO FX,179512,85915,34013,41398,108936,50715,35079
2008-01-08T00:00:00.000,112741,NZ DOLLAR,21286,14848,1345,3471,19013,2910,871
