observation_date,ULQELP01FRQ659S
1977-01-01,3.26380848967732984
1977-04-01,2.31299221353107010
1977-07-01,2.22728251241347985
1977-10-01,2.47062720246562995
1978-01-01,2.34964058585637003
1978-04-01,3.17379866499979979
1978-07-01,3.12128621226230996
1978-10-01,3.42560535832787982
1979-01-01,3.29884071110310995
1979-04-01,2.68165076775682998
1979-07-01,3.08430730088588989
1979-10-01,2.22790908970329005
1980-01-01,7.19359127939766019
1980-04-01,5.92765104702632950
1980-07-01,4.92397548769675986
1980-10-01,4.58998526553262032
1981-01-01,-0.65746623572929896
1981-04-01,0.99703446160138198
1981-07-01,1.80399069297415005
1981-10-01,2.55511662977365006
1982-01-01,2.94122195007299014
1982-04-01,2.69402883183068997
1982-07-01,1.55091964480482991
1982-10-01,1.61833192209990995
1983-01-01,1.43339967704382998
1983-04-01,1.02396139884375992
1983-07-01,1.44415437445174000
1983-10-01,1.50439765319620000
1984-01-01,1.58011454719796007
1984-04-01,2.09577761364081017
1984-07-01,2.69564569405720000
1984-10-01,2.04925872963403011
1985-01-01,1.85636446469247995
1985-04-01,2.06571919978274998
1985-07-01,1.74573444921248000
1985-10-01,2.10083128277836018
1986-01-01,1.96007849187957994
1986-04-01,1.99496239534553998
1986-07-01,1.79889083932704996
1986-10-01,1.36139554122385009
1987-01-01,1.02068390454058000
1987-04-01,1.32554954132716007
1987-07-01,1.46440060984323006
1987-10-01,2.87894655387674980
1988-01-01,4.07684990964188021
1988-04-01,3.41678955794838979
1988-07-01,3.93213261744304976
1988-10-01,2.90672102925541997
1989-01-01,2.40962648953569980
1989-04-01,2.65710264614894021
1989-07-01,2.65807106826028994
1989-10-01,3.25149903538622009
1990-01-01,2.74724665834443016
1990-04-01,2.41275507399612010
1990-07-01,1.95902670811750990
1990-10-01,0.76478557941745895
1991-01-01,0.73893422679641296
1991-04-01,0.60978420446114101
1991-07-01,0.58166315695541504
1991-10-01,1.54549601544424009
1992-01-01,2.52601654075106019
1992-04-01,2.46019034325551988
1992-07-01,1.99118430794318990
1992-10-01,1.54362870015145992
1993-01-01,0.27636068786107498
1993-04-01,0.20936815288653199
1993-07-01,0.43260792992020403
1993-10-01,0.48437705273641302
1994-01-01,1.25468316217890008
1994-04-01,1.77707251265166999
1994-07-01,2.06637808046055005
1994-10-01,2.34526550324667005
1995-01-01,1.95556243897186999
1995-04-01,1.63835771440720990
1995-07-01,1.10997899442141001
1995-10-01,0.30445108194807102
1996-01-01,0.76795727636848099
1996-04-01,0.40873367606215399
1996-07-01,0.77756940409790998
1996-10-01,1.19675171622479004
1997-01-01,0.64374346363664003
1997-04-01,1.37863498305396992
1997-07-01,1.83778616440725995
1997-10-01,2.28219410942448020
1998-01-01,2.77381863457536015
1998-04-01,2.17624893840452982
1998-07-01,1.35317786885858005
1998-10-01,1.01342380206761007
1999-01-01,0.55620962214181502
1999-04-01,0.25287876136563597
1999-07-01,1.07845320944949008
1999-10-01,1.52420438604641006
2000-01-01,1.71776966792767993
2000-04-01,2.15966038435140995
2000-07-01,1.48253872600494008
2000-10-01,0.89991099106842598
2001-01-01,0.81540962784481996
2001-04-01,0.38226163981425298
2001-07-01,0.72238061553852195
2001-10-01,0.01216759647381440
2002-01-01,0.28979298214037102
2002-04-01,0.68490917520776196
2002-07-01,0.63679590303586098
2002-10-01,1.13272071408467001
2003-01-01,0.79062306294048001
2003-04-01,0.28315395858454900
2003-07-01,0.85556541036920197
2003-10-01,1.31923726366809002
2004-01-01,2.17357108838037982
2004-04-01,2.92326351185680000
2004-07-01,2.18541069173156011
2004-10-01,2.26934929381351980
2005-01-01,1.35810124552307010
2005-04-01,0.86224866368740105
2005-07-01,1.04025155231747002
2005-10-01,0.94973031078773296
2006-01-01,1.40651419277192002
2006-04-01,2.10890870393401020
2006-07-01,1.39563832846672997
2006-10-01,1.29522059054154992
2007-01-01,1.12977337441977999
2007-04-01,0.68392431912199503
2007-07-01,1.09642244560586999
2007-10-01,0.77544223068915297
2008-01-01,0.69832933744339598
2008-04-01,-0.21533222906548199
2008-07-01,-0.35606664871400900
2008-10-01,-1.56527251954797997
2009-01-01,-3.04604977230210006
2009-04-01,-2.02383479176548997
2009-07-01,-1.80216006424395991
2009-10-01,0.26849541123082099
2010-01-01,1.71815386689968008
2010-04-01,1.70360217600322006
2010-07-01,1.90492634420839990
2010-10-01,1.46983896056459007
2011-01-01,2.15685655117342989
2011-04-01,1.43962403599137989
2011-07-01,1.27378299017849006
2011-10-01,1.00583785818049010
2012-01-01,-0.01039184346740470
2012-04-01,0.16224142296557501
2012-07-01,0.10535003792195199
2012-10-01,-0.16569182030157401
2013-01-01,-0.04162239112271520
2013-04-01,0.79740590544326395
2013-07-01,0.36479197791901402
2013-10-01,0.93053987133387694
2014-01-01,0.70584655178971301
2014-04-01,0.00221581872990620
2014-07-01,0.77532366546184806
2014-10-01,0.24592651243549499
2015-01-01,1.00080983404446000
2015-04-01,1.07051888288953001
2015-07-01,0.55014275571097404
2015-10-01,0.72780050588199896
2016-01-01,0.70282986879844600
2016-04-01,0.06372619360803480
2016-07-01,0.13311056941743399
2016-10-01,0.45167572290255997
2017-01-01,0.32338743260286701
2017-04-01,1.31374598354929994
2017-07-01,1.80248640078618005
2017-10-01,1.77708257901350009
2018-01-01,1.05622158936670996
2018-04-01,0.86352348051567995
2018-07-01,0.65724745508351801
2018-10-01,0.70196441998146597
2019-01-01,1.33954256186842002
2019-04-01,1.30695132237336997
2019-07-01,0.64140518986874795
2019-10-01,-0.54353578071833097
2020-01-01,-6.05238667378019990
2020-04-01,-16.79580237210799964
2020-07-01,-3.68916888332499049
2020-10-01,-4.25445897971896958
2021-01-01,0.70901102170741703
2021-04-01,13.51514930795820035
2021-07-01,-0.01882645116389550
2021-10-01,1.01840921709317000
2022-01-01,0.74981305611982496
2022-04-01,0.69135606314072195
2022-07-01,-0.92056646237456097
2022-10-01,-0.92650413741722204
2023-01-01,-0.54406848558755405
2023-04-01,-0.17499025162687101
2023-07-01,-0.45889876427393400
