date,EUR,GBP,JPY,AUD,CAD,CHF,NZD
2014-11-07 00:00:00+00:00,8.1599903,1.1399921,61.515007,-45.660015,-31.390011,30.18,-48.500008
2014-11-10 00:00:00+00:00,6.7900009,-0.93000174,59.539997,-52.709995,-30.790007,33.14999,-49.869976
2014-11-11 00:00:00+00:00,7.4499884,1.1999875,60.590004,-48.680004,-31.300013,36.989998,-45.750011
2014-11-12 00:00:00+00:00,9.4400015,1.2500074,65.345001,-49.929996,-29.6,37.59,-51.949997
2014-11-13 00:00:00+00:00,8.489996,1.6400001,64.334991,-50.880001,-31.780008,35.28001,-46.839981
2014-11-14 00:00:00+00:00,8.9699945,3.3599989,66.36499,,-31.250008,34.989998,-48.420017
2014-11-17 00:00:00+00:00,8.4900036,0.17000252,66.925011,-53.990009,-33.530006,34.519993,-53.249989
2014-11-18 00:00:00+00:00,7.7500052,-1.1000012,69.740005,-48.289993,-34.629997,32.319996,-51.859985
2014-11-19 00:00:00+00:00,9.6350002,0.28999877,68.264992,-49.650017,-34.16,31.610001,-52.389996
2014-11-20 00:00:00+00:00,12.145,1.9400038,67.514999,-50.889996,-34.379993,32.080002,-50.250019
2014-11-21 00:00:00+00:00,11.265,-0.15999761,66.135002,-49.700005,-34.419998,31.650009,-51.360008
2014-11-24 00:00:00+00:00,12.019996,1.6900002,67.419998,-46.660004,-34.429993,32.650002,-50.700005
2014-11-25 00:00:00+00:00,11.179996,1.3100023,66.840012,-46.890007,-35.729996,29.769993,-49.120003
2014-11-26 00:00:00+00:00,10.975015,2.8300049,61.870003,-50.519993,-36.409988,29.070009,-51.350014
2014-11-27 00:00:00+00:00,12.210006,3.9700041,64.045006,-45.490005,-34.579998,30.589998,-53.04998
2014-11-28 00:00:00+00:00,12.840003,3.8300045,64.625008,-52.999989,-35.07999,31.490004,-51.959988
2014-12-01 00:00:00+00:00,12.234998,4.2599921,65.809982,-52.120026,-36.060009,32.989994,-53.469978
2014-12-02 00:00:00+00:00,14.365,4.8499994,67.789993,-47.560005,-36.870003,31.929993,-52.390015
2014-12-03 00:00:00+00:00,14.025,2.5400019,66.740013,-46.449989,-35.07,30.580006,-52.560009
2014-12-04 00:00:00+00:00,12.235,2.0499964,64.279999,-45.140022,-33.790005,30.569998,-49.100025
2014-12-05 00:00:00+00:00,12.695001,1.8499972,62.80999,-48.139992,-33.035,31.050011,-53.680016
2014-12-08 00:00:00+00:00,12.925004,2.5100069,65.00502,-38.909992,-32.059994,31.700008,-49.450005
2014-12-09 00:00:00+00:00,13.065002,1.5899992,65.919998,-42.360008,-31.740004,33.160004,-49.409969
2014-12-10 00:00:00+00:00,11.17,0.83999252,66.220001,-41.090004,-32.890003,33.699997,-50.699978
2014-12-11 00:00:00+00:00,9.8299932,0.24999769,63.405006,-59.140007,-33.040005,32.759998,-57.449982
2014-12-12 00:00:00+00:00,9.6600056,0.36000594,65.370003,-46.359993,-32.099995,36.869999,-55.429974
2014-12-15 00:00:00+00:00,8.8299999,1.350005,64.200005,-48.829983,-33.309994,35.42001,-59.010002
2014-12-16 00:00:00+00:00,7.3400078,0.58001065,64.480019,-43.519993,-32.669994,36.090008,-53.069988
2014-12-17 00:00:00+00:00,5.6900053,-1.3499998,61.32999,-52.760014,-34.370007,37.129993,-57.839981
2014-12-18 00:00:00+00:00,6.0299973,1.1500049,58.409996,-46.959995,-33.380001,38.360008,-58.490017
2014-12-19 00:00:00+00:00,7.7449899,1.1299933,56.905487,,-32.090004,39.479988,-55.250015
2014-12-22 00:00:00+00:00,7.0300002,-0.73000109,57.395004,-43.34,-30.879997,40.290001,-54.989975
2014-12-23 00:00:00+00:00,4.869998,-0.20000625,57.185001,-48.699997,-32.130005,41.560009,-55.720009
2014-12-24 00:00:00+00:00,,-0.72999603,54.430004,-47.720009,-33.909992,40.500019,-58.119999
2014-12-25 00:00:00+00:00,,,56.726986,,-32.710003,41.390007,-57.270008
2014-12-26 00:00:00+00:00,,,56.675003,,-32.869995,41.090012,-57.600006
2014-12-29 00:00:00+00:00,1.2250017,-4.0500021,54.100006,-47.779991,-33.289993,39.950005,-58.109982
2014-12-30 00:00:00+00:00,1.9299968,-3.2700033,54.334988,-45.190002,-33.700008,39.400005,-55.630009
2014-12-31 00:00:00+00:00,,-1.7900045,,-41.549995,-32.399994,41.300007,-53.859993
2015-01-01 00:00:00+00:00,,-1.8699971,,,-32.280003,41.830009,-53.659992
2015-01-02 00:00:00+00:00,5.1700015,-1.7400067,,-45.390003,-33.380005,42.469986,-54.339996
2015-01-05 00:00:00+00:00,5.1300111,-0.05999618,56.449997,-40.549988,-33.719997,41.660004,-53.529976
2015-01-06 00:00:00+00:00,4.4849973,3.4899998,54.004986,-45.010006,-34.670006,42.179989,-51.620018
2015-01-07 00:00:00+00:00,7.7350011,4.600008,55.325016,-40.87001,-33.429996,48.489998,-55.160004
2015-01-08 00:00:00+00:00,8.5400028,2.2699938,54.179989,-44.650002,-35.180008,46.940002,-55.720005
2015-01-09 00:00:00+00:00,6.0699978,0.56000698,51.119999,-46.769989,-36.619995,46.590004,-57.470009
2015-01-12 00:00:00+00:00,8.7650061,0.99000698,,-44.01001,-36.679996,44.389999,-51.869991
2015-01-13 00:00:00+00:00,9.9050016,4.3899946,50.614994,-47.510006,-35.110001,46.329994,-52.919991
2015-01-14 00:00:00+00:00,12.450012,5.6600084,50.130005,-47.409992,-35.679996,48.730007,-49.970001
2015-01-15 00:00:00+00:00,12.020001,5.2600012,48.534996,-35.069996,-35.669991,51.430008,-47.929996
2015-01-16 00:00:00+00:00,14.550001,9.829998,55.07,-45.75,-34.390003,67.550003,-53.639996
2015-01-19 00:00:00+00:00,12.304999,7.5899997,59.510006,-48.920006,-34.759995,66.810005,-56.459984
2015-01-20 00:00:00+00:00,10.824998,5.9600062,61.365002,-48.389988,-35.419994,58.900005,-46.119991
2015-01-21 00:00:00+00:00,13.849998,7.4200029,59.355007,-41.509998,-32.209999,62.650002,-44.700001
2015-01-22 00:00:00+00:00,11.780004,6.0499973,60.629993,-46.260002,-34.359997,58.840012,-52.000015
2015-01-23 00:00:00+00:00,15.329994,9.069994,63.444996,-45.489998,-30.940004,66.630005,-47.920006
2015-01-26 00:00:00+00:00,14.374997,6.3499956,65.025002,-45.810001,-33.02,48.080009,-45.459988
2015-01-27 00:00:00+00:00,16.74501,6.8000045,64.970009,-44.789982,-35.039997,55.759995,-46.139977
2015-01-28 00:00:00+00:00,13.790002,5.4799929,63.360001,-32.349995,-33.199997,59.239998,-39.599987
2015-01-29 00:00:00+00:00,8.9649992,3.8999984,62.325005,-42.400002,-34.325993,59.010006,-54.930004
2015-01-30 00:00:00+00:00,13.110007,7.0300069,63.470013,-41.310009,-32.27,59.510006,-53.629993
2015-02-02 00:00:00+00:00,8.8449965,7.1600008,65.144997,-42.57999,-34.271996,58.139999,-56.659988
2015-02-03 00:00:00+00:00,10.330005,7.8300004,66.020004,-50.739998,-33.986996,59.020004,-49.860004
2015-02-04 00:00:00+00:00,9.7200031,8.3600025,62.790005,-39.090004,-31.757998,56.210003,-51.919983
2015-02-05 00:00:00+00:00,12.029991,7.4399958,63.909996,-46.300003,-32.070004,58.289997,-51.939991
2015-02-06 00:00:00+00:00,10.070009,4.8100052,62.154995,-47.549992,-32.469997,55.949997,-53.529984
2015-02-09 00:00:00+00:00,10.710001,4.1000004,63.415012,-45.999996,-30.992992,61.660004,-52.950008
2015-02-10 00:00:00+00:00,11.280002,3.0700002,62.484989,-52.270012,-30.769999,59.939983,-56.219994
2015-02-11 00:00:00+00:00,13.775001,5.8899927,,-49.959991,-32.805004,60.469997,-51.629993
2015-02-12 00:00:00+00:00,12.104998,2.409997,60.769997,-52.510006,-35.846996,57.549995,-53.440014
2015-02-13 00:00:00+00:00,13.860008,3.1200132,64.480019,-50.489994,-33.644989,57.490009,-51.910011
2015-02-16 00:00:00+00:00,15.095,5.4299998,64.639999,-51.060001,-32.959999,58.639999,-52.34
2015-02-17 00:00:00+00:00,13.715002,0.5200035,64.87001,-57.950005,-34.57,55.98,-58.929993
2015-02-18 00:00:00+00:00,12.609997,5.0700083,65.229996,-47.799988,-34.596497,58.619991,-51.989998
2015-02-19 00:00:00+00:00,14.05499,7.5499921,66.764992,-52.560005,-33.749508,56.190002,-56.060013
2015-02-20 00:00:00+00:00,13.409992,7.2999954,65.954994,-50.089996,-34.410004,52.800011,-56.769997
2015-02-23 00:00:00+00:00,15.145,6.5799975,68.519989,-45.749996,-35.090008,52.869991,-52.540012
2015-02-24 00:00:00+00:00,15.239997,9.9000006,67.759987,-43.94001,-36.207001,53.23999,-50.939995
2015-02-25 00:00:00+00:00,13.895009,5.4200048,65.460007,-44.949986,-34.535995,50.500019,-53.39999
2015-02-26 00:00:00+00:00,13.055,4.4900017,64.330009,-48.190006,-35.668003,49.32,-57.360012
2015-02-27 00:00:00+00:00,14.310002,4.3700042,64.119995,-44.930008,-36.160004,50.650009,-55.369987
2015-03-02 00:00:00+00:00,14.840012,6.0500064,61.590004,-46.37999,-36.317997,48.69001,-55.269981
2015-03-03 00:00:00+00:00,15.25001,7.1100039,61.905003,-44.949997,-35.448997,44.910007,-57.029995
2015-03-04 00:00:00+00:00,14.184986,6.7599902,64.294983,-45.100014,-36.717506,40.759979,-53.57
2015-03-05 00:00:00+00:00,16.124994,6.7799935,63.375484,-42.989998,-35.010002,36.550003,-49.120007
2015-03-06 00:00:00+00:00,14.785009,6.6800036,59.685017,-45.440002,-35.539989,34.57,-50.679981
2015-03-09 00:00:00+00:00,17.634998,5.5849953,61.02499,-46.884991,-36.416004,42.009983,-48.390011
2015-03-10 00:00:00+00:00,19.249996,7.7900014,65.519997,-47.384998,-35.823002,46.209991,-42.44001
2015-03-11 00:00:00+00:00,21.809994,7.7399869,65.074997,-48.095013,-34.193005,49.209988,-49.349995
2015-03-12 00:00:00+00:00,21.24,6.7299972,64.415001,-46.309986,-32.329998,50.09,-50.329998
2015-03-13 00:00:00+00:00,21.674994,4.9999943,60.255005,-49.315014,-33.750004,47.289993,-51.080002
2015-03-16 00:00:00+00:00,21.440006,6.1199999,59.395016,-50.979996,-34.710999,46.620003,-53.519993
2015-03-17 00:00:00+00:00,22.505003,4.8499985,59.360016,-49.599983,-33.139,47.190002,-53.119984
2015-03-18 00:00:00+00:00,20.079998,3.8199933,57.724995,-41.180012,-31.782003,46.580002,-46.810005
2015-03-19 00:00:00+00:00,19.899986,3.9099891,54.619987,-49.865009,-33.439007,43.339993,-60.050011
2015-03-20 00:00:00+00:00,21.869999,5.9900031,56.149994,-50.589996,-31.119999,43.689999,-55.37999
2015-03-23 00:00:00+00:00,23.855007,8.0999956,55.479996,-47.659988,-30.798994,44.980003,-55.019981
2015-03-24 00:00:00+00:00,22.680004,9.6900015,57.235004,-46.340008,-32.248993,43.469994,-55.19001
2015-03-25 00:00:00+00:00,20.534992,7.8899951,59.599998,-50.379997,-31.125,45.359993,-56.130001
2015-03-26 00:00:00+00:00,17.5,5.5299997,58.639996,-51.469997,-31.572002,44.209991,-59.690002
2015-03-27 00:00:00+00:00,18.490005,8.3599968,64.150002,-47.315002,-31.429996,46.720016,-55.189987
2015-03-30 00:00:00+00:00,15.460002,5.1900058,61.910004,-39.049988,-31.090002,45.470016,-55.190014
2015-03-31 00:00:00+00:00,17.430002,4.6499963,67.234993,-37.584991,-30.569996,46.150002,-54.220001
2015-04-01 00:00:00+00:00,16.820004,7.1999974,69.290001,-39.245007,-32.302998,44.979996,-47.639999
2015-04-02 00:00:00+00:00,15.419995,8.2899981,65.355003,-47.797501,-31.439997,44.310009,-49.380009
2015-04-03 00:00:00+00:00,,,68.324997,,-30.290001,45.419998,-48.279999
2015-04-06 00:00:00+00:00,,,66.800491,,-30.550011,44.869999,-48.779999
2015-04-07 00:00:00+00:00,16.349995,9.6699972,67.319992,-45.215004,-33.450008,44.430004,-53.560009
2015-04-08 00:00:00+00:00,15.620005,9.0100079,66.610001,-43.780003,-33.289989,42.720013,-47.659988
2015-04-09 00:00:00+00:00,18.115,10.359993,65.089996,-42.520008,-32.060009,40.449989,-52.21999
2015-04-10 00:00:00+00:00,15.734992,6.989994,62.43,-43.920002,-33.210007,38.179993,-54.820019
2015-04-13 00:00:00+00:00,15.569995,5.7299924,61.774998,-44.930012,-35.22401,37.980003,-55.54002
2015-04-14 00:00:00+00:00,16.38501,4.3400087,62.640011,-45.384983,-33.647984,39.730003,-56.949989
2015-04-15 00:00:00+00:00,17.669996,5.8200011,62.740005,-44.979996,-34.310005,41.099991,-57.760002
2015-04-16 00:00:00+00:00,20.259993,7.9299955,65.654991,-44.465,-33.257,42.129997,-51.699989
2015-04-17 00:00:00+00:00,20.669996,7.2100034,64.454994,-43.040005,-34.130005,42.939995,-51.610008
2015-04-20 00:00:00+00:00,19.37499,6.5399947,66.344986,-43.220013,-33.090008,44.629993,-53.69001
2015-04-21 00:00:00+00:00,18.184992,5.0900021,66.969994,-44.420006,-32.87001,42.960007,-53.430012
2015-04-22 00:00:00+00:00,19.080002,3.3299932,65.465004,-46.469994,-33.255005,44.0,-57.980003
2015-04-23 00:00:00+00:00,21.369997,6.7200007,66.215012,-45.564995,-33.576,42.790012,-52.659988
2015-04-24 00:00:00+00:00,20.110001,4.7199974,65.794998,-46.875004,-34.320004,41.849998,-54.889992
2015-04-27 00:00:00+00:00,21.264994,5.4699945,65.735001,-47.879986,-34.735004,42.489998,-52.849998
2015-04-28 00:00:00+00:00,20.930002,6.1099987,65.244995,-47.279995,-34.77,40.949997,-55.480015
2015-04-29 00:00:00+00:00,20.355001,7.2200027,,-50.349998,-34.516506,38.099998,-58.77
2015-04-30 00:00:00+00:00,24.735003,8.1200085,63.400013,-47.864986,-33.427994,40.320011,-53.659988
2015-05-01 00:00:00+00:00,,4.6000042,64.040016,-47.049984,-34.365002,,-52.150009
2015-05-04 00:00:00+00:00,22.269997,,65.824997,-46.105019,-34.093002,40.560009,-51.609997
2015-05-05 00:00:00+00:00,22.565006,7.4500046,66.864998,-44.37001,-33.528004,42.07999,-56.559998
2015-05-06 00:00:00+00:00,21.755005,5.4800034,66.035004,-43.384998,-31.540003,40.670002,-48.370007
2015-05-07 00:00:00+00:00,22.574991,4.8799925,67.309982,-43.195015,-33.02301,39.879986,-42.220024
2015-05-08 00:00:00+00:00,21.364998,2.069999,65.400009,-44.300011,-31.850002,40.829994,-49.220005
2015-05-11 00:00:00+00:00,19.989998,3.2599964,63.889999,-41.790005,-33.758503,41.799995,-55.079994
2015-05-12 00:00:00+00:00,18.594997,0.71999103,63.170006,-41.939995,-32.947006,39.919994,-51.440018
2015-05-13 00:00:00+00:00,16.719995,-1.2600046,63.345005,-42.110004,-34.740002,39.17001,-50.38002
2015-05-14 00:00:00+00:00,17.614998,1.2899964,63.689991,-41.140011,-35.244007,38.849998,-47.619995
2015-05-15 00:00:00+00:00,16.734991,1.7799891,64.25,-43.879997,-34.170002,39.299992,-50.17001
2015-05-18 00:00:00+00:00,15.029994,2.4899974,64.265007,-42.469986,,41.570011,-53.460007
2015-05-19 00:00:00+00:00,13.325006,3.0300064,62.869991,-43.405003,-35.707996,39.199997,-53.410011
2015-05-20 00:00:00+00:00,10.98,-1.2500004,61.109997,-46.324993,-37.452007,37.239986,-50.499996
2015-05-21 00:00:00+00:00,14.870007,1.9200038,63.725002,-43.234982,-34.175995,39.900002,-48.529987
2015-05-22 00:00:00+00:00,14.599998,0.20999867,64.519989,-41.814999,-35.139999,39.969994,-49.029999
2015-05-25 00:00:00+00:00,,,63.75,-42.465,-35.860001,,-50.040001
2015-05-26 00:00:00+00:00,16.690004,1.5299996,67.345009,-42.064999,-36.749992,41.850014,-44.659988
2015-05-27 00:00:00+00:00,16.229998,1.3800024,67.425011,-42.769997,-35.676994,40.480007,-49.090008
2015-05-28 00:00:00+00:00,17.090002,3.170001,71.524994,-43.499996,-36.18,42.049999,-43.389999
2015-05-29 00:00:00+00:00,16.209993,2.1899924,70.75,-44.545013,-34.820004,42.830002,-47.640015
2015-06-01 00:00:00+00:00,11.390005,0.67000753,67.305016,-47.16,-34.944992,41.180016,-49.939999
2015-06-02 00:00:00+00:00,12.510003,-0.19999735,64.910011,-49.059986,-37.419991,40.12001,-52.880005
2015-06-03 00:00:00+00:00,10.855007,1.1500039,64.140015,-49.955013,-36.430004,36.680012,-51.979984
2015-06-04 00:00:00+00:00,14.14501,1.8400027,66.259995,-47.245003,-38.887993,36.140003,-44.860004
2015-06-05 00:00:00+00:00,13.749999,4.9599977,64.275002,-45.410011,-37.039997,35.609997,-47.189995
2015-06-08 00:00:00+00:00,13.154996,2.6799986,64.160004,,-38.480003,34.100002,-45.929989
2015-06-09 00:00:00+00:00,13.599999,3.2999985,62.889999,-47.419991,-38.329998,35.939987,-50.469997
2015-06-10 00:00:00+00:00,12.810002,3.1299908,61.779991,-47.705017,-38.023003,35.119984,-47.799988
2015-06-11 00:00:00+00:00,12.235,2.7199965,64.204979,-48.520004,-35.756001,36.509995,-42.610012
2015-06-12 00:00:00+00:00,11.970007,-0.10999203,63.340012,-48.079998,-36.889992,38.150013,-47.249992
2015-06-15 00:00:00+00:00,9.8450041,1.1300024,62.150005,-49.549984,-36.407993,39.030003,-48.619991
2015-06-16 00:00:00+00:00,11.010006,2.1000049,61.710011,-50.330002,-38.059998,40.990017,-45.099991
2015-06-17 00:00:00+00:00,11.235001,1.1400003,61.599995,-51.359997,-37.506004,43.349987,-46.309998
2015-06-18 00:00:00+00:00,8.8399887,-2.0700095,62.974991,-51.780006,-36.340004,44.389996,-45.850014
2015-06-19 00:00:00+00:00,10.620007,-1.8699968,63.960007,-53.359993,-36.98,44.619999,-45.140015
2015-06-22 00:00:00+00:00,12.075,-2.4600003,63.705002,-52.449989,-36.787998,44.040001,-51.400005
2015-06-23 00:00:00+00:00,10.414986,-2.6300161,65.569992,-48.090008,-37.760006,41.739994,-45.890007
2015-06-24 00:00:00+00:00,11.599999,-2.0299983,64.344986,-47.379993,-36.27,41.679993,-44.079994
2015-06-25 00:00:00+00:00,10.844995,-1.0299966,63.450008,-45.459988,-38.106499,40.340004,-46.999992
2015-06-26 00:00:00+00:00,10.780006,-1.0099944,62.820004,-45.984993,-37.989998,40.889996,-48.039989
2015-06-29 00:00:00+00:00,13.450002,3.4500065,66.320007,-45.739986,-37.179996,46.720005,-47.699997
2015-06-30 00:00:00+00:00,13.679989,2.6199956,67.444992,-43.250008,-34.823006,46.599987,-47.400013
2015-07-01 00:00:00+00:00,11.210005,0.070004269,66.880013,-46.104996,-37.009998,44.260006,-45.089985
2015-07-02 00:00:00+00:00,11.774996,2.0599968,66.784996,-44.009998,-38.75901,44.999989,-46.170013
2015-07-03 00:00:00+00:00,10.68,-1.7,67.58062,-46.73,-39.080002,44.470001,-46.84
2015-07-06 00:00:00+00:00,11.434995,0.38999751,70.399986,-46.150002,-37.650005,45.669994,-49.670006
2015-07-07 00:00:00+00:00,10.019988,-1.4200097,71.155006,-44.000008,-37.439014,47.980003,-44.060009
2015-07-08 00:00:00+00:00,10.349992,-0.02000916,68.749992,-48.720005,-38.261002,45.590004,-49.200008
2015-07-09 00:00:00+00:00,9.9850035,0.48000267,71.719986,-47.215004,-37.854,42.809998,-54.000008
2015-07-10 00:00:00+00:00,8.9100075,-0.28998333,66.670013,-48.504986,-38.859993,39.440014,-52.109989
2015-07-13 00:00:00+00:00,9.9399996,1.6400092,68.975014,-48.989998,-36.416988,39.970016,-51.699989
2015-07-14 00:00:00+00:00,8.0299997,-0.90999508,67.549995,-48.595001,-36.690002,37.930004,-50.820011
2015-07-15 00:00:00+00:00,10.694999,0.45999277,67.524498,-40.455002,-37.850006,38.07,-43.620003
2015-07-16 00:00:00+00:00,11.594996,-2.9199946,66.514999,-48.254997,-37.626999,36.98,-48.790012
2015-07-17 00:00:00+00:00,12.870009,-0.18998684,67.020012,-47.70998,-37.789982,35.240005,-48.609985
2015-07-20 00:00:00+00:00,11.314997,-2.0799968,66.68,-46.620003,-35.772499,35.989994,-49.039993
2015-07-21 00:00:00+00:00,12.134993,0.16999537,65.075005,-46.979996,-36.246506,35.349987,-50.040001
2015-07-22 00:00:00+00:00,12.124991,0.36999643,66.734985,-46.785019,-34.976505,37.020004,-48.289993
2015-07-23 00:00:00+00:00,12.075001,0.71000624,67.360001,-47.174999,-36.848988,36.910011,-46.069981
2015-07-24 00:00:00+00:00,11.06,-1.4599912,68.445015,-50.095001,-35.839989,36.650013,-52.050003
2015-07-27 00:00:00+00:00,11.055006,-2.469991,68.151512,-49.834988,-36.269989,36.770016,-52.139988
2015-07-28 00:00:00+00:00,9.9900026,-1.6500019,67.869995,-46.759995,-35.482006,36.470001,-55.710007
2015-07-29 00:00:00+00:00,10.235005,-1.2999982,68.459999,-50.169998,-35.545998,37.440002,-54.549988
2015-07-30 00:00:00+00:00,10.350008,-0.1599991,69.930016,-49.899994,-34.219997,38.239998,-48.730011
2015-07-31 00:00:00+00:00,10.344995,-1.1300039,70.5,-47.130016,-33.110001,35.269997,-52.340019
2015-08-03 00:00:00+00:00,10.639992,0.75999475,70.795006,,-33.139999,38.959991,-49.090004
2015-08-04 00:00:00+00:00,9.1249962,-1.8599957,70.440002,-43.265003,-32.624996,38.269997,-53.62001
2015-08-05 00:00:00+00:00,8.9649887,-2.1000099,70.269989,-48.405014,-33.605515,37.309994,-54.690014
2015-08-06 00:00:00+00:00,10.290003,-2.7999978,70.590004,-48.165012,-32.410004,36.049992,-50.970009
2015-08-07 00:00:00+00:00,7.3299985,-5.2199974,69.280006,-46.800011,-35.090004,33.159992,-53.880016
2015-08-10 00:00:00+00:00,7.494997,-5.4599938,69.775009,-44.87001,-34.226994,33.990009,-53.710011
2015-08-11 00:00:00+00:00,8.1999931,-3.8500021,70.969986,-50.219997,-31.857004,35.440002,-45.720016
2015-08-12 00:00:00+00:00,8.2400036,-6.2299933,70.409996,-50.459988,-36.832996,34.470013,-57.569996
2015-08-13 00:00:00+00:00,7.0449929,-6.0800042,70.334991,-45.384991,-35.578007,34.199997,-55.860012
2015-08-14 00:00:00+00:00,6.6399984,-6.0299993,69.489998,-43.660007,-35.979996,35.320004,-58.350006
2015-08-17 00:00:00+00:00,7.9199953,-6.8000026,68.61499,-43.69001,-35.610001,37.66,-57.959999
2015-08-18 00:00:00+00:00,8.0000057,-7.4699955,67.300003,-44.474987,-37.546997,35.710014,-62.739986
2015-08-19 00:00:00+00:00,9.6299992,-4.4799962,69.099991,-42.514992,-36.316799,37.219994,-54.360008
2015-08-20 00:00:00+00:00,6.1199961,-9.7000046,67.439995,-45.270012,-36.827011,35.829994,-59.300003
2015-08-21 00:00:00+00:00,7.2799997,-7.9800057,67.790001,-47.85001,-35.949997,36.739986,-58.710003
2015-08-24 00:00:00+00:00,4.3600087,-10.469989,67.05999,-51.599987,-38.061993,35.240013,-61.12999
2015-08-25 00:00:00+00:00,4.1550069,-12.049995,65.510002,-53.009995,-36.976799,32.830009,-62.98999
2015-08-26 00:00:00+00:00,5.4450049,-8.7699986,65.614998,-51.675003,-34.106995,34.739998,-66.070007
2015-08-27 00:00:00+00:00,8.7699919,-6.4100008,65.999992,-48.990017,-33.110012,37.079987,-58.930012
2015-08-28 00:00:00+00:00,6.2500005,-11.919997,64.459984,-50.730019,-33.210003,36.070004,-56.120007
2015-08-31 00:00:00+00:00,7.695003,,64.600006,-47.719997,-32.856007,36.519993,-57.320007
2015-09-01 00:00:00+00:00,9.7799978,-10.750003,62.950008,-50.795006,-35.648502,34.900002,-62.529991
2015-09-02 00:00:00+00:00,18.049997,-3.3400035,71.130005,-43.310005,-40.275002,43.029991,-53.940006
2015-09-03 00:00:00+00:00,18.760002,-1.939993,73.360001,-42.280006,-37.632999,44.949997,-48.419994
2015-09-04 00:00:00+00:00,15.889986,-3.5000126,74.639992,-43.690014,-39.460011,43.349991,-51.250015
2015-09-07 00:00:00+00:00,16.360001,-5.5300002,73.669998,-42.174999,-39.41,43.25,-52.130001
2015-09-08 00:00:00+00:00,13.934998,-9.3499985,71.860001,-44.670006,-39.973003,40.769997,-57.020004
2015-09-09 00:00:00+00:00,15.46,-7.9400001,73.354988,-43.68499,-39.317005,41.109997,-52.490009
2015-09-10 00:00:00+00:00,16.534998,-7.9200015,74.045006,-42.239998,-37.349991,41.869999,-48.970013
2015-09-11 00:00:00+00:00,17.089989,-6.6100035,77.359993,-38.965012,-36.390007,43.039989,-48.990005
2015-09-14 00:00:00+00:00,17.435001,-6.3899989,79.205017,-38.779987,-38.468002,43.139999,-50.950008
2015-09-15 00:00:00+00:00,16.170015,-5.5699906,75.934998,-41.354996,-38.002987,42.000019,-57.630009
2015-09-16 00:00:00+00:00,8.7050133,-12.90999,70.090004,-43.579983,-35.542984,35.659996,-56.000004
2015-09-17 00:00:00+00:00,11.715,-10.180004,74.549995,-41.189995,-32.806004,38.229984,-48.380005
2015-09-18 00:00:00+00:00,12.619993,-7.5199976,76.699997,-40.715004,-33.160007,39.159985,-52.279999
2015-09-21 00:00:00+00:00,9.5600071,-11.999999,,-43.849998,-35.625996,39.119995,-58.750011
2015-09-22 00:00:00+00:00,6.7849927,-13.230009,,-43.380013,-34.174999,37.829998,-54.640015
2015-09-23 00:00:00+00:00,6.5500069,-11.040005,,-45.17001,-35.403996,38.249996,-60.400009
2015-09-24 00:00:00+00:00,3.4799995,-13.93,72.690002,-45.485001,-35.550003,36.720001,-54.970013
2015-09-25 00:00:00+00:00,4.68999,-12.030008,68.204994,-45.319996,-36.150002,36.569992,-57.080013
2015-09-28 00:00:00+00:00,3.05001,-12.439988,65.460014,-45.364986,-38.24379,34.130016,-56.720001
2015-09-29 00:00:00+00:00,3.6899984,-13.029998,64.69001,-49.93,-36.260002,33.399994,-56.810013
2015-09-30 00:00:00+00:00,4.7949977,-11.920001,65.074997,-44.034996,-35.585003,35.219994,-57.409996
2015-10-01 00:00:00+00:00,8.5550079,-8.489994,68.995003,-40.384991,-34.221489,38.020012,-49.86998
2015-10-02 00:00:00+00:00,7.7899976,-9.3700056,71.884987,-39.300007,-36.59,38.240005,-48.59
2015-10-05 00:00:00+00:00,5.8000002,-8.1499958,70.705002,,-37.398998,38.28001,-51.46999
2015-10-06 00:00:00+00:00,5.3299975,-9.5000057,70.665001,-41.774994,-36.234501,36.43,-45.290001
2015-10-07 00:00:00+00:00,3.2350032,-9.4700022,68.510002,-40.23999,-37.105999,34.790005,-46.46999
2015-10-08 00:00:00+00:00,2.4200008,-10.750006,67.340004,-45.490009,-36.025005,33.599987,-43.060001
2015-10-09 00:00:00+00:00,1.5850016,-12.010005,64.980011,-43.914989,-35.890003,31.179996,-39.889984
2015-10-12 00:00:00+00:00,2.1500001,-11.26,,-43.709999,-35.389999,30.129999,-41.049999
2015-10-13 00:00:00+00:00,3.979985,-10.260007,64.194992,-45.82502,-36.226006,31.099993,-41.050022
2015-10-14 00:00:00+00:00,0.78999937,-14.620004,62.625,-47.309998,-38.5135,25.309994,-40.330009
2015-10-15 00:00:00+00:00,2.335012,-12.999991,63.785004,-42.504978,-35.843994,26.040018,-49.999985
2015-10-16 00:00:00+00:00,4.5249953,-12.02,64.179993,-45.740017,-35.43,28.439991,-49.620007
2015-10-19 00:00:00+00:00,3.9699922,-13.600002,63.449993,-41.564999,-34.686504,28.190001,-50.950005
2015-10-20 00:00:00+00:00,4.284986,-13.500006,64.929993,-41.455021,-34.52301,28.669985,-52.77
2015-10-21 00:00:00+00:00,4.4749899,-12.840007,66.79998,-43.955009,-35.307014,28.749989,-46.620014
2015-10-22 00:00:00+00:00,6.5500007,-11.6,69.239983,-40.350006,-33.077007,32.110008,-44.590015
2015-10-23 00:00:00+00:00,3.7299976,-13.88,66.370003,-45.540001,-36.779995,30.09001,-50.820004
