observation_date,ULQELP01AUQ659S
1996-07-01,2.13115871845392979
1996-10-01,3.45174040625945988
1997-01-01,2.38069652363379980
1997-04-01,5.05768758963577003
1997-07-01,4.04686340970796987
1997-10-01,3.91392943648199054
1998-01-01,3.91910010915136953
1998-04-01,1.31396663075250997
1998-07-01,2.82704675809230999
1998-10-01,3.26101841894283018
1999-01-01,3.42054892719112003
1999-04-01,2.93587933594815986
1999-07-01,2.06154078801864982
1999-10-01,1.82459443062574000
2000-01-01,1.42357654432857994
2000-04-01,1.27172602722527994
2000-07-01,-0.12457360443800700
2000-10-01,-0.78204403231434405
2001-01-01,-0.09363260825763819
2001-04-01,0.35726457865777400
2001-07-01,2.15345906111424013
2001-10-01,2.83861832961112004
2002-01-01,2.22215362880878020
2002-04-01,3.46043405726710995
2002-07-01,2.09254049921602991
2002-10-01,1.17083357960818990
2003-01-01,0.10295561105784801
2003-04-01,-0.71776945948040505
2003-07-01,1.19105856987311998
2003-10-01,2.35999526461072984
2004-01-01,3.65048738451065979
2004-04-01,3.19376936817916013
2004-07-01,2.08950776454362019
2004-10-01,0.46553724041313799
2005-01-01,-0.22245625938276101
2005-04-01,-0.76800994586242999
2005-07-01,-0.71163194127188900
2005-10-01,0.34464431751298702
2006-01-01,0.29842004877754602
2006-04-01,0.07397100360071621
2006-07-01,0.00176122753696710
2006-10-01,0.17747436641816999
2007-01-01,1.27217235670702000
2007-04-01,1.59661128113578998
2007-07-01,1.58071589927787004
2007-10-01,0.59248918624706104
2008-01-01,0.01361195461439190
2008-04-01,-0.05746023904666070
2008-07-01,-0.30020687313748801
2008-10-01,-0.61503555917872099
2009-01-01,0.18516351881716600
2009-04-01,1.29509009239217998
2009-07-01,1.32819008094875990
2009-10-01,2.18427491177190003
2010-01-01,1.00037810109216996
2010-04-01,0.52086430129459405
2010-07-01,0.20625936038408299
2010-10-01,-0.05059064940495910
2011-01-01,-0.56378825471651195
2011-04-01,0.40692170924852999
2011-07-01,1.67465124319912007
2011-10-01,2.51263094419583988
2012-01-01,3.78151625860322005
2012-04-01,2.82431020835629010
2012-07-01,2.12280892421183998
2012-10-01,1.48637350580811001
2013-01-01,0.90923667265826202
2013-04-01,0.85848407679862004
2013-07-01,1.30755415946050002
2013-10-01,2.02439695425222022
2014-01-01,2.52350682481106992
2014-04-01,2.37156609622115022
2014-07-01,1.77556958008738008
2014-10-01,1.08237879305958007
2015-01-01,0.79467454673287796
2015-04-01,0.24033248572108101
2015-07-01,0.53454054044954302
2015-10-01,-0.10879379047429701
2016-01-01,0.37257088243114600
2016-04-01,1.21968744250167993
2016-07-01,0.49567860758195897
2016-10-01,1.69154114096401997
2017-01-01,0.90570683720154799
2017-04-01,0.09351603199966380
2017-07-01,0.25476642967358398
2017-10-01,-0.87272387026027898
2018-01-01,-0.30401706054884198
2018-04-01,0.48496687266771599
2018-07-01,0.23555273446136701
2018-10-01,0.18413184697714099
2019-01-01,-0.15646746547969201
2019-04-01,-0.84995721143769598
2019-07-01,-0.72159262531218804
2019-10-01,-0.02192155578681470
2020-01-01,-0.64716916420709003
2020-04-01,-1.98243683418665007
2020-07-01,-0.40632714895457900
2020-10-01,0.70949080102760498
2021-01-01,2.21511477359947984
2021-04-01,3.85586615341260952
2021-07-01,0.89817205224017205
2021-10-01,2.89972268564204017
2022-01-01,0.16388635769393201
2022-04-01,-0.18142533122803201
2022-07-01,0.51092013256093405
2022-10-01,-2.74809108329991014
2023-01-01,-1.12846432434105992
2023-04-01,-1.15257620534581995
2023-07-01,-0.82385157908893503
