time,wui_ew
2019-05-31 00:00:00+00:00,0.004295890336900587
2019-06-30 00:00:00+00:00,0.006313962480648527
2019-07-31 00:00:00+00:00,-0.0022812984206843634
2019-08-31 00:00:00+00:00,-0.011143332977612053
2019-09-30 00:00:00+00:00,-0.0030936685560642996
2019-10-31 00:00:00+00:00,-0.00015239289182100713
2019-11-30 00:00:00+00:00,0.00024156068912351003
2019-12-31 00:00:00+00:00,-0.0003990213363205264
2020-01-31 00:00:00+00:00,-0.004155413689457488
2020-02-29 00:00:00+00:00,-0.003002429453509148
2020-03-31 00:00:00+00:00,0.0021209061238876004
2020-04-30 00:00:00+00:00,0.00793055855147573
2020-05-31 00:00:00+00:00,0.006705912781778345
2020-06-30 00:00:00+00:00,0.00666773329806758
2020-07-31 00:00:00+00:00,0.011074982056851868
2020-08-31 00:00:00+00:00,-0.003163622511637043
2020-09-30 00:00:00+00:00,0.003387268364169138
2020-10-31 00:00:00+00:00,-0.0007884945485203687
2020-11-30 00:00:00+00:00,0.00236530279605085
2020-12-31 00:00:00+00:00,-0.0005722446743156029
2021-01-31 00:00:00+00:00,-0.0004490437111497325
2021-02-28 00:00:00+00:00,0.001654628587279161
2021-03-31 00:00:00+00:00,0.002243831714055844
2021-04-30 00:00:00+00:00,-0.0004457082706667004
2021-05-31 00:00:00+00:00,0.000998207417421737
2021-06-30 00:00:00+00:00,0.0008039470451866038
2021-07-31 00:00:00+00:00,-0.002593711844651403
2021-08-31 00:00:00+00:00,0.0001516802166074971
2021-09-30 00:00:00+00:00,-0.0011630854395400236
2021-10-31 00:00:00+00:00,-0.0037065820357170542
2021-11-30 00:00:00+00:00,0.002518471817505752
2021-12-31 00:00:00+00:00,-0.0026522941369317987
2022-01-31 00:00:00+00:00,-0.00024390401082208246
2022-02-28 00:00:00+00:00,-0.0008598097077019418
2022-03-31 00:00:00+00:00,0.0048622872504586745
2022-04-30 00:00:00+00:00,0.005803159361810417
2022-05-31 00:00:00+00:00,0.0014583855765126774
2022-06-30 00:00:00+00:00,0.0007959331089109067
2022-07-31 00:00:00+00:00,-0.0015946998887402808
2022-08-31 00:00:00+00:00,-0.0007377497871949856
2022-09-30 00:00:00+00:00,-0.0028050954153984176
2022-10-31 00:00:00+00:00,0.003619868759616285
2022-11-30 00:00:00+00:00,-0.006454460217689584
2022-12-31 00:00:00+00:00,-0.006329055753978796
2023-01-31 00:00:00+00:00,0.00781097177386636
2023-02-28 00:00:00+00:00,-0.0077068997254542415
2023-03-31 00:00:00+00:00,0.00015206759576047446
2023-04-30 00:00:00+00:00,-0.00036840047469988146
2023-05-31 00:00:00+00:00,0.0021303771223517565
2023-06-30 00:00:00+00:00,0.0012118679637704854
2023-07-31 00:00:00+00:00,-0.0046181831870599765
2023-08-31 00:00:00+00:00,-0.0035737301320072357
2023-09-30 00:00:00+00:00,-0.0024885278174004988
2023-10-31 00:00:00+00:00,0.0007887303880380614
2023-11-30 00:00:00+00:00,0.0007383872497563893
2023-12-31 00:00:00+00:00,-0.0009615451298206068
2024-01-31 00:00:00+00:00,-0.001057210903792738
2024-02-29 00:00:00+00:00,-1.1557250191973623e-05
2024-03-31 00:00:00+00:00,-0.0018197285774984584
2024-04-30 00:00:00+00:00,-0.0019449365263569662
2024-05-31 00:00:00+00:00,0.00373850830057898
2024-06-30 00:00:00+00:00,0.0011964843548843973
2024-07-31 00:00:00+00:00,-0.0046130133050875655
2024-08-31 00:00:00+00:00,0.006759874428901025
2024-09-30 00:00:00+00:00,0.00012505790236128078
2024-10-31 00:00:00+00:00,-0.007273956119112968
2024-11-30 00:00:00+00:00,0.004907685677630225
2024-12-31 00:00:00+00:00,-0.0081521440221074
2025-01-31 00:00:00+00:00,0.0044854783285215305
2025-02-28 00:00:00+00:00,0.003808200509683335
2025-03-31 00:00:00+00:00,-0.009776697975891202
2025-04-30 00:00:00+00:00,-0.0065830026473602254
2025-05-31 00:00:00+00:00,-0.0012718447398760713
2025-06-30 00:00:00+00:00,0.0009686683164680243
2025-07-31 00:00:00+00:00,-0.0064499051159954135
2025-08-31 00:00:00+00:00,0.002289497539707419
2025-09-30 00:00:00+00:00,-0.00085425350789603
2025-10-31 00:00:00+00:00,-0.0018989750378175518
2025-11-30 00:00:00+00:00,-0.0010320399629106802
2025-12-31 00:00:00+00:00,0.0034825285361661518
2026-01-31 00:00:00+00:00,0.014652114691022344
2026-02-28 00:00:00+00:00,0.001431641048685206
2026-03-31 00:00:00+00:00,-0.005419575479562844
2026-04-30 00:00:00+00:00,0.005407882966463218
2026-05-31 00:00:00+00:00,0.0031849381955728617
2026-06-30 00:00:00+00:00,-0.007944869569726842
2026-07-31 00:00:00+00:00,0.008172587018357547
2026-08-31 00:00:00+00:00,0.0032487154867493206
2026-09-30 00:00:00+00:00,0.0007375079477280888
