time,high_er_z_xs
2016-05-31 00:00:00+00:00,0.012393526342658667
2016-06-30 00:00:00+00:00,-0.005384190017081125
2016-07-31 00:00:00+00:00,-0.0010932268998237182
2016-08-31 00:00:00+00:00,0.00586633697927863
2016-09-30 00:00:00+00:00,-0.0013403768956510298
2016-10-31 00:00:00+00:00,-0.0041609272235684225
2016-11-30 00:00:00+00:00,-0.004839454678549848
2016-12-31 00:00:00+00:00,0.002040072562219164
2017-01-31 00:00:00+00:00,-0.009846346085414126
2017-02-28 00:00:00+00:00,-0.006727626868697878
2017-03-31 00:00:00+00:00,-0.0030541230137915987
2017-04-30 00:00:00+00:00,-0.002867327599835434
2017-05-31 00:00:00+00:00,0.0063083680958211374
2017-06-30 00:00:00+00:00,0.005385538667463274
2017-07-31 00:00:00+00:00,0.009325354820511444
2017-08-31 00:00:00+00:00,0.009609485776633786
2017-09-30 00:00:00+00:00,-0.0007654546395774453
2017-10-31 00:00:00+00:00,0.0047691440739987545
2017-11-30 00:00:00+00:00,-0.004535207214203862
2017-12-31 00:00:00+00:00,0.012340659537684928
2018-01-31 00:00:00+00:00,-0.010212487589028929
2018-02-28 00:00:00+00:00,-0.00807988717453123
2018-03-31 00:00:00+00:00,-0.003573518822109767
2018-04-30 00:00:00+00:00,0.00951640858244418
2018-05-31 00:00:00+00:00,0.006210049521780947
2018-06-30 00:00:00+00:00,-0.0023331508260709954
2018-07-31 00:00:00+00:00,0.001274803372906641
2018-08-31 00:00:00+00:00,-0.0013764118421423222
2018-09-30 00:00:00+00:00,-0.004818727268773415
2018-10-31 00:00:00+00:00,0.00883786557290489
2018-11-30 00:00:00+00:00,-0.013325946150995915
2018-12-31 00:00:00+00:00,-0.0005115113017746253
2019-01-31 00:00:00+00:00,-0.013517093539147207
2019-02-28 00:00:00+00:00,0.0016182121348895517
2019-03-31 00:00:00+00:00,-0.0036468220628637082
2019-04-30 00:00:00+00:00,0.008264702757625031
2019-05-31 00:00:00+00:00,-0.005069195300726914
2019-06-30 00:00:00+00:00,-0.005633270734893059
2019-07-31 00:00:00+00:00,-0.0027831164887861526
2019-08-31 00:00:00+00:00,0.005021585853018928
2019-09-30 00:00:00+00:00,-0.0047165497734895645
2019-10-31 00:00:00+00:00,-0.01453992701595408
2019-11-30 00:00:00+00:00,-0.005539835112927105
2019-12-31 00:00:00+00:00,-0.006725595731422951
2020-01-31 00:00:00+00:00,-0.003937266712024323
2020-02-29 00:00:00+00:00,-0.003237956161914024
2020-03-31 00:00:00+00:00,0.007991050146519907
2020-04-30 00:00:00+00:00,0.014599031825437203
2020-05-31 00:00:00+00:00,-0.00389150505125313
2020-06-30 00:00:00+00:00,-0.005832738027298889
2020-07-31 00:00:00+00:00,0.0037543839370017817
2020-08-31 00:00:00+00:00,-0.01213899920951933
2020-09-30 00:00:00+00:00,0.005316412023597117
2020-10-31 00:00:00+00:00,0.007153631971487107
2020-11-30 00:00:00+00:00,-0.01455385102693918
2020-12-31 00:00:00+00:00,-0.0019730902039942766
2021-01-31 00:00:00+00:00,-0.020545305679206316
2021-02-28 00:00:00+00:00,-0.0013070912191563977
2021-03-31 00:00:00+00:00,-0.005947496293093768
2021-04-30 00:00:00+00:00,-0.0012227058049152362
2021-05-31 00:00:00+00:00,-0.005844532384942092
2021-06-30 00:00:00+00:00,0.002870428095693933
2021-07-31 00:00:00+00:00,-0.01024204805938167
2021-08-31 00:00:00+00:00,0.002162466433409449
2021-09-30 00:00:00+00:00,0.0018904563767823124
2021-10-31 00:00:00+00:00,0.000828489028375845
2021-11-30 00:00:00+00:00,-0.009144824915741978
2021-12-31 00:00:00+00:00,-0.005144733309241922
2022-01-31 00:00:00+00:00,-0.007589098207122391
2022-02-28 00:00:00+00:00,0.0012438496402300547
2022-03-31 00:00:00+00:00,0.009743606469204025
2022-04-30 00:00:00+00:00,-0.0033447212653477942
2022-05-31 00:00:00+00:00,0.0022334586936025858
2022-06-30 00:00:00+00:00,-0.008056346569932704
2022-07-31 00:00:00+00:00,-0.004326873370800621
2022-08-31 00:00:00+00:00,0.009670104286476189
2022-09-30 00:00:00+00:00,-0.008695056146958757
2022-10-31 00:00:00+00:00,-0.004853556598276798
2022-11-30 00:00:00+00:00,0.006679208164032557
2022-12-31 00:00:00+00:00,-0.001444790297752463
2023-01-31 00:00:00+00:00,0.010209690797515325
2023-02-28 00:00:00+00:00,-0.014371135769864485
2023-03-31 00:00:00+00:00,-0.009124040116181176
2023-04-30 00:00:00+00:00,-0.016048757024033966
2023-05-31 00:00:00+00:00,-0.0058846064567468215
2023-06-30 00:00:00+00:00,-0.004344606459420475
2023-07-31 00:00:00+00:00,0.004582213495394116
2023-08-31 00:00:00+00:00,-0.005734503384925538
2023-09-30 00:00:00+00:00,0.001970876527305876
2023-10-31 00:00:00+00:00,0.0021447931030977863
2023-11-30 00:00:00+00:00,-0.0022826106017534986
2023-12-31 00:00:00+00:00,0.00986898377956047
2024-01-31 00:00:00+00:00,-0.011441019324441859
2024-02-29 00:00:00+00:00,-0.007401179057388463
2024-03-31 00:00:00+00:00,-0.0021284106107996026
2024-04-30 00:00:00+00:00,-0.008523854749861837
2024-05-31 00:00:00+00:00,-0.009063804623921867
2024-06-30 00:00:00+00:00,-0.0062942015199564105
2024-07-31 00:00:00+00:00,0.02207874370326879
2024-08-31 00:00:00+00:00,-0.005069891447912034
2024-09-30 00:00:00+00:00,-0.00424048589219439
2024-10-31 00:00:00+00:00,0.0005491272684816639
2024-11-30 00:00:00+00:00,0.009314190326977778
2024-12-31 00:00:00+00:00,-0.006847537561047279
2025-01-31 00:00:00+00:00,0.006940835017122504
2025-02-28 00:00:00+00:00,0.004110882569049679
2025-03-31 00:00:00+00:00,-0.007805669903413248
2025-04-30 00:00:00+00:00,-0.0009278931627160203
2025-05-31 00:00:00+00:00,-0.003349705541378145
2025-06-30 00:00:00+00:00,-0.004625940401424944
2025-07-31 00:00:00+00:00,-0.004613470177943113
2025-08-31 00:00:00+00:00,0.009359951654696719
2025-09-30 00:00:00+00:00,0.004946747078253377
2025-10-31 00:00:00+00:00,-0.011952320701788977
2025-11-30 00:00:00+00:00,-0.0037423072693186787
2025-12-31 00:00:00+00:00,-0.003540614335652559
2026-01-31 00:00:00+00:00,-0.009065957028169702
2026-02-28 00:00:00+00:00,-0.0010451942364525513
2026-03-31 00:00:00+00:00,0.008034885102161438
2026-04-30 00:00:00+00:00,-0.005830702565192802
2026-05-31 00:00:00+00:00,-0.008503896722966808
2026-06-30 00:00:00+00:00,0.01141857476542385
2026-07-31 00:00:00+00:00,-0.003447596847442669
2026-08-31 00:00:00+00:00,0.001439055933350586
2026-09-30 00:00:00+00:00,0.015769196270205565
