time,tb_chg_xs
2023-12-31 00:00:00+00:00,0.003341650479180114
2024-01-31 00:00:00+00:00,0.0004884762602002102
2024-02-29 00:00:00+00:00,-0.0023139377989976895
2024-03-31 00:00:00+00:00,-0.0068599541077024595
2024-04-30 00:00:00+00:00,-0.005406894796817774
2024-05-31 00:00:00+00:00,0.0022412901839974353
2024-06-30 00:00:00+00:00,-0.008765250266468794
2024-07-31 00:00:00+00:00,0.019078420133345375
2024-08-31 00:00:00+00:00,-0.0020866444434777254
2024-09-30 00:00:00+00:00,-0.002281218457807932
2024-10-31 00:00:00+00:00,-0.005072276250342234
2024-11-30 00:00:00+00:00,-0.0016472824243702888
2024-12-31 00:00:00+00:00,0.013676021127571492
2025-01-31 00:00:00+00:00,0.007196099104480824
2025-02-28 00:00:00+00:00,-0.0011516511266309593
2025-03-31 00:00:00+00:00,-0.0007741136744304766
2025-04-30 00:00:00+00:00,0.013267379750841357
2025-05-31 00:00:00+00:00,-0.0019881106009246308
2025-06-30 00:00:00+00:00,-0.003940577487322683
2025-07-31 00:00:00+00:00,-5.9826778429084015e-06
2025-08-31 00:00:00+00:00,-0.0014183194639698637
2025-09-30 00:00:00+00:00,-0.006384018853571205
2025-10-31 00:00:00+00:00,-0.008464703242630267
2025-11-30 00:00:00+00:00,-0.0023789260412970803
2025-12-31 00:00:00+00:00,-0.008543154428521493
2026-01-31 00:00:00+00:00,0.001168571209933189
2026-02-28 00:00:00+00:00,0.0008913585799275037
2026-03-31 00:00:00+00:00,0.005674952895073693
2026-04-30 00:00:00+00:00,-0.0005407694306042155
2026-05-31 00:00:00+00:00,-0.0004941046945015071
2026-06-30 00:00:00+00:00,0.006246890307270547
2026-07-31 00:00:00+00:00,-0.002065069696488897
2026-08-31 00:00:00+00:00,-0.001991975927389422
2026-09-30 00:00:00+00:00,0.00356372361901669
