,USD,JPY,CAD,AUD,GBP,EUR,CHF,NZD
2018-11-01 00:00:00+00:00,73.5126,79.11074,78.9,77.58417,78.71806,76.74792,84.20137,81.3177
2018-12-01 00:00:00+00:00,73.73615,79.31246,78.8,77.65869,78.9409,76.81889,84.38106,80.62372
2019-01-01 00:00:00+00:00,73.77122,79.57473,79.0,77.84053,78.9409,76.81889,84.38106,80.62372
2019-02-01 00:00:00+00:00,73.9488,79.43629,78.9,77.84951,78.9409,76.81889,84.38106,80.62372
2019-03-01 00:00:00+00:00,73.99244,79.42181,78.9,78.00077,79.00098,77.09143,84.30803,81.03191
2019-04-01 00:00:00+00:00,73.90495,79.58083,79.0,77.87366,79.00098,77.09143,84.30803,81.03191
2019-05-01 00:00:00+00:00,73.9213,79.74437,78.9,78.08575,79.00098,77.09143,84.30803,81.03191
2019-06-01 00:00:00+00:00,73.78349,79.61281,79.2,78.26087,79.25301,77.1692,84.63571,80.94109
2019-07-01 00:00:00+00:00,73.81474,79.67339,79.2,78.1328,79.25301,77.1692,84.63571,80.94109
2019-08-01 00:00:00+00:00,74.00407,79.77951,79.2,78.18388,79.25301,77.1692,84.63571,80.94109
2019-09-01 00:00:00+00:00,74.06676,79.79723,79.2,78.33046,79.15474,77.17638,84.20148,80.99071
2019-10-01 00:00:00+00:00,74.16942,79.85863,79.2,78.56825,79.15474,77.17638,84.20148,80.99071
2019-11-01 00:00:00+00:00,74.35542,79.8763,79.3,78.55067,79.15474,77.17638,84.20148,80.99071
2019-12-01 00:00:00+00:00,74.41957,80.07746,79.1,78.31964,79.3868,77.08498,84.03886,80.72755
2020-01-01 00:00:00+00:00,74.39423,79.97392,79.1,78.20716,79.3868,77.08498,84.03886,80.72755
2020-02-01 00:00:00+00:00,74.39649,80.0109,79.1,78.38744,79.3868,77.08498,84.03886,80.72755
2020-03-01 00:00:00+00:00,74.52268,80.05206,79.0,78.53185,79.25953,76.44727,84.39804,81.23509
2020-04-01 00:00:00+00:00,74.47392,80.22348,79.1,78.28291,79.25953,76.44727,84.39804,81.23509
2020-05-01 00:00:00+00:00,73.85909,80.17826,76.7,78.33179,79.25953,76.44727,84.39804,81.23509
2020-06-01 00:00:00+00:00,71.18265,79.29835,72.5,75.78446,78.6983,76.19728,83.68781,80.14664
2020-07-01 00:00:00+00:00,72.07233,79.35631,74.4,74.56194,78.6983,76.19728,83.68781,80.14664
2020-08-01 00:00:00+00:00,72.56478,79.4282,77.4,76.27985,78.6983,76.19728,83.68781,80.14664
2020-09-01 00:00:00+00:00,72.52924,79.48382,78.1,77.20145,78.59013,76.2641,84.04163,80.50227
2020-10-01 00:00:00+00:00,72.8847,79.76962,78.6,77.54031,78.59013,76.2641,84.04163,80.50227
2020-11-01 00:00:00+00:00,72.75812,79.68456,79.1,77.42991,78.59013,76.2641,84.04163,80.50227
2020-12-01 00:00:00+00:00,73.10391,79.88138,79.3,78.32613,78.54812,76.28093,84.29397,80.60529
2021-01-01 00:00:00+00:00,72.89026,80.11532,79.0,78.8035,78.54812,76.28093,84.29397,80.60529
2021-02-01 00:00:00+00:00,72.99249,80.13662,79.0,78.78958,78.54812,76.28093,84.29397,80.60529
2021-03-01 00:00:00+00:00,72.79625,80.22816,78.8,78.63091,78.3522,78.06108,84.07061,81.03722
2021-04-01 00:00:00+00:00,72.9702,80.29916,79.0,78.70162,78.3522,78.06108,84.07061,81.03722
2021-05-01 00:00:00+00:00,73.03014,80.1184,79.4,79.04037,78.3522,78.06108,84.07061,81.03722
2021-06-01 00:00:00+00:00,73.23411,80.29691,78.9,78.81565,78.43401,78.46505,83.77544,81.16558
2021-07-01 00:00:00+00:00,73.22635,80.21478,78.9,79.03856,78.43401,78.46505,83.77544,81.16558
2021-08-01 00:00:00+00:00,73.37865,80.23461,79.5,79.18809,78.43401,78.46505,83.77544,81.16558
2021-09-01 00:00:00+00:00,73.61214,80.41216,79.6,79.08784,78.55742,79.07863,83.97416,81.9704
2021-10-01 00:00:00+00:00,73.46902,80.3683,79.7,78.18983,78.55742,79.07863,83.97416,81.9704
2021-11-01 00:00:00+00:00,73.49656,80.23529,80.2,77.43784,78.55742,79.07863,83.97416,81.9704
2021-12-01 00:00:00+00:00,73.57744,80.08347,79.8,77.60242,78.40019,79.21042,83.95461,81.94843
2022-01-01 00:00:00+00:00,73.76313,80.22283,80.1,79.27375,78.40019,79.21042,83.95461,81.94843
2022-02-01 00:00:00+00:00,73.77895,80.36401,80.1,79.34821,78.40019,79.21042,83.95461,81.94843
2022-03-01 00:00:00+00:00,73.76768,80.28625,79.6,79.52936,78.14429,79.434,83.67,81.84363
2022-04-01 00:00:00+00:00,73.80744,80.41826,80.0,79.64887,78.14429,79.434,83.67,81.84363
2022-05-01 00:00:00+00:00,74.01551,80.46922,79.9,79.72105,78.14429,79.434,83.67,81.84363
2022-06-01 00:00:00+00:00,73.89885,80.76625,80.0,79.70553,78.06114,79.58649,83.6612,81.94125
2022-07-01 00:00:00+00:00,74.04516,80.81538,80.1,79.99566,78.06114,79.58649,83.6612,81.94125
2022-08-01 00:00:00+00:00,73.98444,80.70805,79.7,80.0818,78.06114,79.58649,83.6612,81.94125
2022-09-01 00:00:00+00:00,73.9705,80.81641,79.6,79.9421,77.93678,79.45848,83.55047,82.95311
2022-10-01 00:00:00+00:00,74.2122,80.76966,79.6,80.21142,77.93678,79.45848,83.55047,82.95311
2022-11-01 00:00:00+00:00,74.03333,80.88555,79.7,80.04497,77.93678,79.45848,83.55047,82.95311
2022-12-01 00:00:00+00:00,74.01505,80.84629,79.9,79.9398,78.27271,79.52515,83.62787,83.08672
2023-01-01 00:00:00+00:00,74.00285,80.60247,79.9,80.18233,78.27271,79.52515,83.62787,83.08672
2023-02-01 00:00:00+00:00,74.2117,80.69031,80.0,80.05148,78.27271,79.52515,83.62787,83.08672
2023-03-01 00:00:00+00:00,74.31618,80.86228,80.3,80.06359,78.51107,79.74416,84.08549,83.29052
2023-04-01 00:00:00+00:00,74.50851,80.70309,80.4,79.97684,78.51107,79.74416,84.08549,83.29052
2023-05-01 00:00:00+00:00,74.57327,80.97774,80.3,80.2947,78.51107,79.74416,84.08549,83.29052
2023-06-01 00:00:00+00:00,74.51524,81.03927,80.2,80.20287,78.56874,79.89606,84.14922,83.40786
2023-07-01 00:00:00+00:00,74.66199,81.03026,80.2,80.34452,78.56874,79.89606,84.14922,83.40786
2023-08-01 00:00:00+00:00,74.74674,81.14166,80.4,80.14182,78.56874,79.89606,84.14922,83.40786
2023-09-01 00:00:00+00:00,74.69164,81.18793,80.3,80.27317,78.20278,79.71399,84.10284,83.13895
2023-10-01 00:00:00+00:00,74.95995,81.23744,80.2,80.35303,78.20278,79.71399,84.10284,83.13895
2023-11-01 00:00:00+00:00,74.93771,81.37149,80.2,79.96838,78.20278,79.71399,84.10284,83.13895
2023-12-01 00:00:00+00:00,74.92885,81.21407,80.3,80.23798,77.95709,79.71557,84.21612,83.0934
2024-01-01 00:00:00+00:00,74.97784,81.39245,80.2,80.52007,77.95709,79.71557,84.21612,83.0934
2024-02-01 00:00:00+00:00,74.68249,81.3881,80.1,80.20094,77.95709,79.71557,84.21612,83.0934
2024-03-01 00:00:00+00:00,74.72008,81.30711,79.8,80.03285,77.96495,79.88374,83.95951,82.76011
2024-04-01 00:00:00+00:00,74.77997,81.394,80.1,80.05103,77.96495,79.88374,83.95951,82.76011
2024-05-01 00:00:00+00:00,74.92001,81.36548,80.1,79.93326,77.96495,79.88374,83.95951,82.76011
2024-06-01 00:00:00+00:00,74.89651,81.41045,80.1,80.13219,77.88705,80.11066,84.13226,82.76143
2024-07-01 00:00:00+00:00,74.83994,81.36504,80.0,80.19311,77.88705,80.11066,84.13226,82.76143
2024-08-01 00:00:00+00:00,74.98683,81.66267,79.8,80.21371,77.88705,80.11066,84.13226,82.76143
2024-09-01 00:00:00+00:00,75.06567,81.73432,79.6,80.62991,78.37492,80.06852,84.22712,82.46243
2024-10-01 00:00:00+00:00,74.9745,81.79387,79.7,80.62265,78.37492,80.06852,84.22712,82.46243
2024-11-01 00:00:00+00:00,75.0103,81.7069,79.6,80.62777,78.37492,80.06852,84.22712,82.46243
2024-12-01 00:00:00+00:00,74.87218,81.83466,79.6,80.59477,78.46136,80.17888,84.14082,82.2165
2025-01-01 00:00:00+00:00,74.91043,81.85773,79.9,80.41328,78.46136,80.17888,84.14082,82.2165
2025-02-01 00:00:00+00:00,75.03076,81.9239,79.8,80.68461,78.46136,80.17888,84.14082,82.2165
2025-03-01 00:00:00+00:00,75.03869,82.05527,79.9,80.99086,78.69236,80.29682,84.08852,81.97437
2025-04-01 00:00:00+00:00,74.9203,82.02103,79.7,80.46829,78.69236,80.29682,84.08852,81.97437
2025-05-01 00:00:00+00:00,74.98581,82.06224,79.7,80.2343,78.69236,80.29682,84.08852,81.97437
2025-06-01 00:00:00+00:00,75.12694,82.10449,79.6,80.74114,79.0667,80.21178,84.22874,81.70793
2025-07-01 00:00:00+00:00,74.88449,82.24924,79.7,80.67856,79.0667,80.21178,84.22874,81.70793
2025-08-01 00:00:00+00:00,74.8898,82.30746,79.8,80.77947,79.0667,80.21178,84.22874,81.70793
2025-09-01 00:00:00+00:00,74.85473,82.24274,79.6,80.78413,79.0665,80.30667,84.13033,81.48236
2025-10-01 00:00:00+00:00,74.8931,82.17871,79.5,80.57656,79.0665,80.30667,84.13033,81.48236
2025-11-01 00:00:00+00:00,75.1096,82.33118,79.8,80.70116,79.0665,80.30667,84.13033,81.48236
2025-12-01 00:00:00+00:00,75.15713,82.49044,79.9,80.69878,79.14123,80.54113,84.10403,81.9294
2026-01-01 00:00:00+00:00,75.22642,82.53032,79.8,80.42692,79.14123,80.54113,84.10403,81.9294
2026-02-01 00:00:00+00:00,75.22256,82.60796,80.2,80.53564,79.14123,80.54113,84.10403,81.9294
2026-03-01 00:00:00+00:00,75.1287,82.47197,79.7,80.58569,79.06345,80.4817,84.01225,81.5799
2026-04-01 00:00:00+00:00,75.126,82.58011,79.7,80.80854,79.06345,80.4817,84.01225,81.5799
2026-05-01 00:00:00+00:00,75.00436,82.49171,79.7,80.73945,79.06345,80.4817,84.01225,81.5799
2026-06-01 00:00:00+00:00,74.99908,82.67047,79.9,80.67486,79.07874,80.57294,83.92238,81.90199
2026-07-01 00:00:00+00:00,75.08179,82.73853,80.0,80.63439,,,,
2026-08-01 00:00:00+00:00,74.7168,82.58801,80.0,81.08382,,,,
2026-09-01 00:00:00+00:00,74.71407,82.50602,80.2,80.78805,,,,
2026-10-01 00:00:00+00:00,,,80.1,,,,,
