time,crash_ew
2017-08-31 00:00:00+00:00,-0.011720623908972438
2017-09-30 00:00:00+00:00,0.0012322256822858701
2017-10-31 00:00:00+00:00,-0.0016655101632686575
2017-11-30 00:00:00+00:00,0.004218797016662279
2017-12-31 00:00:00+00:00,-0.0076058607856585025
2018-01-31 00:00:00+00:00,0.004388639637326719
2018-02-28 00:00:00+00:00,-0.000868979863188124
2018-03-31 00:00:00+00:00,-0.0022786657405323707
2018-04-30 00:00:00+00:00,0.002447497738088167
2018-05-31 00:00:00+00:00,-0.004659742741345618
2018-06-30 00:00:00+00:00,-0.0005952505964398336
2018-07-31 00:00:00+00:00,-0.0013421089624352511
2018-08-31 00:00:00+00:00,-0.0020099461779121697
2018-09-30 00:00:00+00:00,-0.004491857303383973
2018-10-31 00:00:00+00:00,-0.0031617883431532823
2018-11-30 00:00:00+00:00,0.004692282912341028
2018-12-31 00:00:00+00:00,0.0064724776623863445
2019-01-31 00:00:00+00:00,0.003130666331500942
2019-02-28 00:00:00+00:00,0.0038406754361008932
2019-03-31 00:00:00+00:00,-0.001959689006985621
2019-04-30 00:00:00+00:00,-0.004299014357880271
2019-05-31 00:00:00+00:00,-0.009103538426410651
2019-06-30 00:00:00+00:00,0.003951630521894067
2019-07-31 00:00:00+00:00,-0.0043202646131185185
2019-08-31 00:00:00+00:00,-0.013649305107773735
2019-09-30 00:00:00+00:00,-0.0002287923776014278
2019-10-31 00:00:00+00:00,0.00325252569083756
2019-11-30 00:00:00+00:00,0.0013633321056787384
2019-12-31 00:00:00+00:00,-0.0009821219423038485
2020-01-31 00:00:00+00:00,-0.009230258249472212
2020-02-29 00:00:00+00:00,-0.003518476241833546
2020-03-31 00:00:00+00:00,-0.007523537372773337
2020-04-30 00:00:00+00:00,0.001699164909924722
2020-05-31 00:00:00+00:00,-0.00015563284002839683
2020-06-30 00:00:00+00:00,-0.0022416434652550166
2020-07-31 00:00:00+00:00,-0.0022892713488984473
2020-08-31 00:00:00+00:00,-0.0010437154254773207
2020-09-30 00:00:00+00:00,-0.001797992814243754
2020-10-31 00:00:00+00:00,0.00236058859154209
2020-11-30 00:00:00+00:00,0.002470270132068464
2020-12-31 00:00:00+00:00,-0.0048314877831001635
2021-01-31 00:00:00+00:00,0.0001440108813544061
2021-02-28 00:00:00+00:00,-0.007022375982138396
2021-03-31 00:00:00+00:00,0.001784477194456624
2021-04-30 00:00:00+00:00,0.0002938817329947163
2021-05-31 00:00:00+00:00,-0.004767433953073996
2021-06-30 00:00:00+00:00,-0.005352187719226631
2021-07-31 00:00:00+00:00,0.001222244053464383
2021-08-31 00:00:00+00:00,0.0018241970293251253
2021-09-30 00:00:00+00:00,-0.002150814439632942
2021-10-31 00:00:00+00:00,0.006549132739679164
2021-11-30 00:00:00+00:00,-0.008446631465121146
2021-12-31 00:00:00+00:00,0.0013897588994218335
2022-01-31 00:00:00+00:00,0.0010675549001750717
2022-02-28 00:00:00+00:00,-0.0007963604354103149
2022-03-31 00:00:00+00:00,0.0015813717786741233
2022-04-30 00:00:00+00:00,-0.0020570316758036222
2022-05-31 00:00:00+00:00,-0.00041991784701844725
2022-06-30 00:00:00+00:00,-0.010503619778113316
2022-07-31 00:00:00+00:00,-0.0005753994528843176
2022-08-31 00:00:00+00:00,-7.90937175786377e-05
2022-09-30 00:00:00+00:00,-0.005037594449185279
2022-10-31 00:00:00+00:00,0.01238411163462505
2022-11-30 00:00:00+00:00,-0.002620080306085626
2022-12-31 00:00:00+00:00,-0.004948629360029599
2023-01-31 00:00:00+00:00,0.004651790908561271
2023-02-28 00:00:00+00:00,-0.003935012408839533
2023-03-31 00:00:00+00:00,-0.003375095043927412
2023-04-30 00:00:00+00:00,0.00411211364334596
2023-05-31 00:00:00+00:00,-0.0017870000722650659
2023-06-30 00:00:00+00:00,0.00016172149516835432
2023-07-31 00:00:00+00:00,0.0017504290934744482
2023-08-31 00:00:00+00:00,-0.0022263744744478453
2023-09-30 00:00:00+00:00,-0.002718257988954087
2023-10-31 00:00:00+00:00,-0.0017102855801831574
2023-11-30 00:00:00+00:00,0.0038552684482300315
2023-12-31 00:00:00+00:00,0.0041703213067367795
2024-01-31 00:00:00+00:00,-0.004387851620376804
2024-02-29 00:00:00+00:00,-0.0024399590648422897
2024-03-31 00:00:00+00:00,-0.0048772166156128005
2024-04-30 00:00:00+00:00,-0.0009116635435603149
2024-05-31 00:00:00+00:00,0.0028935471574751404
2024-06-30 00:00:00+00:00,0.0033253912295716503
2024-07-31 00:00:00+00:00,-0.018728054146824658
2024-08-31 00:00:00+00:00,0.003381138184809007
2024-09-30 00:00:00+00:00,0.004437571210282876
2024-10-31 00:00:00+00:00,-7.101855491320475e-05
2024-11-30 00:00:00+00:00,0.0016882351100591109
2024-12-31 00:00:00+00:00,0.0036431958864389102
2025-01-31 00:00:00+00:00,0.0020559039944823
2025-02-28 00:00:00+00:00,-0.0010493428810863792
2025-03-31 00:00:00+00:00,0.001095714411459392
2025-04-30 00:00:00+00:00,-0.0038558895615490307
2025-05-31 00:00:00+00:00,0.00047740244682392685
2025-06-30 00:00:00+00:00,-0.006056364249426793
2025-07-31 00:00:00+00:00,-0.00045629526147494825
2025-08-31 00:00:00+00:00,0.0009553839533609221
2025-09-30 00:00:00+00:00,0.0023103833396473927
2025-10-31 00:00:00+00:00,0.0008400108348884938
2025-11-30 00:00:00+00:00,-0.00011583114256419336
2025-12-31 00:00:00+00:00,-0.0006245983869448413
2026-01-31 00:00:00+00:00,0.008127128992078791
2026-02-28 00:00:00+00:00,0.0003188694886473442
2026-03-31 00:00:00+00:00,-0.0023870011189840445
2026-04-30 00:00:00+00:00,0.007624106107171569
2026-05-31 00:00:00+00:00,0.005010316000662929
2026-06-30 00:00:00+00:00,-0.006510493681720297
2026-07-31 00:00:00+00:00,0.006133364221937665
2026-08-31 00:00:00+00:00,0.0026162909349567443
2026-09-30 00:00:00+00:00,-0.009804050540787812
