time,high_hhcred_z_xs
2016-02-29 00:00:00+00:00,-0.017909656110120964
2016-03-31 00:00:00+00:00,-0.01027619692502324
2016-04-30 00:00:00+00:00,-0.002791870300053456
2016-05-31 00:00:00+00:00,0.017235779526023842
2016-06-30 00:00:00+00:00,-0.010555774222839265
2016-07-31 00:00:00+00:00,-0.008392275033073271
2016-08-31 00:00:00+00:00,0.0038442707417134514
2016-09-30 00:00:00+00:00,-0.012138512173972438
2016-10-31 00:00:00+00:00,-0.012974153796163845
2016-11-30 00:00:00+00:00,0.01494224167667313
2016-12-31 00:00:00+00:00,0.004805583904288646
2017-01-31 00:00:00+00:00,-0.005409862551333133
2017-02-28 00:00:00+00:00,-0.004948770451515205
2017-03-31 00:00:00+00:00,0.0017071304070792603
2017-04-30 00:00:00+00:00,0.018401922751412725
2017-05-31 00:00:00+00:00,0.0018324924729518077
2017-06-30 00:00:00+00:00,-0.0047398220938204005
2017-07-31 00:00:00+00:00,0.004916723606580575
2017-08-31 00:00:00+00:00,-0.0031434281921671747
2017-09-30 00:00:00+00:00,0.012580329856526573
2017-10-31 00:00:00+00:00,0.0041833944016802516
2017-11-30 00:00:00+00:00,0.011054299120591526
2017-12-31 00:00:00+00:00,-0.008914065251949821
2018-01-31 00:00:00+00:00,-0.0022045551890803594
2018-02-28 00:00:00+00:00,0.0103286978456687
2018-03-31 00:00:00+00:00,0.011537035427998221
2018-04-30 00:00:00+00:00,0.0027277082094008254
2018-05-31 00:00:00+00:00,-0.009313516123243604
2018-06-30 00:00:00+00:00,0.003724809301413945
2018-07-31 00:00:00+00:00,-0.004626383812775803
2018-08-31 00:00:00+00:00,-0.0017112431270976947
2018-09-30 00:00:00+00:00,-0.004818727268773304
2018-10-31 00:00:00+00:00,0.00836010381571195
2018-11-30 00:00:00+00:00,-0.006485279686633816
2018-12-31 00:00:00+00:00,0.024169975962264223
2019-01-31 00:00:00+00:00,-0.012274928246891692
2019-02-28 00:00:00+00:00,-0.002955723454742598
2019-03-31 00:00:00+00:00,0.0012412147524178962
2019-04-30 00:00:00+00:00,0.0018545718149884927
2019-05-31 00:00:00+00:00,0.010461804336397762
2019-06-30 00:00:00+00:00,-0.004941983663919736
2019-07-31 00:00:00+00:00,0.000725791513238816
2019-08-31 00:00:00+00:00,0.008150625499392161
2019-09-30 00:00:00+00:00,-0.010351116016477646
2019-10-31 00:00:00+00:00,-0.013482412177157177
2019-11-30 00:00:00+00:00,0.0011189572503160772
2019-12-31 00:00:00+00:00,-0.0068610551960403
2020-01-31 00:00:00+00:00,0.009617488695675691
2020-02-29 00:00:00+00:00,0.005498234074700736
2020-03-31 00:00:00+00:00,0.03527168867816122
2020-04-30 00:00:00+00:00,-0.017872121566758103
2020-05-31 00:00:00+00:00,-0.0008271095838091602
2020-06-30 00:00:00+00:00,-0.010835835156739915
2020-07-31 00:00:00+00:00,0.0004954675189408064
2020-08-31 00:00:00+00:00,-0.008148409705273862
2020-09-30 00:00:00+00:00,-0.00044066094223138563
2020-10-31 00:00:00+00:00,0.004051152353897525
2020-11-30 00:00:00+00:00,-0.011764861317959174
2020-12-31 00:00:00+00:00,-0.005010766429144775
2021-01-31 00:00:00+00:00,-0.0042019485839583925
2021-02-28 00:00:00+00:00,-0.014913499876203051
2021-03-31 00:00:00+00:00,-0.011149730434238392
2021-04-30 00:00:00+00:00,0.0007252529367658411
2021-05-31 00:00:00+00:00,-0.005848145902968338
2021-06-30 00:00:00+00:00,0.00397441193523318
2021-07-31 00:00:00+00:00,0.009938855403027302
2021-08-31 00:00:00+00:00,0.0021007621687314515
2021-09-30 00:00:00+00:00,0.0001313961832674071
2021-10-31 00:00:00+00:00,-0.015412615528493046
2021-11-30 00:00:00+00:00,0.011699597292296415
2021-12-31 00:00:00+00:00,-0.003974455873559046
2022-01-31 00:00:00+00:00,0.001893911591903219
2022-02-28 00:00:00+00:00,-0.00010844624373396172
2022-03-31 00:00:00+00:00,0.02017880585130749
2022-04-30 00:00:00+00:00,0.012165006519565535
2022-05-31 00:00:00+00:00,0.001166014322195208
2022-06-30 00:00:00+00:00,0.007706591904524052
2022-07-31 00:00:00+00:00,-0.0007387765436367433
2022-08-31 00:00:00+00:00,0.011565175191045274
2022-09-30 00:00:00+00:00,-0.0035308287821880224
2022-10-31 00:00:00+00:00,-0.006737251505643638
2022-11-30 00:00:00+00:00,-0.011764971802606161
2022-12-31 00:00:00+00:00,-0.004301793166413215
2023-01-31 00:00:00+00:00,-0.0031728015112052477
2023-02-28 00:00:00+00:00,0.008153047956038106
2023-03-31 00:00:00+00:00,-0.0036917730540634297
2023-04-30 00:00:00+00:00,0.002690734327612354
2023-05-31 00:00:00+00:00,0.003227527969175359
2023-06-30 00:00:00+00:00,0.015007758466570431
2023-07-31 00:00:00+00:00,-0.0037131015434407333
2023-08-31 00:00:00+00:00,-0.002836103956263325
2023-09-30 00:00:00+00:00,0.003734686418823907
2023-10-31 00:00:00+00:00,-0.007276471156963393
2023-11-30 00:00:00+00:00,0.0040336873122714945
2023-12-31 00:00:00+00:00,-0.0022620306034688564
2024-01-31 00:00:00+00:00,0.00124865330065016
2024-02-29 00:00:00+00:00,0.0005938551302622219
2024-03-31 00:00:00+00:00,0.00871256542557286
2024-04-30 00:00:00+00:00,0.0028666054162744814
2024-05-31 00:00:00+00:00,-0.0008687197721192197
2024-06-30 00:00:00+00:00,0.0033228158024714016
2024-07-31 00:00:00+00:00,-0.010141832341478474
2024-08-31 00:00:00+00:00,0.0005723614090311635
2024-09-30 00:00:00+00:00,0.006759208957591856
2024-10-31 00:00:00+00:00,-0.01813078713197347
2024-11-30 00:00:00+00:00,0.012344187414231156
2024-12-31 00:00:00+00:00,-0.01111864727622236
2025-01-31 00:00:00+00:00,0.006318096686476649
2025-02-28 00:00:00+00:00,0.004799866155443366
2025-03-31 00:00:00+00:00,-0.013926891592536905
2025-04-30 00:00:00+00:00,-0.009387086316679616
2025-05-31 00:00:00+00:00,-0.002524248987758382
2025-06-30 00:00:00+00:00,-0.01280437506415577
2025-07-31 00:00:00+00:00,-0.0031953762697215504
2025-08-31 00:00:00+00:00,0.004166992378941803
2025-09-30 00:00:00+00:00,-0.000790431830856142
2025-10-31 00:00:00+00:00,-0.0020406535533632475
2025-11-30 00:00:00+00:00,0.004100570420490834
2025-12-31 00:00:00+00:00,0.0044718439362883
2026-01-31 00:00:00+00:00,0.012644712898678634
2026-02-28 00:00:00+00:00,0.007959682791468303
2026-03-31 00:00:00+00:00,-0.0020249541841730334
2026-04-30 00:00:00+00:00,-9.153300357489513e-05
2026-05-31 00:00:00+00:00,0.0022966855918624685
2026-06-30 00:00:00+00:00,-0.003488634280500613
2026-07-31 00:00:00+00:00,0.0003571280023240142
2026-08-31 00:00:00+00:00,0.0013182744654494094
2026-09-30 00:00:00+00:00,0.009237163259268044
