time,epu_ew
2018-11-30 00:00:00+00:00,0.005068656644140468
2018-12-31 00:00:00+00:00,0.0036090606831322702
2019-01-31 00:00:00+00:00,-0.005538531354267517
2019-02-28 00:00:00+00:00,0.003083986364921687
2019-03-31 00:00:00+00:00,-0.0010155414883200597
2019-04-30 00:00:00+00:00,0.0018467572005069766
2019-05-31 00:00:00+00:00,-0.0065281603997128235
2019-06-30 00:00:00+00:00,-0.0045821463690849384
2019-07-31 00:00:00+00:00,-0.0045989413444816885
2019-08-31 00:00:00+00:00,-0.0010525464661450545
2019-09-30 00:00:00+00:00,0.002371068071060023
2019-10-31 00:00:00+00:00,0.0030729971191416627
2019-11-30 00:00:00+00:00,0.0019462370222687042
2019-12-31 00:00:00+00:00,-0.001153539839689799
2020-01-31 00:00:00+00:00,-0.000326651604971695
2020-02-29 00:00:00+00:00,0.00025244314893546616
2020-03-31 00:00:00+00:00,0.01620566913328214
2020-04-30 00:00:00+00:00,-0.008555591805403773
2020-05-31 00:00:00+00:00,-0.008080263243180563
2020-06-30 00:00:00+00:00,-0.005802511146654643
2020-07-31 00:00:00+00:00,0.008982020965637716
2020-08-31 00:00:00+00:00,0.0020685139546241516
2020-09-30 00:00:00+00:00,-0.00012274098766629216
2020-10-31 00:00:00+00:00,0.002030978381939663
2020-11-30 00:00:00+00:00,-0.0021754120416083156
2020-12-31 00:00:00+00:00,-0.0016795955496673454
2021-01-31 00:00:00+00:00,0.002208538069781607
2021-02-28 00:00:00+00:00,-0.0025059114925146675
2021-03-31 00:00:00+00:00,0.008089605766377073
2021-04-30 00:00:00+00:00,-0.0027009107150053335
2021-05-31 00:00:00+00:00,-0.0020167055090458685
2021-06-30 00:00:00+00:00,0.0027449423989240884
2021-07-31 00:00:00+00:00,0.0018587464462376246
2021-08-31 00:00:00+00:00,-0.0014477255892888508
2021-09-30 00:00:00+00:00,-0.0019651935188528258
2021-10-31 00:00:00+00:00,-0.005504841650969761
2021-11-30 00:00:00+00:00,0.003270889513455666
2021-12-31 00:00:00+00:00,0.004406875985842662
2022-01-31 00:00:00+00:00,0.006749650488116377
2022-02-28 00:00:00+00:00,-0.0024639552781129392
2022-03-31 00:00:00+00:00,0.007422032515079335
2022-04-30 00:00:00+00:00,0.007975132364407722
2022-05-31 00:00:00+00:00,-0.0017828322464373825
2022-06-30 00:00:00+00:00,0.0024809723519692017
2022-07-31 00:00:00+00:00,0.002653373265765424
2022-08-31 00:00:00+00:00,0.000941766712076797
2022-09-30 00:00:00+00:00,-0.003147034198541898
2022-10-31 00:00:00+00:00,-0.0033046179514875096
2022-11-30 00:00:00+00:00,-0.0033818867759699556
2022-12-31 00:00:00+00:00,0.0005338130579826128
2023-01-31 00:00:00+00:00,-0.0020230012573573264
2023-02-28 00:00:00+00:00,0.0013212333096030981
2023-03-31 00:00:00+00:00,0.0005543014626094855
2023-04-30 00:00:00+00:00,0.0028517404998891216
2023-05-31 00:00:00+00:00,0.004419508963558805
2023-06-30 00:00:00+00:00,0.006980155437647184
2023-07-31 00:00:00+00:00,-0.001182398079367375
2023-08-31 00:00:00+00:00,-0.0008965189198243406
2023-09-30 00:00:00+00:00,0.0012727079820049614
2023-10-31 00:00:00+00:00,-0.00038978309009907175
2023-11-30 00:00:00+00:00,-0.0017560083970602491
2023-12-31 00:00:00+00:00,0.006422396922692641
2024-01-31 00:00:00+00:00,-0.005281827828279684
2024-02-29 00:00:00+00:00,-5.5369179103093025e-05
2024-03-31 00:00:00+00:00,-0.00044554329820412075
2024-04-30 00:00:00+00:00,-0.0050421550825128225
2024-05-31 00:00:00+00:00,-0.001492545266148504
2024-06-30 00:00:00+00:00,-0.0020116642181063904
2024-07-31 00:00:00+00:00,0.004601998577483668
2024-08-31 00:00:00+00:00,0.003034388725158932
2024-09-30 00:00:00+00:00,-0.001122979985769046
2024-10-31 00:00:00+00:00,0.0013942553146757408
2024-11-30 00:00:00+00:00,0.0024079354123445196
2024-12-31 00:00:00+00:00,-0.0033320031554375795
2025-01-31 00:00:00+00:00,0.0024373735966722876
2025-02-28 00:00:00+00:00,0.0015162454145805082
2025-03-31 00:00:00+00:00,-0.00623462800171648
2025-04-30 00:00:00+00:00,-0.0006029759962109527
2025-05-31 00:00:00+00:00,-0.0018919315809088344
2025-06-30 00:00:00+00:00,-0.0015846156841941017
2025-07-31 00:00:00+00:00,-0.00031384620296737165
2025-08-31 00:00:00+00:00,-0.0015908908846715697
2025-09-30 00:00:00+00:00,0.00034961792672327796
2025-10-31 00:00:00+00:00,0.001680450928409405
2025-11-30 00:00:00+00:00,0.0017849713185593696
2025-12-31 00:00:00+00:00,0.0028136565613674502
2026-01-31 00:00:00+00:00,0.004532985935621792
2026-02-28 00:00:00+00:00,0.0020986616054663454
2026-03-31 00:00:00+00:00,-0.0012369607328315269
2026-04-30 00:00:00+00:00,0.0040279867270864855
2026-05-31 00:00:00+00:00,-0.0017713310728311171
2026-06-30 00:00:00+00:00,0.0028435305232914487
2026-07-31 00:00:00+00:00,0.0003483673563706713
2026-08-31 00:00:00+00:00,-0.0029048229553721994
2026-09-30 00:00:00+00:00,0.004060532860286736
