time,gfcf_ew
2016-09-30 00:00:00+00:00,-0.0009477456472463119
2016-10-31 00:00:00+00:00,-0.0023207482043462457
2016-11-30 00:00:00+00:00,0.00040664759004283013
2016-12-31 00:00:00+00:00,-0.0015091097683741506
2017-01-31 00:00:00+00:00,-0.000742909905009359
2017-02-28 00:00:00+00:00,-0.0030789177606163065
2017-03-31 00:00:00+00:00,-0.0015021985835776963
2017-04-30 00:00:00+00:00,0.001470422243301961
2017-05-31 00:00:00+00:00,-0.0010602630550222703
2017-06-30 00:00:00+00:00,-0.001917295604909941
2017-07-31 00:00:00+00:00,-0.00487790597724258
2017-08-31 00:00:00+00:00,0.0021150639197660137
2017-09-30 00:00:00+00:00,-0.0002804975346593075
2017-10-31 00:00:00+00:00,0.0019192712278814916
2017-11-30 00:00:00+00:00,-0.0007577212605716088
2017-12-31 00:00:00+00:00,0.009861373280478425
2018-01-31 00:00:00+00:00,-0.003218507097090595
2018-02-28 00:00:00+00:00,-0.006605455782927483
2018-03-31 00:00:00+00:00,-0.001333445160806579
2018-04-30 00:00:00+00:00,0.0038597109223723614
2018-05-31 00:00:00+00:00,-0.0004409146205798242
2018-06-30 00:00:00+00:00,-0.004438285805984488
2018-07-31 00:00:00+00:00,0.005670185581344134
2018-08-31 00:00:00+00:00,-0.003220213214817247
2018-09-30 00:00:00+00:00,0.0030503759639559647
2018-10-31 00:00:00+00:00,0.0031191742958120994
2018-11-30 00:00:00+00:00,0.0030423438201758746
2018-12-31 00:00:00+00:00,0.0002893794555454132
2019-01-31 00:00:00+00:00,0.001929976940021394
2019-02-28 00:00:00+00:00,-0.0015287660595996178
2019-03-31 00:00:00+00:00,0.0018492242371059842
2019-04-30 00:00:00+00:00,-0.0036865439530543442
2019-05-31 00:00:00+00:00,0.004128191197214415
2019-06-30 00:00:00+00:00,0.004289782140667775
2019-07-31 00:00:00+00:00,-0.0036240548526718097
2019-08-31 00:00:00+00:00,-0.0006407002203816514
2019-09-30 00:00:00+00:00,-0.0037228948628633685
2019-10-31 00:00:00+00:00,0.008373959408041198
2019-11-30 00:00:00+00:00,0.0013888803857204923
2019-12-31 00:00:00+00:00,-0.003343933214189354
2020-01-31 00:00:00+00:00,0.005179168249580535
2020-02-29 00:00:00+00:00,-0.0013817895307436379
2020-03-31 00:00:00+00:00,-0.0006232918637183449
2020-04-30 00:00:00+00:00,-0.0023359552266306594
2020-05-31 00:00:00+00:00,0.00033773263521075236
2020-06-30 00:00:00+00:00,0.005126974839408938
2020-07-31 00:00:00+00:00,-0.0007516908894312779
2020-08-31 00:00:00+00:00,0.00289352261139042
2020-09-30 00:00:00+00:00,-0.0004854308523075668
2020-10-31 00:00:00+00:00,-0.0023891663179853584
2020-11-30 00:00:00+00:00,-0.00037186592052818046
2020-12-31 00:00:00+00:00,0.008071790462001571
2021-01-31 00:00:00+00:00,-0.0023191079531771353
2021-02-28 00:00:00+00:00,0.0024151412173587516
2021-03-31 00:00:00+00:00,0.00034843008513862905
2021-04-30 00:00:00+00:00,-0.0019561611699359105
2021-05-31 00:00:00+00:00,-0.002895121075843332
2021-06-30 00:00:00+00:00,-0.0013381430947831952
2021-07-31 00:00:00+00:00,-0.00421455779151203
2021-08-31 00:00:00+00:00,0.0023365426678350065
2021-09-30 00:00:00+00:00,-0.00155227961749127
2021-10-31 00:00:00+00:00,0.012863962734735557
2021-11-30 00:00:00+00:00,-0.008582362042068414
2021-12-31 00:00:00+00:00,0.003034684354314754
2022-01-31 00:00:00+00:00,0.0027553215459874547
2022-02-28 00:00:00+00:00,-0.0001053640132685496
2022-03-31 00:00:00+00:00,0.016539265262791147
2022-04-30 00:00:00+00:00,0.00221796223818016
2022-05-31 00:00:00+00:00,-0.003063408077585983
2022-06-30 00:00:00+00:00,0.002032003921478287
2022-07-31 00:00:00+00:00,-0.0012785032087340165
2022-08-31 00:00:00+00:00,-0.0015949721143446727
2022-09-30 00:00:00+00:00,0.0010499825356808934
2022-10-31 00:00:00+00:00,0.0005050198806031414
2022-11-30 00:00:00+00:00,0.007580991055046171
2022-12-31 00:00:00+00:00,0.0017293003174039256
2023-01-31 00:00:00+00:00,-0.0002570844505707104
2023-02-28 00:00:00+00:00,-0.0019268367105402806
2023-03-31 00:00:00+00:00,0.0056350412477628176
2023-04-30 00:00:00+00:00,-0.0009698721573888625
2023-05-31 00:00:00+00:00,-0.0018264181749917396
2023-06-30 00:00:00+00:00,-0.011043772902418536
2023-07-31 00:00:00+00:00,0.004691964217265365
2023-08-31 00:00:00+00:00,0.00026738590519981287
2023-09-30 00:00:00+00:00,0.005158671191383135
2023-10-31 00:00:00+00:00,-0.002284347853916069
2023-11-30 00:00:00+00:00,0.0015264953871987341
2023-12-31 00:00:00+00:00,0.0037812939493306885
2024-01-31 00:00:00+00:00,-0.0012858405958356967
2024-02-29 00:00:00+00:00,-0.0041117687094381905
2024-03-31 00:00:00+00:00,0.003717237853733124
2024-04-30 00:00:00+00:00,-0.0014697642580566717
2024-05-31 00:00:00+00:00,-0.004406437376266892
2024-06-30 00:00:00+00:00,0.003984710603026853
2024-07-31 00:00:00+00:00,-0.016617445203142567
2024-08-31 00:00:00+00:00,-0.0025078265257288956
2024-09-30 00:00:00+00:00,0.0010351005675182101
2024-10-31 00:00:00+00:00,0.004617100069219671
2024-11-30 00:00:00+00:00,0.0003191851920736344
2024-12-31 00:00:00+00:00,0.0024311903207347996
2025-01-31 00:00:00+00:00,0.00158737411360943
2025-02-28 00:00:00+00:00,0.006723942981861741
2025-03-31 00:00:00+00:00,-0.0009645184784654592
2025-04-30 00:00:00+00:00,-0.002089300808419403
2025-05-31 00:00:00+00:00,-0.0001298746844505816
2025-06-30 00:00:00+00:00,0.001970069372682959
2025-07-31 00:00:00+00:00,-0.0007372765315000196
2025-08-31 00:00:00+00:00,0.002680190800097071
2025-09-30 00:00:00+00:00,0.0017982168098009677
2025-10-31 00:00:00+00:00,-0.0014535296068780568
2025-11-30 00:00:00+00:00,0.0008503981579452979
2025-12-31 00:00:00+00:00,0.0025030097133555973
2026-01-31 00:00:00+00:00,0.004806769293687951
2026-02-28 00:00:00+00:00,0.0008579080506332382
2026-03-31 00:00:00+00:00,-0.0017333145254738724
2026-04-30 00:00:00+00:00,0.0003015757313373779
2026-05-31 00:00:00+00:00,0.0017725020605445785
2026-06-30 00:00:00+00:00,-0.004132355124030873
2026-07-31 00:00:00+00:00,0.0015179086127212749
2026-08-31 00:00:00+00:00,0.0028177194516740833
2026-09-30 00:00:00+00:00,0.0007414249319810384
