time,dollar_rx_tsmom
2017-09-30 00:00:00+00:00,0.0011747559153585385
2017-10-31 00:00:00+00:00,-0.02136074854629344
2017-11-30 00:00:00+00:00,0.004537597899487489
2017-12-31 00:00:00+00:00,0.012939475430881364
2018-01-31 00:00:00+00:00,0.038462910953249496
2018-02-28 00:00:00+00:00,-0.016140051721828308
2018-03-31 00:00:00+00:00,-0.0026397993596796177
2018-04-30 00:00:00+00:00,-0.020009520138699388
2018-05-31 00:00:00+00:00,-0.009486955511810113
2018-06-30 00:00:00+00:00,-0.020664745117522365
2018-07-31 00:00:00+00:00,0.0063894174392398195
2018-08-31 00:00:00+00:00,-0.0033266681382243535
2018-09-30 00:00:00+00:00,-0.00503958362501955
2018-10-31 00:00:00+00:00,0.0162046420584534
2018-11-30 00:00:00+00:00,-0.011776615990185535
2018-12-31 00:00:00+00:00,0.007144851412901776
2019-01-31 00:00:00+00:00,-0.019083733158465677
2019-02-28 00:00:00+00:00,0.005555745374557608
2019-03-31 00:00:00+00:00,0.007878633135655733
2019-04-30 00:00:00+00:00,0.009002020035868696
2019-05-31 00:00:00+00:00,0.009185338915789876
2019-06-30 00:00:00+00:00,-0.020796065964466925
2019-07-31 00:00:00+00:00,0.02105745635145473
2019-08-31 00:00:00+00:00,0.003900585601082973
2019-09-30 00:00:00+00:00,0.005108444005561097
2019-10-31 00:00:00+00:00,-0.017682404452633582
2019-11-30 00:00:00+00:00,0.007650870041959745
2019-12-31 00:00:00+00:00,-0.02372127253505374
2020-01-31 00:00:00+00:00,-0.015895896358516737
2020-02-29 00:00:00+00:00,0.01169232846695012
2020-03-31 00:00:00+00:00,-0.026233617056344416
2020-04-30 00:00:00+00:00,-0.014551694600202114
2020-05-31 00:00:00+00:00,-0.0074762656528316596
2020-06-30 00:00:00+00:00,-0.016998941144318547
2020-07-31 00:00:00+00:00,-0.03895193285871523
2020-08-31 00:00:00+00:00,-0.010965145671013699
2020-09-30 00:00:00+00:00,0.018683409405774176
2020-10-31 00:00:00+00:00,-0.0012222431150552548
2020-11-30 00:00:00+00:00,0.029916686818243665
2020-12-31 00:00:00+00:00,0.0239120098477672
2021-01-31 00:00:00+00:00,-0.006137017994142568
2021-02-28 00:00:00+00:00,0.007777169349490354
2021-03-31 00:00:00+00:00,-0.030890904879578795
2021-04-30 00:00:00+00:00,0.02661219303523943
2021-05-31 00:00:00+00:00,0.007381702749039043
2021-06-30 00:00:00+00:00,-0.02855732208910844
2021-07-31 00:00:00+00:00,0.004683851745077794
2021-08-31 00:00:00+00:00,-0.008167016025629192
2021-09-30 00:00:00+00:00,-0.01591469283323943
2021-10-31 00:00:00+00:00,0.02124232021573591
2021-11-30 00:00:00+00:00,-0.0309405812478315
2021-12-31 00:00:00+00:00,0.004180795779709978
2022-01-31 00:00:00+00:00,-0.01725377304504394
2022-02-28 00:00:00+00:00,-0.007691888931799951
2022-03-31 00:00:00+00:00,-0.003478169810097853
2022-04-30 00:00:00+00:00,0.05423350310166142
2022-05-31 00:00:00+00:00,-0.013183616977231916
2022-06-30 00:00:00+00:00,0.030226535093887508
2022-07-31 00:00:00+00:00,-0.002546829431947062
2022-08-31 00:00:00+00:00,0.029465007143168798
2022-09-30 00:00:00+00:00,0.03386660170454614
2022-10-31 00:00:00+00:00,-0.0013667242608480512
2022-11-30 00:00:00+00:00,-0.040802025527929886
2022-12-31 00:00:00+00:00,-0.022412721630655663
2023-01-31 00:00:00+00:00,-0.019051689923952897
2023-02-28 00:00:00+00:00,0.02985142676024588
2023-03-31 00:00:00+00:00,-0.01709184114920237
2023-04-30 00:00:00+00:00,0.001629065998270729
2023-05-31 00:00:00+00:00,0.016340622575834907
2023-06-30 00:00:00+00:00,-0.007239191244751919
2023-07-31 00:00:00+00:00,-0.017104086195376067
2023-08-31 00:00:00+00:00,0.022565694381722956
2023-09-30 00:00:00+00:00,0.01936597132432305
2023-10-31 00:00:00+00:00,-0.005013491660112335
2023-11-30 00:00:00+00:00,0.033352780455116804
2023-12-31 00:00:00+00:00,0.024651441680301867
2024-01-31 00:00:00+00:00,-0.023574339654125365
2024-02-29 00:00:00+00:00,-0.011246978700823362
2024-03-31 00:00:00+00:00,-0.006605581413723027
2024-04-30 00:00:00+00:00,0.017959355157229906
2024-05-31 00:00:00+00:00,-0.01811205848749886
2024-06-30 00:00:00+00:00,0.004518324109431315
2024-07-31 00:00:00+00:00,-0.009589717484561167
2024-08-31 00:00:00+00:00,-0.03226301444188451
2024-09-30 00:00:00+00:00,-0.008549925547045256
2024-10-31 00:00:00+00:00,0.04138931193524087
2024-11-30 00:00:00+00:00,-0.012240394843639035
2024-12-31 00:00:00+00:00,-0.02849804886675844
2025-01-31 00:00:00+00:00,-0.0015497502721553147
2025-02-28 00:00:00+00:00,-0.0085409312311443
2025-03-31 00:00:00+00:00,-0.013940331138692086
2025-04-30 00:00:00+00:00,-0.043909430036418784
2025-05-31 00:00:00+00:00,-0.004336143937587744
2025-06-30 00:00:00+00:00,-0.020283183619009493
2025-07-31 00:00:00+00:00,-0.031185813752734548
2025-08-31 00:00:00+00:00,0.01626879100030454
2025-09-30 00:00:00+00:00,-0.003203514188900858
2025-10-31 00:00:00+00:00,-0.01455674891055192
2025-11-30 00:00:00+00:00,-0.0028565273394377533
2025-12-31 00:00:00+00:00,-0.011932361043691442
2026-01-31 00:00:00+00:00,0.03037082765067667
2026-02-28 00:00:00+00:00,-0.012508438054590343
2026-03-31 00:00:00+00:00,-0.02364210705348968
2026-04-30 00:00:00+00:00,0.022974602532722654
2026-05-31 00:00:00+00:00,-0.0056620086767026345
2026-06-30 00:00:00+00:00,-0.02948755233444511
2026-07-31 00:00:00+00:00,0.015544125430614786
2026-08-31 00:00:00+00:00,0.007733579256348433
2026-09-30 00:00:00+00:00,0.005470462078917437
