time,low_ival_xs
2022-03-31 00:00:00+00:00,0.0044578938321320205
2022-04-30 00:00:00+00:00,-0.0008255825164977804
2022-05-31 00:00:00+00:00,0.0020535736558657813
2022-06-30 00:00:00+00:00,0.01044352742001653
2022-07-31 00:00:00+00:00,0.005422923204228658
2022-08-31 00:00:00+00:00,0.006753386800161243
2022-09-30 00:00:00+00:00,-0.012410395597726276
2022-10-31 00:00:00+00:00,-0.0035481291938622705
2022-11-30 00:00:00+00:00,-0.01240103432938422
2022-12-31 00:00:00+00:00,-0.00457787994565606
2023-01-31 00:00:00+00:00,8.218183147135072e-05
2023-02-28 00:00:00+00:00,0.004007643767818259
2023-03-31 00:00:00+00:00,-0.0071545908216748
2023-04-30 00:00:00+00:00,-0.0067804460921108145
2023-05-31 00:00:00+00:00,0.006679007712557583
2023-06-30 00:00:00+00:00,-0.00602119553211844
2023-07-31 00:00:00+00:00,0.0013739015737057603
2023-08-31 00:00:00+00:00,-0.0033598593862960158
2023-09-30 00:00:00+00:00,-0.0018209124150114775
2023-10-31 00:00:00+00:00,-0.005663175664079145
2023-11-30 00:00:00+00:00,-0.010193674580950773
2023-12-31 00:00:00+00:00,-0.004444182135679542
2024-01-31 00:00:00+00:00,0.013023741382446996
2024-02-29 00:00:00+00:00,-0.006750124376649125
2024-03-31 00:00:00+00:00,0.009867007463112198
2024-04-30 00:00:00+00:00,0.004124007794881646
2024-05-31 00:00:00+00:00,-0.0027486530809348597
2024-06-30 00:00:00+00:00,-0.0010202034741293442
2024-07-31 00:00:00+00:00,-0.004959159723401774
2024-08-31 00:00:00+00:00,-0.0013060134099229792
2024-09-30 00:00:00+00:00,-0.008416909517241389
2024-10-31 00:00:00+00:00,-0.003921766787186587
2024-11-30 00:00:00+00:00,0.006035564607276722
2024-12-31 00:00:00+00:00,-7.250888701682001e-06
2025-01-31 00:00:00+00:00,0.0003455351887806657
2025-02-28 00:00:00+00:00,0.0017810203783306111
2025-03-31 00:00:00+00:00,0.005904166580324333
2025-04-30 00:00:00+00:00,-0.0043184025806798365
2025-05-31 00:00:00+00:00,0.0017818327727598948
2025-06-30 00:00:00+00:00,-0.004950623085279826
2025-07-31 00:00:00+00:00,0.010080136175580678
2025-08-31 00:00:00+00:00,-0.009426027360240341
2025-09-30 00:00:00+00:00,-0.005624473258900253
2025-10-31 00:00:00+00:00,-0.002165924986364587
2025-11-30 00:00:00+00:00,-0.007636004908610605
2025-12-31 00:00:00+00:00,-0.0021802012366581858
2026-01-31 00:00:00+00:00,0.004509756376225527
2026-02-28 00:00:00+00:00,-0.002531993513594011
2026-03-31 00:00:00+00:00,-0.006912201452390798
2026-04-30 00:00:00+00:00,0.0025223249002956916
2026-05-31 00:00:00+00:00,0.006936377644306102
2026-06-30 00:00:00+00:00,-0.0024559537561764655
2026-07-31 00:00:00+00:00,0.00474363110583953
2026-08-31 00:00:00+00:00,-0.0004812917202634548
2026-09-30 00:00:00+00:00,-0.004570280292638951
