time,low_emp_xs
2018-09-30 00:00:00+00:00,0.0045608398863628
2018-10-31 00:00:00+00:00,-0.004615939639849409
2018-11-30 00:00:00+00:00,-0.015978281687792473
2018-12-31 00:00:00+00:00,0.01954892142940179
2019-01-31 00:00:00+00:00,-0.01603702646311045
2019-02-28 00:00:00+00:00,0.0035054478851455073
2019-03-31 00:00:00+00:00,-0.0005934865371192144
2019-04-30 00:00:00+00:00,0.0018807119628703184
2019-05-31 00:00:00+00:00,0.00885492608298799
2019-06-30 00:00:00+00:00,-0.00028949538010381026
2019-07-31 00:00:00+00:00,-0.0019217496874820439
2019-08-31 00:00:00+00:00,0.008506108651413324
2019-09-30 00:00:00+00:00,-0.008861140440239779
2019-10-31 00:00:00+00:00,-0.0026995149185380374
2019-11-30 00:00:00+00:00,0.005813608180760932
2019-12-31 00:00:00+00:00,0.006911349955190937
2020-01-31 00:00:00+00:00,0.003928317616102905
2020-02-29 00:00:00+00:00,0.0007092613215775589
2020-03-31 00:00:00+00:00,0.014121518750750184
2020-04-30 00:00:00+00:00,-0.005713276821881164
2020-05-31 00:00:00+00:00,-0.016213333433619193
2020-06-30 00:00:00+00:00,-0.015158694962845165
2020-07-31 00:00:00+00:00,-0.0017272292210467333
2020-08-31 00:00:00+00:00,0.008709832098252157
2020-09-30 00:00:00+00:00,-0.010196732221983917
2020-10-31 00:00:00+00:00,-0.007146616569033815
2020-11-30 00:00:00+00:00,0.0004936099556736018
2020-12-31 00:00:00+00:00,0.0013879337749105325
2021-01-31 00:00:00+00:00,0.000812162408550865
2021-02-28 00:00:00+00:00,0.006359252134654714
2021-03-31 00:00:00+00:00,0.020707854400952685
2021-04-30 00:00:00+00:00,-0.00991622555026872
2021-05-31 00:00:00+00:00,0.006557775372484365
2021-06-30 00:00:00+00:00,0.0034484435517261325
2021-07-31 00:00:00+00:00,0.00818822563212529
2021-08-31 00:00:00+00:00,0.00044533729688778223
2021-09-30 00:00:00+00:00,-0.0058646913010999
2021-10-31 00:00:00+00:00,-0.0084745099829735
2021-11-30 00:00:00+00:00,0.008390997336087391
2021-12-31 00:00:00+00:00,-0.0017824366481768994
2022-01-31 00:00:00+00:00,0.006402640599719067
2022-02-28 00:00:00+00:00,-0.005487619206632877
2022-03-31 00:00:00+00:00,-0.030931955160576896
2022-04-30 00:00:00+00:00,-0.012107648130240789
2022-05-31 00:00:00+00:00,0.002158237012749975
2022-06-30 00:00:00+00:00,0.0019614902040607785
2022-07-31 00:00:00+00:00,0.0008729612542817122
2022-08-31 00:00:00+00:00,-0.006572267447308877
2022-09-30 00:00:00+00:00,0.013443203595240982
2022-10-31 00:00:00+00:00,-0.008516011621603203
2022-11-30 00:00:00+00:00,0.013361456377012138
2022-12-31 00:00:00+00:00,0.008972176491170325
2023-01-31 00:00:00+00:00,-0.0032110935243322425
2023-02-28 00:00:00+00:00,-0.002594671369549162
2023-03-31 00:00:00+00:00,0.011423712690501908
2023-04-30 00:00:00+00:00,0.0034896104710198106
2023-05-31 00:00:00+00:00,-0.0021603965013865523
2023-06-30 00:00:00+00:00,-0.013478842664581214
2023-07-31 00:00:00+00:00,-0.0010882045007402086
2023-08-31 00:00:00+00:00,0.009179002901314126
2023-09-30 00:00:00+00:00,-0.013141757639169915
2023-10-31 00:00:00+00:00,0.0068644943284073
2023-11-30 00:00:00+00:00,-0.0013008869500747977
2023-12-31 00:00:00+00:00,-0.0027769207389042316
2024-01-31 00:00:00+00:00,-0.003646522991420542
2024-02-29 00:00:00+00:00,0.0013889121091943402
2024-03-31 00:00:00+00:00,-0.0024504561032712147
2024-04-30 00:00:00+00:00,-0.008099237448370489
2024-05-31 00:00:00+00:00,0.0033126300013528454
2024-06-30 00:00:00+00:00,-0.005739248155805621
2024-07-31 00:00:00+00:00,0.013424252530653602
2024-08-31 00:00:00+00:00,0.0019399347517381482
2024-09-30 00:00:00+00:00,-0.0009458170790552778
2024-10-31 00:00:00+00:00,-0.0018072475557905365
2024-11-30 00:00:00+00:00,-0.0056609157203698635
2024-12-31 00:00:00+00:00,0.0025585805472174705
2025-01-31 00:00:00+00:00,0.0024367809155911857
2025-02-28 00:00:00+00:00,-0.001817542453105614
2025-03-31 00:00:00+00:00,0.010772126054955367
2025-04-30 00:00:00+00:00,0.005621644596146336
2025-05-31 00:00:00+00:00,0.002001285855286916
2025-06-30 00:00:00+00:00,0.005166304680721323
2025-07-31 00:00:00+00:00,-0.00010582530524205769
2025-08-31 00:00:00+00:00,-0.0037233026596249497
2025-09-30 00:00:00+00:00,-0.004779417420193166
2025-10-31 00:00:00+00:00,0.0015676083155458098
2025-11-30 00:00:00+00:00,0.00149696997546922
2025-12-31 00:00:00+00:00,-0.005691333672701249
2026-01-31 00:00:00+00:00,-0.0023487845804394114
2026-02-28 00:00:00+00:00,-0.005007393326150522
2026-03-31 00:00:00+00:00,-0.004076284091768079
2026-04-30 00:00:00+00:00,-0.008790135525135523
2026-05-31 00:00:00+00:00,-0.0022912912171854094
2026-06-30 00:00:00+00:00,0.002970627979720808
2026-07-31 00:00:00+00:00,-0.0019139002266213012
2026-08-31 00:00:00+00:00,0.00988826672401033
2026-09-30 00:00:00+00:00,-0.003408943119243113
