time,gfcf_chg_xs
2018-09-30 00:00:00+00:00,0.004558855710455667
2018-10-31 00:00:00+00:00,0.0046651712324365935
2018-11-30 00:00:00+00:00,0.0045499735063152524
2018-12-31 00:00:00+00:00,0.005516402500608919
2019-01-31 00:00:00+00:00,0.0033108507527448428
2019-02-28 00:00:00+00:00,0.00143712397069784
2019-03-31 00:00:00+00:00,0.004671303457077336
2019-04-30 00:00:00+00:00,-0.0006536359178892504
2019-05-31 00:00:00+00:00,0.01367985049743492
2019-06-30 00:00:00+00:00,-0.0018313536103247152
2019-07-31 00:00:00+00:00,0.0024472149714254154
2019-08-31 00:00:00+00:00,0.007265411633192054
2019-09-30 00:00:00+00:00,-0.001524215152654551
2019-10-31 00:00:00+00:00,0.011311942489526494
2019-11-30 00:00:00+00:00,0.0038876701497532196
2019-12-31 00:00:00+00:00,-0.0070764442383329795
2020-01-31 00:00:00+00:00,0.014146330923352712
2020-02-29 00:00:00+00:00,-0.0002047447934990787
2020-03-31 00:00:00+00:00,-0.008022695191856943
2020-04-30 00:00:00+00:00,0.0020708426583382344
2020-05-31 00:00:00+00:00,0.0015332768234508354
2020-06-30 00:00:00+00:00,0.01029010722306034
2020-07-31 00:00:00+00:00,-0.007101742363736174
2020-08-31 00:00:00+00:00,0.001167207927770253
2020-09-30 00:00:00+00:00,0.0020419346311801867
2020-10-31 00:00:00+00:00,-0.0037287329701035654
2020-11-30 00:00:00+00:00,-0.0069891908758392685
2020-12-31 00:00:00+00:00,0.007993788017094827
2021-01-31 00:00:00+00:00,-0.0015887204932759635
2021-02-28 00:00:00+00:00,0.001601914983856867
2021-03-31 00:00:00+00:00,0.0014972158111066225
2021-04-30 00:00:00+00:00,-0.008504531946675553
2021-05-31 00:00:00+00:00,-0.006409284518596348
2021-06-30 00:00:00+00:00,-0.0014750884904456418
2021-07-31 00:00:00+00:00,-0.00876946684421398
2021-08-31 00:00:00+00:00,0.003360473485556126
2021-09-30 00:00:00+00:00,-0.0012352486911273441
2021-10-31 00:00:00+00:00,0.01934327345791198
2021-11-30 00:00:00+00:00,-0.01286231128585924
2021-12-31 00:00:00+00:00,0.0036845840859522916
2022-01-31 00:00:00+00:00,0.0046248231402130635
2022-02-28 00:00:00+00:00,-0.0004044339104555261
2022-03-31 00:00:00+00:00,0.018294075328253445
2022-04-30 00:00:00+00:00,0.004846536044140759
2022-05-31 00:00:00+00:00,-0.003683000641360734
2022-06-30 00:00:00+00:00,0.004487778380432683
2022-07-31 00:00:00+00:00,-0.008875292813394497
2022-08-31 00:00:00+00:00,-0.003091902804589264
2022-09-30 00:00:00+00:00,0.011324021465512812
2022-10-31 00:00:00+00:00,-0.006638394538728165
2022-11-30 00:00:00+00:00,0.007745660416185851
2022-12-31 00:00:00+00:00,0.007616616150509348
2023-01-31 00:00:00+00:00,-0.004371991492893357
2023-02-28 00:00:00+00:00,-0.0026427292179271866
2023-03-31 00:00:00+00:00,0.012095864040548632
2023-04-30 00:00:00+00:00,0.003967396360363473
2023-05-31 00:00:00+00:00,-0.002676988233509814
2023-06-30 00:00:00+00:00,-0.016744124899425894
2023-07-31 00:00:00+00:00,0.006343400518775244
2023-08-31 00:00:00+00:00,0.00022087437857676306
2023-09-30 00:00:00+00:00,0.01097738749272903
2023-10-31 00:00:00+00:00,-0.004493738282533966
2023-11-30 00:00:00+00:00,-0.00572684780910393
2023-12-31 00:00:00+00:00,0.004527879486144526
2024-01-31 00:00:00+00:00,-0.003014307994388954
2024-02-29 00:00:00+00:00,-0.005100652785013926
2024-03-31 00:00:00+00:00,0.007992272049106797
2024-04-30 00:00:00+00:00,0.000594725818646058
2024-05-31 00:00:00+00:00,-0.006321045833596384
2024-06-30 00:00:00+00:00,0.005613840468684073
2024-07-31 00:00:00+00:00,-0.030812445993688597
2024-08-31 00:00:00+00:00,-0.0018869262005909437
2024-09-30 00:00:00+00:00,-0.003068277210390158
2024-10-31 00:00:00+00:00,0.013007428052936643
2024-11-30 00:00:00+00:00,-0.0014971208388373514
2024-12-31 00:00:00+00:00,0.007416005340530996
2025-01-31 00:00:00+00:00,0.0023621996993954397
2025-02-28 00:00:00+00:00,0.009707606324332652
2025-03-31 00:00:00+00:00,0.0033498743683559873
2025-04-30 00:00:00+00:00,-0.0011615573425469705
2025-05-31 00:00:00+00:00,-0.00029782957825752465
2025-06-30 00:00:00+00:00,0.004828448170519861
2025-07-31 00:00:00+00:00,-0.002173651342186722
2025-08-31 00:00:00+00:00,0.004717229841270987
2025-09-30 00:00:00+00:00,0.0018804434834960304
2025-10-31 00:00:00+00:00,-0.0029825270351651056
2025-11-30 00:00:00+00:00,0.001985512466097017
2025-12-31 00:00:00+00:00,0.001880637946388486
2026-01-31 00:00:00+00:00,0.009299119713144455
2026-02-28 00:00:00+00:00,0.0033811856791527983
2026-03-31 00:00:00+00:00,-0.007242402432976136
2026-04-30 00:00:00+00:00,-0.0009561775375166448
2026-05-31 00:00:00+00:00,0.009794805239211613
2026-06-30 00:00:00+00:00,-0.011791764108215474
2026-07-31 00:00:00+00:00,0.002346967396071653
2026-08-31 00:00:00+00:00,0.006461361601712845
2026-09-30 00:00:00+00:00,0.002197181060496378
