time,emp_ew
2017-08-31 00:00:00+00:00,-0.00033134944860124804
2017-09-30 00:00:00+00:00,-0.002613063800139037
2017-10-31 00:00:00+00:00,-0.002588477772815123
2017-11-30 00:00:00+00:00,-0.005498963191076567
2017-12-31 00:00:00+00:00,0.0054364201091088304
2018-01-31 00:00:00+00:00,-0.003406436143970182
2018-02-28 00:00:00+00:00,-0.006682012420334282
2018-03-31 00:00:00+00:00,-0.00259305402439991
2018-04-30 00:00:00+00:00,0.0029942702931602394
2018-05-31 00:00:00+00:00,0.006367692237164935
2018-06-30 00:00:00+00:00,-0.0031945174514182995
2018-07-31 00:00:00+00:00,-0.0017512222961348911
2018-08-31 00:00:00+00:00,-0.008187094327428701
2018-09-30 00:00:00+00:00,-0.0027719211378360864
2018-10-31 00:00:00+00:00,0.004243761542174873
2018-11-30 00:00:00+00:00,0.004641918044514082
2018-12-31 00:00:00+00:00,4.94221149582863e-05
2019-01-31 00:00:00+00:00,0.005170354629675522
2019-02-28 00:00:00+00:00,-0.0015351237183848232
2019-03-31 00:00:00+00:00,0.0012507238581562774
2019-04-30 00:00:00+00:00,-0.00041703211651322736
2019-05-31 00:00:00+00:00,0.0008760866709174309
2019-06-30 00:00:00+00:00,0.005142588505369972
2019-07-31 00:00:00+00:00,-0.003508348582815124
2019-08-31 00:00:00+00:00,-0.0017713971636389436
2019-09-30 00:00:00+00:00,0.003012745393055516
2019-10-31 00:00:00+00:00,0.004815084825664062
2019-11-30 00:00:00+00:00,-0.0054600587767771325
2019-12-31 00:00:00+00:00,-0.006064503785584319
2020-01-31 00:00:00+00:00,-0.002852269047274869
2020-02-29 00:00:00+00:00,0.0012149117481059513
2020-03-31 00:00:00+00:00,-0.0038718962744244134
2020-04-30 00:00:00+00:00,-0.00038423427923317544
2020-05-31 00:00:00+00:00,0.00217545670361452
2020-06-30 00:00:00+00:00,0.007173227635096868
2020-07-31 00:00:00+00:00,0.007626670420253223
2020-08-31 00:00:00+00:00,-0.005785493556834331
2020-09-30 00:00:00+00:00,0.0035011468722827566
2020-10-31 00:00:00+00:00,0.004624232941752959
2020-11-30 00:00:00+00:00,0.004496227136176589
2020-12-31 00:00:00+00:00,0.0030154881010100443
2021-01-31 00:00:00+00:00,-0.0017452642503683613
2021-02-28 00:00:00+00:00,-0.0014181445435239581
2021-03-31 00:00:00+00:00,-0.015187891045023716
2021-04-30 00:00:00+00:00,0.009077358836553362
2021-05-31 00:00:00+00:00,-0.0033728340912879684
2021-06-30 00:00:00+00:00,-0.004820826936040579
2021-07-31 00:00:00+00:00,-0.0035352737240791354
2021-08-31 00:00:00+00:00,-0.0017870857561460562
2021-09-30 00:00:00+00:00,0.004017845593679903
2021-10-31 00:00:00+00:00,0.004152964989017516
2021-11-30 00:00:00+00:00,-0.006209066300842281
2021-12-31 00:00:00+00:00,0.000569226397409528
2022-01-31 00:00:00+00:00,-0.002315096010470752
2022-02-28 00:00:00+00:00,0.0019423748052651568
2022-03-31 00:00:00+00:00,0.02028083919618706
2022-04-30 00:00:00+00:00,0.008043329125018595
2022-05-31 00:00:00+00:00,-0.0015478583633077303
2022-06-30 00:00:00+00:00,-0.0001259400330060334
2022-07-31 00:00:00+00:00,-0.0037200101517346207
2022-08-31 00:00:00+00:00,7.471957409599383e-05
2022-09-30 00:00:00+00:00,-0.0019591614476942576
2022-10-31 00:00:00+00:00,0.008164412141972832
2022-11-30 00:00:00+00:00,-0.0038946446556723524
2022-12-31 00:00:00+00:00,-0.002027464904344689
2023-01-31 00:00:00+00:00,0.003456351411067038
2023-02-28 00:00:00+00:00,0.000383617907774525
2023-03-31 00:00:00+00:00,-0.003557233014112371
2023-04-30 00:00:00+00:00,-0.00011354037871103007
2023-05-31 00:00:00+00:00,0.00032626338679353495
2023-06-30 00:00:00+00:00,-0.0012284542359995987
2023-07-31 00:00:00+00:00,0.002489738309586542
2023-08-31 00:00:00+00:00,-0.004513002724010451
2023-09-30 00:00:00+00:00,0.003372539400245067
2023-10-31 00:00:00+00:00,-0.0012296448364734758
2023-11-30 00:00:00+00:00,0.0032172712330897912
2023-12-31 00:00:00+00:00,0.002479706482678923
2024-01-31 00:00:00+00:00,0.001250779845049621
2024-02-29 00:00:00+00:00,-0.0012662740917745996
2024-03-31 00:00:00+00:00,-0.0031021270339780527
2024-04-30 00:00:00+00:00,0.001193367604674922
2024-05-31 00:00:00+00:00,-0.004319592254890203
2024-06-30 00:00:00+00:00,0.0006276296041476392
2024-07-31 00:00:00+00:00,0.0019811930447182213
2024-08-31 00:00:00+00:00,-0.00266646288144734
2024-09-30 00:00:00+00:00,-0.0006224887662816814
2024-10-31 00:00:00+00:00,0.0005037686366968774
2024-11-30 00:00:00+00:00,0.0038354064409018562
2024-12-31 00:00:00+00:00,0.0006054187632276165
2025-01-31 00:00:00+00:00,0.0007735478458485989
2025-02-28 00:00:00+00:00,0.0038505117988276716
2025-03-31 00:00:00+00:00,-0.001147757933688931
2025-04-30 00:00:00+00:00,-0.005201377130726104
2025-05-31 00:00:00+00:00,-0.0010536833289703784
2025-06-30 00:00:00+00:00,-0.0005788952224827781
2025-07-31 00:00:00+00:00,-0.002173327879592235
2025-08-31 00:00:00+00:00,0.003701814684900384
2025-09-30 00:00:00+00:00,0.003246458114930073
2025-10-31 00:00:00+00:00,-0.0036457249873019792
2025-11-30 00:00:00+00:00,-0.0005414047029177471
2025-12-31 00:00:00+00:00,0.00020396005579126353
2026-01-31 00:00:00+00:00,-0.0012503210116573404
2026-02-28 00:00:00+00:00,-0.0006684313469007552
2026-03-31 00:00:00+00:00,0.00040414919894571355
2026-04-30 00:00:00+00:00,0.001590310347049595
2026-05-31 00:00:00+00:00,0.0026156419608684978
2026-06-30 00:00:00+00:00,-0.004527332469759449
2026-07-31 00:00:00+00:00,0.0018649440741709267
2026-08-31 00:00:00+00:00,-0.004843442292420952
2026-09-30 00:00:00+00:00,-0.0012172559988621323
