time,high_emp_xs
2022-10-31 00:00:00+00:00,0.00846576801127319
2022-11-30 00:00:00+00:00,-0.013438839082345666
2022-12-31 00:00:00+00:00,-0.009119702554626796
2023-01-31 00:00:00+00:00,0.0030480604724709703
2023-02-28 00:00:00+00:00,0.0024039829733371043
2023-03-31 00:00:00+00:00,-0.011435182870792815
2023-04-30 00:00:00+00:00,-0.00359744915488458
2023-05-31 00:00:00+00:00,0.0018649220883215634
2023-06-30 00:00:00+00:00,0.013385208077335786
2023-07-31 00:00:00+00:00,0.0009415498218632301
2023-08-31 00:00:00+00:00,-0.009166818438968383
2023-09-30 00:00:00+00:00,0.01325183353950865
2023-10-31 00:00:00+00:00,-0.006912606053779635
2023-11-30 00:00:00+00:00,0.0009523573157363963
2023-12-31 00:00:00+00:00,0.0027001244396709367
2024-01-31 00:00:00+00:00,0.003616535857517311
2024-02-29 00:00:00+00:00,-0.0014121003019043066
2024-03-31 00:00:00+00:00,0.002279995060910256
2024-04-30 00:00:00+00:00,0.007946735395143678
2024-05-31 00:00:00+00:00,-0.003468495988322773
2024-06-30 00:00:00+00:00,0.005748982736186514
2024-07-31 00:00:00+00:00,-0.013276005881220132
2024-08-31 00:00:00+00:00,-0.0023731487096080306
2024-09-30 00:00:00+00:00,0.0007669331981712268
2024-10-31 00:00:00+00:00,0.001781117230123197
2024-11-30 00:00:00+00:00,0.005649731923652146
2024-12-31 00:00:00+00:00,-0.0025746979152589944
2025-01-31 00:00:00+00:00,-0.002453929780635744
2025-02-28 00:00:00+00:00,0.0017901063419623053
2025-03-31 00:00:00+00:00,-0.010713237384017416
2025-04-30 00:00:00+00:00,-0.005726687510477446
2025-05-31 00:00:00+00:00,-0.0020200583425454832
2025-06-30 00:00:00+00:00,-0.005334710021773326
2025-07-31 00:00:00+00:00,-5.993506575174834e-05
2025-08-31 00:00:00+00:00,0.0037243615393165452
2025-09-30 00:00:00+00:00,0.00478845999080324
2025-10-31 00:00:00+00:00,-0.0015833353091500024
2025-11-30 00:00:00+00:00,-0.0016665339127348577
2025-12-31 00:00:00+00:00,0.005560838497001841
2026-01-31 00:00:00+00:00,0.002336963405197068
2026-02-28 00:00:00+00:00,0.004677675894717792
2026-03-31 00:00:00+00:00,0.0039002649581763027
2026-04-30 00:00:00+00:00,0.008685039952929685
2026-05-31 00:00:00+00:00,0.002106638501635949
2026-06-30 00:00:00+00:00,-0.002992296587855492
2026-07-31 00:00:00+00:00,0.0018874019723493785
2026-08-31 00:00:00+00:00,-0.010261356367602614
2026-09-30 00:00:00+00:00,0.003371779402808528
