time,high_cons_xs
2022-11-30 00:00:00+00:00,0.0013099913823462206
2022-12-31 00:00:00+00:00,-0.007897114737518862
2023-01-31 00:00:00+00:00,0.007365382910054397
2023-02-28 00:00:00+00:00,-0.009409363424916828
2023-03-31 00:00:00+00:00,-0.0016792098571815073
2023-04-30 00:00:00+00:00,-0.007890534627459034
2023-05-31 00:00:00+00:00,0.001060086485715317
2023-06-30 00:00:00+00:00,-0.016232125045344326
2023-07-31 00:00:00+00:00,-4.2731699804177126e-05
2023-08-31 00:00:00+00:00,-0.009422286721479822
2023-09-30 00:00:00+00:00,0.01115761759081102
2023-10-31 00:00:00+00:00,-0.009293276715320764
2023-11-30 00:00:00+00:00,0.002143430102446553
2023-12-31 00:00:00+00:00,0.0034927769472459236
2024-01-31 00:00:00+00:00,0.0015242966678736813
2024-02-29 00:00:00+00:00,0.002082603316928555
2024-03-31 00:00:00+00:00,-0.0006736186868920857
2024-04-30 00:00:00+00:00,0.0061545515878800305
2024-05-31 00:00:00+00:00,0.01096041077486909
2024-06-30 00:00:00+00:00,0.005709893746070893
2024-07-31 00:00:00+00:00,-0.031670850518971005
2024-08-31 00:00:00+00:00,-0.005406413806383514
2024-09-30 00:00:00+00:00,0.004891826437431135
2024-10-31 00:00:00+00:00,0.009822059372233127
2024-11-30 00:00:00+00:00,-0.0006963742959454899
2024-12-31 00:00:00+00:00,-0.0023940244772039376
2025-01-31 00:00:00+00:00,-0.001651101973606628
2025-02-28 00:00:00+00:00,0.006491713438576907
2025-03-31 00:00:00+00:00,-0.0005204485306384843
2025-04-30 00:00:00+00:00,-0.005774839177857483
2025-05-31 00:00:00+00:00,-0.004065533400183785
2025-06-30 00:00:00+00:00,-0.0034226812024875652
2025-07-31 00:00:00+00:00,-0.002351858940428664
2025-08-31 00:00:00+00:00,0.006781138842293144
2025-09-30 00:00:00+00:00,-0.0008159580429459856
2025-10-31 00:00:00+00:00,-0.005279553024222006
2025-11-30 00:00:00+00:00,0.0031074749983421857
2025-12-31 00:00:00+00:00,0.009743184153053974
2026-01-31 00:00:00+00:00,-0.000737950521641495
2026-02-28 00:00:00+00:00,0.0008284164229555024
2026-03-31 00:00:00+00:00,-0.002802764230879995
2026-04-30 00:00:00+00:00,0.006882446698991851
2026-05-31 00:00:00+00:00,-0.0060089165120064125
2026-06-30 00:00:00+00:00,-0.006576329985120366
2026-07-31 00:00:00+00:00,-0.002011710235849229
2026-08-31 00:00:00+00:00,-0.00011530227094802559
2026-09-30 00:00:00+00:00,-0.0011808017803901505
