time,low_rel_gpr_lvl_xs
2020-02-29 00:00:00+00:00,0.0016903413964923786
2020-03-31 00:00:00+00:00,-0.007198658880637976
2020-04-30 00:00:00+00:00,0.011282677210900705
2020-05-31 00:00:00+00:00,0.007520962668127185
2020-06-30 00:00:00+00:00,0.00917889311159703
2020-07-31 00:00:00+00:00,-0.01120234044061208
2020-08-31 00:00:00+00:00,0.003896728635856217
2020-09-30 00:00:00+00:00,-0.0018593489943354857
2020-10-31 00:00:00+00:00,-0.002117519945655122
2020-11-30 00:00:00+00:00,0.0017084408264440576
2020-12-31 00:00:00+00:00,0.0034980547378153926
2021-01-31 00:00:00+00:00,-0.0007816758699979998
2021-02-28 00:00:00+00:00,-0.016396521294521182
2021-03-31 00:00:00+00:00,-0.0029462583482108284
2021-04-30 00:00:00+00:00,0.004001893017609337
2021-05-31 00:00:00+00:00,0.0030532688675950492
2021-06-30 00:00:00+00:00,-0.005210567869656013
2021-07-31 00:00:00+00:00,-0.0006984386027342193
2021-08-31 00:00:00+00:00,0.00023864593983669025
2021-09-30 00:00:00+00:00,-7.052789618544608e-05
2021-10-31 00:00:00+00:00,0.006910148926208448
2021-11-30 00:00:00+00:00,0.014857595949061109
2021-12-31 00:00:00+00:00,-0.003413063824704632
2022-01-31 00:00:00+00:00,0.0024187271938009847
2022-02-28 00:00:00+00:00,0.005436014931548883
2022-03-31 00:00:00+00:00,0.017998263419334748
2022-04-30 00:00:00+00:00,0.0004808931315301024
2022-05-31 00:00:00+00:00,-0.002742384781047713
2022-06-30 00:00:00+00:00,0.004551415414644433
2022-07-31 00:00:00+00:00,0.005301685959849367
2022-08-31 00:00:00+00:00,0.0019361127090939956
2022-09-30 00:00:00+00:00,0.00582866215824529
2022-10-31 00:00:00+00:00,-0.010405793998213841
2022-11-30 00:00:00+00:00,0.004370033684946373
2022-12-31 00:00:00+00:00,-0.001375363684325781
2023-01-31 00:00:00+00:00,-0.003524341545211196
2023-02-28 00:00:00+00:00,-0.0027543857949146044
2023-03-31 00:00:00+00:00,-0.008672062953838489
2023-04-30 00:00:00+00:00,0.001139936806348496
2023-05-31 00:00:00+00:00,6.517690748464311e-05
2023-06-30 00:00:00+00:00,0.013086637960889158
2023-07-31 00:00:00+00:00,0.0028947762123563425
2023-08-31 00:00:00+00:00,-0.003995203247752932
2023-09-30 00:00:00+00:00,0.004831774788393917
2023-10-31 00:00:00+00:00,0.0007655781157696051
2023-11-30 00:00:00+00:00,0.002541658271278502
2023-12-31 00:00:00+00:00,0.008997854764216662
2024-01-31 00:00:00+00:00,-0.010027787040639002
2024-02-29 00:00:00+00:00,-0.008305616610999267
2024-03-31 00:00:00+00:00,-0.008477050329680824
2024-04-30 00:00:00+00:00,-0.009781038005629683
2024-05-31 00:00:00+00:00,-0.0032537629711715255
2024-06-30 00:00:00+00:00,-0.0033515854946642998
2024-07-31 00:00:00+00:00,0.019095358077741542
2024-08-31 00:00:00+00:00,0.009186784924375413
2024-09-30 00:00:00+00:00,-0.00041688291067087935
2024-10-31 00:00:00+00:00,-0.009450477438178506
2024-11-30 00:00:00+00:00,0.00661785783426061
2024-12-31 00:00:00+00:00,-0.010485203638310736
2025-01-31 00:00:00+00:00,0.0006854578764683428
2025-02-28 00:00:00+00:00,-0.0013356574733953686
2025-03-31 00:00:00+00:00,-0.0023087912739809813
2025-04-30 00:00:00+00:00,0.011092588318749375
2025-05-31 00:00:00+00:00,-0.0038183584482784916
2025-06-30 00:00:00+00:00,0.0061742019374184665
2025-07-31 00:00:00+00:00,-0.004912597381547479
2025-08-31 00:00:00+00:00,0.004885212939365724
2025-09-30 00:00:00+00:00,0.008375121053944667
2025-10-31 00:00:00+00:00,0.0027026330125645703
2025-11-30 00:00:00+00:00,-0.005738152337148805
2025-12-31 00:00:00+00:00,0.0015829646540010955
2026-01-31 00:00:00+00:00,0.01096753326665545
2026-02-28 00:00:00+00:00,-0.004695852516676147
2026-03-31 00:00:00+00:00,0.0035297204944522154
2026-04-30 00:00:00+00:00,0.0011086881191162412
2026-05-31 00:00:00+00:00,0.005998914860267712
2026-06-30 00:00:00+00:00,-0.0072693271438447615
2026-07-31 00:00:00+00:00,-0.0021297643375562947
2026-08-31 00:00:00+00:00,0.00593234977474788
2026-09-30 00:00:00+00:00,-0.0007216610732547757
