time,macro_diff_ew
2023-04-30 00:00:00+00:00,-0.007044235841296209
2023-05-31 00:00:00+00:00,-0.001634405608158862
2023-06-30 00:00:00+00:00,0.0007606570465488183
2023-07-31 00:00:00+00:00,0.0017868825918057052
2023-08-31 00:00:00+00:00,-0.0019188758215126223
2023-09-30 00:00:00+00:00,0.0016047924217064136
2023-10-31 00:00:00+00:00,0.005646497018887642
2023-11-30 00:00:00+00:00,-0.004007554695310445
2023-12-31 00:00:00+00:00,0.004600497416227034
2024-01-31 00:00:00+00:00,-0.0006727387401194163
2024-02-29 00:00:00+00:00,-0.0018791641513155044
2024-03-31 00:00:00+00:00,-0.003026014296539148
2024-04-30 00:00:00+00:00,0.00043556272128952855
2024-05-31 00:00:00+00:00,-0.0014866581019848946
2024-06-30 00:00:00+00:00,0.0015860193000962752
2024-07-31 00:00:00+00:00,0.0038536413024563565
2024-08-31 00:00:00+00:00,-0.0013146443930294183
2024-09-30 00:00:00+00:00,-0.000983605968410406
2024-10-31 00:00:00+00:00,0.0016798564237596736
2024-11-30 00:00:00+00:00,0.0010649735126402327
2024-12-31 00:00:00+00:00,-0.0018037831830860496
2025-01-31 00:00:00+00:00,0.0005218243920570576
2025-02-28 00:00:00+00:00,-1.2387088548448943e-05
2025-03-31 00:00:00+00:00,-0.006582276026403711
2025-04-30 00:00:00+00:00,0.0018082445268317038
2025-05-31 00:00:00+00:00,-0.00029452752165937124
2025-06-30 00:00:00+00:00,0.002057716061912185
2025-07-31 00:00:00+00:00,0.000638897320457632
2025-08-31 00:00:00+00:00,0.000279213909673226
2025-09-30 00:00:00+00:00,0.002786871068693353
2025-10-31 00:00:00+00:00,0.0009025460317950706
2025-11-30 00:00:00+00:00,-0.0008662202826251741
2025-12-31 00:00:00+00:00,-1.6612836424512167e-05
2026-01-31 00:00:00+00:00,0.0038237861723944278
2026-02-28 00:00:00+00:00,0.00276012870775455
2026-03-31 00:00:00+00:00,-0.0018116327423041145
2026-04-30 00:00:00+00:00,0.0008405238690714079
2026-05-31 00:00:00+00:00,0.0019671300210979403
2026-06-30 00:00:00+00:00,-0.0022892715552991216
2026-07-31 00:00:00+00:00,-0.0008288759586018157
2026-08-31 00:00:00+00:00,-3.443696077642944e-05
2026-09-30 00:00:00+00:00,-0.0003928905232420954
