time,rr_z_xs
2017-01-31 00:00:00+00:00,0.0029088583232710352
2017-02-28 00:00:00+00:00,0.00642484618503536
2017-03-31 00:00:00+00:00,0.0027240679760671682
2017-04-30 00:00:00+00:00,-0.005218614024646739
2017-05-31 00:00:00+00:00,-0.008301758634479905
2017-06-30 00:00:00+00:00,-0.005111595162556326
2017-07-31 00:00:00+00:00,0.00032521678991259684
2017-08-31 00:00:00+00:00,0.01307558440230605
2017-09-30 00:00:00+00:00,-0.01562771708626809
2017-10-31 00:00:00+00:00,0.006977400876150064
2017-11-30 00:00:00+00:00,-0.0026676567714986055
2017-12-31 00:00:00+00:00,-0.004225756771884415
2018-01-31 00:00:00+00:00,-0.009512411228457252
2018-02-28 00:00:00+00:00,-9.984007275676277e-05
2018-03-31 00:00:00+00:00,0.001932539672373279
2018-04-30 00:00:00+00:00,0.007877997453051178
2018-05-31 00:00:00+00:00,0.006439870963183658
2018-06-30 00:00:00+00:00,-0.0008811303620473998
2018-07-31 00:00:00+00:00,-0.009356811933975862
2018-08-31 00:00:00+00:00,-0.0049267595901167915
2018-09-30 00:00:00+00:00,-0.0014418640357085621
2018-10-31 00:00:00+00:00,0.008171554794016878
2018-11-30 00:00:00+00:00,0.0016343570553980502
2018-12-31 00:00:00+00:00,0.015389920365829646
2019-01-31 00:00:00+00:00,0.005490092800515933
2019-02-28 00:00:00+00:00,-0.0027018848832575104
2019-03-31 00:00:00+00:00,-0.0043360963852223655
2019-04-30 00:00:00+00:00,0.011571332635516463
2019-05-31 00:00:00+00:00,0.004719458045283842
2019-06-30 00:00:00+00:00,-0.010769318326140587
2019-07-31 00:00:00+00:00,0.0012232105404250682
2019-08-31 00:00:00+00:00,0.012680625693950454
2019-09-30 00:00:00+00:00,0.00022352800843261633
2019-10-31 00:00:00+00:00,-0.009628635666533714
2019-11-30 00:00:00+00:00,0.0024806244757207274
2019-12-31 00:00:00+00:00,-0.01276396881628139
2020-01-31 00:00:00+00:00,0.019881599024457852
2020-02-29 00:00:00+00:00,0.009783661757651219
2020-03-31 00:00:00+00:00,0.03171026909335173
2020-04-30 00:00:00+00:00,-0.01956564950240347
2020-05-31 00:00:00+00:00,-0.009542594985615604
2020-06-30 00:00:00+00:00,-0.019707535175134794
2020-07-31 00:00:00+00:00,-0.009500164019131896
2020-08-31 00:00:00+00:00,0.007110648717923995
2020-09-30 00:00:00+00:00,0.0022002509315515173
2020-10-31 00:00:00+00:00,0.002032984537681193
2020-11-30 00:00:00+00:00,-0.01947824975237822
2020-12-31 00:00:00+00:00,-0.008198921594493647
2021-01-31 00:00:00+00:00,-0.0046736743339332865
2021-02-28 00:00:00+00:00,-0.013316870542514958
2021-03-31 00:00:00+00:00,0.0024251809077675546
2021-04-30 00:00:00+00:00,-0.0042989553271424175
2021-05-31 00:00:00+00:00,0.0002508287296176803
2021-06-30 00:00:00+00:00,0.005737242131808928
2021-07-31 00:00:00+00:00,0.009442826696682616
2021-08-31 00:00:00+00:00,-0.004714033174408883
2021-09-30 00:00:00+00:00,0.0004397153823434419
2021-10-31 00:00:00+00:00,-0.007373394451481108
2021-11-30 00:00:00+00:00,0.008724683048712656
2021-12-31 00:00:00+00:00,0.00604285086771994
2022-01-31 00:00:00+00:00,0.007203321078621094
2022-02-28 00:00:00+00:00,-0.0008663804567046185
2022-03-31 00:00:00+00:00,0.0047530858929973885
2022-04-30 00:00:00+00:00,0.009344599134336606
2022-05-31 00:00:00+00:00,0.0014560718835412434
2022-06-30 00:00:00+00:00,-0.0023641163513344887
2022-07-31 00:00:00+00:00,0.007015904997962341
2022-08-31 00:00:00+00:00,0.0046314882236855315
2022-09-30 00:00:00+00:00,0.00863992590789886
2022-10-31 00:00:00+00:00,-0.009111095381888035
2022-11-30 00:00:00+00:00,-0.005990760825520525
2022-12-31 00:00:00+00:00,-0.0028286456409265526
2023-01-31 00:00:00+00:00,-0.011006696414166073
2023-02-28 00:00:00+00:00,-0.0007643872362319559
2023-03-31 00:00:00+00:00,0.004803361981386756
2023-04-30 00:00:00+00:00,-0.005461868082036303
2023-05-31 00:00:00+00:00,6.548357312929909e-05
2023-06-30 00:00:00+00:00,0.003268458641786598
2023-07-31 00:00:00+00:00,-0.0040888838701392816
2023-08-31 00:00:00+00:00,0.0029463200543378143
2023-09-30 00:00:00+00:00,-0.004758140432689628
2023-10-31 00:00:00+00:00,-0.006267843033818332
2023-11-30 00:00:00+00:00,-0.005054060884239098
2023-12-31 00:00:00+00:00,-0.007571134539808622
2024-01-31 00:00:00+00:00,0.00130369419063614
2024-02-29 00:00:00+00:00,0.007451142494961038
2024-03-31 00:00:00+00:00,0.0031955305868660577
2024-04-30 00:00:00+00:00,-0.0010141970672022937
2024-05-31 00:00:00+00:00,0.003614266212872641
2024-06-30 00:00:00+00:00,-0.004889463087209833
2024-07-31 00:00:00+00:00,-0.00249638240676342
2024-08-31 00:00:00+00:00,0.0005768979427449583
2024-09-30 00:00:00+00:00,0.002464461482254876
2024-10-31 00:00:00+00:00,-0.008493509489518658
2024-11-30 00:00:00+00:00,-0.00022231826481489136
2024-12-31 00:00:00+00:00,0.0031945238837423062
2025-01-31 00:00:00+00:00,0.0011074403193120919
2025-02-28 00:00:00+00:00,-0.005042095331523
2025-03-31 00:00:00+00:00,-0.012055531868690461
2025-04-30 00:00:00+00:00,-0.009364187065159624
2025-05-31 00:00:00+00:00,0.005909715236135815
2025-06-30 00:00:00+00:00,0.0005557813134069445
2025-07-31 00:00:00+00:00,-0.006148428722317689
2025-08-31 00:00:00+00:00,0.005220814330119561
2025-09-30 00:00:00+00:00,0.00195348963600539
2025-10-31 00:00:00+00:00,-0.0060150347258378645
2025-11-30 00:00:00+00:00,0.003979643471411443
2025-12-31 00:00:00+00:00,-0.002535969639401947
2026-01-31 00:00:00+00:00,-0.001419262929578391
2026-02-28 00:00:00+00:00,-0.002772894886681865
2026-03-31 00:00:00+00:00,0.002558062884820078
2026-04-30 00:00:00+00:00,-0.0008071214740822397
2026-05-31 00:00:00+00:00,-0.0003161165839242752
2026-06-30 00:00:00+00:00,0.007008595275755036
2026-07-31 00:00:00+00:00,0.0021289265996224938
2026-08-31 00:00:00+00:00,0.0016776606371078362
2026-09-30 00:00:00+00:00,0.0013384999545731358
