time,soft_ew7_cip
2018-11-30 00:00:00+00:00,0.00019098916650062137
2018-12-31 00:00:00+00:00,-0.0024240510432895768
2019-01-31 00:00:00+00:00,-0.00304482002870321
2019-02-28 00:00:00+00:00,0.0012060302205989526
2019-03-31 00:00:00+00:00,-0.0005447207160330647
2019-04-30 00:00:00+00:00,0.0008207183839119558
2019-05-31 00:00:00+00:00,-0.005661189711828829
2019-06-30 00:00:00+00:00,-0.002031138452871062
2019-07-31 00:00:00+00:00,-0.0014393547612524538
2019-08-31 00:00:00+00:00,-0.0008374496026437583
2019-09-30 00:00:00+00:00,0.0030088370938958775
2019-10-31 00:00:00+00:00,0.0017511186120777733
2019-11-30 00:00:00+00:00,0.000295817008290733
2019-12-31 00:00:00+00:00,-0.0025632657314514917
2020-01-31 00:00:00+00:00,-0.0004149393710932703
2020-02-29 00:00:00+00:00,0.001991913022960201
2020-03-31 00:00:00+00:00,0.000587141799241131
2020-04-30 00:00:00+00:00,0.0003329348515275221
2020-05-31 00:00:00+00:00,0.0059986675089729324
2020-06-30 00:00:00+00:00,0.0019917076983801962
2020-07-31 00:00:00+00:00,8.822474590952645e-05
2020-08-31 00:00:00+00:00,0.0006828477841980263
2020-09-30 00:00:00+00:00,-0.0035678940611136856
2020-10-31 00:00:00+00:00,-0.00024158419797415398
2020-11-30 00:00:00+00:00,0.004332236550069535
2020-12-31 00:00:00+00:00,6.287097296309163e-05
2021-01-31 00:00:00+00:00,0.004089837471815683
2021-02-28 00:00:00+00:00,0.006206280488806337
2021-03-31 00:00:00+00:00,0.008747779028887015
2021-04-30 00:00:00+00:00,0.0012082784735854002
2021-05-31 00:00:00+00:00,0.003332682927112973
2021-06-30 00:00:00+00:00,0.0010955000031283024
2021-07-31 00:00:00+00:00,-0.00011370305520330692
2021-08-31 00:00:00+00:00,9.232207375653445e-05
2021-09-30 00:00:00+00:00,0.0015095768360617878
2021-10-31 00:00:00+00:00,-0.002047118971344908
2021-11-30 00:00:00+00:00,0.002185954185910388
2021-12-31 00:00:00+00:00,-0.00017540749534250555
2022-01-31 00:00:00+00:00,-0.0013391902706284542
2022-02-28 00:00:00+00:00,0.0017387312302883373
2022-03-31 00:00:00+00:00,0.012679105245427813
2022-04-30 00:00:00+00:00,0.007129891092261698
2022-05-31 00:00:00+00:00,-0.0022425074856819993
2022-06-30 00:00:00+00:00,0.0029862346225812963
2022-07-31 00:00:00+00:00,-0.0018426745834855263
2022-08-31 00:00:00+00:00,0.005163072144139358
2022-09-30 00:00:00+00:00,0.005686299840512277
2022-10-31 00:00:00+00:00,-0.001484885366565547
2022-11-30 00:00:00+00:00,0.000705035345305971
2022-12-31 00:00:00+00:00,0.0010457587982972694
2023-01-31 00:00:00+00:00,-0.002586497165670054
2023-02-28 00:00:00+00:00,0.005131874980147666
2023-03-31 00:00:00+00:00,-0.0026467884085220605
2023-04-30 00:00:00+00:00,0.0014211223118465455
2023-05-31 00:00:00+00:00,-0.0003145761626129895
2023-06-30 00:00:00+00:00,0.004448856525301137
2023-07-31 00:00:00+00:00,-0.003501476038360707
2023-08-31 00:00:00+00:00,0.0010726633045896605
2023-09-30 00:00:00+00:00,0.003260250818420962
2023-10-31 00:00:00+00:00,-0.0005763716976364686
2023-11-30 00:00:00+00:00,0.001647574436321797
2023-12-31 00:00:00+00:00,-0.004707093840456533
2024-01-31 00:00:00+00:00,0.0017957032840831832
2024-02-29 00:00:00+00:00,0.004069875133794643
2024-03-31 00:00:00+00:00,0.002788035107380571
2024-04-30 00:00:00+00:00,0.003846244401191745
2024-05-31 00:00:00+00:00,-0.0002467144819691125
2024-06-30 00:00:00+00:00,-0.001116866212593659
2024-07-31 00:00:00+00:00,0.0018796787067705267
2024-08-31 00:00:00+00:00,-0.0021056207412806227
2024-09-30 00:00:00+00:00,5.920590715247087e-05
2024-10-31 00:00:00+00:00,-0.0017413930034456682
2024-11-30 00:00:00+00:00,-0.001988676396350142
2024-12-31 00:00:00+00:00,-0.0001264321866798479
2025-01-31 00:00:00+00:00,-0.0017711179717943004
2025-02-28 00:00:00+00:00,-0.0017805271694837366
2025-03-31 00:00:00+00:00,0.0014024832847208124
2025-04-30 00:00:00+00:00,0.0022053132778707685
2025-05-31 00:00:00+00:00,3.2449468694295547e-06
2025-06-30 00:00:00+00:00,0.0023175443953968866
2025-07-31 00:00:00+00:00,0.0011692899613242602
2025-08-31 00:00:00+00:00,0.0012421249141143509
2025-09-30 00:00:00+00:00,0.0007706684280175402
2025-10-31 00:00:00+00:00,-0.0012374473327243507
2025-11-30 00:00:00+00:00,0.0006538580063948363
2025-12-31 00:00:00+00:00,-0.001322085179464083
2026-01-31 00:00:00+00:00,-0.00047806206838441057
2026-02-28 00:00:00+00:00,0.0004149735554805911
2026-03-31 00:00:00+00:00,0.002142716703068981
2026-04-30 00:00:00+00:00,0.0013189417955878913
2026-05-31 00:00:00+00:00,0.00017635026321238811
2026-06-30 00:00:00+00:00,0.0003849036404437456
2026-07-31 00:00:00+00:00,0.0015673756220890844
2026-08-31 00:00:00+00:00,0.003098721372765123
2026-09-30 00:00:00+00:00,-0.00038814035234124855
