time,low_housing_xs
2017-11-30 00:00:00+00:00,0.0021649940925045907
2017-12-31 00:00:00+00:00,-0.006519058106039921
2018-01-31 00:00:00+00:00,-0.005159960508346106
2018-02-28 00:00:00+00:00,0.002657764087207193
2018-03-31 00:00:00+00:00,-0.00018916520371525802
2018-04-30 00:00:00+00:00,-0.007963087778648292
2018-05-31 00:00:00+00:00,0.009840259388481876
2018-06-30 00:00:00+00:00,0.007382060770250831
2018-07-31 00:00:00+00:00,-0.0007448145950011975
2018-08-31 00:00:00+00:00,-0.0005256986256030327
2018-09-30 00:00:00+00:00,0.0014779482656008813
2018-10-31 00:00:00+00:00,0.004961634866191611
2018-11-30 00:00:00+00:00,-0.008913662144873657
2018-12-31 00:00:00+00:00,-0.01261453064374174
2019-01-31 00:00:00+00:00,-0.008589733037316138
2019-02-28 00:00:00+00:00,-0.004233347853523806
2019-03-31 00:00:00+00:00,0.00025064661933460464
2019-04-30 00:00:00+00:00,0.0010758824272925072
2019-05-31 00:00:00+00:00,-0.00024236227613372296
2019-06-30 00:00:00+00:00,0.0004931110994854659
2019-07-31 00:00:00+00:00,-0.002374569346569877
2019-08-31 00:00:00+00:00,0.006229156731740071
2019-09-30 00:00:00+00:00,0.005243062027262768
2019-10-31 00:00:00+00:00,0.003026911229693008
2019-11-30 00:00:00+00:00,-0.006182796580915029
2019-12-31 00:00:00+00:00,-0.003348443121582445
2020-01-31 00:00:00+00:00,-0.0018439696489709334
2020-02-29 00:00:00+00:00,-0.0006557100127643212
2020-03-31 00:00:00+00:00,-0.016389371627472338
2020-04-30 00:00:00+00:00,0.019870746693958052
2020-05-31 00:00:00+00:00,-0.005370369138059883
2020-06-30 00:00:00+00:00,-0.0023786871261570752
2020-07-31 00:00:00+00:00,-0.012195022209818052
2020-08-31 00:00:00+00:00,0.009750675293200395
2020-09-30 00:00:00+00:00,-0.0051396019347783595
2020-10-31 00:00:00+00:00,0.004228341202821895
2020-11-30 00:00:00+00:00,-0.015549104064967123
2020-12-31 00:00:00+00:00,-0.00028977887855108353
2021-01-31 00:00:00+00:00,-0.002668393062673746
2021-02-28 00:00:00+00:00,-0.0012598441349905842
2021-03-31 00:00:00+00:00,-0.0054545414576304685
2021-04-30 00:00:00+00:00,0.0044591760166381444
2021-05-31 00:00:00+00:00,-0.007240318362923603
2021-06-30 00:00:00+00:00,-0.001420051062778649
2021-07-31 00:00:00+00:00,-0.002362393080560077
2021-08-31 00:00:00+00:00,0.004574664294466624
2021-09-30 00:00:00+00:00,-0.006180301013744671
2021-10-31 00:00:00+00:00,-0.004715889112910432
2021-11-30 00:00:00+00:00,0.010197391507747122
2021-12-31 00:00:00+00:00,-0.0032007909826338166
2022-01-31 00:00:00+00:00,5.275004594818e-05
2022-02-28 00:00:00+00:00,0.0019456635080492557
2022-03-31 00:00:00+00:00,-0.005748358182439572
2022-04-30 00:00:00+00:00,-0.009527587319159259
2022-05-31 00:00:00+00:00,-0.0005685666370597309
2022-06-30 00:00:00+00:00,-0.0004761902995396028
2022-07-31 00:00:00+00:00,0.010055465213082426
2022-08-31 00:00:00+00:00,0.0053005570426662985
2022-09-30 00:00:00+00:00,0.008640067240834437
2022-10-31 00:00:00+00:00,0.003046237887231573
2022-11-30 00:00:00+00:00,0.008641393401093156
2022-12-31 00:00:00+00:00,0.0046654951479070395
2023-01-31 00:00:00+00:00,-0.004978045089652494
2023-02-28 00:00:00+00:00,0.014134495129033642
2023-03-31 00:00:00+00:00,0.006630430792006425
2023-04-30 00:00:00+00:00,0.004818908036023251
2023-05-31 00:00:00+00:00,-0.004536221925115158
2023-06-30 00:00:00+00:00,-0.002170726287821778
2023-07-31 00:00:00+00:00,-0.0002702488615501375
2023-08-31 00:00:00+00:00,0.003820015178474856
2023-09-30 00:00:00+00:00,-0.008916080807450655
2023-10-31 00:00:00+00:00,0.002394652423236776
2023-11-30 00:00:00+00:00,0.007708110203866303
2023-12-31 00:00:00+00:00,-0.005075091136475862
2024-01-31 00:00:00+00:00,-0.0013813361168487637
2024-02-29 00:00:00+00:00,0.005646134181330975
2024-03-31 00:00:00+00:00,-0.008055633472718093
2024-04-30 00:00:00+00:00,-0.0006025741356955328
2024-05-31 00:00:00+00:00,0.0063455346599470275
2024-06-30 00:00:00+00:00,-0.004804587537683647
2024-07-31 00:00:00+00:00,0.003252175580352956
2024-08-31 00:00:00+00:00,0.003517672923580406
2024-09-30 00:00:00+00:00,0.0009004654663762324
2024-10-31 00:00:00+00:00,-0.0018072475557906476
2024-11-30 00:00:00+00:00,-0.005660915720369641
2024-12-31 00:00:00+00:00,0.0025585805472172485
2025-01-31 00:00:00+00:00,0.002436780915591852
2025-02-28 00:00:00+00:00,0.0019187895939756228
2025-03-31 00:00:00+00:00,0.012685612021724468
2025-04-30 00:00:00+00:00,0.00562164459614678
2025-05-31 00:00:00+00:00,0.002001285855286472
2025-06-30 00:00:00+00:00,0.004908034789206761
2025-07-31 00:00:00+00:00,0.0024440239638954253
2025-08-31 00:00:00+00:00,-0.002000489712471909
2025-09-30 00:00:00+00:00,-0.0007652668458771883
2025-10-31 00:00:00+00:00,-0.0002752748063822308
2025-11-30 00:00:00+00:00,0.000975830379978504
2025-12-31 00:00:00+00:00,-0.0012733739432457813
2026-01-31 00:00:00+00:00,-0.0018221105673354998
2026-02-28 00:00:00+00:00,-0.007484523359343687
2026-03-31 00:00:00+00:00,0.006692550901509886
2026-04-30 00:00:00+00:00,0.006269887030928123
2026-05-31 00:00:00+00:00,-0.006132621441304997
2026-06-30 00:00:00+00:00,0.00941710419054309
2026-07-31 00:00:00+00:00,-0.006952611460293023
2026-08-31 00:00:00+00:00,-0.0023787668719997823
2026-09-30 00:00:00+00:00,0.005030513156645489
