time,pce_ew
2021-12-31 00:00:00+00:00,0.0016665723538693555
2022-01-31 00:00:00+00:00,0.007272595344272936
2022-02-28 00:00:00+00:00,-0.004066593883963909
2022-03-31 00:00:00+00:00,0.0028145785854916117
2022-04-30 00:00:00+00:00,0.010056075544864873
2022-05-31 00:00:00+00:00,0.0007464302120101518
2022-06-30 00:00:00+00:00,0.007151756244882401
2022-07-31 00:00:00+00:00,-0.008093352433403922
2022-08-31 00:00:00+00:00,0.0010379506587394616
2022-09-30 00:00:00+00:00,0.00939939614616514
2022-10-31 00:00:00+00:00,-0.0024836250856073994
2022-11-30 00:00:00+00:00,-0.009113749409492722
2022-12-31 00:00:00+00:00,-0.004793838240525594
2023-01-31 00:00:00+00:00,0.006122785144989651
2023-02-28 00:00:00+00:00,-0.00762825284797386
2023-03-31 00:00:00+00:00,-0.006419900214701624
2023-04-30 00:00:00+00:00,-0.004841820306130229
2023-05-31 00:00:00+00:00,0.0025849601357319507
2023-06-30 00:00:00+00:00,-0.0022586102985945322
2023-07-31 00:00:00+00:00,-0.001166854018301966
2023-08-31 00:00:00+00:00,-0.003093888681397594
2023-09-30 00:00:00+00:00,0.005679286291526031
2023-10-31 00:00:00+00:00,-0.003093172126264143
2023-11-30 00:00:00+00:00,0.006394547664129169
2023-12-31 00:00:00+00:00,0.0036066674121795206
2024-01-31 00:00:00+00:00,0.0006527321736815583
2024-02-29 00:00:00+00:00,-0.0031503553143237273
2024-03-31 00:00:00+00:00,-0.0029269491455649055
2024-04-30 00:00:00+00:00,0.0002449524874057474
2024-05-31 00:00:00+00:00,-0.0007166764981745288
2024-06-30 00:00:00+00:00,0.0037546244064561307
2024-07-31 00:00:00+00:00,-0.007629816461889982
2024-08-31 00:00:00+00:00,-0.0006657545835144774
2024-09-30 00:00:00+00:00,-0.003453719046052961
2024-10-31 00:00:00+00:00,0.00876277446857543
2024-11-30 00:00:00+00:00,-0.0035736756240992706
2024-12-31 00:00:00+00:00,0.008144460822598676
2025-01-31 00:00:00+00:00,-0.0037145355366718924
2025-02-28 00:00:00+00:00,2.2827735274510985e-05
2025-03-31 00:00:00+00:00,0.007198037312851735
2025-04-30 00:00:00+00:00,-0.0004328532285712283
2025-05-31 00:00:00+00:00,0.0006488265207611477
2025-06-30 00:00:00+00:00,-0.00278517514409371
2025-07-31 00:00:00+00:00,-0.002126542314475399
2025-08-31 00:00:00+00:00,0.00146855269290036
2025-09-30 00:00:00+00:00,-0.0030773644202677364
2025-10-31 00:00:00+00:00,0.0027041483529801624
2025-11-30 00:00:00+00:00,0.0009889382564265414
2025-12-31 00:00:00+00:00,0.0010190172151061105
2026-01-31 00:00:00+00:00,0.006020951077996717
2026-02-28 00:00:00+00:00,0.004095234041387119
2026-03-31 00:00:00+00:00,-0.0033356810896387756
2026-04-30 00:00:00+00:00,0.004416195890798891
2026-05-31 00:00:00+00:00,0.0026948619590427825
2026-06-30 00:00:00+00:00,-0.0013144330263827886
2026-07-31 00:00:00+00:00,0.0020083447384136033
2026-08-31 00:00:00+00:00,0.0030025677483906943
2026-09-30 00:00:00+00:00,0.0037904335179650417
