time,eq_diff_xs
2022-10-31 00:00:00+00:00,-0.008484866991900653
2022-11-30 00:00:00+00:00,0.0035089220871244997
2022-12-31 00:00:00+00:00,-0.011454789133150456
2023-01-31 00:00:00+00:00,-0.0020003859091717313
2023-02-28 00:00:00+00:00,0.0078121190641431415
2023-03-31 00:00:00+00:00,0.005417931699118084
2023-04-30 00:00:00+00:00,0.017529567259271683
2023-05-31 00:00:00+00:00,-0.011531853957566285
2023-06-30 00:00:00+00:00,-0.01821764621032973
2023-07-31 00:00:00+00:00,0.0004263323630060434
2023-08-31 00:00:00+00:00,-0.00042915644659369256
2023-09-30 00:00:00+00:00,-0.000611454562861935
2023-10-31 00:00:00+00:00,0.010184073047039055
2023-11-30 00:00:00+00:00,-0.011131966455547593
2023-12-31 00:00:00+00:00,-0.0014450509496304331
2024-01-31 00:00:00+00:00,-0.008870033726168014
2024-02-29 00:00:00+00:00,0.0015165914316557227
2024-03-31 00:00:00+00:00,0.0029866081572718084
2024-04-30 00:00:00+00:00,0.008405042835908594
2024-05-31 00:00:00+00:00,0.0004887607658266013
2024-06-30 00:00:00+00:00,-0.006437830020681434
2024-07-31 00:00:00+00:00,-0.002526061964544968
2024-08-31 00:00:00+00:00,-0.004018219564694614
2024-09-30 00:00:00+00:00,0.009878051580759717
2024-10-31 00:00:00+00:00,0.0008207670371496167
2024-11-30 00:00:00+00:00,-0.00404228729040057
2024-12-31 00:00:00+00:00,-0.0027587820722367873
2025-01-31 00:00:00+00:00,-0.000980277455423395
2025-02-28 00:00:00+00:00,-0.005327911081080772
2025-03-31 00:00:00+00:00,0.015358078979700318
2025-04-30 00:00:00+00:00,0.005831049966224633
2025-05-31 00:00:00+00:00,0.004735046959053468
2025-06-30 00:00:00+00:00,-0.008818353198320916
2025-07-31 00:00:00+00:00,-0.0034679508457065022
2025-08-31 00:00:00+00:00,-0.006256931667727672
2025-09-30 00:00:00+00:00,-0.008647075422266282
2025-10-31 00:00:00+00:00,-0.004225553882491795
2025-11-30 00:00:00+00:00,0.001287568265532224
2025-12-31 00:00:00+00:00,0.0012233539526689263
2026-01-31 00:00:00+00:00,-0.0014526141178644592
2026-02-28 00:00:00+00:00,-0.00855569433816672
2026-03-31 00:00:00+00:00,0.0018907088900514957
2026-04-30 00:00:00+00:00,0.004141717835679071
2026-05-31 00:00:00+00:00,-0.0003400289492809794
2026-06-30 00:00:00+00:00,-0.0051366463331569134
2026-07-31 00:00:00+00:00,-0.012505856804283955
2026-08-31 00:00:00+00:00,0.0016522296524899005
2026-09-30 00:00:00+00:00,0.004738172881291636
