time,emp_chg_xs
2020-07-31 00:00:00+00:00,0.002889092946319005
2020-08-31 00:00:00+00:00,-0.013687514971645443
2020-09-30 00:00:00+00:00,0.009783179304503786
2020-10-31 00:00:00+00:00,0.00713941574341348
2020-11-30 00:00:00+00:00,-0.0006865506733084725
2020-12-31 00:00:00+00:00,-0.0014182011658367966
2021-01-31 00:00:00+00:00,-0.0011844605439885747
2021-02-28 00:00:00+00:00,-0.0016521904416709754
2021-03-31 00:00:00+00:00,-0.009671750060741835
2021-04-30 00:00:00+00:00,0.0040188195336432475
2021-05-31 00:00:00+00:00,-0.006971679961218058
2021-06-30 00:00:00+00:00,0.003541443154329471
2021-07-31 00:00:00+00:00,-0.00035616931973425636
2021-08-31 00:00:00+00:00,-0.004879447814478577
2021-09-30 00:00:00+00:00,0.006189382329035542
2021-10-31 00:00:00+00:00,0.003948099787804749
2021-11-30 00:00:00+00:00,-0.010048935842703721
2021-12-31 00:00:00+00:00,0.0002765730602318772
2022-01-31 00:00:00+00:00,-0.0005354237274369789
2022-02-28 00:00:00+00:00,0.0003439133373943637
2022-03-31 00:00:00+00:00,0.029551432994203708
2022-04-30 00:00:00+00:00,0.01205591842438336
2022-05-31 00:00:00+00:00,-0.002161284132877528
2022-06-30 00:00:00+00:00,0.0017690890147468163
2022-07-31 00:00:00+00:00,-0.010144650440864544
2022-08-31 00:00:00+00:00,-0.006307173131326671
2022-09-30 00:00:00+00:00,0.007469295844090951
2022-10-31 00:00:00+00:00,0.016005602381391926
2022-11-30 00:00:00+00:00,0.0017412899571604967
2022-12-31 00:00:00+00:00,0.002993164069339027
2023-01-31 00:00:00+00:00,0.007252833282731075
2023-02-28 00:00:00+00:00,-0.001282569481370066
2023-03-31 00:00:00+00:00,0.0007435613747162062
2023-04-30 00:00:00+00:00,0.00320057950336472
2023-05-31 00:00:00+00:00,-0.001004805324416047
2023-06-30 00:00:00+00:00,-0.016923988082674812
2023-07-31 00:00:00+00:00,0.00648534847688409
2023-08-31 00:00:00+00:00,-0.004375448151006767
2023-09-30 00:00:00+00:00,-0.0030817953000389364
2023-10-31 00:00:00+00:00,0.0032207632623344473
2023-11-30 00:00:00+00:00,0.008691688718248436
2023-12-31 00:00:00+00:00,0.004710737561182565
2024-01-31 00:00:00+00:00,0.00011415462360875317
2024-02-29 00:00:00+00:00,-0.0023974812683613678
2024-03-31 00:00:00+00:00,-0.011551870409845733
2024-04-30 00:00:00+00:00,-0.004360132435035524
2024-05-31 00:00:00+00:00,-0.009490299483420395
2024-06-30 00:00:00+00:00,-0.003863100164347877
2024-07-31 00:00:00+00:00,0.01944753028630375
2024-08-31 00:00:00+00:00,-0.00567388371626909
2024-09-30 00:00:00+00:00,-0.0026653374060288115
2024-10-31 00:00:00+00:00,-0.0002957677836471495
2024-11-30 00:00:00+00:00,0.005842507545633424
2024-12-31 00:00:00+00:00,0.0043440046629745765
2025-01-31 00:00:00+00:00,0.004756656014525129
2025-02-28 00:00:00+00:00,0.009752126091534752
2025-03-31 00:00:00+00:00,0.007301266229568393
2025-04-30 00:00:00+00:00,-0.009971300987447473
2025-05-31 00:00:00+00:00,-0.0011634755355600657
2025-06-30 00:00:00+00:00,0.0035897545223768645
2025-07-31 00:00:00+00:00,-0.006460865743397104
2025-08-31 00:00:00+00:00,0.007376065384269603
2025-09-30 00:00:00+00:00,0.004946747078253377
2025-10-31 00:00:00+00:00,-0.009351009754912765
2025-11-30 00:00:00+00:00,4.840328986510656e-06
2025-12-31 00:00:00+00:00,-0.00493454834659357
2026-01-31 00:00:00+00:00,-0.006099671969624132
2026-02-28 00:00:00+00:00,-0.00668851300104234
2026-03-31 00:00:00+00:00,-0.002702896535234145
2026-04-30 00:00:00+00:00,-0.0038904898611028527
2026-05-31 00:00:00+00:00,0.005725287904364329
2026-06-30 00:00:00+00:00,-0.010580372979322461
2026-07-31 00:00:00+00:00,0.00369374796571198
2026-08-31 00:00:00+00:00,-0.004259985503752284
2026-09-30 00:00:00+00:00,-0.0070143709651653285
