add_set,extras,clock,h4_share,max_k,recycle_cap,vt,n_legs,mean_mo,pct_pos,top3,gates,p2t,score
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,2.0,2.0,,7,0.007271866811295849,0.7272727272727273,0.5114340102770063,True,0.029190016583550554,0.08158230447659486
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,1.0,0.0025,7,0.016413859636984676,0.9090909090909091,0.5568706678706132,True,0.03709621054677871,0.1820931418243922
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,1.0,,7,0.005575807115635545,0.9090909090909091,0.5432081733922377,True,0.012483518130199251,0.0737126166109009
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,1.5,0.0025,7,0.021521715978528668,0.9090909090909091,0.5896533344757015,True,0.049824141628488375,0.23317170523983213
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,1.5,,7,0.008360738734568572,0.9090909090909091,0.5443043932665679,True,0.018680866829661653,0.10156193280023118
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,2.0,0.0025,7,0.023863590218372678,0.9090909090909091,0.5887799487310762,True,0.052175130839093455,0.2565904476382722
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,2.0,,7,0.01083163468409703,0.9090909090909091,0.532964663728016,True,0.023185043461649766,0.12627089229551575
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,1.0,0.0025,7,0.014171588715634842,0.8181818181818182,0.5412688131813632,True,0.04971274789510626,0.15512497806543932
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,1.0,,7,0.005032983379166619,0.8181818181818182,0.5262637428406678,True,0.017286049490902032,0.0637389247007571
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,1.5,0.0025,7,0.01880280048420072,0.8181818181818182,0.5579799804643023,True,0.05881051226740536,0.20143709575109808
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,1.5,,7,0.00753754286058115,0.8181818181818182,0.5296971718115707,True,0.02538157920016429,0.08878451951490242
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,2.0,0.0025,7,0.021821814432430565,0.8181818181818182,0.5838455429087235,True,0.05663803190448669,0.23162723523339654
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,2.0,,7,0.009999062028416677,0.9090909090909091,0.5294763471626459,True,0.02929203228423372,0.11794516573871222
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,1.0,0.0025,7,0.010645316773897916,0.7272727272727273,0.6374942959503485,True,0.055847397929272145,0.11231726042658766
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,1.0,,7,0.004174108607074426,0.8181818181818182,0.6393474019434285,True,0.023488091738580515,0.052002384824360884
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,1.5,0.0025,7,0.016693521455167348,0.8181818181818182,0.5830171487380258,True,0.0683314812639745,0.18034430546076438
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,1.5,,7,0.007080905883518093,0.8181818181818182,0.5613597198182605,True,0.037881859292325834,0.08421814974427184
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,2.0,0.0025,7,0.0191385715487831,0.8181818181818182,0.621443278377135,True,0.06502346156684748,0.20307934412675108
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,2.0,,7,0.009892354999011532,0.8181818181818182,0.5765062914037403,True,0.04269364092238918,0.11233264089920623
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,1.0,0.0025,7,0.008563938553632416,0.6363636363636364,0.572519132279175,True,0.05227058605178427,0.08995756735450598
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,1.0,,7,0.0031577259096481143,0.6363636363636364,0.5334977920353332,True,0.01764133387275275,0.035895440914662964
corr0.4_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,1.5,0.0025,7,0.010290359867241644,0.6363636363636364,0.6108661652936797,True,0.06765241943036235,0.10635248726710389
