date,AUD,CAD,JPY,GBP,USD,EUR
1993-06-01 00:00:00+00:00,,108.1047184825019,79.3090492342674,,133.5057690106763,142.06716074460164
1993-07-01 00:00:00+00:00,,86.66848483928705,87.62083505303842,,120.6800582833072,104.03610866914744
1993-08-01 00:00:00+00:00,,121.6606745094728,90.36771029859028,,106.5029878371963,106.35965991066658
1993-09-01 00:00:00+00:00,,109.6159401748243,99.13636925720547,,115.5761799875649,93.34854512423797
1993-10-01 00:00:00+00:00,,128.0231273779409,98.1199589041317,,116.0272916282491,129.7640354905282
1993-11-01 00:00:00+00:00,,124.1698607038711,89.99311781429364,,78.82250778696172,95.87648435487884
1993-12-01 00:00:00+00:00,,105.7496271886636,96.75314746519848,,89.25749665503251,110.20635993042052
1994-01-01 00:00:00+00:00,,92.60972046547928,129.8338622425272,,77.27201262059008,72.3883045142457
1994-02-01 00:00:00+00:00,,76.55685096123409,110.7828167399763,,82.292792334517,101.61689565164818
1994-03-01 00:00:00+00:00,,69.11225583354832,97.2970581217684,,96.14565340898578,71.06709242449338
1994-04-01 00:00:00+00:00,,140.4945371187101,92.9709257582712,,83.22688321376525,91.73098374121659
1994-05-01 00:00:00+00:00,,161.9582452865055,98.4952968341552,,106.3544522885795,74.13580986941403
1994-06-01 00:00:00+00:00,,115.2581892112356,93.39654122410776,,94.50387600337432,72.8418145195729
1994-07-01 00:00:00+00:00,,186.3149079381653,87.1709662860326,,87.46889796697059,108.76126863353342
1994-08-01 00:00:00+00:00,,132.9911867846519,93.64020443321616,,75.43204598904657,95.17494853344365
1994-09-01 00:00:00+00:00,,133.9589614983603,68.36388763370834,,88.99729445095,91.58209321248569
1994-10-01 00:00:00+00:00,,126.1141204437822,64.69488755577275,,85.29349647378884,61.99020996593876
1994-11-01 00:00:00+00:00,,88.68996921484477,65.88070853411462,,61.68622431713445,111.15315481635835
1994-12-01 00:00:00+00:00,,93.3870993935286,82.96432793599978,,94.687280089308,106.60470693309911
1995-01-01 00:00:00+00:00,,101.59998837323,67.40073575513082,,94.76318667221288,114.51929883871485
1995-02-01 00:00:00+00:00,,194.2714275588943,58.97435074058079,,122.4063772141977,128.88746815094134
1995-03-01 00:00:00+00:00,,126.4515862544078,81.34686173610986,,100.5155575460657,109.14316667678094
1995-04-01 00:00:00+00:00,,162.7197705841316,123.86804193565,,86.48618206747146,111.49053523922058
1995-05-01 00:00:00+00:00,,128.5614654624335,90.86946591031416,,65.99556422083535,85.57321021156712
1995-06-01 00:00:00+00:00,,96.1779778356079,105.9065196580679,,67.30165511787013,74.34170995486167
1995-07-01 00:00:00+00:00,,102.1671362997701,108.2379783844837,,75.8233853357174,70.77201157187713
1995-08-01 00:00:00+00:00,,109.0884113592308,106.2565547522135,,81.6529427313606,59.360953759417264
1995-09-01 00:00:00+00:00,,63.02977919023978,100.3550615252944,,55.88800948073219,70.2579587364416
1995-10-01 00:00:00+00:00,,135.6432953033584,95.93843318750964,,70.38091610462732,104.55169791891332
1995-11-01 00:00:00+00:00,,241.1322489096017,89.48722031185612,,79.90552416007453,104.62935283352547
1995-12-01 00:00:00+00:00,,240.9737962398258,83.18002028134188,,101.2001238730434,84.21567393487442
1996-01-01 00:00:00+00:00,,191.775120343361,87.6829732428306,,90.67060646748811,93.61158576429965
1996-02-01 00:00:00+00:00,,212.9531464109563,96.2744176596896,,101.57821855006,64.14213742353579
1996-03-01 00:00:00+00:00,,107.9932074412907,100.032209112876,,82.02139498574057,110.54707810693682
1996-04-01 00:00:00+00:00,,202.9208561015542,96.69870624500491,,76.6304553233783,104.79755620185696
1996-05-01 00:00:00+00:00,,118.0784042821368,91.74867302779263,,70.88105946563621,76.3167292084903
1996-06-01 00:00:00+00:00,,122.1422036168629,78.7674329207822,,62.1096105748348,90.54198492610413
1996-07-01 00:00:00+00:00,,118.0581704756919,80.58238997851359,,82.24293662564388,93.6683997230048
1996-08-01 00:00:00+00:00,,103.0493004273148,67.2019586513703,,69.6936720887051,90.91373447336545
1996-09-01 00:00:00+00:00,,125.9228833233628,66.3206998595557,,88.64742317687785,49.22266006787289
1996-10-01 00:00:00+00:00,,97.34151126341942,83.30792822033932,,78.98076227056822,81.34041906388708
1996-11-01 00:00:00+00:00,,184.9878824873402,75.30504216963867,,55.67024217978777,86.4412805583114
1996-12-01 00:00:00+00:00,,136.5016888703954,93.31503651425898,,74.3711974271964,88.43812186258651
1997-01-01 00:00:00+00:00,,94.35478652959148,70.3753945754037,,67.17334641709162,77.83563861898632
1997-02-01 00:00:00+00:00,54.350528405145,101.6433850031509,99.75146324018772,59.41170471260128,75.44551573321536,87.72317528267737
1997-03-01 00:00:00+00:00,88.882165657238,79.92736913561093,90.98735489185329,57.93270044549443,92.08614082091208,62.15027449462508
1997-04-01 00:00:00+00:00,75.453990671426,127.8049643045069,89.09002638750944,95.8373053575066,70.45269280548638,54.56177957506652
1997-05-01 00:00:00+00:00,65.8833027527021,66.19479606247526,89.08836405431701,95.51236737403656,71.10443874077556,97.71845439207308
1997-06-01 00:00:00+00:00,80.4879400294135,108.8166276009672,93.0556525572653,55.22339741810286,75.86949851140297,79.80400857020302
1997-07-01 00:00:00+00:00,86.7976300024439,73.336130157207,89.5726494469214,63.46032304229507,84.47804647674762,94.40590908329122
1997-08-01 00:00:00+00:00,53.6666319525484,44.03639503104884,90.55793005740018,54.95414832778134,76.70619865829349,75.65306902524736
1997-09-01 00:00:00+00:00,64.0136497420868,61.28613047485445,106.6104636167757,32.10917567067066,58.9150257557291,75.46677407020985
1997-10-01 00:00:00+00:00,60.6553897260284,55.5845667356535,125.9454861181159,74.38127736267245,54.41430431879225,65.26197386679459
1997-11-01 00:00:00+00:00,80.5999535047705,68.9865377142693,124.9276602692263,89.02506000436081,92.92955831425787,66.06281101042914
1997-12-01 00:00:00+00:00,55.9608007699216,83.78520825224697,225.6643495756694,68.78263991588783,85.98280737802611,74.14896416264494
1998-01-01 00:00:00+00:00,74.0132046613832,85.26064520299308,273.1783341586295,50.97836208380555,103.6995252416896,75.7827685325387
1998-02-01 00:00:00+00:00,90.12360260503014,119.9224259474819,246.2390263079359,70.36617823727528,107.9537597397946,50.599044328417804
1998-03-01 00:00:00+00:00,109.5289043620443,119.8605569919319,158.1663463386024,69.35782806407511,101.1494696121252,44.05384963324223
1998-04-01 00:00:00+00:00,62.57069913693493,88.21995970795426,184.0931222817145,87.09315547948462,83.34761451406713,56.31460635195225
1998-05-01 00:00:00+00:00,101.8901396397688,79.16266498786713,178.5603315345422,57.05706750673465,74.45728445332433,71.10434716828217
1998-06-01 00:00:00+00:00,113.7595489599725,107.9260932662372,162.8909102770535,82.92330164642301,80.12714109527326,81.32028767727145
1998-07-01 00:00:00+00:00,103.7514275171901,102.9903924015717,171.4833031876962,75.54866895115202,80.88773246542675,63.12509512484356
1998-08-01 00:00:00+00:00,132.876546037457,112.5569579227512,215.8472185074133,102.5267629841696,101.4185201493437,78.09781541288936
1998-09-01 00:00:00+00:00,204.9008328375434,168.6747801241856,212.1437888548354,56.53371921537011,130.4670375017141,56.96905250615549
1998-10-01 00:00:00+00:00,169.6092239108891,142.7344235879835,191.8974522280938,120.3037196785936,169.0372651765772,125.38802445909542
1998-11-01 00:00:00+00:00,101.4112101067256,195.2514294740417,198.5064892365213,134.3556672375711,145.0232340405699,68.42412951312235
1998-12-01 00:00:00+00:00,90.05532092614487,152.6830806782718,137.920675914253,125.8946119327088,113.5047460436146,94.83581661745009
1999-01-01 00:00:00+00:00,52.15093541425716,112.9366969443968,136.984820710139,56.46775263147536,110.8949835165973,96.7315450478535
1999-02-01 00:00:00+00:00,46.96805257271553,101.6886031032712,125.4898939327325,71.11097892632804,123.3228374728317,97.16835668401805
1999-03-01 00:00:00+00:00,65.4346025503813,67.56764707864905,115.3914486544763,64.79441888717987,94.9962815962865,73.55380807903876
1999-04-01 00:00:00+00:00,44.95653694891807,30.09705884752757,105.1234790740906,65.50212678354036,67.02757147960898,57.689217525962945
1999-05-01 00:00:00+00:00,49.88933568425061,45.12118173050511,98.09060185146043,59.44794609793795,69.78789408995442,75.30645309124421
1999-06-01 00:00:00+00:00,104.0902528048013,57.52395859769561,123.6149159171974,60.37749553190298,64.77645683453999,56.31327696244619
1999-07-01 00:00:00+00:00,57.53025619898759,67.04100292917057,96.4171886113256,49.6161021333278,74.92561924374593,82.1083084217068
1999-08-01 00:00:00+00:00,45.3854272126005,65.48010487840662,95.01014670604684,48.8607925411504,86.52993788376686,61.507911324994566
1999-09-01 00:00:00+00:00,39.49288111118975,30.96128340474514,86.87954151454757,43.78325057438594,77.02533663214793,64.73301687226518
1999-10-01 00:00:00+00:00,74.78085575217521,62.31436587264856,89.43944418913198,55.62634996334133,77.49835238828636,67.28959826488251
1999-11-01 00:00:00+00:00,64.87451245493737,44.70094862701504,95.05125557459196,60.05670407072683,65.3370789914859,66.04173951176193
1999-12-01 00:00:00+00:00,54.52392111408712,51.08799392630918,88.00013821923115,43.94887451424025,76.31718243112634,94.86163790086904
2000-01-01 00:00:00+00:00,36.85750196206571,60.98645243644284,87.96921232112466,25.34095333716342,79.32242992747162,42.67977916783545
2000-02-01 00:00:00+00:00,69.78864935231486,46.92810605730145,74.59528071083663,30.08247025847901,88.98869391073669,45.842664042315434
2000-03-01 00:00:00+00:00,63.00331836689138,45.72283777738023,78.73462447159567,36.62590193653262,73.3651997030655,65.29178577643853
2000-04-01 00:00:00+00:00,52.30041159991822,39.32266789757026,79.96482693554198,45.16381296405152,73.29862438174338,69.24708223495892
2000-05-01 00:00:00+00:00,73.93997290391044,53.17446607805388,102.6954615123712,42.74243694812002,70.59974192111534,43.02039255434038
2000-06-01 00:00:00+00:00,104.062496616031,54.20769188709069,91.88742640922688,53.87834089029832,118.1432082152801,95.3300948217713
2000-07-01 00:00:00+00:00,99.22075319503844,45.04951295663441,143.243922779355,51.15049901277624,109.5842293823177,46.68020494123843
2000-08-01 00:00:00+00:00,70.96082723479205,40.84016305921841,96.93173408012468,30.86351070761867,86.65834800601013,57.88726538051779
2000-09-01 00:00:00+00:00,62.67500769959786,55.05391030137592,82.42237319178611,29.0270208137056,58.9064610781457,49.9929815694776
2000-10-01 00:00:00+00:00,45.12036423089365,45.26046531152507,58.08420498815819,57.47051215562908,73.55099246733765,54.5295162239024
2000-11-01 00:00:00+00:00,50.56819152369927,58.57307839148969,74.61306690451057,47.63079386633305,89.91344671287975,68.07898360410859
2000-12-01 00:00:00+00:00,101.7837554332448,90.431285378396,96.62654621310084,84.5830253778513,166.1840323907764,70.68941599939704
2001-01-01 00:00:00+00:00,73.78341305020062,65.83185012417401,116.5402491111482,64.9144044129903,149.4485001795515,67.30010154955835
2001-02-01 00:00:00+00:00,98.79736635654096,99.13819199380988,120.6184186656632,60.04069218325364,142.6141247131186,72.2918208287076
2001-03-01 00:00:00+00:00,127.3433899790759,77.2869145140264,141.1209308318911,61.49485863342207,128.625655351071,87.5886474820089
2001-04-01 00:00:00+00:00,110.6124256281548,128.2831314598349,163.0917873016371,88.12577802520882,137.3741569863686,117.28477794787855
2001-05-01 00:00:00+00:00,74.36810736550873,108.5922211992008,147.097594167753,100.3078774197736,148.7580033744109,70.079121017169
2001-06-01 00:00:00+00:00,96.98880674528236,106.475352828477,98.31234777157653,67.84626862710411,117.4362554934989,62.02257105622567
2001-07-01 00:00:00+00:00,61.67248984960369,50.3675657167954,96.25398347702482,68.24093598548615,93.46123235104056,55.35322090792463
2001-08-01 00:00:00+00:00,58.31678211071497,83.3113642008799,147.2732367963319,84.65528534874245,120.2945914828586,90.53562278406133
2001-09-01 00:00:00+00:00,85.85343111338355,73.99868100946951,125.1143296986678,81.41273331400014,95.39996953368582,63.656058906485995
2001-10-01 00:00:00+00:00,216.1671059666208,194.6782968701877,127.2528028153299,156.5577838376546,272.7644685794166,191.05274125000966
2001-11-01 00:00:00+00:00,271.1757719132185,215.9415156333805,106.6332734509126,123.4040840090604,247.2942497968661,209.71996086838072
2001-12-01 00:00:00+00:00,145.5535927218128,183.8847819845091,97.87000171632796,127.8852884308566,172.4888281331059,127.68085543588407
2002-01-01 00:00:00+00:00,104.7254234130024,119.7171667939164,117.3898649133429,76.56446255504204,149.7089302168125,80.88710518804827
2002-02-01 00:00:00+00:00,41.12508727492029,122.8177123982087,116.7134759140761,56.76796599810762,148.4497314528814,89.2343072762977
2002-03-01 00:00:00+00:00,69.98468677082464,84.73720901339283,134.5017830018293,67.61251616195707,104.609425722256,71.48822908624594
2002-04-01 00:00:00+00:00,60.02261813843804,89.63251063999854,93.32264187588255,60.03963688702621,97.51299569010776,84.5502205931895
2002-05-01 00:00:00+00:00,53.52866165870405,82.18274696580515,82.69169740370766,67.45937771986814,106.1646487516298,103.51181859088985
2002-06-01 00:00:00+00:00,55.37496258880491,70.72486301295403,92.97636682304524,57.54758323348979,98.64004001359024,91.32650775984982
2002-07-01 00:00:00+00:00,71.87314097435667,92.489369038735,96.6613657021264,84.52008909932104,111.1499479916899,117.10824783435135
2002-08-01 00:00:00+00:00,98.97004226965778,94.11073060590276,93.09359064638922,77.9905063980531,139.6611168980289,127.05343039442539
2002-09-01 00:00:00+00:00,105.5774872165729,120.2020410920621,111.6507895824754,81.16082766048547,136.1190661974469,119.8539489307913
2002-10-01 00:00:00+00:00,120.2375932849166,119.032018957279,119.8637684367026,114.3385062335229,149.8482072027525,153.8573019157935
2002-11-01 00:00:00+00:00,100.8817269962532,167.8321924770988,153.4633835184054,114.0102132100245,128.9736134106315,128.18778358217938
2002-12-01 00:00:00+00:00,129.5139517794396,137.4560269989688,117.68716369757,167.0677954006001,162.2214061864004,123.4081826478626
2003-01-01 00:00:00+00:00,103.2202703674565,94.86823520204942,105.9327924215373,166.5131349350726,160.4113150728941,118.4828635558903
2003-02-01 00:00:00+00:00,123.8020872267556,162.8467476061621,94.8189161892292,194.3283280472161,185.5916265213857,140.45985956110835
2003-03-01 00:00:00+00:00,226.2244347461932,175.1361420040056,95.00474077392784,220.1610823908828,161.7597671599464,220.80762715874724
2003-04-01 00:00:00+00:00,230.9250681688196,195.8724330965692,119.6609337901074,273.1854287677198,224.6472034516017,228.75362656678323
2003-05-01 00:00:00+00:00,202.9883142496781,138.4782744280064,112.0672466107383,226.8206518413838,176.5798668938403,159.90205876013306
2003-06-01 00:00:00+00:00,140.880171444125,125.3424724082091,121.0665658128433,124.1357119840985,122.3098304707012,116.34223433076599
2003-07-01 00:00:00+00:00,65.23032367206889,98.47302390738628,106.2560427354208,125.2898281578577,110.6955418572809,94.58963182522108
2003-08-01 00:00:00+00:00,60.7430924018898,76.99553607944715,83.94652583190773,73.56978874248546,103.7482471397236,74.92121017428519
2003-09-01 00:00:00+00:00,39.28984114174261,61.89989514534473,70.57250385516144,90.7435746976058,91.71417654404974,45.25533009436012
2003-10-01 00:00:00+00:00,49.0920698696631,71.9583755595822,87.06158633715783,58.72572819675831,109.5539600244485,92.2710405478978
2003-11-01 00:00:00+00:00,37.67953455338157,85.79252324375975,101.138584496035,73.45626963906649,78.58598676467068,83.58776721757764
2003-12-01 00:00:00+00:00,58.20103634653815,82.73161516664008,80.95964844949773,75.54927946895548,78.69609964329601,92.55998368328012
2004-01-01 00:00:00+00:00,55.35951752013718,55.94575539557122,62.21175139214222,80.86126017013497,90.34358991197524,68.63912516665877
2004-02-01 00:00:00+00:00,54.24925103146079,56.39821724700582,69.69492287049981,65.1938870882682,88.27759572857266,67.87084282177901
2004-03-01 00:00:00+00:00,62.65328070389133,77.56686135985038,66.21627166300001,68.73472375099095,88.90148508207112,67.87347411958942
2004-04-01 00:00:00+00:00,45.4590949023093,68.03521650102147,67.79125175604426,77.1077668360873,84.33089610192823,136.8936845171907
2004-05-01 00:00:00+00:00,42.78044597849545,55.97212584114278,73.05990229138115,78.17435824199647,79.72691950012862,137.3603578815384
2004-06-01 00:00:00+00:00,89.22011210170349,80.09577871150478,75.2284281392621,87.14657503925373,97.20803838432164,148.83525305221178
2004-07-01 00:00:00+00:00,46.38174853158644,71.94153539997508,82.50144333183562,69.11718381528733,85.27448960446613,116.59035633248544
2004-08-01 00:00:00+00:00,41.22739399824134,60.72384716042054,81.36161723880541,80.4566021463635,88.95650111507221,78.17184710442143
2004-09-01 00:00:00+00:00,70.7429881015723,72.17056904113018,73.01785531907969,80.71108543100507,84.44987824707995,80.08341227274005
2004-10-01 00:00:00+00:00,61.05321971020405,73.8944869230153,61.64724205386712,78.46118457075279,108.5095798743633,104.37390953830581
2004-11-01 00:00:00+00:00,88.7646582681021,62.54638472222241,62.60181222502506,94.68281078968768,118.3414529390377,119.06952181863996
2004-12-01 00:00:00+00:00,43.54796473861997,89.41200461957834,67.50989374727459,128.9797567818845,96.69576749080883,132.02754348780832
2005-01-01 00:00:00+00:00,43.84722235899596,47.2632805099602,75.69341465431684,76.16022230175247,66.53287700707968,82.52316539811626
2005-02-01 00:00:00+00:00,34.65775294449174,45.85582058207515,50.12912365770858,49.03665475671089,66.73432810959338,57.00008979475857
2005-03-01 00:00:00+00:00,32.41052199149723,40.44013397175104,72.35784527011076,57.14406704872199,51.69568735068457,71.91305341565999
2005-04-01 00:00:00+00:00,34.38712095535609,43.26982756254246,52.18984894996515,74.87571519740203,49.30863986934948,74.12028942020302
2005-05-01 00:00:00+00:00,69.64506041484005,90.73813287262466,69.13942201656283,82.25067910284264,78.39587328372458,75.82470097664508
2005-06-01 00:00:00+00:00,54.80335195314042,96.5050064606848,69.44530717321972,79.33299369943786,75.09076519417845,107.72865584801134
2005-07-01 00:00:00+00:00,28.88613045208882,61.12974641777509,67.00205305627745,86.5647604669941,82.0055894646693,106.39624204108125
2005-08-01 00:00:00+00:00,44.31269293374543,59.32298940415103,62.4390403265381,64.43831829945954,71.93954705749206,90.81559623770244
2005-09-01 00:00:00+00:00,37.91395610111771,54.65927761726309,90.62154115391648,63.62026738592827,59.61723243978165,76.7675103306213
2005-10-01 00:00:00+00:00,46.43434341039689,72.60363357870294,63.18001319816361,120.4776570672136,105.7698563692005,179.75646300931817
2005-11-01 00:00:00+00:00,49.82825994793452,80.48522832355276,63.95372982725464,68.6749324529059,79.82999973324895,72.99788288263109
2005-12-01 00:00:00+00:00,48.89610731757018,81.47584598432614,77.61915703936268,83.4902495742373,60.06785222693027,112.62820490816488
