time,soft_ew_honesty
2017-07-31 00:00:00+00:00,-0.0011376456085055997
2017-08-31 00:00:00+00:00,0.0041411752714346495
2017-09-30 00:00:00+00:00,0.002638004699069274
2017-10-31 00:00:00+00:00,0.0037257631138678526
2017-11-30 00:00:00+00:00,0.0007631597008597168
2017-12-31 00:00:00+00:00,-0.004129167640754883
2018-01-31 00:00:00+00:00,0.0034636058665991065
2018-02-28 00:00:00+00:00,0.009979892586492678
2018-03-31 00:00:00+00:00,0.000794936923684153
2018-04-30 00:00:00+00:00,0.0009789862599691723
2018-05-31 00:00:00+00:00,0.007464443290774225
2018-06-30 00:00:00+00:00,0.0005529995187165682
2018-07-31 00:00:00+00:00,0.0008254077376768088
2018-08-31 00:00:00+00:00,-0.0003583067263153161
2018-09-30 00:00:00+00:00,0.000444775664905972
2018-10-31 00:00:00+00:00,0.0068543651899497515
2018-11-30 00:00:00+00:00,-0.004062435074452475
2018-12-31 00:00:00+00:00,0.0030758760421776277
2019-01-31 00:00:00+00:00,-0.0005843310790707434
2019-02-28 00:00:00+00:00,-0.004602463654367006
2019-03-31 00:00:00+00:00,0.0009906737184559589
2019-04-30 00:00:00+00:00,0.0010686050472390463
2019-05-31 00:00:00+00:00,0.0035376280793635306
2019-06-30 00:00:00+00:00,0.002397693805673118
2019-07-31 00:00:00+00:00,0.005764740531511325
2019-08-31 00:00:00+00:00,0.005122022264055115
2019-09-30 00:00:00+00:00,-0.0009562056683816156
2019-10-31 00:00:00+00:00,-0.0034895216542077945
2019-11-30 00:00:00+00:00,-0.004295415114135448
2019-12-31 00:00:00+00:00,-0.004029588910476112
2020-01-31 00:00:00+00:00,0.0033428682435943102
2020-02-29 00:00:00+00:00,0.0019664276395732205
2020-03-31 00:00:00+00:00,0.009252112433798088
2020-04-30 00:00:00+00:00,-0.012289132486734688
2020-05-31 00:00:00+00:00,0.004466164444277609
2020-06-30 00:00:00+00:00,-0.0063387179970088026
2020-07-31 00:00:00+00:00,-7.693368569650083e-06
2020-08-31 00:00:00+00:00,-0.0011781730758791964
2020-09-30 00:00:00+00:00,-0.005496782746711615
2020-10-31 00:00:00+00:00,0.001607476286114684
2020-11-30 00:00:00+00:00,0.001789094181182893
2020-12-31 00:00:00+00:00,-0.0010156911466471241
2021-01-31 00:00:00+00:00,0.009344471680321043
2021-02-28 00:00:00+00:00,0.003412866074424814
2021-03-31 00:00:00+00:00,0.013239698324657656
2021-04-30 00:00:00+00:00,-0.0035901379395796296
2021-05-31 00:00:00+00:00,0.010733018834402808
2021-06-30 00:00:00+00:00,-6.80970428628136e-05
2021-07-31 00:00:00+00:00,0.004051303955667995
2021-08-31 00:00:00+00:00,-0.0020018135941415327
2021-09-30 00:00:00+00:00,0.003156073055508468
2021-10-31 00:00:00+00:00,-0.0014719616183433981
2021-11-30 00:00:00+00:00,0.005443817459468425
2021-12-31 00:00:00+00:00,-0.0006135002261313804
2022-01-31 00:00:00+00:00,0.0011032956331253896
2022-02-28 00:00:00+00:00,-0.0012914172308309269
2022-03-31 00:00:00+00:00,0.019087573834179805
2022-04-30 00:00:00+00:00,0.0009504122209591515
2022-05-31 00:00:00+00:00,-3.7526029025181096e-05
2022-06-30 00:00:00+00:00,-0.012127664874326594
2022-07-31 00:00:00+00:00,-0.0027779197144062184
2022-08-31 00:00:00+00:00,-0.004977919941195563
2022-09-30 00:00:00+00:00,-0.003897484049941502
2022-10-31 00:00:00+00:00,0.0011776445296960425
2022-11-30 00:00:00+00:00,0.010149389108642604
2022-12-31 00:00:00+00:00,0.006917001864098715
2023-01-31 00:00:00+00:00,0.0007595624201550688
2023-02-28 00:00:00+00:00,0.003748892945440563
2023-03-31 00:00:00+00:00,-0.0027192721967911337
2023-04-30 00:00:00+00:00,0.0031128270895774968
2023-05-31 00:00:00+00:00,-6.089121001295883e-05
2023-06-30 00:00:00+00:00,0.007139884977340083
2023-07-31 00:00:00+00:00,-0.0009104507314134924
2023-08-31 00:00:00+00:00,0.0006607256520425597
2023-09-30 00:00:00+00:00,0.0004844313889433849
2023-10-31 00:00:00+00:00,-7.263851215866257e-05
2023-11-30 00:00:00+00:00,-0.002025984376938794
2023-12-31 00:00:00+00:00,-0.0034455282816410193
2024-01-31 00:00:00+00:00,0.001701234070304647
2024-02-29 00:00:00+00:00,0.0047129131641068245
2024-03-31 00:00:00+00:00,-0.0021887207441003698
2024-04-30 00:00:00+00:00,0.0036916478230752947
2024-05-31 00:00:00+00:00,-0.0046631224001064675
2024-06-30 00:00:00+00:00,-0.007316785169211193
2024-07-31 00:00:00+00:00,0.023792751073828056
2024-08-31 00:00:00+00:00,-0.00437795077466363
2024-09-30 00:00:00+00:00,0.002335072024221674
2024-10-31 00:00:00+00:00,-0.008999213232469883
2024-11-30 00:00:00+00:00,0.0010711942411201214
2024-12-31 00:00:00+00:00,-0.0030021800193015258
2025-01-31 00:00:00+00:00,-0.0019458496728295138
2025-02-28 00:00:00+00:00,-0.003567080039861392
2025-03-31 00:00:00+00:00,0.0013453134844720882
2025-04-30 00:00:00+00:00,1.7617806086667187e-05
2025-05-31 00:00:00+00:00,-0.0011062974730484676
2025-06-30 00:00:00+00:00,0.000714183176755423
2025-07-31 00:00:00+00:00,0.0008363162546922709
2025-08-31 00:00:00+00:00,0.0008634125450999175
2025-09-30 00:00:00+00:00,-0.0005440463066080925
2025-10-31 00:00:00+00:00,-0.006451734431807132
2025-11-30 00:00:00+00:00,-0.001401128987922995
2025-12-31 00:00:00+00:00,-0.005194051081713225
2026-01-31 00:00:00+00:00,-0.0046206652176881136
2026-02-28 00:00:00+00:00,0.0008374644492052941
2026-03-31 00:00:00+00:00,0.002702903039765392
2026-04-30 00:00:00+00:00,-0.002368541748384523
2026-05-31 00:00:00+00:00,-0.006070962128865265
2026-06-30 00:00:00+00:00,0.003533326585714036
2026-07-31 00:00:00+00:00,0.0007102313978846198
2026-08-31 00:00:00+00:00,0.0029595865296556667
2026-09-30 00:00:00+00:00,7.21038603879176e-05
