time,gdp_chg_xs
2019-04-30 00:00:00+00:00,-0.0031559644461707226
2019-05-31 00:00:00+00:00,0.0024969156351495325
2019-06-30 00:00:00+00:00,0.004453356489508398
2019-07-31 00:00:00+00:00,0.0016321046766960556
2019-08-31 00:00:00+00:00,-0.011901383656309772
2019-09-30 00:00:00+00:00,0.009818460416832542
2019-10-31 00:00:00+00:00,0.013253334308228837
2019-11-30 00:00:00+00:00,0.0020717930094700243
2019-12-31 00:00:00+00:00,-0.006331758649369523
2020-01-31 00:00:00+00:00,-0.0008324921423044085
2020-02-29 00:00:00+00:00,0.0006018703744528064
2020-03-31 00:00:00+00:00,-0.003422280675842271
2020-04-30 00:00:00+00:00,0.0026108527777450874
2020-05-31 00:00:00+00:00,-0.0011471566412833978
2020-06-30 00:00:00+00:00,0.009989142024148023
2020-07-31 00:00:00+00:00,-0.007101742363736063
2020-08-31 00:00:00+00:00,0.001167207927770475
2020-09-30 00:00:00+00:00,0.001550931265402955
2020-10-31 00:00:00+00:00,-0.00316590955361018
2020-11-30 00:00:00+00:00,0.0016513616005298104
2020-12-31 00:00:00+00:00,0.0016089389721578584
2021-01-31 00:00:00+00:00,-0.0034972147295798672
2021-02-28 00:00:00+00:00,-0.007548782594332892
2021-03-31 00:00:00+00:00,-0.020298767846575583
2021-04-30 00:00:00+00:00,0.004714040728337032
2021-05-31 00:00:00+00:00,-0.009540333796957623
2021-06-30 00:00:00+00:00,0.0020611668830519125
2021-07-31 00:00:00+00:00,0.0053359209903243165
2021-08-31 00:00:00+00:00,0.006382235105978351
2021-09-30 00:00:00+00:00,-0.003998526578454786
2021-10-31 00:00:00+00:00,0.0008541870564546805
2021-11-30 00:00:00+00:00,-0.005573135458566636
2021-12-31 00:00:00+00:00,0.003190711130864221
2022-01-31 00:00:00+00:00,0.012110143649842087
2022-02-28 00:00:00+00:00,-0.006575002571763577
2022-03-31 00:00:00+00:00,0.005160920535683511
2022-04-30 00:00:00+00:00,0.015100208463579623
2022-05-31 00:00:00+00:00,0.0011058500417606698
2022-06-30 00:00:00+00:00,0.016845599364345487
2022-07-31 00:00:00+00:00,-0.005276248749232271
2022-08-31 00:00:00+00:00,-0.0011752886076272784
2022-09-30 00:00:00+00:00,0.013978927264688634
2022-10-31 00:00:00+00:00,-0.022029747679585654
2022-11-30 00:00:00+00:00,-0.0028831410835382654
2022-12-31 00:00:00+00:00,-0.005590714449657641
2023-01-31 00:00:00+00:00,0.010209690797515991
2023-02-28 00:00:00+00:00,-0.014371135769864707
2023-03-31 00:00:00+00:00,-0.0010846524757947007
2023-04-30 00:00:00+00:00,-0.009815122383770691
2023-05-31 00:00:00+00:00,-0.006693013232100364
2023-06-30 00:00:00+00:00,-0.014554448248817131
2023-07-31 00:00:00+00:00,0.002421110333971299
2023-08-31 00:00:00+00:00,-0.008227591200025475
2023-09-30 00:00:00+00:00,0.0018996151869907774
2023-10-31 00:00:00+00:00,0.002144793103097342
2023-11-30 00:00:00+00:00,0.0016100793640076994
2023-12-31 00:00:00+00:00,0.003654517099818788
2024-01-31 00:00:00+00:00,0.0008256281566241253
2024-02-29 00:00:00+00:00,-0.005392746590585751
2024-03-31 00:00:00+00:00,-0.0038676744000987195
2024-04-30 00:00:00+00:00,-0.007892185034357069
2024-05-31 00:00:00+00:00,-0.009211688449565103
2024-06-30 00:00:00+00:00,0.0017039169913317664
2024-07-31 00:00:00+00:00,-0.005662767608872965
2024-08-31 00:00:00+00:00,-0.00893546133933254
2024-09-30 00:00:00+00:00,-0.003296469312719541
2024-10-31 00:00:00+00:00,0.018939804993318043
2024-11-30 00:00:00+00:00,-0.011604929457126989
2024-12-31 00:00:00+00:00,0.007408988810612804
2025-01-31 00:00:00+00:00,-0.004050400184073544
2025-02-28 00:00:00+00:00,0.002789287291364184
2025-03-31 00:00:00+00:00,0.0038224717371297956
2025-04-30 00:00:00+00:00,-0.0011615573425475256
2025-05-31 00:00:00+00:00,-0.0002978295782577467
2025-06-30 00:00:00+00:00,-0.00020650880661154947
2025-07-31 00:00:00+00:00,-0.004468630148297459
2025-08-31 00:00:00+00:00,0.005216663850817316
2025-09-30 00:00:00+00:00,0.003066397237425411
2025-10-31 00:00:00+00:00,-0.00789320963734319
2025-11-30 00:00:00+00:00,-0.0032308779217854466
2025-12-31 00:00:00+00:00,-0.00020089865827876974
2026-01-31 00:00:00+00:00,0.012536115786406121
2026-02-28 00:00:00+00:00,0.0044964267754012965
2026-03-31 00:00:00+00:00,-0.009856900367736232
2026-04-30 00:00:00+00:00,0.004030043180394349
2026-05-31 00:00:00+00:00,0.009312508157250488
2026-06-30 00:00:00+00:00,-0.008292147666423055
2026-07-31 00:00:00+00:00,0.002915602648788207
2026-08-31 00:00:00+00:00,0.005262668605110266
2026-09-30 00:00:00+00:00,0.0018918400122083234
