time,pce_chg_xs
2015-07-31 00:00:00+00:00,0.0008793947986307504
2015-08-31 00:00:00+00:00,0.012392678005520574
2015-09-30 00:00:00+00:00,9.690047151567072e-06
2015-10-31 00:00:00+00:00,-0.009814542027131501
2015-11-30 00:00:00+00:00,-0.008862472141951683
2015-12-31 00:00:00+00:00,0.021353606599936237
2016-01-31 00:00:00+00:00,0.004183898106287387
2016-02-29 00:00:00+00:00,0.004096882072041952
2016-03-31 00:00:00+00:00,-0.007787838138468284
2016-04-30 00:00:00+00:00,-0.011058025195541665
2016-05-31 00:00:00+00:00,0.006021366342509715
2016-06-30 00:00:00+00:00,0.008626033260446864
2016-07-31 00:00:00+00:00,0.0022968544277801595
2016-08-31 00:00:00+00:00,0.006773489240591513
2016-09-30 00:00:00+00:00,-0.012523202159931301
2016-10-31 00:00:00+00:00,-0.003667742376498362
2016-11-30 00:00:00+00:00,0.029602200079926755
2016-12-31 00:00:00+00:00,9.430761372519747e-05
2017-01-31 00:00:00+00:00,0.004814971316273509
2017-02-28 00:00:00+00:00,-0.003065162954823397
2017-03-31 00:00:00+00:00,-0.009740489398628371
2017-04-30 00:00:00+00:00,0.0018461725066880597
2017-05-31 00:00:00+00:00,-0.0011649967058425803
2017-06-30 00:00:00+00:00,0.012501135415441178
2017-07-31 00:00:00+00:00,0.0043430936535975295
2017-08-31 00:00:00+00:00,-0.007522697822671454
2017-09-30 00:00:00+00:00,-0.01672501619043054
2017-10-31 00:00:00+00:00,0.006977400876150508
2017-11-30 00:00:00+00:00,-0.0026676567714984945
2017-12-31 00:00:00+00:00,-0.004225756771884415
2018-01-31 00:00:00+00:00,-0.00779777288364647
2018-02-28 00:00:00+00:00,0.0020342160848751956
2018-03-31 00:00:00+00:00,-0.002393263945453361
2018-04-30 00:00:00+00:00,0.00559245114477136
2018-05-31 00:00:00+00:00,0.008928863122815711
2018-06-30 00:00:00+00:00,-0.005245286148806705
2018-07-31 00:00:00+00:00,0.003258230987449595
2018-08-31 00:00:00+00:00,-0.0045877585447763325
2018-09-30 00:00:00+00:00,0.010206404084497134
2018-10-31 00:00:00+00:00,-0.006227258791222212
2018-11-30 00:00:00+00:00,0.007987209850263133
2018-12-31 00:00:00+00:00,-0.006823113721952989
2019-01-31 00:00:00+00:00,0.009491889172079215
2019-02-28 00:00:00+00:00,0.002116772716624915
2019-03-31 00:00:00+00:00,-0.004850656345773974
2019-04-30 00:00:00+00:00,-0.00412326127678353
2019-05-31 00:00:00+00:00,-0.015920969089869175
2019-06-30 00:00:00+00:00,-0.0034185078668849123
2019-07-31 00:00:00+00:00,-0.0019217496874820439
2019-08-31 00:00:00+00:00,0.007384502172321339
2019-09-30 00:00:00+00:00,-0.0033225285685922756
2019-10-31 00:00:00+00:00,0.0076050970709835575
2019-11-30 00:00:00+00:00,0.004753742489012502
2019-12-31 00:00:00+00:00,-0.008422150502497283
2020-01-31 00:00:00+00:00,0.01600121150591871
2020-02-29 00:00:00+00:00,0.010953706836618116
2020-03-31 00:00:00+00:00,0.002915193264002136
2020-04-30 00:00:00+00:00,-0.0032658824684707044
2020-05-31 00:00:00+00:00,0.010147022726590071
2020-06-30 00:00:00+00:00,0.0076222376659524915
2020-07-31 00:00:00+00:00,-0.007101742363735952
2020-08-31 00:00:00+00:00,0.001167207927770475
2020-09-30 00:00:00+00:00,0.009721071914346124
2020-10-31 00:00:00+00:00,0.003405982188885881
2020-11-30 00:00:00+00:00,-0.009962838960816178
2020-12-31 00:00:00+00:00,-0.003959897225697118
2021-01-31 00:00:00+00:00,-0.004672683806916655
2021-02-28 00:00:00+00:00,-0.009772949838882217
2021-03-31 00:00:00+00:00,-0.00840971897598497
2021-04-30 00:00:00+00:00,0.0020999227166977885
2021-05-31 00:00:00+00:00,-0.007372356798145296
2021-06-30 00:00:00+00:00,0.0015221829648590646
2021-07-31 00:00:00+00:00,-0.0032394708975669317
2021-08-31 00:00:00+00:00,0.006514273535046078
2021-09-30 00:00:00+00:00,-0.0037682161906515965
2021-10-31 00:00:00+00:00,0.015991136230567804
2021-11-30 00:00:00+00:00,-0.018081002590667805
2021-12-31 00:00:00+00:00,-0.00022406283101228386
2022-01-31 00:00:00+00:00,0.013102137362920097
2022-02-28 00:00:00+00:00,-0.007045509917183224
2022-03-31 00:00:00+00:00,0.003475797004993897
2022-04-30 00:00:00+00:00,0.015100208463580511
2022-05-31 00:00:00+00:00,0.0011058500417608919
2022-06-30 00:00:00+00:00,0.010726449571820007
2022-07-31 00:00:00+00:00,-0.012133653553695556
2022-08-31 00:00:00+00:00,0.001539694217687737
2022-09-30 00:00:00+00:00,0.01992856773882412
2022-10-31 00:00:00+00:00,-0.014810651353331039
2022-11-30 00:00:00+00:00,-0.004748905284438276
2022-12-31 00:00:00+00:00,0.0006716113064400009
2023-01-31 00:00:00+00:00,0.006423962022348961
2023-02-28 00:00:00+00:00,-0.01368460374002023
2023-03-31 00:00:00+00:00,-0.009723250187457677
2023-04-30 00:00:00+00:00,-0.013507351740773443
2023-05-31 00:00:00+00:00,-0.00046277345157907934
2023-06-30 00:00:00+00:00,-0.012085629760529626
2023-07-31 00:00:00+00:00,0.0004276183406606293
2023-08-31 00:00:00+00:00,-0.007514982438964757
2023-09-30 00:00:00+00:00,0.003764047223132394
2023-10-31 00:00:00+00:00,-0.0023891927585479866
2023-11-30 00:00:00+00:00,0.010334203615964821
2023-12-31 00:00:00+00:00,0.00021614566695049575
2024-01-31 00:00:00+00:00,0.007968819276080286
2024-02-29 00:00:00+00:00,-0.0031221868398806363
2024-03-31 00:00:00+00:00,-0.00824756274686711
2024-04-30 00:00:00+00:00,-0.0028932442744411535
2024-05-31 00:00:00+00:00,-0.0023258519081376106
2024-06-30 00:00:00+00:00,0.002401677057265461
2024-07-31 00:00:00+00:00,-0.0048093071066699355
2024-08-31 00:00:00+00:00,-0.0026380004413686375
2024-09-30 00:00:00+00:00,-0.004202998651222201
2024-10-31 00:00:00+00:00,0.015413565469083013
2024-11-30 00:00:00+00:00,-0.006105985824656157
2024-12-31 00:00:00+00:00,0.0156098539632894
2025-01-31 00:00:00+00:00,-0.002385553711202415
2025-02-28 00:00:00+00:00,0.003092202349383122
2025-03-31 00:00:00+00:00,0.013995672678629667
2025-04-30 00:00:00+00:00,-0.0002000585037205127
2025-05-31 00:00:00+00:00,0.0012922817189688907
2025-06-30 00:00:00+00:00,-0.010369467477544525
2025-07-31 00:00:00+00:00,-0.009219163021556787
2025-08-31 00:00:00+00:00,0.003084863536261251
2025-09-30 00:00:00+00:00,-0.008108426075658759
2025-10-31 00:00:00+00:00,-0.0022865597189348774
2025-11-30 00:00:00+00:00,0.0013743787184223866
2025-12-31 00:00:00+00:00,-0.000951874659634866
2026-01-31 00:00:00+00:00,0.012536115786406343
2026-02-28 00:00:00+00:00,0.0044964267754010745
2026-03-31 00:00:00+00:00,-0.008962029262364113
2026-04-30 00:00:00+00:00,0.0074305287821412325
2026-05-31 00:00:00+00:00,0.00824805359714964
2026-06-30 00:00:00+00:00,-0.003188158495985416
2026-07-31 00:00:00+00:00,0.004495878868532754
2026-08-31 00:00:00+00:00,0.004616337130696868
2026-09-30 00:00:00+00:00,0.010758302698184563
