time,dollar_beta_xs,dollar_beta_xs_36m,dollar_beta_afd,dollar_rx_tsmom,dollar_ew
2018-07-24 23:00:00+00:00,0.000933073769221221,0.000933073769221221,-0.000933073769221221,0.0022563298432915885,0.0007973509031282024
2018-07-25 23:00:00+00:00,0.0007875808083292468,0.0007875808083292468,-0.0007875808083292468,0.004695615096997007,0.0013707989763315635
2018-07-26 23:00:00+00:00,-0.0024003195382637232,-0.0024003195382637232,0.0024003195382637232,-0.0060525541389341775,-0.0021132184192994754
2018-07-29 23:00:00+00:00,0.0005512365566123778,0.0005512365566123778,-0.0005512365566123778,0.0012354975136448232,0.00044668351756430025
2018-07-30 23:00:00+00:00,0.0008966679426980484,0.0008966679426980484,-0.0008966679426980484,0.0026562107043692296,0.0008882196617668195
2018-07-31 23:00:00+00:00,0.001767769808404096,0.001767769808404096,-0.001767769808404096,-0.0018134828516574836,-1.1428260813346898e-05
2018-08-01 23:00:00+00:00,-0.0012758404047828187,-0.0012758404047828187,0.0012758404047828187,-0.00042622170190590293,-0.0004255155266721804
2018-08-02 23:00:00+00:00,-0.0014390618211443107,-0.0014390618211443107,0.0014390618211443107,-0.005152017938284792,-0.0016477699398572757
2018-08-05 23:00:00+00:00,0.0007841749375248619,0.0007841749375248619,-0.0007841749375248619,0.0012635733823870604,0.0005119370799779806
2018-08-06 23:00:00+00:00,0.00043143268971884696,0.00043143268971884696,-0.00043143268971884696,-0.0015009490006294862,-0.0002673790777276598
2018-08-07 23:00:00+00:00,0.0016792811298409482,0.0016792811298409482,-0.0016792811298409482,0.0010931434266097744,0.0006931061391126807
2018-08-08 23:00:00+00:00,-0.0013518913067629978,-0.0013518913067629978,0.0013518913067629978,-0.00024108185848137331,-0.0003982432913110928
2018-08-09 23:00:00+00:00,-0.0036588859232596638,-0.0036588859232596638,0.0036588859232596638,-0.005271379166936113,-0.0022325662725489444
2018-08-12 23:00:00+00:00,-0.0033727160438322135,-0.0033727160438322135,0.0033727160438322135,-0.00512169204470717,-0.0021236020221348456
2018-08-13 23:00:00+00:00,-0.0010563549202698974,-0.0010563549202698974,0.0010563549202698974,-0.00010657812940371785,-0.0002907332624184038
2018-08-14 23:00:00+00:00,0.0009427720437572007,0.0009427720437572007,-0.0009427720437572007,-0.0019916982142267493,-0.00026223154261738714
2018-08-15 23:00:00+00:00,-0.0016136810462023532,-0.0016136810462023532,0.0016136810462023532,-0.0005670751589912847,-0.0005451890512984095
2018-08-16 23:00:00+00:00,0.0024710608296384384,0.0024710608296384384,-0.0024710608296384384,0.0003259131521904379,0.0006992434954572191
2018-08-19 23:00:00+00:00,0.001393900177573737,0.001393900177573737,-0.001393900177573737,0.005115179333298413,0.0016272698777180376
2018-08-20 23:00:00+00:00,-0.0007750578190502955,-0.0007750578190502955,0.0007750578190502955,0.0037436844695418908,0.0007421566626228988
2018-08-21 23:00:00+00:00,0.0015894892499186408,0.0015894892499186408,-0.0015894892499186408,0.0047200708983289475,0.001577390037061897
2018-08-22 23:00:00+00:00,-9.219303997667905e-05,-9.219303997667905e-05,9.219303997667905e-05,-0.0007114634440351969,-0.000200914121002969
2018-08-23 23:00:00+00:00,-0.0021305702022721418,-0.0021305702022721418,0.0021305702022721418,-0.007284502578671779,-0.00235376819523598
2018-08-26 23:00:00+00:00,0.005173004114643581,0.005173004114643581,-0.005173004114643581,0.007194601186311212,0.003091901325238698
2018-08-27 23:00:00+00:00,-0.0007790020843027323,-0.0007790020843027323,0.0007790020843027323,0.0020599217351649256,0.0003202299127155483
2018-08-28 23:00:00+00:00,0.0006945987820750621,0.0006945987820750621,-0.0006945987820750621,0.0005636516768185519,0.0003145626147234035
2018-08-29 23:00:00+00:00,-0.0030278087556711852,-0.0030278087556711852,0.0030278087556711852,0.0020188650357075523,-0.00025223592999090824
2018-08-30 23:00:00+00:00,-0.005235185492937666,-0.005235185492937666,0.005235185492937666,-0.0029185049449126526,-0.0020384226094625796
2018-09-02 23:00:00+00:00,-0.0018298559389522406,-0.0018298559389522406,0.0018298559389522406,-0.005047264606482416,-0.001719280136358664
2018-09-03 23:00:00+00:00,0.0014372482881764848,0.0014372482881764848,-0.0014372482881764848,0.00013028792354783883,0.0003918840529310809
2018-09-04 23:00:00+00:00,-0.0018976903655577582,-0.0018976903655577582,0.0018976903655577582,0.004153094649517868,0.0005638510709900274
2018-09-05 23:00:00+00:00,0.0010170067240587999,0.0010170067240587999,-0.0010170067240587999,-0.0028527923824362656,-0.00045894641459436644
2018-09-06 23:00:00+00:00,-0.0031134390149414604,-0.0031134390149414604,0.0031134390149414604,-0.0017511374063615692,-0.0012161441053257574
2018-09-09 23:00:00+00:00,-0.003409375596248959,-0.003409375596248959,0.003409375596248959,0.004285337115979289,0.00021899037993258243
2018-09-10 23:00:00+00:00,-0.0022527414405196233,-0.0022527414405196233,0.0022527414405196233,0.00015016721043102464,-0.0005256435575221497
2018-09-11 23:00:00+00:00,0.0010998224952054325,0.0010998224952054325,-0.0010998224952054325,-0.0005621569584806084,0.00013441638418120602
2018-09-12 23:00:00+00:00,0.0023977128637899525,0.0023977128637899525,-0.0023977128637899525,-0.0045363703505306874,-0.0005346643716851837
2018-09-13 23:00:00+00:00,0.0015940729124747088,0.0015940729124747088,-0.0015940729124747088,-0.0016166300876780785,-5.639293800842424e-06
2018-09-16 23:00:00+00:00,-0.002068278763022985,-0.002068278763022985,0.002068278763022985,0.0031857018612011507,0.00027935577454454147
2018-09-17 23:00:00+00:00,-0.0011553787397834692,-0.0011553787397834692,0.0011553787397834692,-0.0025111349694998397,-0.0009166284273208272
2018-09-18 23:00:00+00:00,0.004659714356141875,0.004659714356141875,-0.004659714356141875,-0.0026340361267925194,0.000506419557337339
2018-09-19 23:00:00+00:00,0.003829059862661799,0.003829059862661799,-0.003829059862661799,-0.0014924096705967167,0.0005841625480162705
2018-09-20 23:00:00+00:00,0.0002984853744438243,0.0002984853744438243,-0.0002984853744438243,-0.00511770081413933,-0.0012048038599238764
2018-09-23 23:00:00+00:00,0.0035225610220774584,0.0035225610220774584,-0.0035225610220774584,0.002415335224470889,0.0014844740616370869
2018-09-24 23:00:00+00:00,-0.0026256497847049753,-0.0026256497847049753,0.0026256497847049753,0.002672059601988146,1.1602454320792672e-05
2018-09-25 23:00:00+00:00,-0.0008407862278110023,-0.0008407862278110023,0.0008407862278110023,-0.0003416448453538802,-0.0002956077682912206
2018-09-26 23:00:00+00:00,0.0005665810223698664,0.0005665810223698664,-0.0005665810223698664,0.00018665645679116777,0.00018830936979025853
2018-09-27 23:00:00+00:00,-0.00028795993947752785,-0.00028795993947752785,0.00028795993947752785,0.006974534077832804,0.001671643534588819
2018-09-30 23:00:00+00:00,0.0025833579936931084,0.0025833579936931084,-0.0025833579936931084,-0.0006373494700856305,0.00048650213090186946
2018-10-01 23:00:00+00:00,-0.00031095164550562493,-0.00031095164550562493,0.00031095164550562493,0.0007992894196251645,0.0001220844435298849
2018-10-02 23:00:00+00:00,-0.0016029801928922893,-0.0016029801928922893,0.0016029801928922893,0.001788930998236975,4.6487701336171434e-05
2018-10-03 23:00:00+00:00,-0.0037143863422490764,-0.0037143863422490764,0.0037143863422490764,0.008069020828845037,0.0010886586216489903
2018-10-04 23:00:00+00:00,-0.004228407982014432,-0.004228407982014432,0.004228407982014432,-0.0010185663002712743,-0.0013117435705714265
2018-10-07 23:00:00+00:00,-0.005073533718990997,-0.005073533718990997,0.005073533718990997,0.0004545430015677913,-0.0011547476793558015
2018-10-08 23:00:00+00:00,0.0005847989050294378,0.0005847989050294378,-0.0005847989050294378,-0.0006275735567333421,-1.0693662925976091e-05
2018-10-09 23:00:00+00:00,0.0014305305822118475,0.0014305305822118475,-0.0014305305822118475,-0.0028700852182721288,-0.0003598886590150703
2018-10-10 23:00:00+00:00,-0.005777474695367185,-0.005777474695367185,0.005777474695367185,0.00036463154635752717,-0.0013532107872524144
2018-10-11 23:00:00+00:00,0.0041711966610701035,0.0041711966610701035,-0.0041711966610701035,-0.003703450545903549,0.00011693652879163862
2018-10-14 23:00:00+00:00,0.001101386822906253,0.001101386822906253,-0.001101386822906253,0.002993012047725888,0.0010235997176580352
2018-10-15 23:00:00+00:00,0.0019902883315377207,0.0019902883315377207,-0.0019902883315377207,-0.004395375069044257,-0.0006012716843766341
2018-10-16 23:00:00+00:00,0.0010154831979427015,0.0010154831979427015,-0.0010154831979427015,-4.783762256845188e-05,0.0002419113938435624
2018-10-17 23:00:00+00:00,-0.00021584162987606237,-0.00021584162987606237,0.00021584162987606237,0.0052176863988108,0.0012504611922336845
2018-10-18 23:00:00+00:00,-0.0001809393051642183,-0.0001809393051642183,0.0001809393051642183,0.0019248784053711603,0.0004359847750517355
2018-10-21 23:00:00+00:00,0.0025608451136283072,0.0025608451136283072,-0.0025608451136283072,-0.001896920167653019,0.00016598123649382208
2018-10-22 23:00:00+00:00,-0.0004388892370611186,-0.0004388892370611186,0.0004388892370611186,0.003562338979114082,0.0007808624355132408
2018-10-23 23:00:00+00:00,-0.0003547743624836286,-0.0003547743624836286,0.0003547743624836286,-0.0013791907422096017,-0.00043349127617330757
2018-10-24 23:00:00+00:00,-0.0017957255014453277,-0.0017957255014453277,0.0017957255014453277,0.0028507268384815316,0.000263750334259051
2018-10-25 23:00:00+00:00,0.0033152077283795933,0.0033152077283795933,-0.0033152077283795933,0.0013019049256196567,0.0011542781634998125
2018-10-29 00:00:00+00:00,-0.0005034700966533856,-0.0005034700966533856,0.0005034700966533856,-0.0012948063838043667,-0.00044956912011443807
2018-10-30 00:00:00+00:00,0.00022575433919316823,0.00022575433919316823,-0.00022575433919316823,0.0028357525810834678,0.000765376730069159
2018-10-31 00:00:00+00:00,0.005911888691324724,0.005911888691324724,-0.005911888691324724,0.0012412051772029736,0.0017882734671319242
2018-11-01 00:00:00+00:00,-0.0016296901850554129,-0.0034792512074464377,0.001479690185055413,0.0013859300609635789,-0.0005608302866207148
2018-11-02 00:00:00+00:00,0.00734687806418205,0.004235586166265931,-0.00734687806418205,-0.010674094287572251,-0.00160962703032658
2018-11-05 00:00:00+00:00,0.0007245610556453896,0.0005889686515487824,-0.0007245610556453896,0.000940607472319166,0.0003823940309669871
2018-11-06 00:00:00+00:00,0.0016218175457634598,0.00016419115939181328,-0.0016218175457634598,-0.0008195987567671815,-0.00016385189934384206
2018-11-07 00:00:00+00:00,0.0037060515408982864,0.003315847946315953,-0.0037060515408982864,-0.0034066119484729147,-2.269100053924045e-05
2018-11-08 00:00:00+00:00,0.0031922586325965896,0.002832121104683727,-0.0031922586325965896,-0.001423072374586974,0.00035226218252418825
2018-11-09 00:00:00+00:00,0.0003026239334676939,0.0005303405856641186,-0.0003026239334676939,0.003719801125407564,0.0010625354277679208
2018-11-12 00:00:00+00:00,-0.002325562922437935,5.4910700838212145e-05,0.002325562922437935,0.003638534712488713,0.0009233613533317313
2018-11-13 00:00:00+00:00,-0.0014792542263234454,-0.000994634296979796,0.0014792542263234454,0.004269189440176417,0.0008186387857991551
2018-11-14 00:00:00+00:00,0.002979153823097075,0.0010349903995164889,-0.002979153823097075,-0.005627168014149212,-0.0011480444036581809
2018-11-15 00:00:00+00:00,0.00048196364636221567,0.0009927829180659264,-0.00048196364636221567,-0.00027196347943363766,0.0001802048596580722
2018-11-16 00:00:00+00:00,0.002642501855294549,0.0066725808888355165,-0.002642501855294549,0.00013728714157859974,0.001702467007603529
2018-11-19 00:00:00+00:00,-0.0006699908406948285,-0.00015793766395480469,0.0006699908406948285,-0.0059166145135374215,-0.0015186380443730566
2018-11-20 00:00:00+00:00,-0.003799972812738278,-0.002721569070560953,0.003799972812738278,-0.0009168485237902748,-0.0009096043985878069
2018-11-21 00:00:00+00:00,-0.003497076835218993,-0.002558482272487339,0.003497076835218993,0.006414520300806786,0.0009640095070798617
2018-11-22 00:00:00+00:00,0.003481029959329335,0.0038700450514307927,-0.003481029959329335,-0.0022869044446385107,0.0003957851516980705
2018-11-23 00:00:00+00:00,-0.0011491024706494768,-0.0031308152821757917,0.0011491024706494768,-0.0010555644615823448,-0.001046594935939534
2018-11-26 00:00:00+00:00,-0.0012613696236018768,-0.0007842992393709558,0.0012613696236018768,0.0033536785075808217,0.0006423448170524665
2018-11-27 00:00:00+00:00,0.0012971758097458652,0.0010715636342665813,-0.0012971758097458652,0.001344036782429146,0.0006039001041739318
2018-11-28 00:00:00+00:00,0.001608363279359537,0.0029514514993327634,-0.001608363279359537,0.0013892683473878873,0.0010851799616801627
2018-11-29 00:00:00+00:00,0.0033495902760521945,0.0030745873412153513,-0.0033495902760521945,-0.005926527186375667,-0.0007129849612900788
2018-11-30 00:00:00+00:00,0.0009486884463915102,0.0009920254178305554,-0.0009486884463915102,5.6844483041694195e-05,0.0002622174752180624
2018-12-03 00:00:00+00:00,0.004704310946290971,0.004779310946290971,-0.0048543109462909715,-0.0003828612977958557,0.0010616124121237787
2018-12-04 00:00:00+00:00,0.00021555017013960565,0.00021555017013960565,-0.00021555017013960565,-0.00079872407199474,-0.0001457934754637836
2018-12-05 00:00:00+00:00,-0.0017485680095905287,-0.0017485680095905287,0.0017485680095905287,-0.0004323591459942179,-0.0005452317888961866
2018-12-06 00:00:00+00:00,-0.003748086363035169,-0.003748086363035169,0.003748086363035169,0.0039021960806467277,3.852742940288966e-05
2018-12-07 00:00:00+00:00,-0.003433288569456988,-0.003433288569456988,0.003433288569456988,-0.000606141328561722,-0.0010098574745046776
2018-12-10 00:00:00+00:00,-0.002256728792380619,-0.002256728792380619,0.002256728792380619,0.0005653451449862165,-0.0004228459118486006
2018-12-11 00:00:00+00:00,0.005937103928668919,0.005937103928668919,-0.005937103928668919,0.0032011487487331337,0.002284563169350513
2018-12-12 00:00:00+00:00,0.0030571152065465568,0.0030571152065465568,-0.0030571152065465568,0.0010592775772499793,0.001029098195949134
2018-12-13 00:00:00+00:00,-0.00368208982737514,-0.00368208982737514,0.00368208982737514,-0.002310289564165521,-0.0014980948478851652
2018-12-14 00:00:00+00:00,0.00012386925113885838,0.00012386925113885838,-0.00012386925113885838,0.0003042001199550861,0.00010701734277348612
2018-12-17 00:00:00+00:00,-0.003061897055438134,-0.003061897055438134,0.003061897055438134,0.004614914004557158,0.00038825423727975594
2018-12-18 00:00:00+00:00,-0.001138784450798458,-0.001138784450798458,0.001138784450798458,-0.002443622867302264,-0.0008956018295251805
2018-12-19 00:00:00+00:00,0.0004942663242398504,0.0004942663242398504,-0.0004942663242398504,-0.0018201398291895724,-0.0003314683762374305
2018-12-20 00:00:00+00:00,-0.005026840714383918,-0.005026840714383918,0.005026840714383918,0.0034249662480407197,-0.0004004686165857995
2018-12-21 00:00:00+00:00,-0.0036328025820539234,-0.0036328025820539234,0.0036328025820539234,-0.0036088774841602296,-0.0018104200165535381
2018-12-24 00:00:00+00:00,-0.004253592631688702,-0.004253592631688702,0.004253592631688702,0.0056295398882034555,0.0003439868141286884
2018-12-25 00:00:00+00:00,-0.0021586415515288115,-0.0021586415515288115,0.0021586415515288115,-0.003456288892485472,-0.0014037326110035709
2018-12-26 00:00:00+00:00,0.0002172959334670599,0.0002172959334670599,-0.0002172959334670599,0.0002755619209348557,0.00012321446360047888
2018-12-27 00:00:00+00:00,0.0039822124131742576,0.0039822124131742576,-0.0039822124131742576,0.002434709775214665,0.0016042305470972307
2018-12-28 00:00:00+00:00,-0.0036022523783456606,-0.0036022523783456606,0.0036022523783456606,-0.00024151083565206378,-0.0009609408034994311
2018-12-31 00:00:00+00:00,-0.0015054744365387562,-0.0015054744365387562,0.0015054744365387562,-0.002120085696247363,-0.0009063900331965298
2019-01-01 00:00:00+00:00,-0.0019253238178127685,-0.0019253238178127685,0.0019253238178127685,-0.0047777837244066725,-0.0016757768855548603
2019-01-02 00:00:00+00:00,-0.00043498703454811216,-0.00043498703454811216,0.00043498703454811216,0.0026183809326551432,0.0005458484745267578
2019-01-03 00:00:00+00:00,-0.008075412376906538,-0.008075412376906538,0.008075412376906538,0.006843520609414113,-0.0003079729418731061
2019-01-04 00:00:00+00:00,0.00394258348509946,0.00394258348509946,-0.00394258348509946,-0.006465534288505238,-0.0006307377008514445
2019-01-07 00:00:00+00:00,0.005803671601689209,0.005803671601689209,-0.005803671601689209,-0.005422938884084707,9.518317940112545e-05
2019-01-08 00:00:00+00:00,0.0003681649736997361,0.0003681649736997361,-0.0003681649736997361,-0.0037259424570201655,-0.0008394443708301074
2019-01-09 00:00:00+00:00,0.0014310805568093221,0.0014310805568093221,-0.0014310805568093221,0.0006921428532031815,0.0005308058525031259
2019-01-10 00:00:00+00:00,-0.00025530715523158776,-0.00025530715523158776,0.00025530715523158776,-0.00539124670105029,-0.0014116384640704693
2019-01-11 00:00:00+00:00,0.0013227915792635714,0.0013227915792635714,-0.0013227915792635714,0.002879326689535087,0.0010505295671996645
2019-01-14 00:00:00+00:00,0.00046783203422645636,0.00046783203422645636,-0.00046783203422645636,-0.0011110168383694496,-0.00016079620103574832
2019-01-15 00:00:00+00:00,-0.0009789583485894648,-0.0009789583485894648,0.0009789583485894648,-0.0010021798299196963,-0.0004952845446272902
2019-01-16 00:00:00+00:00,0.0011317027099354837,0.0011317027099354837,-0.0011317027099354837,0.0019154975966688373,0.0007618000766510802
2019-01-17 00:00:00+00:00,-0.002385018895005614,-0.002385018895005614,0.002385018895005614,0.0026867521451294945,7.543331253097015e-05
2019-01-18 00:00:00+00:00,-0.0014262589433324813,-0.0014262589433324813,0.0014262589433324813,-0.00022617439203549095,-0.00041310833384199303
2019-01-21 00:00:00+00:00,0.0019098844157286465,0.0019098844157286465,-0.0019098844157286465,0.0036322318850982023,0.0013855290752067123
2019-01-22 00:00:00+00:00,-0.0012844586813999248,-0.0012844586813999248,0.0012844586813999248,0.00035313852334132147,-0.00023283003951465083
2019-01-23 00:00:00+00:00,-0.002462773818007552,-0.002462773818007552,0.002462773818007552,-0.00019664797064608154,-0.0006648554471634084
2019-01-24 00:00:00+00:00,0.00037107256640472874,0.00037107256640472874,-0.00037107256640472874,-0.00340942509657998,-0.0007595881325438128
2019-01-25 00:00:00+00:00,-0.0037441294696395344,-0.0037441294696395344,0.0037441294696395344,0.0027372116746577123,-0.0002517294487454555
2019-01-28 00:00:00+00:00,0.003942602721638266,0.003942602721638266,-0.003942602721638266,-0.007759128305243801,-0.0009541313959013837
2019-01-29 00:00:00+00:00,-0.00010186202791676036,-0.00010186202791676036,0.00010186202791676036,0.0008194080212235045,0.00017938649832668603
2019-01-30 00:00:00+00:00,0.0012636007365710578,0.0012636007365710578,-0.0012636007365710578,0.0019049966652429082,0.0007921493504534916
2019-01-31 00:00:00+00:00,0.00445243950510496,0.00445243950510496,-0.00445243950510496,-0.006685253607528221,-0.0005582035256058151
2019-02-01 00:00:00+00:00,0.0009371619103175632,0.0009371619103175632,-0.0009371619103175632,-0.000387177790780045,0.00013749602988437956
2019-02-04 00:00:00+00:00,0.0006256056804720966,0.0006256056804720966,-0.0006256056804720966,0.0017901556470549646,0.0006039403318817653
2019-02-05 00:00:00+00:00,0.00013833631121676349,0.00013833631121676349,-0.00013833631121676349,0.0030611645038504903,0.0007998752037668134
2019-02-06 00:00:00+00:00,0.0032736387266903977,0.0032736387266903977,-0.0032736387266903977,0.00037957166651208276,0.0009133025983006202
2019-02-07 00:00:00+00:00,-0.008899420298846439,-0.008899420298846439,0.008899420298846439,0.007534492686242337,-0.00034123190315102554
2019-02-08 00:00:00+00:00,-0.0021229297015791238,-0.0021229297015791238,0.0021229297015791238,0.0017656121489840902,-8.932938814875839e-05
2019-02-11 00:00:00+00:00,0.0010761697757567246,0.0010761697757567246,-0.0010761697757567246,-0.0008587362267030876,5.435838726340923e-05
2019-02-12 00:00:00+00:00,0.0005607493301704736,0.0005607493301704736,-0.0005607493301704736,0.004330166455889271,0.001222728946514936
2019-02-13 00:00:00+00:00,0.0013190782509385213,0.0013190782509385213,-0.0013190782509385213,-0.0022354839231765174,-0.00022910141805949902
2019-02-14 00:00:00+00:00,0.0036339593583846197,0.0036339593583846197,-0.0036339593583846197,0.0013364627311925256,0.0012426055223942864
2019-02-15 00:00:00+00:00,0.0015590491477530388,0.0015590491477530388,-0.0015590491477530388,-0.0010928218652666497,0.00011655682062159729
2019-02-18 00:00:00+00:00,0.0006507043240296939,0.0006507043240296939,-0.0006507043240296939,-0.0034186766133617987,-0.0006919930723330262
2019-02-19 00:00:00+00:00,-0.0010851487408501115,-0.0010851487408501115,0.0010851487408501115,4.5602163185260655e-05,-0.0002598866444162127
2019-02-20 00:00:00+00:00,-0.0006279241104907574,-0.0006279241104907574,0.0006279241104907574,-0.003841015130159965,-0.0011172348101626806
2019-02-21 00:00:00+00:00,7.016316994368221e-05,7.016316994368221e-05,-7.016316994368221e-05,0.00016722333740007813,5.9346626835940085e-05
2019-02-22 00:00:00+00:00,-0.0037960350290934253,-0.0037960350290934253,0.0037960350290934253,0.002870037043172695,-0.00023149949648018251
2019-02-25 00:00:00+00:00,0.003342425183573472,0.003342425183573472,-0.003342425183573472,-0.0034503867298582643,-2.6990386571198077e-05
2019-02-26 00:00:00+00:00,0.0006919862685392242,0.0006919862685392242,-0.0006919862685392242,-0.0007080939899896904,-4.0269303626165555e-06
2019-02-27 00:00:00+00:00,-0.0025446720133983636,-0.0025446720133983636,0.0025446720133983636,-0.0032831236644177576,-0.0014569489194540303
2019-02-28 00:00:00+00:00,-0.0035550611413909805,-0.0035550611413909805,0.0035550611413909805,0.0016156292018900517,-0.0004848579848752322
2019-03-01 00:00:00+00:00,-0.0006332737588548853,-0.0006332737588548853,0.0006332737588548853,0.002613789583061544,0.0004951289560516647
2019-03-04 00:00:00+00:00,0.0017247974320442894,0.0017247974320442894,-0.0017247974320442894,0.002458772224777274,0.001045892414205391
2019-03-05 00:00:00+00:00,0.0005403960027385579,0.0005403960027385579,-0.0005403960027385579,0.0014334175748131892,0.0004934533943879368
2019-03-06 00:00:00+00:00,-0.0003896340149787403,-0.0003896340149787403,0.0003896340149787403,0.002579019829551776,0.0005473464536432589
2019-03-07 00:00:00+00:00,-0.003968063492197554,-0.003968063492197554,0.003968063492197554,0.001922851315719993,-0.0005113030441193903
2019-03-08 00:00:00+00:00,0.0010792670956040196,0.0010792670956040196,-0.0010792670956040196,0.003774271708148908,0.001213384700938232
2019-03-11 00:00:00+00:00,0.0028650535066333527,0.0028650535066333527,-0.0028650535066333527,-0.0019124426711598958,0.00023815270886836423
2019-03-12 00:00:00+00:00,-0.0020959244489683337,-0.0020959244489683337,0.0020959244489683337,-0.004096046089907166,-0.0015479926347188749
2019-03-13 00:00:00+00:00,0.003632472749447224,0.003632472749447224,-0.003632472749447224,0.0005913732352673355,0.0010559614961786399
2019-03-14 00:00:00+00:00,-0.003454052336335195,-0.003454052336335195,0.003454052336335195,-0.004893202141889279,-0.0020868136195561185
2019-03-15 00:00:00+00:00,0.00031695481788110436,0.00031695481788110436,-0.00031695481788110436,0.00246132763824225,0.0006945706140308386
2019-03-18 00:00:00+00:00,-0.0003990387483756852,-0.0003990387483756852,0.0003990387483756852,-0.0012135297001727124,-0.0004031421121370994
2019-03-19 00:00:00+00:00,0.0008790999945917921,0.0008790999945917921,-0.0008790999945917921,-0.00072858712988095,3.7628216177710525e-05
2019-03-20 00:00:00+00:00,-6.445516827371933e-05,-6.445516827371933e-05,6.445516827371933e-05,-0.0007813885984414569,-0.00021146094167879406
2019-03-21 00:00:00+00:00,0.003487711376994107,0.003487711376994107,-0.003487711376994107,-0.004863462791528542,-0.0003439378536336088
2019-03-22 00:00:00+00:00,-0.0005758186190990278,-0.0005758186190990278,0.0005758186190990278,0.003926190188785959,0.0008375928924217327
2019-03-25 00:00:00+00:00,-0.004088451725627745,-0.004088451725627745,0.004088451725627745,0.0007882632404618838,-0.0008250471212914653
2019-03-26 00:00:00+00:00,0.00224934685831249,0.00224934685831249,-0.00224934685831249,-0.0023526785362699377,-2.5832919489361976e-05
2019-03-27 00:00:00+00:00,0.001745778840910761,0.001745778840910761,-0.001745778840910761,0.0009121542155882757,0.0006644832641247592
2019-03-28 00:00:00+00:00,-0.004848768343248516,-0.004848768343248516,0.004848768343248516,0.004674273863514473,-4.362361993351079e-05
2019-03-29 00:00:00+00:00,0.0015074589281728612,0.0015074589281728612,-0.0015074589281728612,0.0021026571035314134,0.0009025290079260687
2019-03-31 23:00:00+00:00,0.0040978007680472495,0.0040978007680472495,-0.0040978007680472495,-0.0014655559465253096,0.0006580612053804849
2019-04-01 23:00:00+00:00,0.000625986265342346,0.000625986265342346,-0.000775986265342346,0.0013184740927809316,0.0004486150895308194
2019-04-02 23:00:00+00:00,-0.0037959177867934457,-0.0037959177867934457,0.0037959177867934457,0.0012235225584320713,-0.0006430988070903436
2019-04-03 23:00:00+00:00,0.0034653016976909368,0.0034653016976909368,-0.0034653016976909368,-0.003094879519602712,9.260554452205619e-05
2019-04-04 23:00:00+00:00,-0.00017191624141946193,-0.00017191624141946193,0.00017191624141946193,0.0031206593221495705,0.0007371857701825271
2019-04-07 23:00:00+00:00,-0.0011592282159658407,-0.0011592282159658407,0.0011592282159658407,0.0013644758869984905,5.1311917758162446e-05
2019-04-08 23:00:00+00:00,0.0002144848593617632,0.0002144848593617632,-0.0002144848593617632,-0.0023595001066585774,-0.0005362538118242036
2019-04-09 23:00:00+00:00,0.00010115938766783183,0.00010115938766783183,-0.00010115938766783183,-0.0007172184251029881,-0.00015401475935878907
2019-04-10 23:00:00+00:00,0.0022849408372295488,0.0022849408372295488,-0.0022849408372295488,-0.001570955183827153,0.00017849641335059897
2019-04-11 23:00:00+00:00,-0.0016066177576390395,-0.0016066177576390395,0.0016066177576390395,0.004022507281101317,0.0006039723808655695
2019-04-14 23:00:00+00:00,0.004241868067401011,0.004241868067401011,-0.004241868067401011,-0.0028305171818700597,0.0003528377213827379
2019-04-15 23:00:00+00:00,0.00019407454941780533,0.00019407454941780533,-0.00019407454941780533,0.00021037661406259856,0.00010111279087010098
2019-04-16 23:00:00+00:00,-0.001447034086883875,-0.001447034086883875,0.001447034086883875,0.0028183524279398182,0.00034282958526398583
2019-04-17 23:00:00+00:00,0.001743702293305116,0.001743702293305116,-0.001743702293305116,-0.000262058862512198,0.0003704108576982295
2019-04-18 23:00:00+00:00,-0.0013738615804499421,-0.0013738615804499421,0.0013738615804499421,0.003485979193290427,0.0005280294032101212
2019-04-21 23:00:00+00:00,-0.00021834316266286513,-0.00021834316266286513,0.00021834316266286513,-0.0002529538118224904,-0.00011782424362133888
2019-04-22 23:00:00+00:00,-0.00033369764055418694,-0.00033369764055418694,0.00033369764055418694,6.746880003809843e-05,-6.655721012902213e-05
2019-04-23 23:00:00+00:00,-0.0014177062349794989,-0.0014177062349794989,0.0014177062349794989,0.0038404630596173025,0.0006056892061594509
2019-04-24 23:00:00+00:00,-0.0045024608605039595,-0.0045024608605039595,0.0045024608605039595,0.005224421075188612,0.00018049005367116316
2019-04-25 23:00:00+00:00,0.00012782852321732707,0.00012782852321732707,-0.00012782852321732707,-0.0015389463176140555,-0.0003527794485991821
2019-04-28 23:00:00+00:00,0.0022045896454799263,0.0022045896454799263,-0.0022045896454799263,-0.0019143804445900879,7.255230022245961e-05
2019-04-29 23:00:00+00:00,0.0006829160759120045,0.0006829160759120045,-0.0006829160759120045,-0.00081931280774415,-3.409918295803636e-05
2019-04-30 23:00:00+00:00,-0.0013724219437766805,-0.0013724219437766805,0.0013724219437766805,-0.0023085696599349464,-0.0009202479009279067
2019-05-01 23:00:00+00:00,-0.0026237291771070426,-0.0026237291771070426,0.0026237291771070426,0.0017864548910443737,-0.0002093185715156672
2019-05-02 23:00:00+00:00,-0.0005447494282699861,-0.0005447494282699861,0.0005447494282699861,0.0018570513243895772,0.0003280754740298978
