time,high_ur_xs
2016-07-31 00:00:00+00:00,-0.002272866546609076
2016-08-31 00:00:00+00:00,0.002527325421982418
2016-09-30 00:00:00+00:00,-0.005973473927420203
2016-10-31 00:00:00+00:00,0.003735685613045714
2016-11-30 00:00:00+00:00,0.016289926658633824
2016-12-31 00:00:00+00:00,0.007348035376624207
2017-01-31 00:00:00+00:00,-0.0009202906755414464
2017-02-28 00:00:00+00:00,-0.002655504818772525
2017-03-31 00:00:00+00:00,-0.00460096938293586
2017-04-30 00:00:00+00:00,-0.0031648079109928284
2017-05-31 00:00:00+00:00,0.002738743815631217
2017-06-30 00:00:00+00:00,0.013354677372023005
2017-07-31 00:00:00+00:00,0.01739535156604788
2017-08-31 00:00:00+00:00,4.447572688937029e-05
2017-09-30 00:00:00+00:00,0.006239347398494299
2017-10-31 00:00:00+00:00,-0.00302904836094664
2017-11-30 00:00:00+00:00,-0.0012335575873205773
2017-12-31 00:00:00+00:00,0.00823168500839544
2018-01-31 00:00:00+00:00,-0.006496921437570635
2018-02-28 00:00:00+00:00,-0.01388181246489617
2018-03-31 00:00:00+00:00,0.0014854892281330745
2018-04-30 00:00:00+00:00,0.012077840635060344
2018-05-31 00:00:00+00:00,-0.013045680866848763
2018-06-30 00:00:00+00:00,-0.001430903434209263
2018-07-31 00:00:00+00:00,0.008480621087178175
2018-08-31 00:00:00+00:00,-0.007215422119318915
2018-09-30 00:00:00+00:00,0.01107639808858174
2018-10-31 00:00:00+00:00,-0.006496354090851586
2018-11-30 00:00:00+00:00,-0.0034577399700755906
2018-12-31 00:00:00+00:00,-0.015225697259674154
2019-01-31 00:00:00+00:00,0.00948164764480186
2019-02-28 00:00:00+00:00,0.0036055657710118982
2019-03-31 00:00:00+00:00,-0.008281492221757558
2019-04-30 00:00:00+00:00,0.005948478861346418
2019-05-31 00:00:00+00:00,-0.011951753175167834
2019-06-30 00:00:00+00:00,0.004265861220803746
2019-07-31 00:00:00+00:00,-0.0037487466705068417
2019-08-31 00:00:00+00:00,-0.009270063976563825
2019-09-30 00:00:00+00:00,0.003887604536731315
2019-10-31 00:00:00+00:00,0.006782008590064503
2019-11-30 00:00:00+00:00,-0.0013741513677295591
2019-12-31 00:00:00+00:00,-0.0005391573772338676
2020-01-31 00:00:00+00:00,-0.006503020954111816
2020-02-29 00:00:00+00:00,-0.00231111526158001
2020-03-31 00:00:00+00:00,-0.018076474686562927
2020-04-30 00:00:00+00:00,0.0011652423637729115
2020-05-31 00:00:00+00:00,0.006494356476874019
2020-06-30 00:00:00+00:00,0.0033555604422892404
2020-07-31 00:00:00+00:00,-0.001268106739831909
2020-08-31 00:00:00+00:00,0.0106086354438657
2020-09-30 00:00:00+00:00,-0.0063134754986623465
2020-10-31 00:00:00+00:00,-0.004769716103317334
2020-11-30 00:00:00+00:00,0.008443323006898318
2020-12-31 00:00:00+00:00,0.002655517024729548
2021-01-31 00:00:00+00:00,-0.0006873247436922636
2021-02-28 00:00:00+00:00,0.015009926490229697
2021-03-31 00:00:00+00:00,0.012472828488982568
2021-04-30 00:00:00+00:00,0.000539334290871496
2021-05-31 00:00:00+00:00,0.005104843852195229
2021-06-30 00:00:00+00:00,-0.0035606342501175448
2021-07-31 00:00:00+00:00,-0.009496336840171371
2021-08-31 00:00:00+00:00,-0.0009786517649782445
2021-09-30 00:00:00+00:00,0.0014381514224262038
2021-10-31 00:00:00+00:00,0.008282626704194662
2021-11-30 00:00:00+00:00,-0.012612851179383489
2021-12-31 00:00:00+00:00,0.0008231030002667783
2022-01-31 00:00:00+00:00,0.001095660893577044
2022-02-28 00:00:00+00:00,0.0002582886828088604
2022-03-31 00:00:00+00:00,0.014986510013693666
2022-04-30 00:00:00+00:00,0.011724629371433037
2022-05-31 00:00:00+00:00,0.0016738453228766215
2022-06-30 00:00:00+00:00,0.0017690890147470384
2022-07-31 00:00:00+00:00,-0.010165958472545422
2022-08-31 00:00:00+00:00,0.007346305199706915
2022-09-30 00:00:00+00:00,-0.006898104617045431
2022-10-31 00:00:00+00:00,0.015975959766876047
2022-11-30 00:00:00+00:00,-0.01644272214393494
2022-12-31 00:00:00+00:00,-0.010126926152320248
2023-01-31 00:00:00+00:00,0.0037577101856909323
2023-02-28 00:00:00+00:00,0.004863078392414399
2023-03-31 00:00:00+00:00,-0.0036917730540633187
2023-04-30 00:00:00+00:00,0.002690734327612132
2023-05-31 00:00:00+00:00,0.007335822020152927
2023-06-30 00:00:00+00:00,0.016469654308140402
2023-07-31 00:00:00+00:00,-0.006403601715172846
2023-08-31 00:00:00+00:00,-0.00024947651049744834
2023-09-30 00:00:00+00:00,0.0063460089449287604
2023-10-31 00:00:00+00:00,-0.010735069881680825
2023-11-30 00:00:00+00:00,0.0036215757130682036
2023-12-31 00:00:00+00:00,-0.01071609020298736
2024-01-31 00:00:00+00:00,0.011877393007628356
2024-02-29 00:00:00+00:00,0.0042649890529673495
2024-03-31 00:00:00+00:00,0.009233977958719608
2024-04-30 00:00:00+00:00,0.003760983178010102
2024-05-31 00:00:00+00:00,-0.0005521977829059388
2024-06-30 00:00:00+00:00,0.0031432283457708543
2024-07-31 00:00:00+00:00,-0.011435186349772475
2024-08-31 00:00:00+00:00,-0.005576728986673163
2024-09-30 00:00:00+00:00,-0.0031286862249683134
2024-10-31 00:00:00+00:00,0.0029654282099611518
2024-11-30 00:00:00+00:00,-0.0051765356559343445
2024-12-31 00:00:00+00:00,0.011814409551443417
2025-01-31 00:00:00+00:00,-0.009392064742757
2025-02-28 00:00:00+00:00,-0.0031271156642510567
2025-03-31 00:00:00+00:00,0.006679296147009239
2025-04-30 00:00:00+00:00,-0.0005142035094782837
2025-05-31 00:00:00+00:00,0.0030852633605777946
2025-06-30 00:00:00+00:00,0.002906594285091435
2025-07-31 00:00:00+00:00,0.0033461012235995735
2025-08-31 00:00:00+00:00,-0.0028590798039342946
2025-09-30 00:00:00+00:00,-0.005439303774960491
2025-10-31 00:00:00+00:00,0.005435604494394397
2025-11-30 00:00:00+00:00,0.005511198184113386
2025-12-31 00:00:00+00:00,0.004318501909429839
2026-01-31 00:00:00+00:00,-0.00793399825760821
2026-02-28 00:00:00+00:00,-0.006743333359683246
2026-03-31 00:00:00+00:00,0.0019598422821451855
2026-04-30 00:00:00+00:00,5.4126223189676637e-05
2026-05-31 00:00:00+00:00,-0.0023136726265174934
2026-06-30 00:00:00+00:00,0.003475628033589029
2026-07-31 00:00:00+00:00,-0.0004076362144065371
2026-08-31 00:00:00+00:00,-0.0013660724921643608
2026-09-30 00:00:00+00:00,-0.009198619900128713
