month,USD
2012-04-01 00:00:00+00:00,1.910476565361023
2012-05-01 00:00:00+00:00,1.9654715061187744
2012-06-01 00:00:00+00:00,1.6257225275039673
2012-07-01 00:00:00+00:00,1.488796591758728
2012-08-01 00:00:00+00:00,1.6981786489486694
2012-09-01 00:00:00+00:00,1.7376681566238403
2012-10-01 00:00:00+00:00,1.5685700178146362
2012-11-01 00:00:00+00:00,1.563154220581055
2012-12-01 00:00:00+00:00,1.5683213472366333
2013-01-01 00:00:00+00:00,1.5649269819259644
2013-02-01 00:00:00+00:00,1.757733702659607
2013-03-01 00:00:00+00:00,1.8393527269363403
2013-04-01 00:00:00+00:00,1.6417275667190552
2013-05-01 00:00:00+00:00,2.21997594833374
2013-06-01 00:00:00+00:00,1.7678042650222778
2013-07-01 00:00:00+00:00,1.8646067380905151
2013-08-01 00:00:00+00:00,1.4333962202072144
2013-09-01 00:00:00+00:00,2.058542251586914
2013-10-01 00:00:00+00:00,2.3628108501434326
2013-11-01 00:00:00+00:00,1.5660603046417236
2013-12-01 00:00:00+00:00,1.7572429180145264
2014-01-01 00:00:00+00:00,1.631973385810852
2014-02-01 00:00:00+00:00,1.6967792510986328
2014-03-01 00:00:00+00:00,1.4558274745941162
2014-04-01 00:00:00+00:00,2.701395273208618
2014-05-01 00:00:00+00:00,2.1098711490631104
2014-06-01 00:00:00+00:00,1.802445888519287
2014-07-01 00:00:00+00:00,2.1296002864837646
2014-08-01 00:00:00+00:00,2.9183337688446045
2014-09-01 00:00:00+00:00,2.797318458557129
2014-10-01 00:00:00+00:00,2.9062299728393555
2014-11-01 00:00:00+00:00,1.7717283964157104
2014-12-01 00:00:00+00:00,1.762362718582153
2015-01-01 00:00:00+00:00,1.7766165733337402
2015-02-01 00:00:00+00:00,2.1024417877197266
2015-03-01 00:00:00+00:00,2.4174420833587646
2015-04-01 00:00:00+00:00,2.496189832687378
2015-05-01 00:00:00+00:00,2.4401650428771973
2015-06-01 00:00:00+00:00,1.6674505472183228
2015-07-01 00:00:00+00:00,1.9097522497177124
2015-08-01 00:00:00+00:00,2.4546518325805664
2015-09-01 00:00:00+00:00,1.8612760305404663
2015-10-01 00:00:00+00:00,2.2881503105163574
2015-11-01 00:00:00+00:00,2.0396578311920166
2015-12-01 00:00:00+00:00,3.168949842453003
2016-01-01 00:00:00+00:00,3.349400043487549
2016-02-01 00:00:00+00:00,2.507415533065796
2016-03-01 00:00:00+00:00,2.245816707611084
2016-04-01 00:00:00+00:00,2.448961019515991
2016-05-01 00:00:00+00:00,2.012362241744995
2016-06-01 00:00:00+00:00,1.9210634231567385
2016-07-01 00:00:00+00:00,1.7746731042861938
2016-08-01 00:00:00+00:00,2.460344791412353
2016-09-01 00:00:00+00:00,2.150093078613281
2016-10-01 00:00:00+00:00,2.6114134788513184
2016-11-01 00:00:00+00:00,1.997644066810608
2016-12-01 00:00:00+00:00,1.917850375175476
2017-01-01 00:00:00+00:00,2.29724645614624
2017-02-01 00:00:00+00:00,2.5729334354400635
2017-03-01 00:00:00+00:00,3.023460626602173
2017-04-01 00:00:00+00:00,2.1438183784484863
2017-05-01 00:00:00+00:00,3.0787012577056885
2017-06-01 00:00:00+00:00,2.518277883529663
2017-07-01 00:00:00+00:00,2.858617067337036
2017-08-01 00:00:00+00:00,2.6227943897247314
2017-09-01 00:00:00+00:00,3.556932210922241
2017-10-01 00:00:00+00:00,2.881110429763794
2017-11-01 00:00:00+00:00,2.098043918609619
2017-12-01 00:00:00+00:00,2.175559759140014
2018-01-01 00:00:00+00:00,2.001279354095459
2018-02-01 00:00:00+00:00,2.203904628753662
2018-03-01 00:00:00+00:00,1.590253829956055
2018-04-01 00:00:00+00:00,2.749058246612549
2018-05-01 00:00:00+00:00,3.360255718231201
