time,high_gdp_z_xs
2021-08-31 00:00:00+00:00,0.005549803196066128
2021-09-30 00:00:00+00:00,-0.007842770151921363
2021-10-31 00:00:00+00:00,0.014902834669898724
2021-11-30 00:00:00+00:00,-0.01343133213757064
2021-12-31 00:00:00+00:00,0.004001025140325742
2022-01-31 00:00:00+00:00,0.007630802041735052
2022-02-28 00:00:00+00:00,-0.005459399844262025
2022-03-31 00:00:00+00:00,-0.009954632417518261
2022-04-30 00:00:00+00:00,0.0028689812082944854
2022-05-31 00:00:00+00:00,-0.0008433126634502797
2022-06-30 00:00:00+00:00,0.017721309572391153
2022-07-31 00:00:00+00:00,-0.00527624874923216
2022-08-31 00:00:00+00:00,-0.0011752886076282776
2022-09-30 00:00:00+00:00,-0.002572002348022129
2022-10-31 00:00:00+00:00,-0.009168244760294209
2022-11-30 00:00:00+00:00,-0.014498878041440899
2022-12-31 00:00:00+00:00,-0.004951800059658007
2023-01-31 00:00:00+00:00,0.010209690797515547
2023-02-28 00:00:00+00:00,-0.014371135769864818
2023-03-31 00:00:00+00:00,-0.010865910471189899
2023-04-30 00:00:00+00:00,-0.01203286906819645
2023-05-31 00:00:00+00:00,0.007302006220335278
2023-06-30 00:00:00+00:00,-0.00912440259782854
2023-07-31 00:00:00+00:00,-0.005555003500236633
2023-08-31 00:00:00+00:00,-0.004728427585178441
2023-09-30 00:00:00+00:00,0.008091238932083966
2023-10-31 00:00:00+00:00,-0.009522540320452855
2023-11-30 00:00:00+00:00,0.00028084116585502805
2023-12-31 00:00:00+00:00,0.003762895233375918
2024-01-31 00:00:00+00:00,-0.005377515177302117
2024-02-29 00:00:00+00:00,-0.0031034291003663173
2024-03-31 00:00:00+00:00,0.006016447661993274
2024-04-30 00:00:00+00:00,-0.00771789708878301
2024-05-31 00:00:00+00:00,-0.011053785566631613
2024-06-30 00:00:00+00:00,-0.00669889445480798
2024-07-31 00:00:00+00:00,0.004718070764230919
2024-08-31 00:00:00+00:00,-0.006355252804385536
2024-09-30 00:00:00+00:00,-0.0028412373701397486
2024-10-31 00:00:00+00:00,0.013813049945420541
2024-11-30 00:00:00+00:00,-0.00028622404987610484
2024-12-31 00:00:00+00:00,0.0044133338430201174
2025-01-31 00:00:00+00:00,0.002259476283656525
2025-02-28 00:00:00+00:00,0.0068605350948169885
2025-03-31 00:00:00+00:00,-0.0015732954874123628
2025-04-30 00:00:00+00:00,0.002396232096614881
2025-05-31 00:00:00+00:00,-0.0051661570780001664
2025-06-30 00:00:00+00:00,-0.006388893291963571
2025-07-31 00:00:00+00:00,-0.0024378080277824843
2025-08-31 00:00:00+00:00,0.0033071345731436885
2025-09-30 00:00:00+00:00,0.0011228923823400905
2025-10-31 00:00:00+00:00,-0.009449048912447022
2025-11-30 00:00:00+00:00,-0.0017828094514762416
2025-12-31 00:00:00+00:00,-0.0008335352113347794
2026-01-31 00:00:00+00:00,0.0034847492014700165
2026-02-28 00:00:00+00:00,-0.0009214809546770342
2026-03-31 00:00:00+00:00,-0.0032661076007467482
2026-04-30 00:00:00+00:00,0.005718321969713891
2026-05-31 00:00:00+00:00,0.006715837070231823
2026-06-30 00:00:00+00:00,-0.002706842275594701
2026-07-31 00:00:00+00:00,0.002897722378639944
2026-08-31 00:00:00+00:00,0.005262668605110266
2026-09-30 00:00:00+00:00,0.0018918400122085455
