time,low_wui_z_xs
2017-02-28 00:00:00+00:00,0.0003557575978487826
2017-03-31 00:00:00+00:00,0.009465107400812078
2017-04-30 00:00:00+00:00,0.017210599978340513
2017-05-31 00:00:00+00:00,0.0038346023726494316
2017-06-30 00:00:00+00:00,-0.014963303754681134
2017-07-31 00:00:00+00:00,-0.004357087428657258
2017-08-31 00:00:00+00:00,0.012772073439448528
2017-09-30 00:00:00+00:00,-0.004674098435736296
2017-10-31 00:00:00+00:00,0.008541829317999738
2017-11-30 00:00:00+00:00,0.011490445503694824
2017-12-31 00:00:00+00:00,-0.009441708378266744
2018-01-31 00:00:00+00:00,-0.004076205965447888
2018-02-28 00:00:00+00:00,0.0007220257585984768
2018-03-31 00:00:00+00:00,-0.0017034221526551763
2018-04-30 00:00:00+00:00,-0.00233351520988323
2018-05-31 00:00:00+00:00,0.0016429480625743675
2018-06-30 00:00:00+00:00,0.007743874760509195
2018-07-31 00:00:00+00:00,-0.0059815808252063896
2018-08-31 00:00:00+00:00,0.013428544100035245
2018-09-30 00:00:00+00:00,-0.004114089973447754
2018-10-31 00:00:00+00:00,0.0005964532142548329
2018-11-30 00:00:00+00:00,0.012136718913546618
2018-12-31 00:00:00+00:00,0.006819142376468079
2019-01-31 00:00:00+00:00,-0.013283619045226569
2019-02-28 00:00:00+00:00,0.0003028986787059207
2019-03-31 00:00:00+00:00,-0.001274392059392948
2019-04-30 00:00:00+00:00,0.011126672201695387
2019-05-31 00:00:00+00:00,0.0029794208091578067
2019-06-30 00:00:00+00:00,0.005545644401482974
2019-07-31 00:00:00+00:00,0.004643614300539278
2019-08-31 00:00:00+00:00,-0.01360004482185051
2019-09-30 00:00:00+00:00,-0.0019262006589737535
2019-10-31 00:00:00+00:00,0.0007433683497222177
2019-11-30 00:00:00+00:00,0.00348118277586007
2019-12-31 00:00:00+00:00,-0.014060134571766247
2020-01-31 00:00:00+00:00,0.006664637707699761
2020-02-29 00:00:00+00:00,0.0014353993787628028
2020-03-31 00:00:00+00:00,0.011533744599442564
2020-04-30 00:00:00+00:00,0.007448670068044061
2020-05-31 00:00:00+00:00,0.009483706257636948
2020-06-30 00:00:00+00:00,0.009661877583694967
2020-07-31 00:00:00+00:00,0.009012039930398563
2020-08-31 00:00:00+00:00,-0.0012754885743953004
2020-09-30 00:00:00+00:00,-0.005601460644752199
2020-10-31 00:00:00+00:00,-0.004641125605988172
2020-11-30 00:00:00+00:00,0.018492333480411238
2020-12-31 00:00:00+00:00,-0.0027723913161383784
2021-01-31 00:00:00+00:00,0.0001496692678462086
2021-02-28 00:00:00+00:00,0.009429808439036291
2021-03-31 00:00:00+00:00,-0.003603162896253842
2021-04-30 00:00:00+00:00,0.0075381333437156695
2021-05-31 00:00:00+00:00,0.00575816600471124
2021-06-30 00:00:00+00:00,-0.0018738937786034748
2021-07-31 00:00:00+00:00,-0.0004767389986838344
2021-08-31 00:00:00+00:00,0.005072748606096189
2021-09-30 00:00:00+00:00,-0.002796542298995841
2021-10-31 00:00:00+00:00,0.0008541870564553466
2021-11-30 00:00:00+00:00,-0.005573135458566414
2021-12-31 00:00:00+00:00,-0.006620695807160626
2022-01-31 00:00:00+00:00,-0.0006041210698674027
2022-02-28 00:00:00+00:00,-0.001821331281477434
2022-03-31 00:00:00+00:00,-0.0059957421513563425
2022-04-30 00:00:00+00:00,0.00998476689451877
2022-05-31 00:00:00+00:00,0.00446442938841729
2022-06-30 00:00:00+00:00,0.0030478924490484616
2022-07-31 00:00:00+00:00,-0.010020418696558564
2022-08-31 00:00:00+00:00,-0.004693370779988548
2022-09-30 00:00:00+00:00,-0.0018583857410563454
2022-10-31 00:00:00+00:00,0.02088798464384478
2022-11-30 00:00:00+00:00,-0.018439598911373922
2022-12-31 00:00:00+00:00,-0.013736952688389925
2023-01-31 00:00:00+00:00,0.013225022630233285
2023-02-28 00:00:00+00:00,-0.00873425083825008
2023-03-31 00:00:00+00:00,0.006881807047459443
2023-04-30 00:00:00+00:00,0.01847681838496218
2023-05-31 00:00:00+00:00,0.004493154318619075
2023-06-30 00:00:00+00:00,0.0025254853070200145
2023-07-31 00:00:00+00:00,-0.006632823485493988
2023-08-31 00:00:00+00:00,0.0005576716212052357
2023-09-30 00:00:00+00:00,-0.005110436298302101
2023-10-31 00:00:00+00:00,0.0019144145508833699
2023-11-30 00:00:00+00:00,0.0037248216681249335
2023-12-31 00:00:00+00:00,-0.007406741134756034
2024-01-31 00:00:00+00:00,-0.00017738212444806667
2024-02-29 00:00:00+00:00,-0.0003672169594457486
2024-03-31 00:00:00+00:00,-0.006914181373829931
2024-04-30 00:00:00+00:00,0.0007273122257029918
2024-05-31 00:00:00+00:00,0.003791564052931795
2024-06-30 00:00:00+00:00,0.0039230606540894275
2024-07-31 00:00:00+00:00,-0.00018277951308731666
2024-08-31 00:00:00+00:00,0.006426974903475768
2024-09-30 00:00:00+00:00,0.004511512998786937
2024-10-31 00:00:00+00:00,-0.0038238616500074762
2024-11-30 00:00:00+00:00,-0.00016605813226633348
2024-12-31 00:00:00+00:00,-0.01358933695814235
2025-01-31 00:00:00+00:00,0.007128187196950853
2025-02-28 00:00:00+00:00,0.008505018684821675
2025-03-31 00:00:00+00:00,-0.0067027155092335144
2025-04-30 00:00:00+00:00,-0.007429876240268363
2025-05-31 00:00:00+00:00,0.0037777436392614216
2025-06-30 00:00:00+00:00,0.0063274539219067005
2025-07-31 00:00:00+00:00,0.0012145306936903744
2025-08-31 00:00:00+00:00,0.0017840113948506264
2025-09-30 00:00:00+00:00,0.0007804486761262552
2025-10-31 00:00:00+00:00,-0.0013450233671014056
2025-11-30 00:00:00+00:00,0.0003513040500011666
2025-12-31 00:00:00+00:00,0.003214965744336551
2026-01-31 00:00:00+00:00,0.01608341293217541
2026-02-28 00:00:00+00:00,0.0060220839906757195
2026-03-31 00:00:00+00:00,-0.0014433117419736519
2026-04-30 00:00:00+00:00,0.005718321969714335
2026-05-31 00:00:00+00:00,0.006715837070232045
2026-06-30 00:00:00+00:00,-0.002561755195736648
2026-07-31 00:00:00+00:00,0.008187711730153424
2026-08-31 00:00:00+00:00,0.0005977359087441236
2026-09-30 00:00:00+00:00,-0.004315226445410714
