time,bs_ew
2020-03-31 00:00:00+00:00,-0.011132674835505285
2020-04-30 00:00:00+00:00,0.003159409874046837
2020-05-31 00:00:00+00:00,-0.0022698697058496364
2020-06-30 00:00:00+00:00,0.003341247807978398
2020-07-31 00:00:00+00:00,0.00917566231576461
2020-08-31 00:00:00+00:00,0.00046359614203161925
2020-09-30 00:00:00+00:00,-0.00031613811206543385
2020-10-31 00:00:00+00:00,0.002265531231060436
2020-11-30 00:00:00+00:00,-0.003441692612290659
2020-12-31 00:00:00+00:00,-0.0030000840925313854
2021-01-31 00:00:00+00:00,0.0005233712527090706
2021-02-28 00:00:00+00:00,-0.0038924668848185906
2021-03-31 00:00:00+00:00,-0.0007499836192715881
2021-04-30 00:00:00+00:00,-0.0027933861778041136
2021-05-31 00:00:00+00:00,-0.0023972882320433264
2021-06-30 00:00:00+00:00,0.0026968634895143673
2021-07-31 00:00:00+00:00,0.0020480621612832817
2021-08-31 00:00:00+00:00,0.0001492632929720461
2021-09-30 00:00:00+00:00,0.0012112820381084966
2021-10-31 00:00:00+00:00,-0.00478390156378905
2021-11-30 00:00:00+00:00,0.005317463152065827
2021-12-31 00:00:00+00:00,-0.002331329244076641
2022-01-31 00:00:00+00:00,0.0022217586189647864
2022-02-28 00:00:00+00:00,-0.0009537514969043537
2022-03-31 00:00:00+00:00,-0.007203411486440103
2022-04-30 00:00:00+00:00,-0.0033234528117087603
2022-05-31 00:00:00+00:00,-0.0010881483316794727
2022-06-30 00:00:00+00:00,-0.005044739836380319
2022-07-31 00:00:00+00:00,0.007166272976612875
2022-08-31 00:00:00+00:00,-0.004610555174350384
2022-09-30 00:00:00+00:00,-0.0027450622730251784
2022-10-31 00:00:00+00:00,-0.006137064625312938
2022-11-30 00:00:00+00:00,0.004186788510535777
2022-12-31 00:00:00+00:00,0.001507134554497469
2023-01-31 00:00:00+00:00,-3.444900675753093e-05
2023-02-28 00:00:00+00:00,0.004255523274436124
2023-03-31 00:00:00+00:00,0.000840423937009005
2023-04-30 00:00:00+00:00,0.005682155879707107
2023-05-31 00:00:00+00:00,-0.001436792376702467
2023-06-30 00:00:00+00:00,0.009423111069092327
2023-07-31 00:00:00+00:00,-0.0007595638717911024
2023-08-31 00:00:00+00:00,0.0013656844103784316
2023-09-30 00:00:00+00:00,2.202021810027155e-05
2023-10-31 00:00:00+00:00,0.0006148053577241797
2023-11-30 00:00:00+00:00,0.0033141333561332864
2023-12-31 00:00:00+00:00,-0.004908505932749829
2024-01-31 00:00:00+00:00,0.0034968128045491653
2024-02-29 00:00:00+00:00,0.0036650990032369712
2024-03-31 00:00:00+00:00,0.00016286342441618196
2024-04-30 00:00:00+00:00,0.004948250238022256
2024-05-31 00:00:00+00:00,0.0018822613355462536
2024-06-30 00:00:00+00:00,0.0026521924826599097
2024-07-31 00:00:00+00:00,-0.010440233853439285
2024-08-31 00:00:00+00:00,-0.001430669583839972
2024-09-30 00:00:00+00:00,-0.00041169205591673474
2024-10-31 00:00:00+00:00,0.0065680567774373255
2024-11-30 00:00:00+00:00,-0.006666737743547979
2024-12-31 00:00:00+00:00,0.0038956498290056985
2025-01-31 00:00:00+00:00,-0.0031749091721627876
2025-02-28 00:00:00+00:00,-0.006942279440720567
2025-03-31 00:00:00+00:00,0.011315809615888517
2025-04-30 00:00:00+00:00,0.014829980961071243
2025-05-31 00:00:00+00:00,0.0031886619813266126
2025-06-30 00:00:00+00:00,0.012836576099559904
2025-07-31 00:00:00+00:00,-0.007640115629599431
2025-08-31 00:00:00+00:00,0.005295497841743435
2025-09-30 00:00:00+00:00,0.0006835531096107683
2025-10-31 00:00:00+00:00,-0.0006020411899122502
2025-11-30 00:00:00+00:00,0.0020495317634301458
2025-12-31 00:00:00+00:00,0.0012118463264201296
2026-01-31 00:00:00+00:00,0.010486357801119839
2026-02-28 00:00:00+00:00,-0.00485997777123659
2026-03-31 00:00:00+00:00,-0.007607968165389667
2026-04-30 00:00:00+00:00,0.0070434442694240484
2026-05-31 00:00:00+00:00,-0.003245961916999107
2026-06-30 00:00:00+00:00,-0.009908984246486563
2026-07-31 00:00:00+00:00,0.006041518606622276
2026-08-31 00:00:00+00:00,0.0016292661496315475
2026-09-30 00:00:00+00:00,0.003875045675396205
