time,ulc_chg_xs
2015-11-30 00:00:00+00:00,0.0019072312902044253
2015-12-31 00:00:00+00:00,0.0061726397194130644
2016-01-31 00:00:00+00:00,-0.0018211846369120543
2016-02-29 00:00:00+00:00,0.02174917026601575
2016-03-31 00:00:00+00:00,0.004633790869417176
2016-04-30 00:00:00+00:00,0.003381369947636159
2016-05-31 00:00:00+00:00,-0.00423833956216324
2016-06-30 00:00:00+00:00,-0.012387840884247825
2016-07-31 00:00:00+00:00,-0.002679654493490724
2016-08-31 00:00:00+00:00,-0.003231028663544966
2016-09-30 00:00:00+00:00,0.009806937781712266
2016-10-31 00:00:00+00:00,0.01125266216108356
2016-11-30 00:00:00+00:00,-0.016032077473704498
2016-12-31 00:00:00+00:00,-0.002741564222808912
2017-01-31 00:00:00+00:00,0.0015756444285943694
2017-02-28 00:00:00+00:00,-0.005256083931831634
2017-03-31 00:00:00+00:00,0.004334064236578561
2017-04-30 00:00:00+00:00,0.006463474326953378
2017-05-31 00:00:00+00:00,-0.016966792688708154
2017-06-30 00:00:00+00:00,-0.008862932327842632
2017-07-31 00:00:00+00:00,-0.009199660447182567
2017-08-31 00:00:00+00:00,-0.014659482035522253
2017-09-30 00:00:00+00:00,0.014533372256209764
2017-10-31 00:00:00+00:00,-0.005094533289096259
2017-11-30 00:00:00+00:00,0.005695255971827962
2017-12-31 00:00:00+00:00,-0.018134885796215805
2018-01-31 00:00:00+00:00,0.009158589687328744
2018-02-28 00:00:00+00:00,0.010806505941440836
2018-03-31 00:00:00+00:00,0.0037967792971143055
2018-04-30 00:00:00+00:00,-0.009441947674060924
2018-05-31 00:00:00+00:00,-0.005489797801469298
2018-06-30 00:00:00+00:00,-0.0072126277004809225
2018-07-31 00:00:00+00:00,0.004616590461850922
2018-08-31 00:00:00+00:00,-0.0010770575603596955
2018-09-30 00:00:00+00:00,0.008311560119026229
2018-10-31 00:00:00+00:00,-0.006611863859176337
2018-11-30 00:00:00+00:00,0.009179781029788892
2018-12-31 00:00:00+00:00,-0.016288594324528338
2019-01-31 00:00:00+00:00,0.006878305895131831
2019-02-28 00:00:00+00:00,-0.005265415198975387
2019-03-31 00:00:00+00:00,-0.00044860084264364275
2019-04-30 00:00:00+00:00,-0.0013652103228612988
2019-05-31 00:00:00+00:00,-0.0028373093559304063
2019-06-30 00:00:00+00:00,-0.006066823162745982
2019-07-31 00:00:00+00:00,0.0024472149714254154
2019-08-31 00:00:00+00:00,0.007265411633191832
2019-09-30 00:00:00+00:00,-0.004364606612509259
2019-10-31 00:00:00+00:00,-0.01828060312814006
2019-11-30 00:00:00+00:00,-0.004551266625130501
2019-12-31 00:00:00+00:00,0.0017195205074203024
2020-01-31 00:00:00+00:00,0.0037291662050258356
2020-02-29 00:00:00+00:00,-0.0024628821658764233
2020-03-31 00:00:00+00:00,-0.024373717524118543
2020-04-30 00:00:00+00:00,0.018952911900853353
2020-05-31 00:00:00+00:00,0.001230692508450426
2020-06-30 00:00:00+00:00,9.654762698940722e-05
2020-07-31 00:00:00+00:00,-0.0052018246921103906
2020-08-31 00:00:00+00:00,-0.004918434658986892
2020-09-30 00:00:00+00:00,0.004651081720198569
2020-10-31 00:00:00+00:00,-0.00026930617084686137
2020-11-30 00:00:00+00:00,-0.013399412070916772
2020-12-31 00:00:00+00:00,-0.007661343862616854
2021-01-31 00:00:00+00:00,0.0030750757163096054
2021-02-28 00:00:00+00:00,0.010059573747763118
2021-03-31 00:00:00+00:00,-0.001483504999922336
2021-04-30 00:00:00+00:00,-0.0022075863427829523
2021-05-31 00:00:00+00:00,-0.008434101918528447
2021-06-30 00:00:00+00:00,-0.0038583559277636237
2021-07-31 00:00:00+00:00,-0.0012636799555466594
2021-08-31 00:00:00+00:00,0.00472407193701585
2021-09-30 00:00:00+00:00,-0.0015643008994087326
2021-10-31 00:00:00+00:00,-0.011067377418014113
2021-11-30 00:00:00+00:00,0.0016141565663212454
2021-12-31 00:00:00+00:00,-0.0017406501986141354
2022-01-31 00:00:00+00:00,0.006966667747428934
2022-02-28 00:00:00+00:00,-0.0036624459872242054
2022-03-31 00:00:00+00:00,0.005766814344245086
2022-04-30 00:00:00+00:00,-0.0036807233691849017
2022-05-31 00:00:00+00:00,-0.004418032024138152
2022-06-30 00:00:00+00:00,-0.007741801995245545
2022-07-31 00:00:00+00:00,-0.005744832836792169
2022-08-31 00:00:00+00:00,0.004325003239780134
2022-09-30 00:00:00+00:00,-0.015355851164726597
2022-10-31 00:00:00+00:00,-0.008993677615541928
2022-11-30 00:00:00+00:00,-3.391886409431777e-05
2022-12-31 00:00:00+00:00,0.0018804244071823906
2023-01-31 00:00:00+00:00,-0.00649874754468005
2023-02-28 00:00:00+00:00,0.0021736421010813967
2023-03-31 00:00:00+00:00,-0.0013665325848676302
2023-04-30 00:00:00+00:00,0.004646081387396972
2023-05-31 00:00:00+00:00,0.0035671587198302657
2023-06-30 00:00:00+00:00,-0.011341084905304832
2023-07-31 00:00:00+00:00,-0.0016481172944444733
2023-08-31 00:00:00+00:00,0.0005116636061515134
2023-09-30 00:00:00+00:00,-0.001338258059651487
2023-10-31 00:00:00+00:00,-0.0011790957557719084
2023-11-30 00:00:00+00:00,-0.0009188358691640808
2023-12-31 00:00:00+00:00,-0.0036916376364186654
2024-01-31 00:00:00+00:00,0.005136447900077279
2024-02-29 00:00:00+00:00,-0.0008983730120765143
2024-03-31 00:00:00+00:00,-0.005148248944227829
2024-04-30 00:00:00+00:00,0.0050307111405543115
2024-05-31 00:00:00+00:00,0.007745891889514578
2024-06-30 00:00:00+00:00,0.0018458763413562451
2024-07-31 00:00:00+00:00,-0.01775337152174372
2024-08-31 00:00:00+00:00,-0.005076049323087473
2024-09-30 00:00:00+00:00,-0.0027327219493338273
2024-10-31 00:00:00+00:00,0.007502630850122705
2024-11-30 00:00:00+00:00,-0.008495081202859689
2024-12-31 00:00:00+00:00,-0.018336862722228342
2025-01-31 00:00:00+00:00,0.007089052687443642
2025-02-28 00:00:00+00:00,0.0026708947583380382
2025-03-31 00:00:00+00:00,-0.0018074435391892685
2025-04-30 00:00:00+00:00,0.0023397264952345065
2025-05-31 00:00:00+00:00,-0.00422509316604891
2025-06-30 00:00:00+00:00,0.0008251894302733209
2025-07-31 00:00:00+00:00,-0.0016415709870768458
2025-08-31 00:00:00+00:00,-0.005848455993363255
2025-09-30 00:00:00+00:00,-0.002134196848210257
2025-10-31 00:00:00+00:00,-0.007025331559528225
2025-11-30 00:00:00+00:00,-0.0032006799160696486
2025-12-31 00:00:00+00:00,0.005373597417784204
2026-01-31 00:00:00+00:00,0.0019195762129924354
2026-02-28 00:00:00+00:00,7.171782275916527e-05
2026-03-31 00:00:00+00:00,-0.004952286563159047
2026-04-30 00:00:00+00:00,0.005016227197160328
2026-05-31 00:00:00+00:00,0.008211370168236476
2026-06-30 00:00:00+00:00,0.00834011370947052
2026-07-31 00:00:00+00:00,-0.005735976109786156
2026-08-31 00:00:00+00:00,-0.0011704644232839456
2026-09-30 00:00:00+00:00,0.0049814028778221164
