time,low_ppi_xs
2024-02-29 00:00:00+00:00,-0.008509177834218895
2024-03-31 00:00:00+00:00,-0.002911697532646751
2024-04-30 00:00:00+00:00,-0.00789218503435729
2024-05-31 00:00:00+00:00,-0.009211688449564992
2024-06-30 00:00:00+00:00,-0.003223523180202026
2024-07-31 00:00:00+00:00,0.02622527119864637
2024-08-31 00:00:00+00:00,-0.002117787192814302
2024-09-30 00:00:00+00:00,-0.005135098755802203
2024-10-31 00:00:00+00:00,0.0006574834406374297
2024-11-30 00:00:00+00:00,0.006591763165556319
2024-12-31 00:00:00+00:00,-0.0016022770190758928
2025-01-31 00:00:00+00:00,0.005343130502042603
2025-02-28 00:00:00+00:00,0.005868873529937257
2025-03-31 00:00:00+00:00,-0.0038644950282825663
2025-04-30 00:00:00+00:00,0.007928698827018854
2025-05-31 00:00:00+00:00,-0.005649445079865756
2025-06-30 00:00:00+00:00,-0.00024016258146319913
2025-07-31 00:00:00+00:00,-0.0005128942652332658
2025-08-31 00:00:00+00:00,0.004135199618537477
2025-09-30 00:00:00+00:00,0.005040140171151952
2025-10-31 00:00:00+00:00,-0.004155539577365919
2025-11-30 00:00:00+00:00,-0.0059068388125393945
2025-12-31 00:00:00+00:00,-0.0031821732332351083
2026-01-31 00:00:00+00:00,-0.004566309713145311
2026-02-28 00:00:00+00:00,0.002138695723872708
2026-03-31 00:00:00+00:00,0.001689949962230708
2026-04-30 00:00:00+00:00,-0.005828740706050772
2026-05-31 00:00:00+00:00,-0.004432141426149672
2026-06-30 00:00:00+00:00,0.0032043563956833943
2026-07-31 00:00:00+00:00,-0.008123479703246228
2026-08-31 00:00:00+00:00,-0.003913502248437117
2026-09-30 00:00:00+00:00,0.012652411159761234
