time,ppi_ew
2016-02-29 00:00:00+00:00,0.0010562660509809696
2016-03-31 00:00:00+00:00,0.008012443486925758
2016-04-30 00:00:00+00:00,0.009117167986967267
2016-05-31 00:00:00+00:00,-0.005754354310719134
2016-06-30 00:00:00+00:00,-0.0024843738829877227
2016-07-31 00:00:00+00:00,0.0016213118036969565
2016-08-31 00:00:00+00:00,-0.0031443571378427793
2016-09-30 00:00:00+00:00,-0.002689347195315994
2016-10-31 00:00:00+00:00,-0.007168628381048037
2016-11-30 00:00:00+00:00,0.006526726552495976
2016-12-31 00:00:00+00:00,0.004613158705252696
2017-01-31 00:00:00+00:00,-0.0064901987433513275
2017-02-28 00:00:00+00:00,0.002467748365718947
2017-03-31 00:00:00+00:00,-0.005037088164819514
2017-04-30 00:00:00+00:00,0.0015390862098689784
2017-05-31 00:00:00+00:00,-0.002473844248850776
2017-06-30 00:00:00+00:00,0.004223770907722413
2017-07-31 00:00:00+00:00,0.005030964483951017
2017-08-31 00:00:00+00:00,-0.008404547379324279
2017-09-30 00:00:00+00:00,0.009498394646834551
2017-10-31 00:00:00+00:00,-0.0044374024201573325
2017-11-30 00:00:00+00:00,-0.00014601100792366317
2017-12-31 00:00:00+00:00,0.0032570334372026277
2018-01-31 00:00:00+00:00,-0.0009067545120714504
2018-02-28 00:00:00+00:00,-8.303276959309436e-05
2018-03-31 00:00:00+00:00,0.0017984646140081217
2018-04-30 00:00:00+00:00,-0.0008708610821863694
2018-05-31 00:00:00+00:00,0.006666884259048045
2018-06-30 00:00:00+00:00,-0.0014728151915501808
2018-07-31 00:00:00+00:00,-0.0019002824516191064
2018-08-31 00:00:00+00:00,-0.0026621740432266616
2018-09-30 00:00:00+00:00,-0.0006224318009168117
2018-10-31 00:00:00+00:00,-0.0008069441970594005
2018-11-30 00:00:00+00:00,0.0025738157912436055
2018-12-31 00:00:00+00:00,-0.00932379341825218
2019-01-31 00:00:00+00:00,0.008148416339431863
2019-02-28 00:00:00+00:00,0.003969407963499316
2019-03-31 00:00:00+00:00,-0.0010787702999802695
2019-04-30 00:00:00+00:00,0.002555042544585495
2019-05-31 00:00:00+00:00,-0.011128025756797166
2019-06-30 00:00:00+00:00,-0.0025494708993956117
2019-07-31 00:00:00+00:00,-0.007354089784317397
2019-08-31 00:00:00+00:00,-4.185622433305891e-05
2019-09-30 00:00:00+00:00,0.001069796774274101
2019-10-31 00:00:00+00:00,0.011311935407728901
2019-11-30 00:00:00+00:00,-0.0008332554750135612
2019-12-31 00:00:00+00:00,-0.0003500533496024749
2020-01-31 00:00:00+00:00,-5.536222050983586e-05
2020-02-29 00:00:00+00:00,-0.0014844732510419512
2020-03-31 00:00:00+00:00,-0.004663058739684645
2020-04-30 00:00:00+00:00,0.003038784967267727
2020-05-31 00:00:00+00:00,0.004510946628055512
2020-06-30 00:00:00+00:00,0.004049469402399586
2020-07-31 00:00:00+00:00,0.0017394798663414868
2020-08-31 00:00:00+00:00,0.00032718228122274873
2020-09-30 00:00:00+00:00,-0.008687441667431628
2020-10-31 00:00:00+00:00,-0.00041041785540607556
2020-11-30 00:00:00+00:00,-0.005858722598884314
2020-12-31 00:00:00+00:00,-0.0012870937993090248
2021-01-31 00:00:00+00:00,-0.0014456370638668004
2021-02-28 00:00:00+00:00,-0.0020649365986951107
2021-03-31 00:00:00+00:00,0.012040178471798058
2021-04-30 00:00:00+00:00,-0.003356130110851452
2021-05-31 00:00:00+00:00,0.006370372806110636
2021-06-30 00:00:00+00:00,0.0019031441898575974
2021-07-31 00:00:00+00:00,-0.00172518811302258
2021-08-31 00:00:00+00:00,-0.0019483382168282715
2021-09-30 00:00:00+00:00,0.00354818664955725
2021-10-31 00:00:00+00:00,-0.008569875592030485
2021-11-30 00:00:00+00:00,-0.008104976794279017
2021-12-31 00:00:00+00:00,-0.001508046456111023
2022-01-31 00:00:00+00:00,-0.0031949400850954657
2022-02-28 00:00:00+00:00,0.0033314536833839448
2022-03-31 00:00:00+00:00,0.011591085243710886
2022-04-30 00:00:00+00:00,0.0037062742568463314
2022-05-31 00:00:00+00:00,-0.0014383637935659888
2022-06-30 00:00:00+00:00,-0.0038427741786285496
2022-07-31 00:00:00+00:00,-0.0008664693210355123
2022-08-31 00:00:00+00:00,0.0014030711919907901
2022-09-30 00:00:00+00:00,-0.004635614422304646
2022-10-31 00:00:00+00:00,0.008285436961666504
2022-11-30 00:00:00+00:00,0.00012895184195738096
2022-12-31 00:00:00+00:00,-0.0027990156880123296
2023-01-31 00:00:00+00:00,0.005263611104723509
2023-02-28 00:00:00+00:00,-0.0010671627471411371
2023-03-31 00:00:00+00:00,0.0023655658134751345
2023-04-30 00:00:00+00:00,0.0030409738697381172
2023-05-31 00:00:00+00:00,-0.0013221206653292183
2023-06-30 00:00:00+00:00,0.003162667301639388
2023-07-31 00:00:00+00:00,0.00028837617282850836
2023-08-31 00:00:00+00:00,0.0014558248742522206
2023-09-30 00:00:00+00:00,-0.0028141366623460895
2023-10-31 00:00:00+00:00,-0.00028183014051252897
2023-11-30 00:00:00+00:00,0.005940526806786917
2023-12-31 00:00:00+00:00,-0.007212203518198734
2024-01-31 00:00:00+00:00,0.004333200454570196
2024-02-29 00:00:00+00:00,0.0049699212722769115
2024-03-31 00:00:00+00:00,-0.0003850848737690926
2024-04-30 00:00:00+00:00,0.0029394047151947156
2024-05-31 00:00:00+00:00,0.0034645949970053547
2024-06-30 00:00:00+00:00,-0.0008523687000444591
2024-07-31 00:00:00+00:00,-0.004202885323987604
2024-08-31 00:00:00+00:00,-0.00043625406969671765
2024-09-30 00:00:00+00:00,0.002195282137646526
2024-10-31 00:00:00+00:00,0.0015756509237287997
2024-11-30 00:00:00+00:00,-0.004758920262247557
2024-12-31 00:00:00+00:00,0.004089188888472428
2025-01-31 00:00:00+00:00,-0.0017658938767179944
2025-02-28 00:00:00+00:00,-0.0012799521613283682
2025-03-31 00:00:00+00:00,0.006304466404231324
2025-04-30 00:00:00+00:00,-0.002245777511065916
2025-05-31 00:00:00+00:00,0.003029405444476607
2025-06-30 00:00:00+00:00,0.0015467819941465955
2025-07-31 00:00:00+00:00,-0.0022135734779962224
2025-08-31 00:00:00+00:00,0.00021102081045509813
2025-09-30 00:00:00+00:00,-0.001452562216541442
2025-10-31 00:00:00+00:00,-0.0005729553701202539
2025-11-30 00:00:00+00:00,0.003253135839713206
2025-12-31 00:00:00+00:00,-0.0005050209066357336
2026-01-31 00:00:00+00:00,-0.0003378911372338145
2026-02-28 00:00:00+00:00,-0.0033151158769556544
2026-03-31 00:00:00+00:00,-0.00022914363668002924
2026-04-30 00:00:00+00:00,4.334535528727201e-06
2026-05-31 00:00:00+00:00,0.0015237715155518305
2026-06-30 00:00:00+00:00,0.001572420274056352
2026-07-31 00:00:00+00:00,0.0023535195946922105
2026-08-31 00:00:00+00:00,-0.00016242053776738263
2026-09-30 00:00:00+00:00,-0.004407022814992501
