time,ip_chg_xs
2016-03-31 00:00:00+00:00,0.010809249176009006
2016-04-30 00:00:00+00:00,-0.008708045485956273
2016-05-31 00:00:00+00:00,0.017987019813381133
2016-06-30 00:00:00+00:00,0.015235315159219498
2016-07-31 00:00:00+00:00,0.0036809260260428633
2016-08-31 00:00:00+00:00,-0.002285400937732107
2016-09-30 00:00:00+00:00,0.004948793861384804
2016-10-31 00:00:00+00:00,0.007933036821293094
2016-11-30 00:00:00+00:00,-0.023863200760345205
2016-12-31 00:00:00+00:00,-0.00764633700752837
2017-01-31 00:00:00+00:00,0.003814390496372555
2017-02-28 00:00:00+00:00,-0.0028959747501176025
2017-03-31 00:00:00+00:00,0.006141246835327241
2017-04-30 00:00:00+00:00,-0.01941030685112599
2017-05-31 00:00:00+00:00,-0.0010722388793399373
2017-06-30 00:00:00+00:00,0.0005485242434899451
2017-07-31 00:00:00+00:00,0.0008697954977994193
2017-08-31 00:00:00+00:00,0.014490136699545353
2017-09-30 00:00:00+00:00,-0.01562771708626809
2017-10-31 00:00:00+00:00,0.0008929865818838589
2017-11-30 00:00:00+00:00,-0.007845620071806003
2017-12-31 00:00:00+00:00,-0.012678286208934852
2018-01-31 00:00:00+00:00,0.011195991114383297
2018-02-28 00:00:00+00:00,-0.0023252544148594234
2018-03-31 00:00:00+00:00,-0.009487760627223008
2018-04-30 00:00:00+00:00,-0.005690218454709961
2018-05-31 00:00:00+00:00,-0.006309733571035481
2018-06-30 00:00:00+00:00,-0.001154488678113852
2018-07-31 00:00:00+00:00,-0.0019180136599864506
2018-08-31 00:00:00+00:00,0.002336301114451045
2018-09-30 00:00:00+00:00,0.001741870313843652
2018-10-31 00:00:00+00:00,0.0014583226335234123
2018-11-30 00:00:00+00:00,-0.0024225053358813975
2018-12-31 00:00:00+00:00,-0.018981531150482844
2019-01-31 00:00:00+00:00,0.009854232726631551
2019-02-28 00:00:00+00:00,-0.0038342845686389904
2019-03-31 00:00:00+00:00,-0.0020416369593986294
2019-04-30 00:00:00+00:00,-0.0014840672169482705
2019-05-31 00:00:00+00:00,0.010071570262800478
2019-06-30 00:00:00+00:00,0.010658007989021945
2019-07-31 00:00:00+00:00,0.006272736688302416
2019-08-31 00:00:00+00:00,0.015398637740408727
2019-09-30 00:00:00+00:00,-0.008354056893161266
2019-10-31 00:00:00+00:00,0.0021154926857245293
2019-11-30 00:00:00+00:00,0.0008597979305629
2019-12-31 00:00:00+00:00,-0.0008128085176277722
2020-01-31 00:00:00+00:00,-0.004129529050898806
2020-02-29 00:00:00+00:00,0.0006499095691225865
2020-03-31 00:00:00+00:00,-0.026660256281032857
2020-04-30 00:00:00+00:00,0.010855421888705363
2020-05-31 00:00:00+00:00,0.00027691125261486427
2020-06-30 00:00:00+00:00,0.0025007835899322206
2020-07-31 00:00:00+00:00,-0.0010014717094184444
2020-08-31 00:00:00+00:00,0.006886571425452903
2020-09-30 00:00:00+00:00,-0.013555472281286396
2020-10-31 00:00:00+00:00,-0.007677868280394851
2020-11-30 00:00:00+00:00,0.016375414898658125
2020-12-31 00:00:00+00:00,0.006641856061146312
2021-01-31 00:00:00+00:00,0.015343670963328782
2021-02-28 00:00:00+00:00,-0.005013035388872988
2021-03-31 00:00:00+00:00,-0.010291130976407548
2021-04-30 00:00:00+00:00,0.01006683604914338
2021-05-31 00:00:00+00:00,-0.009694179614472498
2021-06-30 00:00:00+00:00,0.002400414716147825
2021-07-31 00:00:00+00:00,0.0016148806334170818
2021-08-31 00:00:00+00:00,0.0013763299806710538
2021-09-30 00:00:00+00:00,-0.00023925404261471162
2021-10-31 00:00:00+00:00,-0.014331204421797805
2021-11-30 00:00:00+00:00,0.013530736819306277
2021-12-31 00:00:00+00:00,-0.0010991746499431354
2022-01-31 00:00:00+00:00,-0.00355494353288599
2022-02-28 00:00:00+00:00,-0.003050869906787157
2022-03-31 00:00:00+00:00,-0.0163823875075485
2022-04-30 00:00:00+00:00,0.009391959337829991
2022-05-31 00:00:00+00:00,0.0029911119725873903
2022-06-30 00:00:00+00:00,0.004103957556430116
2022-07-31 00:00:00+00:00,0.009485409185741034
2022-08-31 00:00:00+00:00,0.009792450116281826
2022-09-30 00:00:00+00:00,0.010248484012740366
2022-10-31 00:00:00+00:00,0.011504209134594268
2022-11-30 00:00:00+00:00,0.01908801751262046
2022-12-31 00:00:00+00:00,0.005824177592553381
2023-01-31 00:00:00+00:00,-0.004052759724975652
2023-02-28 00:00:00+00:00,0.012211053207284106
2023-03-31 00:00:00+00:00,0.010174419214580954
2023-04-30 00:00:00+00:00,0.005626952908394545
2023-05-31 00:00:00+00:00,0.0006162593895908675
2023-06-30 00:00:00+00:00,0.0027398430651399686
2023-07-31 00:00:00+00:00,-0.002694733610237088
2023-08-31 00:00:00+00:00,-0.005539113678208474
2023-09-30 00:00:00+00:00,-0.0008606729823334991
2023-10-31 00:00:00+00:00,0.004468611861947913
2023-11-30 00:00:00+00:00,0.006441444166798593
2023-12-31 00:00:00+00:00,-0.009591957538814921
2024-01-31 00:00:00+00:00,0.0030445080128700397
2024-02-29 00:00:00+00:00,-0.0014885813049996255
2024-03-31 00:00:00+00:00,0.004627514399424326
2024-04-30 00:00:00+00:00,0.0019810907643555975
2024-05-31 00:00:00+00:00,0.011620762820718555
2024-06-30 00:00:00+00:00,-0.0017935385463651032
2024-07-31 00:00:00+00:00,-0.0033147028776834286
2024-08-31 00:00:00+00:00,0.0021250488283597324
2024-09-30 00:00:00+00:00,-0.007751521429444463
2024-10-31 00:00:00+00:00,-0.016692964094352836
2024-11-30 00:00:00+00:00,-0.00017196967003840768
2024-12-31 00:00:00+00:00,-0.0034978925448674314
2025-01-31 00:00:00+00:00,-0.00582360767431922
2025-02-28 00:00:00+00:00,0.005620966750207845
2025-03-31 00:00:00+00:00,0.009922626534045964
2025-04-30 00:00:00+00:00,0.0076667742617828605
2025-05-31 00:00:00+00:00,-0.0031699827603798303
2025-06-30 00:00:00+00:00,-0.0029747149869868705
2025-07-31 00:00:00+00:00,-0.0018893660099134069
2025-08-31 00:00:00+00:00,0.0030191952644562647
2025-09-30 00:00:00+00:00,-0.00039008302363185976
2025-10-31 00:00:00+00:00,0.007135270742649746
2025-11-30 00:00:00+00:00,-0.005223540023340356
2025-12-31 00:00:00+00:00,-0.00680455136486402
2026-01-31 00:00:00+00:00,0.013951371280626956
2026-02-28 00:00:00+00:00,-0.004606554118584905
2026-03-31 00:00:00+00:00,-0.003914866196708
2026-04-30 00:00:00+00:00,0.001802724166164893
2026-05-31 00:00:00+00:00,0.006607933285309064
2026-06-30 00:00:00+00:00,-0.000288560337041055
2026-07-31 00:00:00+00:00,0.0060483601542624665
2026-08-31 00:00:00+00:00,0.007814608831140823
2026-09-30 00:00:00+00:00,0.009377330338414591
