idea,params,score,min_mean_mo,max_top3,min_pct_pos,hard_pass,soft_pass
pairs_n3,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.55}",0.003083656358382295,0.005835051805942321,0.6875697723780013,0.75,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.7, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.30000000000000004}",0.0030021214361259803,0.005901331870197802,0.6949605217035911,0.8181818181818182,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.7, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.30000000000000004}",0.0030021214361259803,0.005901331870197802,0.6949605217035911,0.8181818181818182,False,True
pairs_n4,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.75, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.55}",0.0029124763953272837,0.005319876529796319,0.6703700067234518,0.875,False,True
pairs_n4,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.55}",0.0028068543362986843,0.005289802907737645,0.6741474285719481,0.8181818181818182,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.0027629606660514905,0.005732719872536187,0.6984879603242349,0.75,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.0027629606660514905,0.005732719872536187,0.6984879603242349,0.75,False,True
pairs_n3,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.0027551884572958483,0.004161583136846919,0.6203197339775536,0.75,False,True
pairs_n2,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.55}",0.0026502340965208915,0.005328529587282915,0.6839147745381012,0.75,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.7, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.30000000000000004}",0.0023905293651159815,0.0053343357995138925,0.6971903217198956,0.8181818181818182,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.7, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.30000000000000004}",0.0023905293651159815,0.0053343357995138925,0.6971903217198956,0.8181818181818182,False,True
blend_eq_budget_mo_pairs_n2,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002309625886227098,0.005036886034578061,0.6863630074175482,0.75,False,True
blend_eq_budget_mo_pairs_n2,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002309625886227098,0.005036886034578061,0.6863630074175482,0.75,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002294466766468475,0.0050043895314570075,0.6854961382494267,0.75,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002294466766468475,0.0050043895314570075,0.6854961382494267,0.75,False,True
blend_eq_budget_mo_pairs_n2,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 4, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.0021804238390507867,0.005036886034578061,0.6928231097763637,0.75,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 4, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002164998093426942,0.0050043895314570075,0.6919695719015033,0.75,False,True
pairs_n4,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.002124394954305232,0.0037153460615854395,0.6295475553640104,0.875,False,True
blend_eq_budget_daily_pairs_n2,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002100083313938681,0.0050570261915319215,0.6978471438796621,0.75,False,True
blend_eq_budget_daily_pairs_n2,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002100083313938681,0.0050570261915319215,0.6978471438796621,0.75,False,True
blend_eq_budget_daily_pairs_n4,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002083396975625261,0.005024556805483123,0.6970579914928932,0.75,False,True
blend_eq_budget_daily_pairs_n4,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.002083396975625261,0.005024556805483123,0.6970579914928932,0.75,False,True
pairs_n2,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.002021292882024399,0.0038070574520942535,0.6392882285034928,0.75,False,True
pairs_n4,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.001928680206969422,0.004054774608877432,0.6563047200954005,0.875,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.001833875673685149,0.004764823460298223,0.6965473893306537,0.75,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.001833875673685149,0.004764823460298223,0.6965473893306537,0.75,False,True
pairs_n2,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.0018241774876726282,0.003973558462841337,0.6574690487584355,0.875,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.0015270948669766364,0.004381028662596719,0.6926966897810042,0.75,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.0015270948669766364,0.004381028662596719,0.6926966897810042,0.75,False,True
pairs_n3,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.001516788889942272,0.004274002312859654,0.6878606711458691,0.75,False,True
pairs_n4,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.75, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.001484950797969846,0.0038943763759282657,0.670471278897921,0.875,False,True
blend_eq_budget_mo_pairs_n3,"{""lock_w"": 0.8, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 4, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.19999999999999996}",0.0014069801486949712,0.004381028662596719,0.6987024256950874,0.75,False,True
pairs_n4,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.0014063762715969398,0.003873731725750923,0.6733677727076992,0.8181818181818182,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.0013218783799727844,0.004106447348202566,0.6892284484114891,0.75,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.0013218783799727844,0.004106447348202566,0.6892284484114891,0.75,False,True
pairs_n2,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.4}",0.0012410892858348553,0.0039022440675891557,0.683057739087715,0.75,False,True
pairs_n3,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 0.25}",0.001215993560265508,0.0026190284182805723,0.6201517429007533,0.75,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 4, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.0011847775302337728,0.004106447348202566,0.6960834908984397,0.75,False,True
blend_eq_budget_mo_pairs_n2,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.0010886418910626486,0.0037533997563167724,0.6832378932627062,0.75,False,True
blend_eq_budget_mo_pairs_n2,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.0010886418910626486,0.0037533997563167724,0.6832378932627062,0.75,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.0010799589070615003,0.003736285751994513,0.6828163422466507,0.75,False,True
blend_eq_budget_mo_pairs_n4,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.0010799589070615003,0.003736285751994513,0.6828163422466507,0.75,False,True
blend_eq_budget_mo_pairs_n2,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.0, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.01}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.000986061552571534,0.003792991336791734,0.69034648921101,0.75,False,True
blend_eq_budget_mo_pairs_n2,"{""lock_w"": 0.9, ""overlay"": {""assumed_sharpe"": 1.2, ""base_vt"": null, ""lookback_months"": 6, ""target_mo"": 0.012}, ""pairs"": {""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}, ""pairs_w"": 0.09999999999999998}",0.000986061552571534,0.003792991336791734,0.69034648921101,0.75,False,True
