time,high_gfcf_z_xs
2015-07-31 00:00:00+00:00,0.015935294090967833
2015-08-31 00:00:00+00:00,-0.004565764589489429
2015-09-30 00:00:00+00:00,0.0013647494185542453
2015-10-31 00:00:00+00:00,-0.0026106456991156213
2015-11-30 00:00:00+00:00,-0.00408625467884105
2015-12-31 00:00:00+00:00,-0.005316642948719474
2016-01-31 00:00:00+00:00,0.008711101238551233
2016-02-29 00:00:00+00:00,-0.01534762561517844
2016-03-31 00:00:00+00:00,-0.0029384810943302586
2016-04-30 00:00:00+00:00,-0.006361793736792909
2016-05-31 00:00:00+00:00,0.00970336666450411
2016-06-30 00:00:00+00:00,-0.013591207082304546
2016-07-31 00:00:00+00:00,0.002969955493105969
2016-08-31 00:00:00+00:00,-0.004838160576541517
2016-09-30 00:00:00+00:00,0.002970037814355564
2016-10-31 00:00:00+00:00,0.0022293892084912503
2016-11-30 00:00:00+00:00,0.0051141094385727115
2016-12-31 00:00:00+00:00,0.004362657215649879
2017-01-31 00:00:00+00:00,-0.00925603869036995
2017-02-28 00:00:00+00:00,-0.002247566169728321
2017-03-31 00:00:00+00:00,0.010103106140242568
2017-04-30 00:00:00+00:00,0.017210599978340513
2017-05-31 00:00:00+00:00,0.0038346023726498757
2017-06-30 00:00:00+00:00,0.006162375573677492
2017-07-31 00:00:00+00:00,-0.0041609032530801615
2017-08-31 00:00:00+00:00,0.013296016353662177
2017-09-30 00:00:00+00:00,-0.014508852978381781
2017-10-31 00:00:00+00:00,0.007054330895618799
2017-11-30 00:00:00+00:00,-0.00461589683221042
2017-12-31 00:00:00+00:00,0.000861605116309061
2018-01-31 00:00:00+00:00,-0.0005279782109858244
2018-02-28 00:00:00+00:00,-0.0030771859112205258
2018-03-31 00:00:00+00:00,-0.008221100851089402
2018-04-30 00:00:00+00:00,0.0033133372703089137
2018-05-31 00:00:00+00:00,0.006804872734959888
2018-06-30 00:00:00+00:00,-0.002955699963223757
2018-07-31 00:00:00+00:00,0.006441829882722017
2018-08-31 00:00:00+00:00,0.0004963680825820216
2018-09-30 00:00:00+00:00,0.005380820233269468
2018-10-31 00:00:00+00:00,0.0027239789485322685
2018-11-30 00:00:00+00:00,0.0008098569952994517
2018-12-31 00:00:00+00:00,-0.01731721702244049
2019-01-31 00:00:00+00:00,0.010545996162946603
2019-02-28 00:00:00+00:00,-0.0058272341464497
2019-03-31 00:00:00+00:00,-0.0008172697073299817
2019-04-30 00:00:00+00:00,0.00328882811939879
2019-05-31 00:00:00+00:00,-0.0017024113526519224
2019-06-30 00:00:00+00:00,-0.0029798360984473193
2019-07-31 00:00:00+00:00,0.00696787377195518
2019-08-31 00:00:00+00:00,0.002529798433740682
2019-09-30 00:00:00+00:00,0.0008988817401862637
2019-10-31 00:00:00+00:00,-0.0002665381541588907
2019-11-30 00:00:00+00:00,0.0016529665215345712
2019-12-31 00:00:00+00:00,-0.005867369445455739
2020-01-31 00:00:00+00:00,0.001155606061609138
2020-02-29 00:00:00+00:00,-0.0046081174402935465
2020-03-31 00:00:00+00:00,-0.010379577173030508
2020-04-30 00:00:00+00:00,0.0020708426583382344
2020-05-31 00:00:00+00:00,0.0015332768234508354
2020-06-30 00:00:00+00:00,0.005917826838145235
2020-07-31 00:00:00+00:00,-0.014839051527558711
2020-08-31 00:00:00+00:00,0.00209077933430879
2020-09-30 00:00:00+00:00,7.047596754183871e-06
2020-10-31 00:00:00+00:00,-0.0053933311762358604
2020-11-30 00:00:00+00:00,-0.003708545301145838
2020-12-31 00:00:00+00:00,0.002599797473143095
2021-01-31 00:00:00+00:00,0.003062921629213511
2021-02-28 00:00:00+00:00,0.006022329205458421
2021-03-31 00:00:00+00:00,0.0128596755868704
2021-04-30 00:00:00+00:00,-0.005988772560181377
2021-05-31 00:00:00+00:00,-0.0017386831600190167
2021-06-30 00:00:00+00:00,0.0002563562656174856
2021-07-31 00:00:00+00:00,-0.010564011669567441
2021-08-31 00:00:00+00:00,-0.001594056982016756
2021-09-30 00:00:00+00:00,0.0023454533415543377
2021-10-31 00:00:00+00:00,0.019996262380159946
2021-11-30 00:00:00+00:00,-0.011836321096668101
2021-12-31 00:00:00+00:00,0.0049844131228633515
2022-01-31 00:00:00+00:00,0.0036389454817509215
2022-02-28 00:00:00+00:00,7.498051780041592e-05
2022-03-31 00:00:00+00:00,0.020079098359550462
2022-04-30 00:00:00+00:00,0.004846536044140981
2022-05-31 00:00:00+00:00,-0.003683000641360623
2022-06-30 00:00:00+00:00,0.005760526917466091
2022-07-31 00:00:00+00:00,-0.0030141694568727173
2022-08-31 00:00:00+00:00,0.0007057746387895136
2022-09-30 00:00:00+00:00,-0.005415486168987682
2022-10-31 00:00:00+00:00,0.001077087452599601
2022-11-30 00:00:00+00:00,0.009279452919537912
2022-12-31 00:00:00+00:00,0.014218302619327883
2023-01-31 00:00:00+00:00,-0.0044360071873179585
2023-02-28 00:00:00+00:00,-0.008218587954387457
2023-03-31 00:00:00+00:00,0.009792807743782994
2023-04-30 00:00:00+00:00,0.0019177332314257445
2023-05-31 00:00:00+00:00,-0.0013248599223680824
2023-06-30 00:00:00+00:00,-0.016823818265401136
2023-07-31 00:00:00+00:00,0.007714608749604057
2023-08-31 00:00:00+00:00,0.0005695033923578396
2023-09-30 00:00:00+00:00,-0.0019424637033318426
2023-10-31 00:00:00+00:00,0.0031477924886216258
2023-11-30 00:00:00+00:00,0.0003736405311098867
2023-12-31 00:00:00+00:00,0.0073058634201506045
2024-01-31 00:00:00+00:00,-0.005737173521136785
2024-02-29 00:00:00+00:00,-0.007898726563075886
2024-03-31 00:00:00+00:00,0.0057980640082007096
2024-04-30 00:00:00+00:00,-0.005006155138155943
2024-05-31 00:00:00+00:00,-0.0068989497065066185
2024-06-30 00:00:00+00:00,0.00014394249806182202
2024-07-31 00:00:00+00:00,-0.007338247777628815
2024-08-31 00:00:00+00:00,-0.006587873024459401
2024-09-30 00:00:00+00:00,0.0034815987515004476
2024-10-31 00:00:00+00:00,-0.002602136610626582
2024-11-30 00:00:00+00:00,0.008024058877787121
2024-12-31 00:00:00+00:00,0.0022137787732370295
2025-01-31 00:00:00+00:00,0.0023773645577016556
2025-02-28 00:00:00+00:00,0.01048039755337582
2025-03-31 00:00:00+00:00,-0.002575914178315819
2025-04-30 00:00:00+00:00,0.0032776878973095336
2025-05-31 00:00:00+00:00,-0.0023569034625684493
2025-06-30 00:00:00+00:00,-0.00017002402229049363
2025-07-31 00:00:00+00:00,-0.004468630148297348
2025-08-31 00:00:00+00:00,0.005216663850817316
2025-09-30 00:00:00+00:00,0.0013569668054325135
2025-10-31 00:00:00+00:00,-0.007558023809631775
2025-11-30 00:00:00+00:00,-0.003497011777835679
2025-12-31 00:00:00+00:00,0.001990680639072373
2026-01-31 00:00:00+00:00,-0.004637183979786741
2026-02-28 00:00:00+00:00,-0.003943787427918455
2026-03-31 00:00:00+00:00,0.0026920439921749306
2026-04-30 00:00:00+00:00,-0.004023568728902749
2026-05-31 00:00:00+00:00,-0.00114370503925032
2026-06-30 00:00:00+00:00,-0.00826149548695121
2026-07-31 00:00:00+00:00,0.002346967396071209
2026-08-31 00:00:00+00:00,0.006461361601712401
2026-09-30 00:00:00+00:00,0.00219718106049549
