,USD,EUR,GBP,JPY,CAD,CHF,AUD,NZD
1976-07-01 00:00:00+00:00,5.2264794955,,,4.4994385373611445,5.0193050449,,13.37209302325586,21.02449979295131
1976-08-01 00:00:00+00:00,4.6632127055,,,5.423728882654544,5.4054053995,,13.37209302325586,21.02449979295131
1976-09-01 00:00:00+00:00,3.754266072,,,6.193694082592294,5.3846153785,,11.235955056179424,22.175019094984847
1976-10-01 00:00:00+00:00,3.4071547713,,,6.741572817957131,4.1825094851,,11.235955056179424,22.175019094984847
1976-11-01 00:00:00+00:00,2.8716211255,,,6.830906752465071,4.5454545293,,11.235955056179424,22.175019094984847
1976-12-01 00:00:00+00:00,2.8380647258,,,6.696428401131738,3.7593985074,,10.326086956522085,19.12656400112771
1977-01-01 00:00:00+00:00,3.1719546878,,,6.808035435188198,4.1353383616,,10.326086956522085,19.12656400112771
1977-02-01 00:00:00+00:00,3.8333333116,,,6.444444451477205,4.8689138824,,10.326086956522085,19.12656400112771
1977-03-01 00:00:00+00:00,4.1597339301,,,5.733187027943387,5.2044609603,,11.70212765957459,19.099378650133335
1977-04-01 00:00:00+00:00,5.5091827446,,,4.918033178119363,6.3197026096,,11.70212765957459,19.099378650133335
1977-05-01 00:00:00+00:00,6.1769626687,,,4.456521497960808,7.4349442241,,11.70212765957459,19.099378650133335
1977-06-01 00:00:00+00:00,6.3018253073,,,4.099244984218453,8.5185185179,,9.74358974358951,18.18182130171444
1977-07-01 00:00:00+00:00,6.9536420646,,,4.090418859065226,8.0882352883,,9.74358974358951,18.18182130171444
1977-08-01 00:00:00+00:00,6.7656761522,,,3.4297960580862874,7.6923077187,,9.74358974358951,18.18182130171444
1977-09-01 00:00:00+00:00,6.9078943998,,,2.2269351516134517,8.3941605847,,10.101010101010344,16.168290945014483
1977-10-01 00:00:00+00:00,7.0840194905,,,1.5789468213849966,8.3941605847,,10.101010101010344,16.168290945014483
1977-11-01 00:00:00+00:00,7.2249587475,,,1.153039702929659,8.3333333333,,10.101010101010344,16.168290945014483
1977-12-01 00:00:00+00:00,7.1428569076,,,1.1506274883256395,8.6956521783,,9.359605911329826,16.598776896121457
1978-01-01 00:00:00+00:00,7.119740856,,,0.7314527365251067,8.6642599318,,9.359605911329826,16.598776896121457
1978-02-01 00:00:00+00:00,6.7415744198,,,0.3131520935897747,8.2142857129,,9.359605911329826,16.598776896121457
1978-03-01 00:00:00+00:00,7.1884982922,,,0.1042751845553136,8.4805653756,,7.619047619047592,14.649283497611032
1978-04-01 00:00:00+00:00,6.9620250926,,,0.0,8.0419580412,,7.619047619047592,14.649283497611032
1978-05-01 00:00:00+00:00,6.6037732401,,,-0.10405817085601399,7.9584775094,,7.619047619047592,14.649283497611032
1978-06-01 00:00:00+00:00,7.1762869504,,,-0.4145073682820244,8.1911262835,,7.476635514018692,12.324818411675519
1978-07-01 00:00:00+00:00,7.2755418385,,,-0.620475094929529,8.1632653094,,7.476635514018692,12.324818411675519
1978-08-01 00:00:00+00:00,7.8825351137,,,-0.4145073682820244,8.8435373946,,7.476635514018692,12.324818411675519
1978-09-01 00:00:00+00:00,8.3076928416,,,-0.6224060321390112,8.0808080856,,8.256880733944815,12.683629287915842
1978-10-01 00:00:00+00:00,8.0000004008,,,-1.0362694045632503,9.0909091081,,8.256880733944815,12.683629287915842
1978-11-01 00:00:00+00:00,8.2695257818,,,-1.5544036149157892,9.3645484841,,8.256880733944815,12.683629287915842
1978-12-01 00:00:00+00:00,8.4848475027,,,-1.8614262666120096,11.3333333465,,9.009009009009228,12.399999864273425
1979-01-01 00:00:00+00:00,8.610270992,,,-1.6597513887950166,11.6279069623,,9.009009009009228,12.399999864273425
1979-02-01 00:00:00+00:00,9.323307649,,,-1.2486990382252872,11.2211220929,,9.009009009009228,12.399999864273425
1979-03-01 00:00:00+00:00,9.8360669094,,,-0.625000377049556,13.0293159674,,11.504424778760903,14.062502537008204
1979-04-01 00:00:00+00:00,10.3550295902,,,-0.2083331293556978,14.2394821914,,11.504424778760903,14.062502537008204
1979-05-01 00:00:00+00:00,10.766961816,,,0.5208328233892612,14.1025641261,,11.504424778760903,14.062502537008204
1979-06-01 00:00:00+00:00,10.480349398,,,1.248699038225265,13.5646687568,,14.782608695652044,16.190478775749128
1979-07-01 00:00:00+00:00,10.2453103674,,,2.393339905594982,14.1509433904,,14.782608695652044,16.190478775749128
1979-08-01 00:00:00+00:00,9.8853867838,,,3.5379807729636337,14.0624999973,,14.782608695652044,16.190478775749128
1979-09-01 00:00:00+00:00,10.0852272927,,,5.636742639851167,15.2647975198,,16.101694915254306,17.15328273938357
1979-10-01 00:00:00+00:00,11.1111115852,,,7.434555683787614,14.8148148212,,16.101694915254306,17.15328273938357
1979-11-01 00:00:00+00:00,12.0226302297,,,9.263157816889823,15.5963302955,,16.101694915254306,17.15328273938357
1979-12-01 00:00:00+00:00,12.4301688359,,,10.22128554688364,15.2694610657,,16.528925619834656,19.750892360140003
1980-01-01 00:00:00+00:00,12.934631431,,,10.864979364616477,14.8809523962,,16.528925619834656,19.750892360140003
1980-02-01 00:00:00+00:00,12.7922970755,,,12.012644116620619,15.7270029651,,16.528925619834656,19.750892360140003
1980-03-01 00:00:00+00:00,13.2971493822,,,14.25576522837073,16.7146973934,,17.06349206349187,20.034244297017967
1980-04-01 00:00:00+00:00,13.5388744813,,,15.866387607588784,15.2974504259,,17.06349206349187,20.034244297017967
1980-05-01 00:00:00+00:00,13.848202998,,,16.99481882515208,13.7640449262,,17.06349206349187,20.034244297017967
1980-06-01 00:00:00+00:00,13.7022389439,,,18.1911611700998,13.3333333403,,14.015151515151668,20.819672112909473
1980-07-01 00:00:00+00:00,13.4816759958,,,18.191057515567934,12.9476584044,,14.015151515151668,20.819672112909473
1980-08-01 00:00:00+00:00,13.8200789848,,,17.58793975603239,12.8767123334,,14.015151515151668,20.819672112909473
1980-09-01 00:00:00+00:00,14.5806449277,,,15.711462131691633,12.4324324316,,13.138686131386645,19.62616824899699
1980-10-01 00:00:00+00:00,14.8717947492,,,14.717348372296568,13.4408602012,,13.138686131386645,19.62616824899699
1980-11-01 00:00:00+00:00,13.1313137452,,,13.487475520452463,12.6984127039,,13.138686131386645,19.62616824899699
1980-12-01 00:00:00+00:00,13.0434775386,,,12.23709349413664,12.2077922103,,12.41134751773032,17.830607826532187
1981-01-01 00:00:00+00:00,12.4384240946,,,11.607992806785994,12.9533678629,,12.41134751773032,17.830607826532187
1981-02-01 00:00:00+00:00,11.8292684735,,,10.065851389270675,12.0512820548,,12.41134751773032,17.830607826532187
1981-03-01 00:00:00+00:00,11.3772456114,,,7.064220260200926,9.1358024655,,9.491525423728998,17.5463643385402
1981-04-01 00:00:00+00:00,10.7438014809,,,4.684685248743858,9.5823095841,,9.491525423728998,17.5463643385402
1981-05-01 00:00:00+00:00,10.8771928911,,,2.5686448355556557,10.8641975484,,9.491525423728998,17.5463643385402
1981-06-01 00:00:00+00:00,10.8922364186,,,0.9565216328814463,11.0294117612,,9.302325581395499,15.3324285185084
1981-07-01 00:00:00+00:00,10.8419838645,,,0.2579533156589875,11.2195121939,,9.302325581395499,15.3324285185084
1981-08-01 00:00:00+00:00,10.4238257084,,,-0.42735001121012584,11.8932038931,,9.302325581395499,15.3324285185084
1981-09-01 00:00:00+00:00,9.1216221581,,,-0.5977790938898941,11.5384615437,,8.064516129032185,15.755207473281851
1981-10-01 00:00:00+00:00,7.9241071644,,,-0.5947325965960037,10.9004739335,,8.064516129032185,15.755207473281851
1981-11-01 00:00:00+00:00,7.9241071644,,,-0.509337364068263,10.0938967038,,8.064516129032185,15.755207473281851
1981-12-01 00:00:00+00:00,7.4725273551,,,-0.17035758457687455,9.4907407259,,6.940063091482718,15.510718301083726
1982-01-01 00:00:00+00:00,7.228915463,,,0.0,8.2568807491,,6.940063091482718,15.510718301083726
1982-02-01 00:00:00+00:00,7.0883312449,,,0.3418808204413759,8.2379862635,,6.940063091482718,15.510718301083726
1982-03-01 00:00:00+00:00,6.4516135514,,,0.5141391291007658,8.3710407421,,7.739938080495312,14.563105696670299
1982-04-01 00:00:00+00:00,5.5437102532,,,0.946643606630726,8.0717488722,,7.739938080495312,14.563105696670299
1982-05-01 00:00:00+00:00,4.2194089296,,,1.2089814619364425,8.0178173646,,7.739938080495312,14.563105696670299
1982-06-01 00:00:00+00:00,3.2392898005,,,0.9474598005112078,7.9470198611,,8.510638297872152,14.588234843260661
1982-07-01 00:00:00+00:00,3.0176901642,,,0.42881604755280467,7.6754385868,,8.510638297872152,14.588234843260661
1982-08-01 00:00:00+00:00,3.4232358821,,,0.1716736518543316,6.9414316736,,8.510638297872152,14.588234843260661
1982-09-01 00:00:00+00:00,3.6119705549,,,0.34364227533119074,6.4655172389,,9.552238805970159,11.923510450040142
1982-10-01 00:00:00+00:00,4.033091666,,,0.25641081819900435,5.3418803471,,9.552238805970159,11.923510450040142
1982-11-01 00:00:00+00:00,3.6194410246,,,0.17064829689359406,5.9701492466,,9.552238805970159,11.923510450040142
1982-12-01 00:00:00+00:00,3.4764831101,,,0.34129659378634436,5.2854122676,,10.324483775811078,9.170306962858499
1983-01-01 00:00:00+00:00,3.6772222329,,,0.3410056336333067,5.2966101542,,10.324483775811078,9.170306962858499
1983-02-01 00:00:00+00:00,3.5641553038,,,0.1703575845760419,5.0739957746,,10.324483775811078,9.170306962858499
1983-03-01 00:00:00+00:00,2.2222221541,,,-0.08525140840852652,3.7578287969,,8.908045977011515,6.567796476900445
1983-04-01 00:00:00+00:00,2.2222221541,,,-0.08525140840852652,3.1120331943,,8.908045977011515,6.567796476900445
1983-05-01 00:00:00+00:00,2.2267205815,,,-0.17064910698075808,3.5051546432,,8.908045977011515,6.567796476900445
1983-06-01 00:00:00+00:00,2.1255059731,,,-0.853242294553469,3.0674846619,,9.243697478991542,3.5934287521503405
1983-07-01 00:00:00+00:00,2.3232323079,,,-0.5977790938898941,3.2586558061,,9.243697478991542,3.5934287521503405
1983-08-01 00:00:00+00:00,1.9057180063,,,-0.2570691577709727,3.6511156061,,9.243697478991542,3.5934287521503405
1983-09-01 00:00:00+00:00,1.3944229299,,,-0.34246541937182906,3.6437246837,,7.35694822888302,2.914573380139207
1983-10-01 00:00:00+00:00,1.3916496788,,,-1.4492755617356634,4.0567951242,,7.35694822888302,2.914573380139207
1983-11-01 00:00:00+00:00,1.3972062104,,,-1.362862294026812,3.0181086512,,7.35694822888302,2.914573380139207
1983-12-01 00:00:00+00:00,1.284584526,,,-1.2755105727356497,3.2128514073,,6.417112299465222,3.099999065181347
1984-01-01 00:00:00+00:00,0.6896544472,,,-1.274426070824053,3.420523143,,6.417112299465222,3.099999065181347
1984-02-01 00:00:00+00:00,0.5899697449,,,-1.1054419043272645,4.0241448808,,6.417112299465222,3.099999065181347
1984-03-01 00:00:00+00:00,1.9762844355,,,-0.767918146106672,4.8289738457,,6.33245382585752,3.5785285956933865
1984-04-01 00:00:00+00:00,2.3715415211,,,-0.6825939976598749,5.2313883375,,6.33245382585752,3.5785285956933865
1984-05-01 00:00:00+00:00,2.7722774374,,,-0.5128200134524863,4.980079667,,6.33245382585752,3.5785285956933865
1984-06-01 00:00:00+00:00,2.8741330484,,,0.17211687083158456,5.3571428671,,4.871794871795032,5.054509488586656
1984-07-01 00:00:00+00:00,2.3692004128,,,0.08591056883300308,4.7337278129,,4.871794871795032,5.054509488586656
1984-08-01 00:00:00+00:00,2.0669290136,,,0.0,3.9138943363,,4.871794871795032,5.054509488586656
1984-09-01 00:00:00+00:00,2.3575638634,,,0.0,4.4921875002,,5.329949238578768,8.20312441105171
1984-10-01 00:00:00+00:00,1.7647066852,,,0.6920416674270236,4.288499023,,5.329949238578768,8.20312441105171
1984-11-01 00:00:00+00:00,1.5748028107,,,0.6044907309686431,4.2968749978,,5.329949238578768,8.20312441105171
1984-12-01 00:00:00+00:00,1.3658542664,,,0.3445310595762585,3.8910505765,,5.276381909547823,12.415131237707588
1985-01-01 00:00:00+00:00,1.9569480469,,,0.25817530624738794,4.4747081712,,5.276381909547823,12.415131237707588
1985-02-01 00:00:00+00:00,1.6617798275,,,0.08598443855327709,4.0618955462,,5.276381909547823,12.415131237707588
1985-03-01 00:00:00+00:00,0.8720934061,,,0.7738607633339223,3.8387716041,,5.210918114144003,15.834933054320487
1985-04-01 00:00:00+00:00,0.5791508449,,,0.6013739818293562,3.6328871798,,5.210918114144003,15.834933054320487
1985-05-01 00:00:00+00:00,0.2890174547,,,0.25773170649818766,3.4155597786,,5.210918114144003,15.834933054320487
1985-06-01 00:00:00+00:00,0.5780349281,,,0.08591056883300308,2.6365348367,,6.845965770171003,18.01886814196174
1985-07-01 00:00:00+00:00,1.0607516247,,,-0.4291849445925644,2.8248587562,,6.845965770171003,18.01886814196174
1985-08-01 00:00:00+00:00,1.0607516247,,,-0.8591065039831647,2.8248587562,,6.845965770171003,18.01886814196174
1985-09-01 00:00:00+00:00,0.8637229824,,,-1.0309284573047917,2.0560747741,,7.228915662650381,14.350179936046548
1985-10-01 00:00:00+00:00,0.7707122321,,,-1.2886601638029682,1.8691588839,,7.228915662650381,14.350179936046548
1985-11-01 00:00:00+00:00,0.0968992757,,,-1.6309013225308644,2.2471910213,,7.228915662650381,14.350179936046548
1985-12-01 00:00:00+00:00,1.0587097722,,,-2.060086267122574,2.6217228611,,7.159904534606265,10.008628432083233
1986-01-01 00:00:00+00:00,1.3435696443,,,-2.3175967449045043,2.2346368814,,7.159904534606265,10.008628432083233
1986-02-01 00:00:00+00:00,1.8269228774,,,-2.4054983742842984,2.7881040884,,7.159904534606265,10.008628432083233
1986-03-01 00:00:00+00:00,1.3448603164,,,-3.327645029767068,2.033271709,,7.547169811320731,6.7108539773007125
1986-04-01 00:00:00+00:00,-0.1516754991,,,-3.6720748198708075,1.6605166083,,7.547169811320731,6.7108539773007125
1986-05-01 00:00:00+00:00,-1.6564682317,,,-3.770351715103115,0.9174311867,,7.547169811320731,6.7108539773007125
1986-06-01 00:00:00+00:00,-2.3380919259,,,-4.549356663882243,0.7339449631,,3.890160183066338,4.476418094127599
1986-07-01 00:00:00+00:00,-2.4127183322,,,-4.310344721749793,-0.1831501854,,3.890160183066338,4.476418094127599
1986-08-01 00:00:00+00:00,-2.4127183322,,,-4.159445448629418,0.1831501854,,3.890160183066338,4.476418094127599
1986-09-01 00:00:00+00:00,-3.3849206905,,,-4.687499562168574,0.3663003708,,4.49438202247201,3.3149175931525443
1986-10-01 00:00:00+00:00,-3.0226553826,,,-4.786770569541465,1.1009174274,,4.49438202247201,3.3149175931525443
1986-11-01 00:00:00+00:00,-1.6005864367,,,-5.4101226744304505,1.0989010951,,4.49438202247201,3.3149175931525443
1986-12-01 00:00:00+00:00,-2.5985989667,,,-5.78439901058937,1.2773722612,,6.236080178173586,5.019607936022208
1987-01-01 00:00:00+00:00,-3.053393052,,,-5.799648685033176,1.092896171,,6.236080178173586,5.019607936022208
1987-02-01 00:00:00+00:00,-3.3280294583,,,-5.721831241204378,0.1808318286,,6.236080178173586,5.019607936022208
1987-03-01 00:00:00+00:00,-2.1717670441,,,-5.825242873023939,0.9057970955,,6.359649122806865,6.211179248801013
1987-04-01 00:00:00+00:00,-0.4004004066,,,-5.585105980043259,0.725952822,,6.359649122806865,6.211179248801013
1987-05-01 00:00:00+00:00,1.2207527978,,,-4.986642299658239,0.9090909202,,6.359649122806865,6.211179248801013
1987-06-01 00:00:00+00:00,2.3493360563,,,-4.406474800180737,1.8214936127,,8.370044052863479,6.732976284540371
1987-07-01 00:00:00+00:00,2.4439918539,,,-4.324324384429379,3.4862385403,,8.370044052863479,6.732976284540371
1987-08-01 00:00:00+00:00,2.7494908404,,,-3.9783005797766946,3.2906764054,,8.370044052863479,6.732976284540371
1987-09-01 00:00:00+00:00,3.8974359012,,,-3.0054641383081115,3.6496350295,,7.741935483870854,7.33384344086494
1987-10-01 00:00:00+00:00,4.3121149809,,,-2.193784730047721,3.6297640758,,7.741935483870854,7.33384344086494
1987-11-01 00:00:00+00:00,3.7909836086,,,-1.0147600369083132,3.4420289936,,7.741935483870854,7.33384344086494
1987-12-01 00:00:00+00:00,3.8696537718,,,-0.09302404780461293,3.243243232,,6.918238993710868,6.123972469855388
1988-01-01 00:00:00+00:00,3.9674465976,,,0.1865669824219207,3.9639639615,,6.918238993710868,6.123972469855388
1988-02-01 00:00:00+00:00,3.8657171962,,,0.1867411811142583,4.3321299659,,6.918238993710868,6.123972469855388
1988-03-01 00:00:00+00:00,3.3299697425,,,0.2811618616343825,4.6678635616,,7.422680412371241,4.312866366481072
1988-04-01 00:00:00+00:00,3.1155778823,,,0.1877932430747853,4.6846846741,,7.422680412371241,4.312866366481072
1988-05-01 00:00:00+00:00,3.3165829106,,,0.0,5.0450450388,,7.422680412371241,4.312866366481072
1988-06-01 00:00:00+00:00,3.1936127877,,,-0.09407328565048667,4.6511627973,,7.723577235772394,3.1541224732021034
1988-07-01 00:00:00+00:00,3.2803180875,,,0.0,4.2553191341,,7.723577235772394,3.1541224732021034
1988-08-01 00:00:00+00:00,3.369672941,,,0.09416186681241445,4.4247787656,,7.723577235772394,3.1541224732021034
1988-09-01 00:00:00+00:00,3.5538005927,,,-0.18779413455281002,4.4014084549,,7.385229540918226,3.7010665387614106
1988-10-01 00:00:00+00:00,3.4448818891,,,-0.6542058562556075,4.2031523661,,7.385229540918226,3.7010665387614106
1988-11-01 00:00:00+00:00,3.7512339437,,,-0.7455724336892455,4.2031523661,,7.385229540918226,3.7010665387614106
1988-12-01 00:00:00+00:00,3.5294117653,,,-0.837988011948898,3.8394415502,,6.862745098039125,4.011260312322817
1989-01-01 00:00:00+00:00,3.8160469718,,,-1.0242084541670193,3.8128249544,,6.862745098039125,4.011260312322817
1989-02-01 00:00:00+00:00,4.2115572899,,,-0.9319664269427541,3.6332179886,,6.862745098039125,4.011260312322817
1989-03-01 00:00:00+00:00,4.980468737,,,-0.6542058562556075,3.4305317422,,6.333973128598824,4.905395392309542
1989-04-01 00:00:00+00:00,5.1656920167,,,-0.18744124108928117,3.7865748851,,6.333973128598824,4.905395392309542
1989-05-01 00:00:00+00:00,5.5447470785,,,0.0,3.7735849035,,6.333973128598824,4.905395392309542
1989-06-01 00:00:00+00:00,5.8027079312,,,2.542373085914318,3.2478632393,,6.981132075471752,5.559415480479601
1989-07-01 00:00:00+00:00,5.9672762316,,,2.9190205531630875,2.7210884369,,6.981132075471752,5.559415480479601
1989-08-01 00:00:00+00:00,5.5608820691,,,2.9162754277743064,2.5423728807,,6.981132075471752,5.559415480479601
1989-09-01 00:00:00+00:00,4.7664442184,,,3.104421999074347,1.8549746959,,6.87732342007441,8.030199405955173
1989-10-01 00:00:00+00:00,4.2816365509,,,3.198495284724845,1.3445378157,,6.87732342007441,8.030199405955173
1989-11-01 00:00:00+00:00,4.5670789735,,,3.098591185171218,1.1764705868,,6.87732342007441,8.030199405955173
1989-12-01 00:00:00+00:00,4.924242431,,,2.9107979420955,1.0084033578,,6.788990825688135,7.848444052727244
1990-01-01 00:00:00+00:00,4.4297832224,,,3.010348713424782,0.0,,6.788990825688135,7.848444052727244
1990-02-01 00:00:00+00:00,4.3233082688,,,3.010348713424782,-0.1669449102,,6.788990825688135,7.848444052727244
1990-03-01 00:00:00+00:00,4.8372093093,,,3.4807151416753612,-0.8291874064,,6.678700361010881,7.348029102162346
1990-04-01 00:00:00+00:00,3.9851714486,,,3.192487806708133,0.0,,6.678700361010881,7.348029102162346
1990-05-01 00:00:00+00:00,3.5023041513,,,3.0927831473974488,-0.4958677592,,6.678700361010881,7.348029102162346
1990-06-01 00:00:00+00:00,2.9250456986,,,1.0101008956185265,-0.4966887323,,5.467372134038806,7.109941424021726
