time,lp_chg_xs
2020-11-30 00:00:00+00:00,-0.00370854530114606
2020-12-31 00:00:00+00:00,-0.004739644567532397
2021-01-31 00:00:00+00:00,0.002793177833240179
2021-02-28 00:00:00+00:00,0.0009469424426591377
2021-03-31 00:00:00+00:00,-0.004295383447001311
2021-04-30 00:00:00+00:00,-0.007886909801220088
2021-05-31 00:00:00+00:00,-0.002003741980660556
2021-06-30 00:00:00+00:00,-0.0059969287971843865
2021-07-31 00:00:00+00:00,0.00115488354954274
2021-08-31 00:00:00+00:00,0.0020677545450640267
2021-09-30 00:00:00+00:00,-0.005882333362001502
2021-10-31 00:00:00+00:00,-0.00022572190713665563
2021-11-30 00:00:00+00:00,-0.0008905964105926367
2021-12-31 00:00:00+00:00,0.001444383427926521
2022-01-31 00:00:00+00:00,0.0029811244823179095
2022-02-28 00:00:00+00:00,0.0018749924387511108
2022-03-31 00:00:00+00:00,0.01915965743006387
2022-04-30 00:00:00+00:00,-0.0034671177694772792
2022-05-31 00:00:00+00:00,-0.004682334106875907
2022-06-30 00:00:00+00:00,0.00920573898743493
2022-07-31 00:00:00+00:00,-0.01059525189428423
2022-08-31 00:00:00+00:00,-0.004537673295144429
2022-09-30 00:00:00+00:00,-0.014570823777979358
2022-10-31 00:00:00+00:00,-0.008993677615541928
2022-11-30 00:00:00+00:00,-3.391886409442879e-05
2022-12-31 00:00:00+00:00,-0.003908297073226041
2023-01-31 00:00:00+00:00,0.0024834701308533713
2023-02-28 00:00:00+00:00,-0.006769417736460337
2023-03-31 00:00:00+00:00,0.013772133234995154
2023-04-30 00:00:00+00:00,0.015169226637837152
2023-05-31 00:00:00+00:00,-0.0018023929798772764
2023-06-30 00:00:00+00:00,-0.013542546983054238
2023-07-31 00:00:00+00:00,-0.0009221049597761821
2023-08-31 00:00:00+00:00,-0.0013618019661756353
2023-09-30 00:00:00+00:00,-0.005056851600467982
2023-10-31 00:00:00+00:00,0.0022227146973252676
2023-11-30 00:00:00+00:00,-0.0022447173256425756
2023-12-31 00:00:00+00:00,-0.012823931909673014
2024-01-31 00:00:00+00:00,0.007733902954125904
2024-02-29 00:00:00+00:00,0.005538623032134149
2024-03-31 00:00:00+00:00,0.00963832732796055
2024-04-30 00:00:00+00:00,0.003467638061630751
2024-05-31 00:00:00+00:00,-0.005606067782479629
2024-06-30 00:00:00+00:00,-0.0040450275755877785
2024-07-31 00:00:00+00:00,0.006002803452880956
2024-08-31 00:00:00+00:00,-0.00979992717669853
2024-09-30 00:00:00+00:00,0.0014870137306142173
2024-10-31 00:00:00+00:00,0.007137964350388604
2024-11-30 00:00:00+00:00,-0.00418241347031556
2024-12-31 00:00:00+00:00,0.010374198552315583
2025-01-31 00:00:00+00:00,-0.0007914841139368134
2025-02-28 00:00:00+00:00,0.0013319770926079055
2025-03-31 00:00:00+00:00,0.00996608914360908
2025-04-30 00:00:00+00:00,-0.00901018445819568
2025-05-31 00:00:00+00:00,0.0016466500103300419
2025-06-30 00:00:00+00:00,-0.0005926231973888418
2025-07-31 00:00:00+00:00,-0.0023206096173656876
2025-08-31 00:00:00+00:00,0.006959132347267971
2025-09-30 00:00:00+00:00,0.002829651491269569
2025-10-31 00:00:00+00:00,-0.004890281891753889
2025-11-30 00:00:00+00:00,0.003702596673454739
2025-12-31 00:00:00+00:00,0.0007595561866462486
2026-01-31 00:00:00+00:00,-0.009734482100601238
2026-02-28 00:00:00+00:00,-0.002337167604182233
2026-03-31 00:00:00+00:00,0.007873601604623692
2026-04-30 00:00:00+00:00,-0.0015551601635820367
2026-05-31 00:00:00+00:00,-0.007488281454260504
2026-06-30 00:00:00+00:00,0.01280939510800505
2026-07-31 00:00:00+00:00,-0.003184291610876522
2026-08-31 00:00:00+00:00,0.002495817546362522
2026-09-30 00:00:00+00:00,0.0067184907722521725
