time,rv_63d
2013-03-22 00:00:00+00:00,0.0035017931457541895
2013-03-25 00:00:00+00:00,0.0035706783501171656
2013-03-26 00:00:00+00:00,0.0036144849939831717
2013-03-27 00:00:00+00:00,0.003629401413979326
2013-03-28 00:00:00+00:00,0.0036561424692243003
2013-03-29 00:00:00+00:00,0.003645457092093758
2013-03-31 23:00:00+00:00,0.0036369414469612513
2013-04-01 23:00:00+00:00,0.00359246016206577
2013-04-02 23:00:00+00:00,0.003518946638045587
2013-04-03 23:00:00+00:00,0.003490987136577382
2013-04-04 23:00:00+00:00,0.0034921456192560318
2013-04-07 23:00:00+00:00,0.0035439249509927307
2013-04-08 23:00:00+00:00,0.0035772658880291186
2013-04-09 23:00:00+00:00,0.003490146609696611
2013-04-10 23:00:00+00:00,0.0034706648527447034
2013-04-11 23:00:00+00:00,0.0034722370067975525
2013-04-14 23:00:00+00:00,0.003480902413546764
2013-04-15 23:00:00+00:00,0.0035790031080363766
2013-04-16 23:00:00+00:00,0.003630573604199198
2013-04-17 23:00:00+00:00,0.003693167809250212
2013-04-18 23:00:00+00:00,0.003707411789778435
2013-04-21 23:00:00+00:00,0.0036849479284832326
2013-04-22 23:00:00+00:00,0.003675117329503652
2013-04-23 23:00:00+00:00,0.0036688632377552114
2013-04-24 23:00:00+00:00,0.0036614226135348272
2013-04-25 23:00:00+00:00,0.003691210709247635
2013-04-28 23:00:00+00:00,0.003664936662475208
2013-04-29 23:00:00+00:00,0.0036561768784682883
2013-04-30 23:00:00+00:00,0.0036697434332753124
2013-05-01 23:00:00+00:00,0.0036660190640914483
2013-05-02 23:00:00+00:00,0.0036836931053978723
2013-05-05 23:00:00+00:00,0.0036743636061133825
2013-05-06 23:00:00+00:00,0.0036681572057450044
2013-05-07 23:00:00+00:00,0.003637075370103993
2013-05-08 23:00:00+00:00,0.0036378818689149044
2013-05-09 23:00:00+00:00,0.003717432738204464
2013-05-12 23:00:00+00:00,0.0037834057260493614
2013-05-13 23:00:00+00:00,0.003762468273075659
2013-05-14 23:00:00+00:00,0.003802195705635067
2013-05-15 23:00:00+00:00,0.0037850008672114174
2013-05-16 23:00:00+00:00,0.0038329127909912915
2013-05-19 23:00:00+00:00,0.0039023165159292462
2013-05-20 23:00:00+00:00,0.0038333644781639916
2013-05-21 23:00:00+00:00,0.003828836600655497
2013-05-22 23:00:00+00:00,0.0039601770430168345
2013-05-23 23:00:00+00:00,0.00398568298271353
2013-05-26 23:00:00+00:00,0.003992130299946904
2013-05-27 23:00:00+00:00,0.003972275839784555
2013-05-28 23:00:00+00:00,0.004013358040393687
2013-05-29 23:00:00+00:00,0.00408097405974392
2013-05-30 23:00:00+00:00,0.004123758638701617
2013-06-02 23:00:00+00:00,0.004171618556595156
2013-06-03 23:00:00+00:00,0.004227853278055578
2013-06-04 23:00:00+00:00,0.004234876245055307
2013-06-05 23:00:00+00:00,0.004217861108334959
2013-06-06 23:00:00+00:00,0.0043077786152903915
2013-06-09 23:00:00+00:00,0.004436013120261566
2013-06-10 23:00:00+00:00,0.00439589724945669
2013-06-11 23:00:00+00:00,0.00432440920062981
2013-06-12 23:00:00+00:00,0.00438941422903704
2013-06-13 23:00:00+00:00,0.004471263087038609
2013-06-16 23:00:00+00:00,0.004466614566624878
2013-06-17 23:00:00+00:00,0.004465343154555568
2013-06-18 23:00:00+00:00,0.0044492399327297726
2013-06-19 23:00:00+00:00,0.00455850064911903
2013-06-20 23:00:00+00:00,0.004582230390844673
2013-06-23 23:00:00+00:00,0.004665777307082008
2013-06-24 23:00:00+00:00,0.004654351215420514
2013-06-25 23:00:00+00:00,0.004659377407808821
2013-06-26 23:00:00+00:00,0.004721572416086934
2013-06-27 23:00:00+00:00,0.004723110628113014
2013-06-30 23:00:00+00:00,0.004757571934918112
2013-07-01 23:00:00+00:00,0.004813809594382267
2013-07-02 23:00:00+00:00,0.004868885403260833
2013-07-03 23:00:00+00:00,0.004857677920336027
2013-07-04 23:00:00+00:00,0.0049214844904889215
2013-07-07 23:00:00+00:00,0.00499787808349507
2013-07-08 23:00:00+00:00,0.0050403335522544975
2013-07-09 23:00:00+00:00,0.005062209082976283
2013-07-10 23:00:00+00:00,0.0053407294692731705
2013-07-11 23:00:00+00:00,0.0053073685257530095
2013-07-14 23:00:00+00:00,0.005286563049160531
2013-07-15 23:00:00+00:00,0.005183420045211149
2013-07-16 23:00:00+00:00,0.0052946966339496295
2013-07-17 23:00:00+00:00,0.005309603164654522
2013-07-18 23:00:00+00:00,0.005318309155555719
2013-07-21 23:00:00+00:00,0.005319984247281604
2013-07-22 23:00:00+00:00,0.005332069763376763
2013-07-23 23:00:00+00:00,0.005310381641689733
2013-07-24 23:00:00+00:00,0.005363365619938601
2013-07-25 23:00:00+00:00,0.005419748998992506
2013-07-28 23:00:00+00:00,0.005376622890625328
2013-07-29 23:00:00+00:00,0.005381054247090985
2013-07-30 23:00:00+00:00,0.005387150264167828
2013-07-31 23:00:00+00:00,0.005417977989891236
2013-08-01 23:00:00+00:00,0.005458362436430156
2013-08-04 23:00:00+00:00,0.005531668196637282
2013-08-05 23:00:00+00:00,0.005530848626770775
2013-08-06 23:00:00+00:00,0.005456004148207653
2013-08-07 23:00:00+00:00,0.005399802476598338
2013-08-08 23:00:00+00:00,0.005457890356861301
2013-08-11 23:00:00+00:00,0.005420874768952782
2013-08-12 23:00:00+00:00,0.0054636104282248365
2013-08-13 23:00:00+00:00,0.005438839950532747
2013-08-14 23:00:00+00:00,0.005391147839332845
2013-08-15 23:00:00+00:00,0.005391585806669561
2013-08-18 23:00:00+00:00,0.005406771591349716
2013-08-19 23:00:00+00:00,0.005286295388801746
2013-08-20 23:00:00+00:00,0.0052944136496773766
2013-08-21 23:00:00+00:00,0.005378116527302246
2013-08-22 23:00:00+00:00,0.0053904148911976014
2013-08-25 23:00:00+00:00,0.005315060292773574
2013-08-26 23:00:00+00:00,0.005208291171355131
2013-08-27 23:00:00+00:00,0.005196895187501762
2013-08-28 23:00:00+00:00,0.005161622794372779
2013-08-29 23:00:00+00:00,0.0050933845956741145
2013-09-01 23:00:00+00:00,0.005034297796456388
2013-09-02 23:00:00+00:00,0.00499072224856479
2013-09-03 23:00:00+00:00,0.0048789240737266565
2013-09-04 23:00:00+00:00,0.0048228985396098845
2013-09-05 23:00:00+00:00,0.004863263362736427
2013-09-08 23:00:00+00:00,0.004945385635985569
2013-09-09 23:00:00+00:00,0.0049128268589777105
2013-09-10 23:00:00+00:00,0.004841270540132353
2013-09-11 23:00:00+00:00,0.004889586065793672
2013-09-12 23:00:00+00:00,0.004889087547499463
2013-09-15 23:00:00+00:00,0.004931339864221042
2013-09-16 23:00:00+00:00,0.0047684232302217565
2013-09-17 23:00:00+00:00,0.0047013612374516185
2013-09-18 23:00:00+00:00,0.004806262262547545
2013-09-19 23:00:00+00:00,0.004816602865823096
2013-09-22 23:00:00+00:00,0.004803029954944203
2013-09-23 23:00:00+00:00,0.0047525531477236194
2013-09-24 23:00:00+00:00,0.004791386159711052
2013-09-25 23:00:00+00:00,0.004744283644864086
2013-09-26 23:00:00+00:00,0.004689667946100248
2013-09-29 23:00:00+00:00,0.00463712748830805
2013-09-30 23:00:00+00:00,0.004591743412051868
2013-10-01 23:00:00+00:00,0.004507808748152764
2013-10-02 23:00:00+00:00,0.004426027412685848
2013-10-03 23:00:00+00:00,0.004386887617131547
