time,low_bci_xs
2018-08-31 00:00:00+00:00,-0.015049486253564281
2018-09-30 00:00:00+00:00,0.007749869956726885
2018-10-31 00:00:00+00:00,-0.0007024553156852464
2018-11-30 00:00:00+00:00,-0.001319118092937166
2018-12-31 00:00:00+00:00,-0.009584479032020532
2019-01-31 00:00:00+00:00,0.021905656269954
2019-02-28 00:00:00+00:00,0.011265548916005397
2019-03-31 00:00:00+00:00,-0.01135744176602449
2019-04-30 00:00:00+00:00,0.011689467924476116
2019-05-31 00:00:00+00:00,0.012534685079373276
2019-06-30 00:00:00+00:00,0.00705726837176579
2019-07-31 00:00:00+00:00,-0.007683564970723311
2019-08-31 00:00:00+00:00,0.0014163142478476054
2019-09-30 00:00:00+00:00,0.011752328928249733
2019-10-31 00:00:00+00:00,0.021068130298788068
2019-11-30 00:00:00+00:00,0.005494357202186384
2019-12-31 00:00:00+00:00,-0.0007938775637469364
2020-01-31 00:00:00+00:00,0.006948561025207134
2020-02-29 00:00:00+00:00,-0.006239603684084494
2020-03-31 00:00:00+00:00,-0.021287736178868477
2020-04-30 00:00:00+00:00,0.009634401240868007
2020-05-31 00:00:00+00:00,-0.017045127323784937
2020-06-30 00:00:00+00:00,-0.00351028951526533
2020-07-31 00:00:00+00:00,0.007801842625576372
2020-08-31 00:00:00+00:00,0.007071808024197157
2020-09-30 00:00:00+00:00,-0.007606531933807226
2020-10-31 00:00:00+00:00,-0.002473149561570298
2020-11-30 00:00:00+00:00,0.00043149156626021146
2020-12-31 00:00:00+00:00,0.004989570636890983
2021-01-31 00:00:00+00:00,-0.00782643617565082
2021-02-28 00:00:00+00:00,0.008877230473708364
2021-03-31 00:00:00+00:00,-0.01189043389302824
2021-04-30 00:00:00+00:00,-0.011329648301234285
2021-05-31 00:00:00+00:00,0.005385833706942789
2021-06-30 00:00:00+00:00,-0.005945936178951339
2021-07-31 00:00:00+00:00,0.00543911426324839
2021-08-31 00:00:00+00:00,0.002132853393337353
2021-09-30 00:00:00+00:00,0.0008899929759684788
2021-10-31 00:00:00+00:00,-0.0009124504438016157
2021-11-30 00:00:00+00:00,0.011482310172196586
2021-12-31 00:00:00+00:00,-0.005420843003341669
2022-01-31 00:00:00+00:00,-0.0041240092397144545
2022-02-28 00:00:00+00:00,0.002412824103060096
2022-03-31 00:00:00+00:00,0.0037035180642395193
2022-04-30 00:00:00+00:00,0.0002547018148415514
2022-05-31 00:00:00+00:00,0.00490009310620243
2022-06-30 00:00:00+00:00,0.005766129255589725
2022-07-31 00:00:00+00:00,-0.013183706907084036
2022-08-31 00:00:00+00:00,0.015631735756707288
2022-09-30 00:00:00+00:00,-0.021434405349415098
2022-10-31 00:00:00+00:00,0.03066905803552733
2022-11-30 00:00:00+00:00,-0.005689764556587984
2022-12-31 00:00:00+00:00,-0.011810487557620708
2023-01-31 00:00:00+00:00,0.01391333212067436
2023-02-28 00:00:00+00:00,-0.006067990068338913
2023-03-31 00:00:00+00:00,0.0017537606904787229
2023-04-30 00:00:00+00:00,-0.0005909054288881777
2023-05-31 00:00:00+00:00,0.010175706711383903
2023-06-30 00:00:00+00:00,-0.0013231544537728457
2023-07-31 00:00:00+00:00,0.0026903954691808174
2023-08-31 00:00:00+00:00,0.0006770441117125436
2023-09-30 00:00:00+00:00,-0.0067009584996143845
2023-10-31 00:00:00+00:00,0.007618760458484752
2023-11-30 00:00:00+00:00,-0.005482074575358764
2023-12-31 00:00:00+00:00,0.015803572397446786
2024-01-31 00:00:00+00:00,-0.009452934715712402
2024-02-29 00:00:00+00:00,-0.010895737126662586
2024-03-31 00:00:00+00:00,-0.012259856920236234
2024-04-30 00:00:00+00:00,-0.003973078992824064
2024-05-31 00:00:00+00:00,-0.0027079562558534054
2024-06-30 00:00:00+00:00,-0.001396615304042781
2024-07-31 00:00:00+00:00,-0.003927338578182504
2024-08-31 00:00:00+00:00,0.0015620976951975507
2024-09-30 00:00:00+00:00,0.001712789142432225
2024-10-31 00:00:00+00:00,-0.0030615336062416176
2024-11-30 00:00:00+00:00,-0.0008351373106133542
2024-12-31 00:00:00+00:00,0.006030491574786856
2025-01-31 00:00:00+00:00,-0.001428654286345532
2025-02-28 00:00:00+00:00,-0.007576358051750054
2025-03-31 00:00:00+00:00,0.0024574385905038465
2025-04-30 00:00:00+00:00,-0.017489194306965827
2025-05-31 00:00:00+00:00,-0.004157837449695112
2025-06-30 00:00:00+00:00,-0.008595015670417205
2025-07-31 00:00:00+00:00,-0.005984195696866257
2025-08-31 00:00:00+00:00,0.00023885721466432308
2025-09-30 00:00:00+00:00,-0.005656915628596715
2025-10-31 00:00:00+00:00,-0.003450367187120329
2025-11-30 00:00:00+00:00,-0.002174003296414373
2025-12-31 00:00:00+00:00,-0.0007922956451916763
2026-01-31 00:00:00+00:00,0.007735055438293781
2026-02-28 00:00:00+00:00,-0.006182711361297444
2026-03-31 00:00:00+00:00,-0.01365039380400912
2026-04-30 00:00:00+00:00,-0.0033840859008998914
2026-05-31 00:00:00+00:00,-0.0035537154620338685
2026-06-30 00:00:00+00:00,-0.003719094642868792
2026-07-31 00:00:00+00:00,-0.006251531998814452
2026-08-31 00:00:00+00:00,-0.004997519405798845
2026-09-30 00:00:00+00:00,0.0007821842733539697
