date,EUR,GBP,JPY,AUD,CAD,CHF,NZD
2019-12-31 23:59:59.999999+00:00,-14.40001,-27.112509,29.584991,-29.994007,-27.179996,-0.95000154,-36.730011
2020-01-31 23:59:59.999999+00:00,-15.849998,-24.562504,33.634995,-26.816,-24.220003,1.8600082,-34.260006
2020-02-29 23:59:59.999999+00:00,-13.407495,-16.799999,47.460003,-27.660999,-13.440003,14.929995,-23.820004
2020-03-31 23:59:59.999999+00:00,-9.3875017,-18.004999,66.135002,-20.965996,-2.1699998,26.010004,-20.809996
2020-04-30 23:59:59.999999+00:00,-8.1100025,-13.46,55.675011,-21.830999,-16.279997,17.650005,-28.190002
2020-05-31 23:59:59.999999+00:00,-1.0249965,-13.059999,57.700001,-18.812002,-20.239998,23.710003,-21.580002
2020-06-30 23:59:59.999999+00:00,-4.9600005,-13.069998,51.005001,-16.448996,-21.43,19.609999,-13.519999
2020-07-31 23:59:59.999999+00:00,-5.5399971,-10.140001,46.459999,-4.2970004,-19.559999,14.650007,-4.289999
2020-08-31 23:59:59.999999+00:00,-2.9450014,-9.3000031,47.93,2.511997,-17.730003,8.4200001,-14.330002
2020-09-30 23:59:59.999999+00:00,-3.0175025,-4.8700004,48.960003,0.92800087,-15.369997,14.445,-17.719999
2020-10-31 23:59:59.999999+00:00,-13.245004,-7.6300001,40.114998,-1.568,-13.409999,12.880005,-10.56
2020-11-30 23:59:59.999999+00:00,-9.3299961,-2.7449985,38.860001,-5.6139979,-14.190001,9.420002,-21.014997
2020-12-31 23:59:59.999999+00:00,-6.7750001,-3.5699983,39.535,-3.9014981,-12.009999,7.8900027,-9.8299999
2021-01-31 23:59:59.999999+00:00,-7.9550009,-0.025003415,38.114998,-4.9190021,-15.920001,15.119994,-12.530005
2021-02-28 23:59:59.999999+00:00,-0.589993,2.5450017,40.790005,-17.513996,-14.909996,8.8900013,-21.650002
2021-03-31 23:59:59.999999+00:00,-5.7449985,-4.7900019,39.614998,-19.473003,-20.170004,9.8099976,-29.190008
2021-04-30 23:59:59.999999+00:00,-9.055006,-8.5900002,35.34,-18.615,-19.310001,10.080005,-31.159996
2021-05-31 23:59:59.999999+00:00,-12.464997,-13.08,31.795,-18.248999,-19.449993,10.720004,-27.589998
2021-06-30 23:59:59.999999+00:00,-14.232496,-12.382501,30.670004,-22.339998,-18.68,7.0100021,-29.660009
2021-07-31 23:59:59.999999+00:00,-22.52,-14.750002,31.455002,-22.011999,-15.900001,3.9399989,-35.910007
2021-08-31 23:59:59.999999+00:00,-18.809996,-14.032501,30.770004,-22.575497,-17.199999,6.7200055,-31.539997
2021-09-30 23:59:59.999999+00:00,-19.989998,-18.657505,25.42,-31.173006,-22.220003,-0.30000266,-38.810009
2021-10-31 23:59:59.999999+00:00,-21.160002,-25.280006,35.579998,-41.504997,-28.669994,-2.519995,-49.160011
2021-11-30 23:59:59.999999+00:00,-28.43001,-34.550003,35.98999,-45.360016,-16.330008,3.2499912,-46.635014
2021-12-31 23:59:59.999999+00:00,-27.489996,-26.354994,31.120003,-43.368992,-32.679993,14.12001,-49.710003
2022-01-31 23:59:59.999999+00:00,-33.189995,-25.614998,29.690014,-43.364994,-32.750004,0.27001321,-52.550007
2022-02-28 23:59:59.999999+00:00,-41.334991,-41.619991,34.537518,-51.699986,-31.259993,-4.399992,-56.460007
2022-03-31 23:59:59.999999+00:00,-37.295002,-49.775005,25.827991,-55.344997,-31.199982,-16.040003,-57.540009
2022-04-30 23:59:59.999999+00:00,-33.484982,-38.199986,33.805012,-68.479988,-27.019989,-19.259983,-60.679985
2022-05-31 23:59:59.999999+00:00,-46.884995,-58.549992,34.15501,-58.064999,-31.360018,-33.949997,-66.05999
2022-06-30 23:59:59.999999+00:00,-50.524994,-58.515007,54.805004,-74.365005,-31.355009,-39.604992,-69.287025
2022-07-31 23:59:59.999999+00:00,-58.920006,-60.345009,40.549988,-66.210007,-31.325014,-46.65501,-62.263008
2022-08-31 23:59:59.999999+00:00,-62.905006,-67.50499,46.389996,-70.25499,-31.700008,-44.20002,-55.499981
2022-09-30 23:59:59.999999+00:00,-66.434959,-58.904968,43.83902,-66.809959,-31.114967,-39.684975,-68.509949
2022-10-31 23:59:59.999999+00:00,-61.840004,-76.800011,42.83498,-86.265015,-24.040012,-47.100018,-58.720013
2022-11-30 23:59:59.999999+00:00,-58.125011,-69.095024,22.814978,-81.56501,-32.720009,-23.400021,-51.510017
2022-12-31 23:59:59.999999+00:00,-50.26601,-56.455994,7.4399796,-73.921005,-31.576025,-23.066017,-56.835999
2023-01-31 23:59:59.999999+00:00,-43.175014,-43.765003,16.554998,-76.855019,-28.045006,-19.355011,-42.915005
2023-02-28 23:59:59.999999+00:00,-45.614967,-40.463001,28.516035,-67.135002,-26.739985,-21.389986,-43.55999
2023-03-31 23:59:59.999999+00:00,-48.505009,-46.133007,30.684973,-80.150009,-30.860023,-46.730003,-43.140045
2023-04-30 23:59:59.999999+00:00,-48.424995,-40.069988,40.979988,-61.250011,-31.820007,-55.019997,-47.650017
2023-05-31 23:59:59.999999+00:00,-46.145004,-34.450031,35.946014,-54.259998,-35.065014,-54.68502,-41.745014
2023-06-30 23:59:59.999999+00:00,-47.909981,-39.164978,37.109993,-63.809982,-35.224998,-53.794991,-37.687511
2023-07-31 23:59:59.999999+00:00,-44.40501,-36.610016,28.655973,-49.629993,-34.14502,-51.635025,-24.780008
2023-08-31 23:59:59.999999+00:00,-46.520012,-38.398026,28.944975,-50.285038,-35.679996,-46.930004,-11.710029
2023-09-30 23:59:59.999999+00:00,-45.384972,-35.209961,26.71501,-48.014965,-30.524958,-39.504963,-16.554983
2023-10-31 23:59:59.999999+00:00,-47.199963,-29.094969,20.535015,-61.669991,-29.254959,-24.179966,-23.41497
2023-11-30 23:59:59.999999+00:00,-51.519978,-29.225008,16.189999,-57.329979,-28.77998,-23.759998,-19.949993
2023-12-31 23:59:59.999999+00:00,-50.280022,-27.871021,11.214988,-49.440018,-28.960005,-31.410013,-18.389999
2024-01-31 23:59:59.999999+00:00,-37.794998,-16.960005,14.204002,-49.585007,-28.000002,-22.919996,-13.639993
2024-02-29 23:59:59.999999+00:00,-33.685024,-18.676023,19.489967,-48.250023,-28.295021,-21.99502,-15.585001
2024-03-31 23:59:59.999999+00:00,-31.944979,-19.469978,16.025043,-47.184975,-28.849989,-28.189976,-10.719979
2024-04-30 23:59:59.999999+00:00,-32.585995,-16.845982,19.758986,-44.996006,-25.745995,-25.426001,-14.576023
2024-05-31 23:59:59.999999+00:00,-31.05497,-18.154978,20.435038,-38.539959,-20.444981,-25.08499,-8.3150015
2024-06-30 23:59:59.999999+00:00,-40.220009,-15.245003,22.775015,-45.907009,-18.885017,-20.945009,-10.700013
2024-07-31 23:59:59.999999+00:00,-38.634991,-23.43001,13.325004,-35.53001,-17.630013,-28.565002,-4.9299936
2024-08-31 23:59:59.999999+00:00,-41.904984,-24.849989,7.2705126,-46.474995,-23.485003,-24.554993,-12.949995
2024-09-30 23:59:59.999999+00:00,-34.214977,-13.839972,8.6340265,-32.605984,-17.799994,-18.484985,-1.2899773
2024-10-31 23:59:59.999999+00:00,-29.28998,-21.089975,10.550014,-39.984985,-15.059996,-19.389986,-6.5999913
2024-11-30 23:59:59.999999+00:00,-28.744972,-14.163972,9.8050289,-33.894981,-10.009974,-16.849972,-3.3599672
2024-12-31 23:59:59.999999+00:00,-31.133999,-16.629028,5.1559987,-26.274,-5.6390181,-20.839012,12.860991
2025-01-31 23:59:59.999999+00:00,-23.694998,-11.024981,13.74501,-27.100002,-4.9599905,-15.060001,6.7900062
2025-02-28 23:59:59.999999+00:00,-25.288977,-13.208975,13.991011,-25.173981,-8.8689718,-16.263969,0.79101563
2025-03-31 23:59:59.999999+00:00,-20.669983,-11.255008,19.520096,-21.785997,-7.6050048,-11.235,0.56501877
2025-04-30 23:59:59.999999+00:00,-32.595001,-16.222002,15.434989,-32.075001,-9.4549971,-21.854994,1.460005
2025-05-31 23:59:59.999999+00:00,-25.215004,-13.324999,18.344995,-32.450005,-10.079997,-20.010012,-1.995007
2025-06-30 23:59:59.999999+00:00,-26.080013,-17.180023,12.009974,-38.013027,-8.5800276,-21.270027,-2.2100167
2025-07-31 23:59:59.999999+00:00,-28.145006,-14.279994,12.460004,-34.010006,-5.7601018,-21.175005,0.050010614
