time,soft_low_gpr
2017-08-31 00:00:00+00:00,0.0006253322596088129
2017-09-30 00:00:00+00:00,0.00024288809191563843
2017-10-31 00:00:00+00:00,-0.0012073713343977444
2017-11-30 00:00:00+00:00,-0.001082699653140673
2017-12-31 00:00:00+00:00,0.00040925250847956285
2018-01-31 00:00:00+00:00,0.0012196432874345131
2018-02-28 00:00:00+00:00,0.004557405503789136
2018-03-31 00:00:00+00:00,-0.0011269125633919241
2018-04-30 00:00:00+00:00,-0.000958362859678541
2018-05-31 00:00:00+00:00,0.002575020364891989
2018-06-30 00:00:00+00:00,0.00046415532437249496
2018-07-31 00:00:00+00:00,0.00012896320005495454
2018-08-31 00:00:00+00:00,-0.0006694809945505531
2018-09-30 00:00:00+00:00,-0.00035622300451165767
2018-10-31 00:00:00+00:00,0.0007904233676288008
2018-11-30 00:00:00+00:00,0.0006454976572940474
2018-12-31 00:00:00+00:00,6.0272448401788026e-05
2019-01-31 00:00:00+00:00,-0.0015695488195095475
2019-02-28 00:00:00+00:00,-0.0009769275224672525
2019-03-31 00:00:00+00:00,-0.00010977767554654072
2019-04-30 00:00:00+00:00,-0.0005452036871762544
2019-05-31 00:00:00+00:00,-0.004330376975209771
2019-06-30 00:00:00+00:00,-0.00028610984526289407
2019-07-31 00:00:00+00:00,-0.004101378325658378
2019-08-31 00:00:00+00:00,0.005170164582765757
2019-09-30 00:00:00+00:00,0.0017786285599667995
2019-10-31 00:00:00+00:00,-0.001122390119046579
2019-11-30 00:00:00+00:00,8.938202794150918e-05
2019-12-31 00:00:00+00:00,-0.0003757500009615722
2020-01-31 00:00:00+00:00,-0.0014702948715240582
2020-02-29 00:00:00+00:00,-0.0003527030324255165
2020-03-31 00:00:00+00:00,0.0016140316485524497
2020-04-30 00:00:00+00:00,0.002368454456060487
2020-05-31 00:00:00+00:00,0.006467392959499385
2020-06-30 00:00:00+00:00,0.002547233452202091
2020-07-31 00:00:00+00:00,-0.0006444572024310036
2020-08-31 00:00:00+00:00,-0.0011504805129132212
2020-09-30 00:00:00+00:00,-0.0040324657274734
2020-10-31 00:00:00+00:00,-0.003819405784563523
2020-11-30 00:00:00+00:00,0.008419460193798578
2020-12-31 00:00:00+00:00,0.0011358984454863386
2021-01-31 00:00:00+00:00,0.0057753283080976825
2021-02-28 00:00:00+00:00,0.008864520214479255
2021-03-31 00:00:00+00:00,0.002837572744776473
2021-04-30 00:00:00+00:00,-0.00032829832024705574
2021-05-31 00:00:00+00:00,0.0029866477857616314
2021-06-30 00:00:00+00:00,0.003040269201349366
2021-07-31 00:00:00+00:00,-0.00034092690322706787
2021-08-31 00:00:00+00:00,-0.0024729733392259146
2021-09-30 00:00:00+00:00,0.0003795372246089279
2021-10-31 00:00:00+00:00,-0.0016269746278384511
2021-11-30 00:00:00+00:00,8.197343931870549e-06
2021-12-31 00:00:00+00:00,-0.0004673682950769864
2022-01-31 00:00:00+00:00,-0.0008129781348713561
2022-02-28 00:00:00+00:00,0.00036677152644082334
2022-03-31 00:00:00+00:00,0.0
2022-04-30 00:00:00+00:00,-0.0011762930715131237
2022-05-31 00:00:00+00:00,-0.002563629204690221
2022-06-30 00:00:00+00:00,0.0023670647172158166
2022-07-31 00:00:00+00:00,-0.003407127921668085
2022-08-31 00:00:00+00:00,0.001622566934351699
2022-09-30 00:00:00+00:00,0.003043082115318896
2022-10-31 00:00:00+00:00,0.0016180906569576159
2022-11-30 00:00:00+00:00,0.004634657954949661
2022-12-31 00:00:00+00:00,0.001799558205827223
2023-01-31 00:00:00+00:00,-0.0027864078048864815
2023-02-28 00:00:00+00:00,0.0032418789972057382
2023-03-31 00:00:00+00:00,-0.0013976361204425247
2023-04-30 00:00:00+00:00,-0.0018467056451062502
2023-05-31 00:00:00+00:00,-0.0028084173436229154
2023-06-30 00:00:00+00:00,0.005115101034295133
2023-07-31 00:00:00+00:00,-0.004154041303015665
2023-08-31 00:00:00+00:00,-5.2358271587560345e-05
2023-09-30 00:00:00+00:00,0.003821355506264723
2023-10-31 00:00:00+00:00,-0.002274058615726382
2023-11-30 00:00:00+00:00,-0.0007973483531812375
2023-12-31 00:00:00+00:00,-0.0003321220980813111
2024-01-31 00:00:00+00:00,-0.00010000483339545063
2024-02-29 00:00:00+00:00,0.003275087923231501
2024-03-31 00:00:00+00:00,0.002908283571146253
2024-04-30 00:00:00+00:00,0.0037711486690412688
2024-05-31 00:00:00+00:00,0.002247800586188342
2024-06-30 00:00:00+00:00,-0.0014144944558444061
2024-07-31 00:00:00+00:00,0.002579428246862081
2024-08-31 00:00:00+00:00,-0.0010535330422931644
2024-09-30 00:00:00+00:00,3.939601533153869e-05
2024-10-31 00:00:00+00:00,0.00014663948463544685
2024-11-30 00:00:00+00:00,-0.0020849341805233568
2024-12-31 00:00:00+00:00,0.0004632451819908123
2025-01-31 00:00:00+00:00,0.00025494426995820163
2025-02-28 00:00:00+00:00,0.0028256352872300106
2025-03-31 00:00:00+00:00,0.0008311881516864794
2025-04-30 00:00:00+00:00,0.0007365826654042174
2025-05-31 00:00:00+00:00,-0.00022891027876847936
2025-06-30 00:00:00+00:00,0.0017351705692043584
2025-07-31 00:00:00+00:00,0.0005719271900761491
2025-08-31 00:00:00+00:00,0.0013253901954106695
2025-09-30 00:00:00+00:00,-0.0001395503831908007
2025-10-31 00:00:00+00:00,-0.0004011116929503178
2025-11-30 00:00:00+00:00,0.00013171832782998827
2025-12-31 00:00:00+00:00,-0.00017902946282200016
2026-01-31 00:00:00+00:00,-0.0017908876096635051
2026-02-28 00:00:00+00:00,-0.00015704961717621924
2026-03-31 00:00:00+00:00,0.0
2026-04-30 00:00:00+00:00,0.0008232728332249195
2026-05-31 00:00:00+00:00,-0.000794665285870022
2026-06-30 00:00:00+00:00,0.0005894218327755496
2026-07-31 00:00:00+00:00,0.0014743184374206297
2026-08-31 00:00:00+00:00,0.004348862810711784
2026-09-30 00:00:00+00:00,8.605613426304615e-06
