time,eq_diff_ts
2015-11-30 00:00:00+00:00,-0.01359863774336112
2015-12-31 00:00:00+00:00,0.011992817683715407
2016-01-31 00:00:00+00:00,-0.009872204667874529
2016-02-29 00:00:00+00:00,0.006327199522339955
2016-03-31 00:00:00+00:00,0.011012663569865522
2016-04-30 00:00:00+00:00,0.009955864807977166
2016-05-31 00:00:00+00:00,-0.00988897140365963
2016-06-30 00:00:00+00:00,-0.04027964646079518
2016-07-31 00:00:00+00:00,0.002173200400281017
2016-08-31 00:00:00+00:00,0.00848814376683693
2016-09-30 00:00:00+00:00,-0.004571308895235049
2016-10-31 00:00:00+00:00,-0.005789740824025613
2016-11-30 00:00:00+00:00,-0.026269955446157733
2016-12-31 00:00:00+00:00,-0.0007935600453813363
2017-01-31 00:00:00+00:00,0.0068361851239351346
2017-02-28 00:00:00+00:00,0.009671350264422562
2017-03-31 00:00:00+00:00,-0.0007619723776116638
2017-04-30 00:00:00+00:00,-0.00975306767285189
2017-05-31 00:00:00+00:00,0.0055845998670662755
2017-06-30 00:00:00+00:00,-0.023269530191987187
2017-07-31 00:00:00+00:00,-0.0135059530372994
2017-08-31 00:00:00+00:00,0.013141425411974383
2017-09-30 00:00:00+00:00,-0.002907463318414294
2017-10-31 00:00:00+00:00,-0.0013966790463085799
2017-11-30 00:00:00+00:00,-0.003258538559867352
2017-12-31 00:00:00+00:00,-0.00933396815542109
2018-01-31 00:00:00+00:00,-0.015234024012383385
2018-02-28 00:00:00+00:00,0.011494487702853773
2018-03-31 00:00:00+00:00,-0.0022714737250444372
2018-04-30 00:00:00+00:00,-0.004730435356491536
2018-05-31 00:00:00+00:00,-0.00846916385520613
2018-06-30 00:00:00+00:00,0.007388844295982633
2018-07-31 00:00:00+00:00,0.004011177661301435
2018-08-31 00:00:00+00:00,0.0055358738669191165
2018-09-30 00:00:00+00:00,-0.011508006043557284
2018-10-31 00:00:00+00:00,0.007743840817830305
2018-11-30 00:00:00+00:00,0.00444243548376555
2018-12-31 00:00:00+00:00,0.014791910948527276
2019-01-31 00:00:00+00:00,-0.0014673549294320631
2019-02-28 00:00:00+00:00,0.004140126250299803
2019-03-31 00:00:00+00:00,0.007718830269378918
2019-04-30 00:00:00+00:00,0.00108525792015568
2019-05-31 00:00:00+00:00,-0.004494732575934801
2019-06-30 00:00:00+00:00,0.002522319697441988
2019-07-31 00:00:00+00:00,0.005384904250559153
2019-08-31 00:00:00+00:00,-0.008424837084947345
2019-09-30 00:00:00+00:00,-0.010607553622823285
2019-10-31 00:00:00+00:00,-0.0013526874213291018
2019-11-30 00:00:00+00:00,0.0054373917612866585
2019-12-31 00:00:00+00:00,-0.017708179524645318
2020-01-31 00:00:00+00:00,0.002031044506839441
2020-02-29 00:00:00+00:00,0.0011965495094623524
2020-03-31 00:00:00+00:00,0.011217284822614637
2020-04-30 00:00:00+00:00,-0.009613282988921612
2020-05-31 00:00:00+00:00,0.0019796558486862015
2020-06-30 00:00:00+00:00,-0.0013473768068716918
2020-07-31 00:00:00+00:00,-0.0018396753738660898
2020-08-31 00:00:00+00:00,-0.006030343531574278
2020-09-30 00:00:00+00:00,0.017045725766418496
2020-10-31 00:00:00+00:00,0.006186744799729249
2020-11-30 00:00:00+00:00,-0.0006387950614284987
2020-12-31 00:00:00+00:00,-0.005941121590780196
2021-01-31 00:00:00+00:00,-0.0018058397526086178
2021-02-28 00:00:00+00:00,-0.014355212717644394
2021-03-31 00:00:00+00:00,0.0034238183228580965
2021-04-30 00:00:00+00:00,-0.002161873831155625
2021-05-31 00:00:00+00:00,0.011236868950159185
2021-06-30 00:00:00+00:00,-0.006624899878531765
2021-07-31 00:00:00+00:00,0.005021989652791881
2021-08-31 00:00:00+00:00,-0.0035586662661769575
2021-09-30 00:00:00+00:00,0.00219210969646233
2021-10-31 00:00:00+00:00,0.004683132133540768
2021-11-30 00:00:00+00:00,0.013506857912198411
2021-12-31 00:00:00+00:00,0.010055156488851802
2022-01-31 00:00:00+00:00,-0.011487903802428256
2022-02-28 00:00:00+00:00,0.006875300046339072
2022-03-31 00:00:00+00:00,0.019652494494872164
2022-04-30 00:00:00+00:00,-0.024492460939483984
2022-05-31 00:00:00+00:00,0.008004646565470841
2022-06-30 00:00:00+00:00,-0.01662804743120616
2022-07-31 00:00:00+00:00,0.0049087641478582356
2022-08-31 00:00:00+00:00,0.012761675610887036
2022-09-30 00:00:00+00:00,-0.01180871282263185
2022-10-31 00:00:00+00:00,-0.005192552310511744
2022-11-30 00:00:00+00:00,0.010458486686351298
2022-12-31 00:00:00+00:00,0.0013922803120671734
2023-01-31 00:00:00+00:00,0.005263229201852626
2023-02-28 00:00:00+00:00,-0.0020125968213915435
2023-03-31 00:00:00+00:00,-0.00026970066402076665
2023-04-30 00:00:00+00:00,-0.005460624217052734
2023-05-31 00:00:00+00:00,0.009816332658828752
2023-06-30 00:00:00+00:00,-0.026663851968788288
2023-07-31 00:00:00+00:00,-0.008355637957100148
2023-08-31 00:00:00+00:00,0.0023485750526712756
2023-09-30 00:00:00+00:00,-0.00997418868433586
2023-10-31 00:00:00+00:00,0.003671718820955183
2023-11-30 00:00:00+00:00,-0.01783202868015732
2023-12-31 00:00:00+00:00,0.008428216814905243
2024-01-31 00:00:00+00:00,-0.0049182206895780345
2024-02-29 00:00:00+00:00,-0.00483782331925986
2024-03-31 00:00:00+00:00,0.0059055429725285435
2024-04-30 00:00:00+00:00,0.012773084629851716
2024-05-31 00:00:00+00:00,-0.0038229758404693115
2024-06-30 00:00:00+00:00,0.010145240694213076
2024-07-31 00:00:00+00:00,-0.006674986921278991
2024-08-31 00:00:00+00:00,-0.004378614471814313
2024-09-30 00:00:00+00:00,0.0011199573645952476
2024-10-31 00:00:00+00:00,0.00040596970245920794
2024-11-30 00:00:00+00:00,0.008909414043017927
2024-12-31 00:00:00+00:00,0.007574081682762079
2025-01-31 00:00:00+00:00,0.004817216804208879
2025-02-28 00:00:00+00:00,-0.009277240875382065
2025-03-31 00:00:00+00:00,-0.0003001838358382969
2025-04-30 00:00:00+00:00,0.0005756120397670816
2025-05-31 00:00:00+00:00,0.0046448829176135575
2025-06-30 00:00:00+00:00,-0.013916488754102563
2025-07-31 00:00:00+00:00,0.002173395947585366
2025-08-31 00:00:00+00:00,-0.008314255094860723
2025-09-30 00:00:00+00:00,-0.005881785211722224
2025-10-31 00:00:00+00:00,-0.0017719149442222415
2025-11-30 00:00:00+00:00,-0.0038398094746414646
2025-12-31 00:00:00+00:00,0.003794352662731759
2026-01-31 00:00:00+00:00,-0.0038024479567867475
2026-02-28 00:00:00+00:00,0.0009163318983047564
2026-03-31 00:00:00+00:00,0.0022186268892598893
2026-04-30 00:00:00+00:00,0.005719122742146476
2026-05-31 00:00:00+00:00,-0.004207740888865552
2026-06-30 00:00:00+00:00,-0.006053649144269979
2026-07-31 00:00:00+00:00,-0.012960792379087427
2026-08-31 00:00:00+00:00,-0.00310446494597183
2026-09-30 00:00:00+00:00,0.01137388193070521
