Date,OIL_ME_VS_NON
1988-01-03 00:00:00+00:00,205.11
1988-01-04 00:00:00+00:00,-66.78
1988-01-05 00:00:00+00:00,185.94
1988-01-06 00:00:00+00:00,78.88
1988-01-07 00:00:00+00:00,-109.71
1988-01-08 00:00:00+00:00,4.52000000000001
1988-01-09 00:00:00+00:00,-53.989999999999995
1988-01-10 00:00:00+00:00,-91.79
1988-01-11 00:00:00+00:00,47.68000000000001
1988-01-12 00:00:00+00:00,-39.11
1988-01-13 00:00:00+00:00,-48.2
1988-01-14 00:00:00+00:00,-37.83999999999999
1988-01-15 00:00:00+00:00,-112.82
1988-01-16 00:00:00+00:00,-28.500000000000014
1988-01-17 00:00:00+00:00,-64.69
1988-01-18 00:00:00+00:00,-72.68
1988-01-19 00:00:00+00:00,-128.66
1988-01-20 00:00:00+00:00,-118.09
1988-01-21 00:00:00+00:00,-147.16
1988-01-22 00:00:00+00:00,-15.989999999999995
1988-01-23 00:00:00+00:00,-99.29
1988-01-24 00:00:00+00:00,-82.8
1988-01-25 00:00:00+00:00,-33.29
1988-01-26 00:00:00+00:00,-133.13
1988-01-27 00:00:00+00:00,-77.53999999999999
1988-01-28 00:00:00+00:00,-100.9
1988-01-29 00:00:00+00:00,-63.62
1988-01-30 00:00:00+00:00,-85.94
1988-01-31 00:00:00+00:00,-61.42999999999999
1988-02-01 00:00:00+00:00,-67.14
1988-02-02 00:00:00+00:00,-92.66
1988-02-03 00:00:00+00:00,-101.62
1988-02-04 00:00:00+00:00,-32.86000000000001
1988-02-05 00:00:00+00:00,-31.179999999999996
1988-02-06 00:00:00+00:00,-55.23
1988-02-07 00:00:00+00:00,-127.96
1988-02-08 00:00:00+00:00,-61.73
1988-02-09 00:00:00+00:00,-95.14
1988-02-10 00:00:00+00:00,-109.71
1988-02-11 00:00:00+00:00,-48.52
1988-02-12 00:00:00+00:00,-61.910000000000004
1988-02-13 00:00:00+00:00,-4.780000000000001
1988-02-14 00:00:00+00:00,-65.49
1988-02-15 00:00:00+00:00,44.17999999999999
1988-02-16 00:00:00+00:00,-44.06
1988-02-17 00:00:00+00:00,-110.39
1988-02-18 00:00:00+00:00,-1.2600000000000051
1988-02-19 00:00:00+00:00,-36.81999999999999
1988-02-20 00:00:00+00:00,-94.02
1988-02-21 00:00:00+00:00,-106.47
1988-02-22 00:00:00+00:00,-64.34
1988-02-23 00:00:00+00:00,-122.28
1988-02-24 00:00:00+00:00,-63.739999999999995
1988-02-25 00:00:00+00:00,-34.329999999999984
1988-02-26 00:00:00+00:00,-100.17
1988-02-27 00:00:00+00:00,-106.72
1988-02-28 00:00:00+00:00,-141.68
1988-02-29 00:00:00+00:00,-5.530000000000008
1988-03-01 00:00:00+00:00,-1.6799999999999926
1988-03-02 00:00:00+00:00,-64.56
1988-03-03 00:00:00+00:00,-69.71000000000001
1988-03-04 00:00:00+00:00,-85.43
1988-03-05 00:00:00+00:00,-89.35
1988-03-06 00:00:00+00:00,-66.38000000000001
1988-03-07 00:00:00+00:00,-79.25
1988-03-08 00:00:00+00:00,138.01
1988-03-09 00:00:00+00:00,18.14999999999999
1988-03-10 00:00:00+00:00,41.459999999999994
1988-03-11 00:00:00+00:00,-86.81
1988-03-12 00:00:00+00:00,-101.12
1988-03-13 00:00:00+00:00,-55.44
1988-03-14 00:00:00+00:00,-22.789999999999992
1988-03-15 00:00:00+00:00,-12.579999999999998
1988-03-16 00:00:00+00:00,-127.19
1988-03-17 00:00:00+00:00,-15.059999999999988
1988-03-18 00:00:00+00:00,-53.71
1988-03-19 00:00:00+00:00,-43.24000000000001
1988-03-20 00:00:00+00:00,-58.41999999999999
1988-03-21 00:00:00+00:00,35.42
1988-03-22 00:00:00+00:00,-19.939999999999998
1988-03-23 00:00:00+00:00,-29.45999999999998
1988-03-24 00:00:00+00:00,-29.189999999999998
1988-03-25 00:00:00+00:00,-94.63
1988-03-26 00:00:00+00:00,-128.56
1988-03-27 00:00:00+00:00,-1.7800000000000011
1988-03-28 00:00:00+00:00,21.22
1988-03-29 00:00:00+00:00,-55.00999999999999
1988-03-30 00:00:00+00:00,-17.269999999999982
1988-03-31 00:00:00+00:00,-64.74000000000001
1988-04-01 00:00:00+00:00,73.55999999999999
1988-04-02 00:00:00+00:00,-130.65
1988-04-03 00:00:00+00:00,35.610000000000014
1988-04-04 00:00:00+00:00,-83.36
1988-04-05 00:00:00+00:00,-86.68
1988-04-06 00:00:00+00:00,-121.56
1988-04-07 00:00:00+00:00,-106.17
1988-04-08 00:00:00+00:00,-31.359999999999992
1988-04-09 00:00:00+00:00,100.72
1988-04-10 00:00:00+00:00,-92.67
1988-04-11 00:00:00+00:00,-81.3
1988-04-12 00:00:00+00:00,-121.41
1988-04-13 00:00:00+00:00,-140.12
1988-04-14 00:00:00+00:00,-8.179999999999993
1988-04-15 00:00:00+00:00,13.320000000000007
1988-04-16 00:00:00+00:00,7.579999999999984
1988-04-17 00:00:00+00:00,29.54000000000002
1988-04-18 00:00:00+00:00,-27.319999999999993
1988-04-19 00:00:00+00:00,259.39
1988-04-20 00:00:00+00:00,978.7099999999999
1988-04-21 00:00:00+00:00,482.93000000000006
1988-04-22 00:00:00+00:00,301.19000000000005
1988-04-23 00:00:00+00:00,227.13
1988-04-24 00:00:00+00:00,235.97000000000003
1988-04-25 00:00:00+00:00,-18.89
1988-04-26 00:00:00+00:00,-30.019999999999996
1988-04-27 00:00:00+00:00,-6.530000000000001
1988-04-28 00:00:00+00:00,2.039999999999992
1988-04-29 00:00:00+00:00,-53.05
1988-04-30 00:00:00+00:00,-6.109999999999999
1988-05-01 00:00:00+00:00,106.99
1988-05-02 00:00:00+00:00,45.879999999999995
1988-05-03 00:00:00+00:00,-38.53999999999999
1988-05-04 00:00:00+00:00,-35.17
1988-05-05 00:00:00+00:00,43.66
1988-05-06 00:00:00+00:00,-2.8299999999999983
1988-05-07 00:00:00+00:00,-67.11000000000001
1988-05-08 00:00:00+00:00,-120.72
1988-05-09 00:00:00+00:00,-11.14
1988-05-10 00:00:00+00:00,-53.58
1988-05-11 00:00:00+00:00,-52.36999999999999
1988-05-12 00:00:00+00:00,-72.26
1988-05-13 00:00:00+00:00,-114.65
1988-05-14 00:00:00+00:00,-102.94
1988-05-15 00:00:00+00:00,-130.66
1988-05-16 00:00:00+00:00,69.67000000000002
1988-05-17 00:00:00+00:00,14.710000000000008
1988-05-18 00:00:00+00:00,-131.09
1988-05-19 00:00:00+00:00,-10.030000000000001
1988-05-20 00:00:00+00:00,-95.43
1988-05-21 00:00:00+00:00,-58.150000000000006
1988-05-22 00:00:00+00:00,-40.01
1988-05-23 00:00:00+00:00,-61.88
1988-05-24 00:00:00+00:00,-105.27
1988-05-25 00:00:00+00:00,-64.85
1988-05-26 00:00:00+00:00,-53.35
1988-05-27 00:00:00+00:00,-53.92
1988-05-28 00:00:00+00:00,-100.01
1988-05-29 00:00:00+00:00,-129.03
1988-05-30 00:00:00+00:00,-70.52
1988-05-31 00:00:00+00:00,-93.04
1988-06-01 00:00:00+00:00,-115.35
1988-06-02 00:00:00+00:00,-86.49
1988-06-03 00:00:00+00:00,-61.14
1988-06-04 00:00:00+00:00,10.960000000000008
1988-06-05 00:00:00+00:00,-88.88
1988-06-06 00:00:00+00:00,-47.68
1988-06-07 00:00:00+00:00,-82.1
1988-06-08 00:00:00+00:00,-111.6
1988-06-09 00:00:00+00:00,-115.76
1988-06-10 00:00:00+00:00,-27.240000000000002
1988-06-11 00:00:00+00:00,-91.05
1988-06-12 00:00:00+00:00,-132.15
1988-06-13 00:00:00+00:00,-36.36
1988-06-14 00:00:00+00:00,-68.06
1988-06-15 00:00:00+00:00,56.59
1988-06-16 00:00:00+00:00,-40.199999999999996
1988-06-17 00:00:00+00:00,-85.71
1988-06-18 00:00:00+00:00,12.420000000000002
1988-06-19 00:00:00+00:00,-102.04
1988-06-20 00:00:00+00:00,-21.250000000000004
1988-06-21 00:00:00+00:00,-91.45
1988-06-22 00:00:00+00:00,-111.68
1988-06-23 00:00:00+00:00,-83.1
1988-06-24 00:00:00+00:00,-82.21
1988-06-25 00:00:00+00:00,19.629999999999995
1988-06-26 00:00:00+00:00,42.78
1988-06-27 00:00:00+00:00,60.9
1988-06-28 00:00:00+00:00,-76.94
1988-06-29 00:00:00+00:00,-93.69
1988-06-30 00:00:00+00:00,-77.59
1988-07-01 00:00:00+00:00,-53.94
1988-07-02 00:00:00+00:00,-27.789999999999992
1988-07-03 00:00:00+00:00,-100.68
1988-07-04 00:00:00+00:00,6.969999999999999
1988-07-05 00:00:00+00:00,65.66999999999999
1988-07-06 00:00:00+00:00,19.430000000000007
1988-07-07 00:00:00+00:00,-36.34
1988-07-08 00:00:00+00:00,-53.79
1988-07-09 00:00:00+00:00,14.39
1988-07-10 00:00:00+00:00,44.52999999999999
1988-07-11 00:00:00+00:00,-24.290000000000003
1988-07-12 00:00:00+00:00,-145.85
1988-07-13 00:00:00+00:00,-103.86
1988-07-14 00:00:00+00:00,-3.450000000000003
1988-07-15 00:00:00+00:00,-94.39
1988-07-16 00:00:00+00:00,-83.61
1988-07-17 00:00:00+00:00,24.610000000000014
1988-07-18 00:00:00+00:00,-21.69
1988-07-19 00:00:00+00:00,86.96999999999998
1988-07-20 00:00:00+00:00,106.92999999999999
1988-07-21 00:00:00+00:00,47.42999999999999
1988-07-22 00:00:00+00:00,-92.8
1988-07-23 00:00:00+00:00,11.91000000000001
1988-07-24 00:00:00+00:00,-148.98
1988-07-25 00:00:00+00:00,-19.379999999999995
1988-07-26 00:00:00+00:00,32.25
1988-07-27 00:00:00+00:00,-54.49
1988-07-28 00:00:00+00:00,-94.01
1988-07-29 00:00:00+00:00,-93.01
1988-07-30 00:00:00+00:00,-33.49
1988-07-31 00:00:00+00:00,-0.18000000000000682
1988-08-01 00:00:00+00:00,-40.04
1988-08-02 00:00:00+00:00,-47.22
1988-08-03 00:00:00+00:00,-69.4
1988-08-04 00:00:00+00:00,-102.4
1988-08-05 00:00:00+00:00,-55.61
1988-08-06 00:00:00+00:00,-113.37
1988-08-07 00:00:00+00:00,-104.25
1988-08-08 00:00:00+00:00,-57.36
1988-08-09 00:00:00+00:00,-86.87
1988-08-10 00:00:00+00:00,-114.48
1988-08-11 00:00:00+00:00,-24.519999999999996
1988-08-12 00:00:00+00:00,-70.72
1988-08-13 00:00:00+00:00,-123.68
1988-08-14 00:00:00+00:00,-128.42
1988-08-15 00:00:00+00:00,-51.79
1988-08-16 00:00:00+00:00,-105.64
1988-08-17 00:00:00+00:00,-112.18
1988-08-18 00:00:00+00:00,14.299999999999997
1988-08-19 00:00:00+00:00,-29.269999999999996
1988-08-20 00:00:00+00:00,-108.07
1988-08-21 00:00:00+00:00,-136.45
1988-08-22 00:00:00+00:00,15.310000000000002
1988-08-23 00:00:00+00:00,-51.18
1988-08-24 00:00:00+00:00,-154.05
1988-08-25 00:00:00+00:00,-47.54
1988-08-26 00:00:00+00:00,-1.9899999999999949
1988-08-27 00:00:00+00:00,-41.21000000000001
1988-08-28 00:00:00+00:00,23.830000000000013
1988-08-29 00:00:00+00:00,-60.7
1988-08-30 00:00:00+00:00,-51.25999999999999
1988-08-31 00:00:00+00:00,-93.6
1988-09-01 00:00:00+00:00,-54.00000000000001
1988-09-02 00:00:00+00:00,-46.870000000000005
1988-09-03 00:00:00+00:00,-70.26
1988-09-04 00:00:00+00:00,-100.8
1988-09-05 00:00:00+00:00,-54.93
1988-09-06 00:00:00+00:00,-35.06
1988-09-07 00:00:00+00:00,-105.73
1988-09-08 00:00:00+00:00,-89.35
1988-09-09 00:00:00+00:00,-75.03
1988-09-10 00:00:00+00:00,-1.1200000000000045
1988-09-11 00:00:00+00:00,-39.85
1988-09-12 00:00:00+00:00,-52.87
1988-09-13 00:00:00+00:00,-101.64
1988-09-14 00:00:00+00:00,-118.2
1988-09-15 00:00:00+00:00,-90.52
1988-09-16 00:00:00+00:00,115.03
1988-09-17 00:00:00+00:00,-86.18
1988-09-18 00:00:00+00:00,-106.23
1988-09-19 00:00:00+00:00,-55.95
1988-09-20 00:00:00+00:00,-133.03
1988-09-21 00:00:00+00:00,-104.14
1988-09-22 00:00:00+00:00,-94.29
1988-09-23 00:00:00+00:00,-82.95
1988-09-24 00:00:00+00:00,13.170000000000002
1988-09-25 00:00:00+00:00,-106.28
1988-09-26 00:00:00+00:00,-53.86
1988-09-27 00:00:00+00:00,-88.44
1988-09-28 00:00:00+00:00,-39.06
1988-09-29 00:00:00+00:00,-35.03
1988-09-30 00:00:00+00:00,-65.54
1988-10-01 00:00:00+00:00,-83.64
1988-10-02 00:00:00+00:00,-94.13
1988-10-03 00:00:00+00:00,-50.01
1988-10-04 00:00:00+00:00,-92.34
1988-10-05 00:00:00+00:00,-90.44
1988-10-06 00:00:00+00:00,-100.11
1988-10-07 00:00:00+00:00,-58.28
1988-10-08 00:00:00+00:00,-15.310000000000002
1988-10-09 00:00:00+00:00,-78.32
1988-10-10 00:00:00+00:00,-62.94
1988-10-11 00:00:00+00:00,-90.35
1988-10-12 00:00:00+00:00,-50.099999999999994
1988-10-13 00:00:00+00:00,-37.17
1988-10-14 00:00:00+00:00,-46.01
1988-10-15 00:00:00+00:00,-87.72
1988-10-16 00:00:00+00:00,-86.72
1988-10-17 00:00:00+00:00,-35.23
1988-10-18 00:00:00+00:00,-71.03
1988-10-19 00:00:00+00:00,-91.57
1988-10-20 00:00:00+00:00,-90.48
1988-10-21 00:00:00+00:00,-66.13
1988-10-22 00:00:00+00:00,6.1299999999999955
1988-10-23 00:00:00+00:00,-50.66
1988-10-24 00:00:00+00:00,-55.56
1988-10-25 00:00:00+00:00,-69.17
1988-10-26 00:00:00+00:00,-50.89000000000001
1988-10-27 00:00:00+00:00,-88.31
1988-10-28 00:00:00+00:00,-46.42
1988-10-29 00:00:00+00:00,-72.93
1988-10-30 00:00:00+00:00,-65.13
1988-10-31 00:00:00+00:00,-47.27
1988-11-01 00:00:00+00:00,-47.72
1988-11-02 00:00:00+00:00,-93.65
1988-11-03 00:00:00+00:00,-25.97
1988-11-04 00:00:00+00:00,-62.74
1988-11-05 00:00:00+00:00,-75.66
1988-11-06 00:00:00+00:00,-31.639999999999993
1988-11-07 00:00:00+00:00,-43.71
1988-11-08 00:00:00+00:00,-78.9
1988-11-09 00:00:00+00:00,-71.38
1988-11-10 00:00:00+00:00,-41.69
1988-11-11 00:00:00+00:00,1.4299999999999997
1988-11-12 00:00:00+00:00,-45.88
1988-11-13 00:00:00+00:00,-126.4
1988-11-14 00:00:00+00:00,-49.29
1988-11-15 00:00:00+00:00,-66.0
1988-11-16 00:00:00+00:00,-73.4
1988-11-17 00:00:00+00:00,-100.23
1988-11-18 00:00:00+00:00,-58.28
1988-11-19 00:00:00+00:00,-48.7
1988-11-20 00:00:00+00:00,-88.72
1988-11-21 00:00:00+00:00,-61.29
1988-11-22 00:00:00+00:00,-6.119999999999997
1988-11-23 00:00:00+00:00,-92.77
1988-11-24 00:00:00+00:00,-65.31
1988-11-25 00:00:00+00:00,-20.049999999999997
1988-11-26 00:00:00+00:00,-93.36
1988-11-27 00:00:00+00:00,-53.39
1988-11-28 00:00:00+00:00,-9.43
1988-11-29 00:00:00+00:00,-85.39
1988-11-30 00:00:00+00:00,-129.4
1988-12-01 00:00:00+00:00,-88.88
1988-12-02 00:00:00+00:00,-65.26
1988-12-03 00:00:00+00:00,-73.71
1988-12-04 00:00:00+00:00,-135.75
1988-12-05 00:00:00+00:00,-31.67000000000001
1988-12-06 00:00:00+00:00,-100.31
1988-12-07 00:00:00+00:00,-93.16
1988-12-08 00:00:00+00:00,-111.01
1988-12-09 00:00:00+00:00,-101.07
1988-12-10 00:00:00+00:00,-120.43
1988-12-11 00:00:00+00:00,-114.05
1988-12-12 00:00:00+00:00,-36.17999999999999
1988-12-13 00:00:00+00:00,-62.37
1988-12-14 00:00:00+00:00,-77.41
1988-12-15 00:00:00+00:00,-81.68
1988-12-16 00:00:00+00:00,-70.22
1988-12-17 00:00:00+00:00,-89.33
1988-12-18 00:00:00+00:00,-116.56
1988-12-19 00:00:00+00:00,-70.33
1988-12-20 00:00:00+00:00,-97.04
1988-12-21 00:00:00+00:00,-82.2
1988-12-22 00:00:00+00:00,-98.79
1988-12-23 00:00:00+00:00,-70.75
1988-12-24 00:00:00+00:00,-55.87
1988-12-25 00:00:00+00:00,-120.24
1988-12-26 00:00:00+00:00,-51.54
1988-12-27 00:00:00+00:00,-96.61
1988-12-28 00:00:00+00:00,-114.48
1988-12-29 00:00:00+00:00,-127.93
1988-12-30 00:00:00+00:00,-120.4
1988-12-31 00:00:00+00:00,-95.82
1989-01-01 00:00:00+00:00,-134.38
1989-01-02 00:00:00+00:00,-78.07
1989-01-03 00:00:00+00:00,-81.79
1989-01-04 00:00:00+00:00,-105.7
1989-01-05 00:00:00+00:00,-106.41
1989-01-06 00:00:00+00:00,-64.32
1989-01-07 00:00:00+00:00,-108.61
1989-01-08 00:00:00+00:00,-142.02
1989-01-09 00:00:00+00:00,-37.43
1989-01-10 00:00:00+00:00,-77.97
1989-01-11 00:00:00+00:00,-101.54
1989-01-12 00:00:00+00:00,-98.72
1989-01-13 00:00:00+00:00,-76.13
1989-01-14 00:00:00+00:00,-60.86999999999999
1989-01-15 00:00:00+00:00,-101.22
1989-01-16 00:00:00+00:00,-53.57
1989-01-17 00:00:00+00:00,-64.02
1989-01-18 00:00:00+00:00,-106.26
1989-01-19 00:00:00+00:00,-103.03
1989-01-20 00:00:00+00:00,-56.72
1989-01-21 00:00:00+00:00,-69.28
1989-01-22 00:00:00+00:00,-112.78
1989-01-23 00:00:00+00:00,-68.06
1989-01-24 00:00:00+00:00,-64.04
1989-01-25 00:00:00+00:00,-73.5
1989-01-26 00:00:00+00:00,-103.61
1989-01-27 00:00:00+00:00,-67.48
1989-01-28 00:00:00+00:00,-68.79
1989-01-29 00:00:00+00:00,-120.16
1989-01-30 00:00:00+00:00,-52.32
1989-01-31 00:00:00+00:00,67.16
1989-02-01 00:00:00+00:00,-106.0
1989-02-02 00:00:00+00:00,-62.6
1989-02-03 00:00:00+00:00,-57.75
1989-02-04 00:00:00+00:00,-85.88
1989-02-05 00:00:00+00:00,-119.98
1989-02-06 00:00:00+00:00,-69.41
1989-02-07 00:00:00+00:00,-93.31
1989-02-08 00:00:00+00:00,-95.09
1989-02-09 00:00:00+00:00,-101.95
1989-02-10 00:00:00+00:00,-61.69
1989-02-11 00:00:00+00:00,-78.74
1989-02-12 00:00:00+00:00,-82.02
1989-02-13 00:00:00+00:00,-53.03
1989-02-14 00:00:00+00:00,-90.23
1989-02-15 00:00:00+00:00,-66.7
1989-02-16 00:00:00+00:00,-95.04
1989-02-17 00:00:00+00:00,-66.2
1989-02-18 00:00:00+00:00,-117.4
1989-02-19 00:00:00+00:00,-131.16
1989-02-20 00:00:00+00:00,-64.39
1989-02-21 00:00:00+00:00,-111.25
1989-02-22 00:00:00+00:00,-2.569999999999993
1989-02-23 00:00:00+00:00,-43.29
1989-02-24 00:00:00+00:00,-67.79
1989-02-25 00:00:00+00:00,-110.33
1989-02-26 00:00:00+00:00,-55.02
1989-02-27 00:00:00+00:00,-20.32
1989-02-28 00:00:00+00:00,-24.910000000000004
1989-03-01 00:00:00+00:00,-98.73
1989-03-02 00:00:00+00:00,-105.0
1989-03-03 00:00:00+00:00,-29.629999999999995
1989-03-04 00:00:00+00:00,-45.81999999999999
1989-03-05 00:00:00+00:00,-121.18
1989-03-06 00:00:00+00:00,-50.74
1989-03-07 00:00:00+00:00,-92.37
1989-03-08 00:00:00+00:00,-91.83
1989-03-09 00:00:00+00:00,-106.38
1989-03-10 00:00:00+00:00,-32.239999999999995
1989-03-11 00:00:00+00:00,-94.1
1989-03-12 00:00:00+00:00,-116.68
1989-03-13 00:00:00+00:00,-57.66
1989-03-14 00:00:00+00:00,-87.9
1989-03-15 00:00:00+00:00,-110.05
1989-03-16 00:00:00+00:00,-34.97999999999999
1989-03-17 00:00:00+00:00,-77.22
1989-03-18 00:00:00+00:00,-97.41
1989-03-19 00:00:00+00:00,-104.66
1989-03-20 00:00:00+00:00,-27.07
1989-03-21 00:00:00+00:00,-88.52
1989-03-22 00:00:00+00:00,-109.47
1989-03-23 00:00:00+00:00,-102.25
1989-03-24 00:00:00+00:00,-52.15
1989-03-25 00:00:00+00:00,40.980000000000004
1989-03-26 00:00:00+00:00,-64.17999999999999
1989-03-27 00:00:00+00:00,-57.86
1989-03-28 00:00:00+00:00,-93.8
1989-03-29 00:00:00+00:00,-99.07
1989-03-30 00:00:00+00:00,-72.28
1989-03-31 00:00:00+00:00,-19.43
1989-04-01 00:00:00+00:00,-76.2
1989-04-02 00:00:00+00:00,-64.88
1989-04-03 00:00:00+00:00,-58.42
1989-04-04 00:00:00+00:00,-29.230000000000004
1989-04-05 00:00:00+00:00,-8.800000000000011
1989-04-06 00:00:00+00:00,-94.8
1989-04-07 00:00:00+00:00,-68.26
1989-04-08 00:00:00+00:00,-53.510000000000005
1989-04-09 00:00:00+00:00,-155.06
1989-04-10 00:00:00+00:00,-59.11
1989-04-11 00:00:00+00:00,-104.57
1989-04-12 00:00:00+00:00,-117.19
1989-04-13 00:00:00+00:00,-81.05
1989-04-14 00:00:00+00:00,-68.51
1989-04-15 00:00:00+00:00,-43.34
1989-04-16 00:00:00+00:00,-90.49
1989-04-17 00:00:00+00:00,-5.410000000000004
1989-04-18 00:00:00+00:00,-68.06
1989-04-19 00:00:00+00:00,-87.77
1989-04-20 00:00:00+00:00,-86.05
1989-04-21 00:00:00+00:00,-96.19
1989-04-22 00:00:00+00:00,-99.53
1989-04-23 00:00:00+00:00,25.450000000000003
1989-04-24 00:00:00+00:00,-7.719999999999999
1989-04-25 00:00:00+00:00,-31.86
1989-04-26 00:00:00+00:00,-91.8
1989-04-27 00:00:00+00:00,-63.67
1989-04-28 00:00:00+00:00,-56.59
1989-04-29 00:00:00+00:00,-70.65
1989-04-30 00:00:00+00:00,-133.13
1989-05-01 00:00:00+00:00,-33.47
1989-05-02 00:00:00+00:00,-72.29
1989-05-03 00:00:00+00:00,-116.77
1989-05-04 00:00:00+00:00,-111.9
1989-05-05 00:00:00+00:00,-67.67
1989-05-06 00:00:00+00:00,-34.900000000000006
1989-05-07 00:00:00+00:00,-102.1
1989-05-08 00:00:00+00:00,-53.25
1989-05-09 00:00:00+00:00,-104.89
1989-05-10 00:00:00+00:00,-118.79
1989-05-11 00:00:00+00:00,-116.91
1989-05-12 00:00:00+00:00,-52.349999999999994
1989-05-13 00:00:00+00:00,-128.64
1989-05-14 00:00:00+00:00,-109.42
1989-05-15 00:00:00+00:00,-80.6
1989-05-16 00:00:00+00:00,-97.23
1989-05-17 00:00:00+00:00,-108.35
1989-05-18 00:00:00+00:00,-105.19
1989-05-19 00:00:00+00:00,-76.49
1989-05-20 00:00:00+00:00,-97.38
1989-05-21 00:00:00+00:00,-144.68
1989-05-22 00:00:00+00:00,-70.17
1989-05-23 00:00:00+00:00,-140.55
1989-05-24 00:00:00+00:00,-40.17
1989-05-25 00:00:00+00:00,-103.24
1989-05-26 00:00:00+00:00,-68.55
1989-05-27 00:00:00+00:00,-109.7
1989-05-28 00:00:00+00:00,-126.4
1989-05-29 00:00:00+00:00,-68.34
1989-05-30 00:00:00+00:00,-108.13
1989-05-31 00:00:00+00:00,-107.61
1989-06-01 00:00:00+00:00,-94.8
1989-06-02 00:00:00+00:00,-75.68
1989-06-03 00:00:00+00:00,-73.45
1989-06-04 00:00:00+00:00,-102.86
1989-06-05 00:00:00+00:00,-76.5
1989-06-06 00:00:00+00:00,-4.5
1989-06-07 00:00:00+00:00,-83.37
1989-06-08 00:00:00+00:00,-108.01000000000002
1989-06-09 00:00:00+00:00,-101.63
1989-06-10 00:00:00+00:00,-94.44999999999999
1989-06-11 00:00:00+00:00,-168.37
1989-06-12 00:00:00+00:00,-41.419999999999995
1989-06-13 00:00:00+00:00,-124.31
1989-06-14 00:00:00+00:00,-80.5
1989-06-15 00:00:00+00:00,-100.32
1989-06-16 00:00:00+00:00,-78.68
1989-06-17 00:00:00+00:00,-78.07
1989-06-18 00:00:00+00:00,-97.47
1989-06-19 00:00:00+00:00,-49.59
1989-06-20 00:00:00+00:00,-101.12
1989-06-21 00:00:00+00:00,-107.35
1989-06-22 00:00:00+00:00,-78.77
1989-06-23 00:00:00+00:00,-75.62
1989-06-24 00:00:00+00:00,-56.00000000000001
1989-06-25 00:00:00+00:00,-103.55
1989-06-26 00:00:00+00:00,-71.97
1989-06-27 00:00:00+00:00,-99.22
1989-06-28 00:00:00+00:00,-105.52
1989-06-29 00:00:00+00:00,-82.72
1989-06-30 00:00:00+00:00,-51.68
1989-07-01 00:00:00+00:00,-74.88
1989-07-02 00:00:00+00:00,-119.5
1989-07-03 00:00:00+00:00,-51.38
1989-07-04 00:00:00+00:00,-78.83
1989-07-05 00:00:00+00:00,-12.470000000000006
1989-07-06 00:00:00+00:00,-72.46
1989-07-07 00:00:00+00:00,-52.65
1989-07-08 00:00:00+00:00,-100.32
1989-07-09 00:00:00+00:00,-104.72
1989-07-10 00:00:00+00:00,-54.34
1989-07-11 00:00:00+00:00,-82.44
1989-07-12 00:00:00+00:00,35.36
1989-07-13 00:00:00+00:00,-62.74
1989-07-14 00:00:00+00:00,-54.47
1989-07-15 00:00:00+00:00,-66.59
1989-07-16 00:00:00+00:00,-80.3
1989-07-17 00:00:00+00:00,-60.83
1989-07-18 00:00:00+00:00,-71.43
1989-07-19 00:00:00+00:00,-103.22
1989-07-20 00:00:00+00:00,-63.05
1989-07-21 00:00:00+00:00,-53.5
1989-07-22 00:00:00+00:00,-66.24
1989-07-23 00:00:00+00:00,-119.22
1989-07-24 00:00:00+00:00,-28.75
1989-07-25 00:00:00+00:00,-57.26
1989-07-26 00:00:00+00:00,-65.42
1989-07-27 00:00:00+00:00,-90.04
1989-07-28 00:00:00+00:00,-57.35
1989-07-29 00:00:00+00:00,-71.62
1989-07-30 00:00:00+00:00,-136.38
1989-07-31 00:00:00+00:00,-46.0
1989-08-01 00:00:00+00:00,-116.19
1989-08-02 00:00:00+00:00,-31.58
1989-08-03 00:00:00+00:00,-11.310000000000002
1989-08-04 00:00:00+00:00,34.879999999999995
1989-08-05 00:00:00+00:00,-45.96000000000001
1989-08-06 00:00:00+00:00,-101.44
1989-08-07 00:00:00+00:00,-35.980000000000004
1989-08-08 00:00:00+00:00,-93.56
1989-08-09 00:00:00+00:00,-112.04
1989-08-10 00:00:00+00:00,-94.55
1989-08-11 00:00:00+00:00,-31.630000000000003
1989-08-12 00:00:00+00:00,-94.57
1989-08-13 00:00:00+00:00,-143.67
1989-08-14 00:00:00+00:00,-60.14
1989-08-15 00:00:00+00:00,-22.940000000000005
1989-08-16 00:00:00+00:00,-93.99
1989-08-17 00:00:00+00:00,-33.06
1989-08-18 00:00:00+00:00,5.099999999999994
1989-08-19 00:00:00+00:00,-84.88
1989-08-20 00:00:00+00:00,-43.52000000000001
1989-08-21 00:00:00+00:00,-46.970000000000006
1989-08-22 00:00:00+00:00,-99.94
1989-08-23 00:00:00+00:00,-117.37
1989-08-24 00:00:00+00:00,-111.59
1989-08-25 00:00:00+00:00,-77.47
1989-08-26 00:00:00+00:00,-83.3
1989-08-27 00:00:00+00:00,-109.21
1989-08-28 00:00:00+00:00,-42.07
1989-08-29 00:00:00+00:00,-128.18
1989-08-30 00:00:00+00:00,-134.49
1989-08-31 00:00:00+00:00,-14.38000000000001
1989-09-01 00:00:00+00:00,-76.08
1989-09-02 00:00:00+00:00,-112.52
1989-09-03 00:00:00+00:00,-157.03
1989-09-04 00:00:00+00:00,-69.67
1989-09-05 00:00:00+00:00,-99.95
1989-09-06 00:00:00+00:00,-104.35
