time,high_pce_z_xs
2017-02-28 00:00:00+00:00,-0.004767096936892923
2017-03-31 00:00:00+00:00,-0.0057844458368715435
2017-04-30 00:00:00+00:00,0.008626908916511189
2017-05-31 00:00:00+00:00,-0.002845509764571874
2017-06-30 00:00:00+00:00,0.010185644006246886
2017-07-31 00:00:00+00:00,0.002472545446916774
2017-08-31 00:00:00+00:00,-0.0035257701799999985
2017-09-30 00:00:00+00:00,-0.009562003145432874
2017-10-31 00:00:00+00:00,-0.00024923263240494986
2017-11-30 00:00:00+00:00,-0.0029718269622106552
2017-12-31 00:00:00+00:00,0.005759447646542126
2018-01-31 00:00:00+00:00,-0.010218793267402715
2018-02-28 00:00:00+00:00,-0.006601079521584841
2018-03-31 00:00:00+00:00,-0.003573518822110544
2018-04-30 00:00:00+00:00,0.009516408582444846
2018-05-31 00:00:00+00:00,0.006210049521780725
2018-06-30 00:00:00+00:00,-0.005840029879521258
2018-07-31 00:00:00+00:00,0.00425939788079277
2018-08-31 00:00:00+00:00,-0.008186494891825769
2018-09-30 00:00:00+00:00,0.0004927272960684181
2018-10-31 00:00:00+00:00,0.005662985732881154
2018-11-30 00:00:00+00:00,0.01555474732845008
2018-12-31 00:00:00+00:00,0.0021534265545448683
2019-01-31 00:00:00+00:00,0.004318720478664995
2019-02-28 00:00:00+00:00,-0.007980559913138618
2019-03-31 00:00:00+00:00,-0.0022025032792386545
2019-04-30 00:00:00+00:00,0.001027343517210788
2019-05-31 00:00:00+00:00,0.0011424177568564176
2019-06-30 00:00:00+00:00,-0.0067284853424300906
2019-07-31 00:00:00+00:00,0.000725791513238816
2019-08-31 00:00:00+00:00,0.010846660825031273
2019-09-30 00:00:00+00:00,-0.008998427986023683
2019-10-31 00:00:00+00:00,-0.006369407476225719
2019-11-30 00:00:00+00:00,0.00283220477614865
2019-12-31 00:00:00+00:00,-0.0009591135443216547
2020-01-31 00:00:00+00:00,0.006944903885149456
2020-02-29 00:00:00+00:00,0.007987167846991605
2020-03-31 00:00:00+00:00,0.0013270776311975485
2020-04-30 00:00:00+00:00,-0.0032658824684703713
2020-05-31 00:00:00+00:00,0.010147022726590071
2020-06-30 00:00:00+00:00,0.005085125327385587
2020-07-31 00:00:00+00:00,-0.01098523665661566
2020-08-31 00:00:00+00:00,-0.00797643941697912
2020-09-30 00:00:00+00:00,0.015320570049542903
2020-10-31 00:00:00+00:00,0.007657885058538927
2020-11-30 00:00:00+00:00,-0.016292724613874654
2020-12-31 00:00:00+00:00,4.101822719748682e-05
2021-01-31 00:00:00+00:00,-5.313362611270023e-05
2021-02-28 00:00:00+00:00,0.000317149674420536
2021-03-31 00:00:00+00:00,-0.00882523610120034
2021-04-30 00:00:00+00:00,0.0020999227166977885
2021-05-31 00:00:00+00:00,-0.0073723567981457405
2021-06-30 00:00:00+00:00,-0.0032255117884723017
2021-07-31 00:00:00+00:00,-0.010427172957058417
2021-08-31 00:00:00+00:00,0.005424473336997471
2021-09-30 00:00:00+00:00,-0.0027963683706218045
2021-10-31 00:00:00+00:00,0.007656015092325719
2021-11-30 00:00:00+00:00,-0.005528184713794793
2021-12-31 00:00:00+00:00,-0.0012472997394711305
2022-01-31 00:00:00+00:00,0.01712713009871414
2022-02-28 00:00:00+00:00,-0.012540790711957905
2022-03-31 00:00:00+00:00,-0.0234505794553741
2022-04-30 00:00:00+00:00,0.003183135512022872
2022-05-31 00:00:00+00:00,0.0020414341248469192
2022-06-30 00:00:00+00:00,0.01623819594421616
2022-07-31 00:00:00+00:00,-0.011844780151237022
2022-08-31 00:00:00+00:00,0.0066049570045729755
2022-09-30 00:00:00+00:00,0.008809902528577274
2022-10-31 00:00:00+00:00,-0.008159268523870389
2022-11-30 00:00:00+00:00,-0.014902943126717028
2022-12-31 00:00:00+00:00,0.007613093529515114
2023-01-31 00:00:00+00:00,0.005935133182788155
2023-02-28 00:00:00+00:00,-0.012884618488125166
2023-03-31 00:00:00+00:00,-0.0029273737410029366
2023-04-30 00:00:00+00:00,0.0025873058501779678
2023-05-31 00:00:00+00:00,0.004907022465622468
2023-06-30 00:00:00+00:00,-0.010988071486780715
2023-07-31 00:00:00+00:00,-0.000922104959775849
2023-08-31 00:00:00+00:00,-0.0013618019661755243
2023-09-30 00:00:00+00:00,0.004099629476143729
2023-10-31 00:00:00+00:00,0.0007655781157696051
2023-11-30 00:00:00+00:00,-0.0014263660375357645
2023-12-31 00:00:00+00:00,0.008338801138011442
2024-01-31 00:00:00+00:00,-0.0008525882144994057
2024-02-29 00:00:00+00:00,-0.007228577721572149
2024-03-31 00:00:00+00:00,-0.0018378847320310587
2024-04-30 00:00:00+00:00,-0.00048472618839834336
2024-05-31 00:00:00+00:00,-0.0063802785060862455
2024-06-30 00:00:00+00:00,0.0047542530523214666
2024-07-31 00:00:00+00:00,-0.0035340917150422646
2024-08-31 00:00:00+00:00,-0.0060807315861034494
2024-09-30 00:00:00+00:00,-0.004691481386874252
2024-10-31 00:00:00+00:00,0.015413565469083013
2024-11-30 00:00:00+00:00,-0.00610598582465649
2024-12-31 00:00:00+00:00,0.004056899587910223
2025-01-31 00:00:00+00:00,0.003055813149802189
2025-02-28 00:00:00+00:00,0.008665228288399662
2025-03-31 00:00:00+00:00,0.010273117086996963
2025-04-30 00:00:00+00:00,0.008258081905780701
2025-05-31 00:00:00+00:00,-0.0009716781204346381
2025-06-30 00:00:00+00:00,-0.001256275936233897
2025-07-31 00:00:00+00:00,-0.005597211834204696
2025-08-31 00:00:00+00:00,0.007042728313774171
2025-09-30 00:00:00+00:00,-0.0018819263951249665
2025-10-31 00:00:00+00:00,-0.007025331559528114
2025-11-30 00:00:00+00:00,-0.0032006799160700927
2025-12-31 00:00:00+00:00,-0.0030370883448800345
2026-01-31 00:00:00+00:00,0.0055680471696319955
2026-02-28 00:00:00+00:00,0.003919729885914158
2026-03-31 00:00:00+00:00,0.001394040706669486
2026-04-30 00:00:00+00:00,-0.005458185766886725
2026-05-31 00:00:00+00:00,0.00124183674063727
2026-06-30 00:00:00+00:00,-0.002454673084799741
2026-07-31 00:00:00+00:00,0.0019163907255201895
2026-08-31 00:00:00+00:00,0.0041915686505664684
2026-09-30 00:00:00+00:00,0.010758302698184341
