time,high_ulc_xs
2023-10-31 00:00:00+00:00,-0.009571876999123763
2023-11-30 00:00:00+00:00,0.004528844748814764
2023-12-31 00:00:00+00:00,0.006860691055090795
2024-01-31 00:00:00+00:00,-0.010448417310815472
2024-02-29 00:00:00+00:00,0.00038672329253452986
2024-03-31 00:00:00+00:00,0.00924749590972418
2024-04-30 00:00:00+00:00,0.009844600132376646
2024-05-31 00:00:00+00:00,-0.0012568838119738635
2024-06-30 00:00:00+00:00,0.00214720832448001
2024-07-31 00:00:00+00:00,0.00047704681846894026
2024-08-31 00:00:00+00:00,0.010076006867980603
2024-09-30 00:00:00+00:00,6.992775595437983e-05
2024-10-31 00:00:00+00:00,-0.0011395098076267818
2024-11-30 00:00:00+00:00,0.004053609906407019
2024-12-31 00:00:00+00:00,0.012474285393971662
2025-01-31 00:00:00+00:00,-0.005474721873640065
2025-02-28 00:00:00+00:00,-0.005590498676861677
2025-03-31 00:00:00+00:00,0.0035139073421339706
2025-04-30 00:00:00+00:00,-0.012066237099681243
2025-05-31 00:00:00+00:00,0.003928635371345912
2025-06-30 00:00:00+00:00,-0.0010556917701477486
2025-07-31 00:00:00+00:00,0.0032508743270791562
2025-08-31 00:00:00+00:00,-0.00015533315079840904
2025-09-30 00:00:00+00:00,-0.003485492709516258
2025-10-31 00:00:00+00:00,-0.00971027709130845
2025-11-30 00:00:00+00:00,-0.0014673551917604444
2025-12-31 00:00:00+00:00,0.001801561390234907
2026-01-31 00:00:00+00:00,0.0032980496219980893
2026-02-28 00:00:00+00:00,0.0036069074274023283
2026-03-31 00:00:00+00:00,0.007527191521824683
2026-04-30 00:00:00+00:00,-0.0033650797206382643
2026-05-31 00:00:00+00:00,-0.010759979536738573
2026-06-30 00:00:00+00:00,-0.0015930360289118095
2026-07-31 00:00:00+00:00,0.004197827421823508
2026-08-31 00:00:00+00:00,0.006873389146490494
2026-09-30 00:00:00+00:00,0.002060492797629987
