month,AUD,CAD,CHF,GBP,JPY,EUR
2000-07-01 00:00:00+00:00,-1.1681173145771027,-1.133760929107666,-1.2339670658111572,-0.6069629192352295,-1.1194457709789276,-1.1685944901158414
2000-08-01 00:00:00+00:00,-0.868843249976635,-0.8095365464687347,-0.9311152920126915,-0.3588055968284607,-0.7739525288343431,-0.8574761338531971
2000-09-01 00:00:00+00:00,-0.7727380357682705,-0.7135243937373161,-0.790502129122615,-0.22501182556152344,-0.7312884852290155,-0.733755720468859
2000-10-01 00:00:00+00:00,-1.0824872441589832,-1.0041677579283714,-1.0908786170184612,-0.5230623483657837,-1.0125591307878494,-0.9911145105337104
2000-11-01 00:00:00+00:00,-1.682798022404313,-1.5700615495443344,-1.674549013376236,-0.9156400561332703,-1.6168059408664703,-1.5865595703944564
2000-12-01 00:00:00+00:00,-0.9260546788573265,-0.8732167258858681,-0.9232737328857185,-0.43938928842544556,-0.8426263332366944,-0.8597754904379448
2001-01-01 00:00:00+00:00,-0.9602025263011457,-0.873753421008587,-0.9447651877999307,-0.5464818179607391,-0.9231529086828233,-0.9046281017363071
2001-02-01 00:00:00+00:00,-1.0043706595897672,-0.9349041059613226,-0.9985817801207302,-0.4660048484802244,-0.9464818611741064,-0.9363513275360066
2001-03-01 00:00:00+00:00,-1.159447775222361,-1.033077448606491,-1.1152181588113308,-0.2811740040779114,-1.074147805571556,-1.0515064528832834
2001-04-01 00:00:00+00:00,-1.1499602533876896,-1.0815102383494377,-1.169126257300377,-0.4764120578765869,-1.0404402315616608,-1.0760342348366976
2001-05-01 00:00:00+00:00,-1.1157012488692999,-1.0131773501634598,-1.1157012488692999,-0.7327443361282349,-1.0131773501634598,-1.0503673932204645
2001-06-01 00:00:00+00:00,-1.2386104762554169,-1.1218678802251816,-1.2499999981373549,-0.5922551155090332,-1.1531890630722046,-1.1579346967240174
2001-07-01 00:00:00+00:00,-1.4737406745553017,-1.4052638337016106,-1.5005359575152397,-0.6877456903457642,-1.4052638337016106,-1.3308324900766215
2001-08-01 00:00:00+00:00,-1.2421190813183784,-1.1637024730443954,-1.3017157018184662,-0.617922842502594,-1.1417458206415176,-1.158997468650341
2001-09-01 00:00:00+00:00,-1.2995512336492538,-1.2309897765517235,-1.3151333816349506,-0.6201695203781128,-1.2870855145156384,-1.227353941028317
2001-10-01 00:00:00+00:00,-12.891964793205261,-11.504664182662964,-12.720433056354523,-7.234426498413086,-11.992175459861755,-12.350285574793816
2001-11-01 00:00:00+00:00,-12.697537243366241,-11.552993774414062,-12.589977741241455,-7.19821310043335,-12.190077006816864,-12.362907667954763
2001-12-01 00:00:00+00:00,-7.706849098205566,-7.078668236732483,-7.674858406186104,-5.080703973770142,-7.369492709636688,-7.412631665666898
2002-01-01 00:00:00+00:00,-5.910323932766914,-5.588000655174255,-5.942237131297588,-3.8934099674224854,-5.6645923256874084,-5.720440421253443
2002-02-01 00:00:00+00:00,-4.119724541902542,-3.8609096109867096,-4.074051320552826,-2.597283720970154,-3.885268658399582,-3.9801674696306386
2002-03-01 00:00:00+00:00,-3.534101314842701,-3.298703819513321,-3.5278240516781807,-2.165657162666321,-3.326951503753662,-3.4059404507279396
2002-04-01 00:00:00+00:00,-3.706921488046646,-3.460758715867996,-3.7735302299261093,-2.3776426315307617,-3.6982333958148956,-3.636451367288828
2002-05-01 00:00:00+00:00,-3.760736219584942,-3.457055240869522,-3.726993888616562,-2.245398759841919,-3.6533742547035217,-3.565950945019722
2002-06-01 00:00:00+00:00,-3.958215296268463,-3.7111988365650177,-4.005832925438881,-2.371953010559082,-3.8034580051898956,-3.794529693822066
2002-07-01 00:00:00+00:00,-3.5659201592206955,-3.15565425157547,-3.5905978083610535,-2.171633005142212,-3.319143682718277,-3.418882504105568
2002-08-01 00:00:00+00:00,-2.8909788131713867,-2.6218296587467194,-2.881479434669018,-1.741553544998169,-2.73265577852726,-2.755348745112618
2002-09-01 00:00:00+00:00,-3.0624758452177048,-2.891441896557808,-3.068929959088564,-1.823286533355713,-2.9108042269945145,-2.9672777075320482
2002-10-01 00:00:00+00:00,-4.29080405831337,-3.9038023948669434,-4.2815897315740585,-2.042508602142334,-3.9990170896053314,-4.03996966406703
2002-11-01 00:00:00+00:00,-3.881835162639618,-3.7697243988513947,-4.066817924380302,-2.1917654275894165,-3.6043609976768494,-3.823444147904714
2002-12-01 00:00:00+00:00,-3.458841621875763,-3.2879619002342224,-3.600259341299534,-1.7942372560501099,-3.3792941570281982,-3.407283085087935
2003-01-01 00:00:00+00:00,-4.120641693472862,-3.8741075694561005,-4.226299166679382,-2.2732367515563965,-3.701213538646698,-4.035795528441668
2003-02-01 00:00:00+00:00,-4.783734738826752,-4.465215981006622,-4.718244910240173,-2.220700740814209,-4.206233501434326,-4.479107802112897
2003-03-01 00:00:00+00:00,-5.533748120069504,-5.29439914226532,-5.686931446194649,-2.2243497371673584,-5.071006774902344,-5.078453180690606
2003-04-01 00:00:00+00:00,-8.60286620259285,-8.162191033363342,-8.783016413450241,-3.4450268745422363,-8.189906477928162,-8.06934438397487
2003-05-01 00:00:00+00:00,-6.351288169622421,-6.039407551288605,-6.470793820917606,-2.9672377109527583,-5.93156099319458,-6.040379136800766
2003-06-01 00:00:00+00:00,-3.7890470921993256,-3.500656932592392,-3.903261013329029,-1.9930331707000732,-3.694820612668991,-3.6757849430044494
2003-07-01 00:00:00+00:00,-3.4049477726221085,-3.2452466785907745,-3.4863049313426018,-1.841082453727722,-3.1548498570919037,-3.26633928095301
2003-08-01 00:00:00+00:00,-3.331390544772148,-3.199484661221504,-3.362066335976124,-1.954047679901123,-3.0338354110717773,-3.2347618180016675
2003-09-01 00:00:00+00:00,-3.201243281364441,-3.042735129594803,-3.2447553277015686,-1.889665961265564,-2.9432790279388428,-3.1370112175742784
2003-10-01 00:00:00+00:00,-2.68019999563694,-2.630185291171074,-2.7655192092061043,-1.4533685445785522,-2.553692191839218,-2.5644796900451183
2003-11-01 00:00:00+00:00,-2.5208950787782674,-2.4454030394554143,-2.601779412478209,-1.5475869178771977,-2.326772660017014,-2.4274287372827534
2003-12-01 00:00:00+00:00,-2.7053052634000783,-2.621046587824822,-2.8136378414928918,-1.3842495679855351,-2.5428063869476323,-2.6180373442669715
2004-01-01 00:00:00+00:00,-3.0612895786762238,-2.8414883613586426,-3.1027014069259167,-1.8539756536483765,-2.733180522918701,-2.9126317501068115
2004-02-01 00:00:00+00:00,-2.6248283833265305,-2.4100696742534637,-2.5830697491765022,-1.3989142179489136,-2.4130524396896362,-2.4925926961004734
2004-03-01 00:00:00+00:00,-2.73352038115263,-2.601004734635353,-2.7427656576037407,-1.633332371711731,-2.477734386920929,-2.6133317835628986
2004-04-01 00:00:00+00:00,-3.0283966660499573,-2.873974174261093,-2.9940805584192276,-1.4069604873657229,-2.8796935379505157,-2.646153340737025
2004-05-01 00:00:00+00:00,-3.370485171675682,-3.200619876384735,-3.4598879665136337,-1.8804386854171753,-3.036714792251587,-3.179262548685074
2004-06-01 00:00:00+00:00,-2.8193394318223,-2.6638503819704056,-2.8017368987202644,-1.654638409614563,-2.637446567416191,-2.662872458497683
2004-07-01 00:00:00+00:00,-3.2774162888526917,-3.050564169883728,-3.301295455545187,-1.9909259080886843,-3.035639673471451,-3.0634987093508244
2004-08-01 00:00:00+00:00,-3.0642097741365433,-2.949603497982025,-3.145640540868044,-1.9151310920715332,-2.9767470955848694,-2.988308252145847
2004-09-01 00:00:00+00:00,-3.371128089725971,-3.2647354006767273,-3.374167874455452,-2.042739510536194,-3.252576246857643,-3.246496663739284
2004-10-01 00:00:00+00:00,-3.3559657484292984,-3.31708200275898,-3.4785990677773952,-1.9382048845291138,-3.2512787580490112,-3.2044188616176448
2004-11-01 00:00:00+00:00,-2.7936798036098485,-2.75074414908886,-2.9053125046193604,-1.800435066223145,-2.6992213577032094,-2.7216433199743433
2004-12-01 00:00:00+00:00,-2.887934900820255,-2.752844393253326,-2.926961045712232,-1.4739875793457027,-2.7858665138483043,-2.6412696292002993
2005-01-01 00:00:00+00:00,-2.480073727667332,-2.2927186191082005,-2.524530872702599,-1.5941063165664677,-2.3467022925615315,-2.380574401468039
2005-02-01 00:00:00+00:00,-2.2989198118448257,-2.280818074941635,-2.4014962911605835,-1.4300366640090942,-2.244614616036415,-2.2612078711390495
2005-03-01 00:00:00+00:00,-2.5512339025735855,-2.4225461930036545,-2.570537056773901,-1.4155648946762085,-2.309944450855255,-2.3035100661218166
2005-04-01 00:00:00+00:00,-2.058874174952507,-1.9242885261774063,-2.0932364650070667,-1.1225016713142395,-1.912834420800209,-1.9204704916725557
2005-05-01 00:00:00+00:00,-1.8599722981452937,-1.783454447984695,-1.9100032001733775,-1.1036227941513057,-1.7775684595108028,-1.7756064633528388
2005-06-01 00:00:00+00:00,-2.2129185646772385,-2.120215207338333,-2.251794159412384,-1.1961721181869507,-1.997607558965683,-2.03548634548982
2005-07-01 00:00:00+00:00,-1.8429848700761797,-1.8008250892162325,-1.9032131321728232,-1.1684283018112185,-1.7074712663888933,-1.7395930141210558
2005-08-01 00:00:00+00:00,-3.306163638830185,-3.13826060295105,-3.4099582508206367,-0.38159799575805664,-3.0344659984111786,-3.1021360034743943
2005-09-01 00:00:00+00:00,-2.388813480734825,-2.2949441224336624,-2.4600247181952,-0.7865606546401978,-2.2561016231775284,-2.271746523057421
2005-10-01 00:00:00+00:00,-2.289920374751091,-2.193533420562744,-2.330811806023121,-1.0398108959197998,-2.1029880940914154,-2.1764953260620437
2005-11-01 00:00:00+00:00,-1.9074978828430176,-1.9017524048686028,-1.9764435850083828,-1.0629130005836487,-1.878770500421524,-1.8706310807416837
2005-12-01 00:00:00+00:00,-1.6346945762634277,-1.6560432016849518,-1.7261886782944202,-0.7959986925125122,-1.5889475345611572,-1.6341862737511594
2006-01-01 00:00:00+00:00,-2.075950860977173,-1.9160211086273193,-2.075950860977173,-1.1979051232337952,-2.0289126932621,-1.957310160001119
2006-02-01 00:00:00+00:00,-2.1298860423266888,-2.0683286413550377,-2.1021852120757103,-0.9849183559417725,-2.062172904610634,-1.9313634224236012
2006-03-01 00:00:00+00:00,-2.171490538865328,-2.0345783829689026,-2.1905945613980293,-0.9838571548461914,-2.072786435484886,-2.0229037081201873
2006-04-01 00:00:00+00:00,-2.0975608602166176,-1.9540888369083405,-2.166427433490753,-1.1535149812698364,-2.0573886930942535,-2.027737812449535
2006-05-01 00:00:00+00:00,-1.961706005036831,-1.8206887990236282,-1.9993105940520763,-1.0654633045196533,-1.9084328413009644,-1.8885859722892444
2006-06-01 00:00:00+00:00,-1.939248956739902,-1.807571560144424,-1.9452342912554736,-0.9576538801193233,-1.9123149439692493,-1.8040801212191577
2006-07-01 00:00:00+00:00,-2.2333706095814705,-1.9069781601428986,-2.2938136532902718,-1.0789084434509277,-2.0852851271629333,-2.147742955634991
2006-08-01 00:00:00+00:00,-2.906237989664078,-2.4838011860847478,-2.906237989664078,-1.286367535591126,-2.3885146975517277,-2.6743741817772393
2006-09-01 00:00:00+00:00,-2.939942598342896,-2.7463130056858067,-2.9818956777453427,-0.8842418193817148,-2.8689450919628148,-2.708124961704016
2006-10-01 00:00:00+00:00,-2.3736531510949135,-2.0943998396396637,-2.4313250333070755,-1.0988011360168457,-2.303839832544327,-2.217837903648615
2006-11-01 00:00:00+00:00,-2.4438161253929134,-2.384283453226089,-2.4973955228924747,-1.3454383611679073,-1.7204942107200618,-2.4071043059229846
2006-12-01 00:00:00+00:00,-1.8551693260669708,-1.773189663887024,-1.934112699702382,-0.9533931016921997,-1.7185365706682205,-1.8116492598007123
2007-01-01 00:00:00+00:00,-1.9894675686955456,-1.9147000014781956,-2.0349782612174754,-1.0597491264343266,-1.8301801383495335,-1.8962790022293732
2007-02-01 00:00:00+00:00,-2.303891196846962,-2.2112414091825485,-2.2791845872998238,-1.4515131711959839,-2.1988881081342697,-2.224624153226614
2007-03-01 00:00:00+00:00,-2.2178217694163327,-2.075907573103905,-2.2541254013776784,-1.260726094245911,-2.029702961444855,-2.1204620338976388
2007-04-01 00:00:00+00:00,-1.8851558789610858,-1.8244376778602596,-1.9111779704689975,-0.8645117282867427,-1.769502148032188,-1.809499063218633
2007-05-01 00:00:00+00:00,-1.701813980937004,-1.5736170709133148,-1.743477974087,-0.9390423893928528,-1.6281007528305054,-1.6633549084266028
2007-06-01 00:00:00+00:00,-1.9402985498309135,-1.7748215943574905,-1.9597664289176464,-0.9766385555267334,-1.8818949162960052,-1.845122257868449
2007-07-01 00:00:00+00:00,-2.1112026274204254,-1.9685537964105606,-2.146072342991829,-1.1031508445739746,-2.0256133377552032,-1.9759504050016403
2007-08-01 00:00:00+00:00,-2.23675274848938,-2.1849610805511475,-2.359757959842682,-0.9484349489212036,-2.214093893766403,-2.2227258384227753
2007-09-01 00:00:00+00:00,-1.8599041625857353,-1.7297743558883667,-1.9202082250267267,-1.0188212394714355,-1.7551655322313309,-1.80647688669463
2007-10-01 00:00:00+00:00,-2.083333268761635,-2.014514446258545,-2.164664601907134,-1.2449949383735657,-1.9988738149404526,-2.012950385610263
2007-11-01 00:00:00+00:00,-2.2426271736621857,-2.171114832162857,-2.3227209988981485,-1.4674333930015564,-2.1825568079948425,-2.1768358213206134
2007-12-01 00:00:00+00:00,-1.881422467529774,-1.8334881365299227,-1.8993978388607504,-0.9976332783699037,-1.8125168681144717,-1.784055857608716
2008-01-01 00:00:00+00:00,-2.070708706974983,-1.9767328798770905,-2.070708706974983,-1.0337340831756592,-2.0156194269657135,-1.9405467920005322
2008-02-01 00:00:00+00:00,-1.7967801056802275,-1.7282720282673838,-1.7749820798635485,-1.1459533572196963,-1.6846759766340258,-1.7064740005880596
2008-03-01 00:00:00+00:00,-1.6782683283090591,-1.5860907137393951,-1.7354820184409618,-1.0648103952407837,-1.671911247074604,-1.6374770843734343
2008-04-01 00:00:00+00:00,-1.5823372937738895,-1.470861479640007,-1.6009165979921818,-0.9908961653709412,-1.5637579932808876,-1.5204062865426142
2008-05-01 00:00:00+00:00,-1.6056499201804402,-1.4948062449693682,-1.6151508055627348,-1.0039271116256716,-1.4948062449693682,-1.5438941558822992
2008-06-01 00:00:00+00:00,-1.5478553175926208,-1.4806900024414062,-1.5905968807637691,-1.0715921521186829,-1.5203785970807076,-1.4918842141826947
2008-07-01 00:00:00+00:00,-1.7777923122048378,-1.6668841689825058,-1.800626341253519,-0.9786012768745422,-1.6962422132492065,-1.6424191383024056
2008-08-01 00:00:00+00:00,-1.9683609157800674,-1.8362561613321304,-1.9716635346412659,-1.139403522014618,-1.7702037692070007,-1.8219448092083137
2008-09-01 00:00:00+00:00,-1.9219860434532166,-1.785178005695343,-1.9253228232264519,-1.2045780420303345,-1.8118722587823868,-1.7223352895428736
2008-10-01 00:00:00+00:00,-1.955998182296753,-1.874633863568306,-1.9722710438072681,-1.2757924795150757,-1.8778884410858154,-1.8274425566196442
2008-11-01 00:00:00+00:00,-1.3558262959122658,-1.2714776545763016,-1.3651983672752976,-0.7247735261917114,-1.2308653444051743,-1.2563782061139743
2008-12-01 00:00:00+00:00,-1.6657656133174896,-1.6049465835094452,-1.7367211505770683,-1.0339234471321106,-1.6049465835094452,-1.633666683609287
2009-01-01 00:00:00+00:00,-1.8457063883543015,-1.7860471904277802,-1.9016368854790926,-1.0925090312957764,-1.8494350910186768,-1.8028263412415981
2009-02-01 00:00:00+00:00,-1.7243166565895083,-1.6137392371892931,-1.7139500230550768,-0.9710080027580263,-1.6793945804238322,-1.6235299445688727
2009-03-01 00:00:00+00:00,-1.5493381656706333,-1.4778881072998047,-1.5568592250347137,-1.0529482960700989,-1.3575511574745178,-1.479141617504259
2009-04-01 00:00:00+00:00,-1.59253353998065,-1.5300812423229218,-1.6029422543942928,-0.9402540326118469,-1.4468115270137787,-1.5387551747262478
2009-05-01 00:00:00+00:00,-1.9339213036000729,-1.825477123260498,-1.959224946796894,-1.0916714668273926,-1.6302775740623474,-1.8501782914002738
2009-06-01 00:00:00+00:00,-2.031789518892765,-1.8915421068668365,-2.031789518892765,-1.4492233395576477,-1.7548907995224,-1.9760501657923064
2009-07-01 00:00:00+00:00,-1.7371686343103647,-1.6318856924772263,-1.7146080024540424,-1.0678699016571045,-1.5867644250392914,-1.6011781580746174
2009-08-01 00:00:00+00:00,-1.8340210691094398,-1.7614243924617767,-1.902796858921647,-1.1844719052314758,-1.7193947434425354,-1.7945386699090402
2009-09-01 00:00:00+00:00,-1.596510872244835,-1.5204865485429764,-1.656530074775219,-1.1163572072982788,-1.4764724522829056,-1.6085147125025592
2009-10-01 00:00:00+00:00,-2.1586554683744907,-1.9955233335494995,-2.177624322474003,-1.0546681880950928,-2.0638111978769302,-1.9373521835853655
2009-11-01 00:00:00+00:00,-2.0517744831740856,-1.9735439121723175,-2.0304388776421547,-1.2801366448402405,-1.9628761112689972,-1.9409478430946667
2009-12-01 00:00:00+00:00,-1.6734647378325462,-1.5591049641370773,-1.7077726740390062,-1.010178029537201,-1.6010368764400482,-1.6156495219717424
2010-01-01 00:00:00+00:00,-2.1321103498339653,-2.031539097428322,-2.1562474444508553,-1.3235175609588623,-2.087858997285366,-2.022822930167119
2010-02-01 00:00:00+00:00,-2.0148619413375854,-1.8669821619987488,-2.03334691375494,-0.9205516576766968,-1.8891641348600388,-1.9224370829761028
2010-03-01 00:00:00+00:00,-1.7622428275644781,-1.671217888593674,-1.7950118053704502,-0.86291640996933,-1.7258328497409823,-1.671217886110147
2010-04-01 00:00:00+00:00,-1.5951670333743095,-1.5476514175534248,-1.6223188117146492,-0.9197665452957153,-1.5408634766936302,-1.5561363532518349
2010-05-01 00:00:00+00:00,-1.921981777995825,-1.8258826881647112,-1.9255410060286524,-1.2172551155090334,-1.8757118508219721,-1.8252894878387453
2010-06-01 00:00:00+00:00,-1.9755697026848793,-1.8527363389730453,-1.9926298893988132,-1.214685320854187,-1.774259477853775,-1.8680905171980462
2010-07-01 00:00:00+00:00,-2.033023774623871,-1.9332645684480667,-2.0949432775378227,-1.1936705112457275,-1.998624049127102,-1.9728242540732026
2010-08-01 00:00:00+00:00,-1.557993933558464,-1.501723274588585,-1.6001969296485186,-0.6928325295448302,-1.565027765929699,-1.5011371187865734
2010-09-01 00:00:00+00:00,-1.6558405309915543,-1.5094056576490402,-1.7084068935364485,-1.0963842272758484,-1.5845004618167877,-1.6207962855696678
2010-10-01 00:00:00+00:00,-1.480517603456974,-1.4418342411518097,-1.50161761790514,-0.9284005761146545,-1.3539175242185593,-1.4359731283038855
2010-11-01 00:00:00+00:00,-1.394094843417406,-1.3020319789648056,-1.400670763105154,-0.667455792427063,-1.2625764608383179,-1.2686043934275708
2010-12-01 00:00:00+00:00,-1.9496173113584518,-1.8727506697177887,-1.9950385056436062,-0.9852904081344604,-1.7260052859783173,-1.8436345209678013
2011-01-01 00:00:00+00:00,-2.009139247238636,-1.9827032089233398,-2.0317987129092216,-1.0725480318069458,-1.8996184915304184,-1.9191308158139389
2011-02-01 00:00:00+00:00,-1.4517414197325704,-1.4517414197325704,-1.4589820280671117,-0.8037072420120237,-1.4191586971282957,-1.3883861235032477
2011-03-01 00:00:00+00:00,-1.7290062606334686,-1.6941940560936928,-1.7057981193065643,-0.8006807565689087,-1.6787219569087029,-1.620701614767313
2011-04-01 00:00:00+00:00,-2.888038534671068,-2.6451504826545715,-2.871402367949486,-1.0214606523513794,-2.4388620257377625,-2.4604890452076993
2011-05-01 00:00:00+00:00,-1.8891552854329348,-1.756771296262741,-1.8998891226947308,-0.8587069511413574,-1.7388815730810165,-1.627368940661351
2011-06-01 00:00:00+00:00,-2.2564176842570305,-2.1707309409976006,-2.2492771223187447,-1.2460281848907468,-2.1243172883987427,-2.0862342938780785
2011-07-01 00:00:00+00:00,-1.7499010078608987,-1.6490836739540098,-1.7751053441315887,-0.928959786891937,-1.7138948142528532,-1.6076765470206735
2011-08-01 00:00:00+00:00,-1.4859882295131683,-1.482300914824009,-1.5486725959926844,-0.7264012098312378,-1.460177019238472,-1.4325221522400777
2011-09-01 00:00:00+00:00,-1.6862142607569695,-1.607524260878563,-1.6749728322029114,-0.7981414198875427,-1.6112714037299156,-1.5300833098590374
2011-10-01 00:00:00+00:00,-1.5838068276643753,-1.4950284212827682,-1.5731534212827682,-0.9410511255264282,-1.5305397808551788,-1.5139678098882239
2011-11-01 00:00:00+00:00,-1.4784898906946182,-1.3661106079816818,-1.499561008065939,-0.8498682975769043,-1.453906923532486,-1.411764692980796
2011-12-01 00:00:00+00:00,-1.6331613510847092,-1.558441549539566,-1.722113497555256,-0.9215441942214966,-1.5869062393903732,-1.5495463417222102
2012-01-01 00:00:00+00:00,-1.79522293433547,-1.7229576036334036,-1.780009180307388,-0.973680257797241,-1.6354785263538358,-1.6285055565337339
2012-02-01 00:00:00+00:00,-1.7013373449444769,-1.7013373449444769,-1.7384844459593294,-0.9398217201232908,-1.5824666172266004,-1.5929916296154258
2012-03-01 00:00:00+00:00,-1.851076036691666,-1.790135264396668,-1.8663112297654156,-0.8531708717346196,-1.7863264679908757,-1.683488906671604
2012-04-01 00:00:00+00:00,-1.8484033197164536,-1.7794330418109894,-1.893233997747302,-0.9828264117240906,-1.6932201981544495,-1.7558681989709537
2012-05-01 00:00:00+00:00,-1.8668185025453568,-1.863024152815342,-1.927528042346239,-0.8764940500259399,-1.7188389897346497,-1.7814457056423028
2012-06-01 00:00:00+00:00,-1.5606936290860176,-1.5426300391554832,-1.5968207940459251,-0.8634392619132996,-1.4739884287118912,-1.4763968996703625
2012-07-01 00:00:00+00:00,-1.4401675574481487,-1.417723387479782,-1.4326861649751663,-0.557363510131836,-1.3952792137861252,-1.3466501819590728
2012-08-01 00:00:00+00:00,-1.6558204516768456,-1.5942085310816765,-1.6481189616024494,-0.8317610025405884,-1.6057607680559158,-1.5589100333551567
2012-09-01 00:00:00+00:00,-1.689088188111782,-1.6778774224221706,-1.722720473073423,-1.0388639569282532,-1.6106128543615341,-1.641753857024014
2012-10-01 00:00:00+00:00,-1.4916074723005295,-1.4219746887683868,-1.5465807188302279,-0.9711940884590149,-1.4402991086244583,-1.467174919322133
2012-11-01 00:00:00+00:00,-1.5003489181399348,-1.4794138148427012,-1.5422191191464665,-0.7920446395874026,-1.4584787115454676,-1.42533147148788
2012-12-01 00:00:00+00:00,-1.5044530555605888,-1.4583259597420692,-1.536387201398611,-0.7912571430206299,-1.4547777250409126,-1.457143212358157
2013-01-01 00:00:00+00:00,-1.522211853414774,-1.483379915356636,-1.537744626402855,-0.8310034275054932,-1.3863000720739365,-1.4134824362893899
2013-02-01 00:00:00+00:00,-1.702689852565527,-1.5926021486520767,-1.7247073911130428,-0.6605262756347656,-1.4531577229499817,-1.4904652281353872
2013-03-01 00:00:00+00:00,-1.7880403138697147,-1.6775212734937668,-1.8156700748950243,-1.1249260306358337,-1.6143675297498703,-1.6196303466955821
2013-04-01 00:00:00+00:00,-1.5885398499667645,-1.574356459081173,-1.6169066317379475,-0.8297284245491028,-1.4679810255765915,-1.5028485314299662
2013-05-01 00:00:00+00:00,-2.1376159638166423,-2.062743246555328,-2.193770498037338,-1.3551960587501521,-1.7744832932949062,-2.075222033386429
2013-06-01 00:00:00+00:00,-1.7281188629567623,-1.652355819940567,-1.7389421537518501,-0.797315776348114,-1.62349371612072,-1.6006445363163948
2013-07-01 00:00:00+00:00,-1.803721621632576,-1.7694737389683723,-1.8303588591516018,-0.9779672026634216,-1.7085886299610138,-1.68702514624844
2013-08-01 00:00:00+00:00,-1.4019793197512627,-1.2959472686052322,-1.42161488160491,-0.6126296520233154,-1.3391455113887787,-1.3057650576035182
2013-09-01 00:00:00+00:00,-2.0011479519307613,-1.9361010789871216,-2.0317582450807095,-0.8494356870651245,-1.9820165187120438,-1.8901856411248446
2013-10-01 00:00:00+00:00,-2.274301655590534,-2.1357655227184296,-2.305087462067604,-1.1852537393569946,-2.2473640739917755,-2.1415378569314876
2013-11-01 00:00:00+00:00,-1.508192028850317,-1.4394734501838684,-1.5407429337501526,-0.7812218070030212,-1.4864914268255234,-1.4117449022208652
2013-12-01 00:00:00+00:00,-1.7155841402709484,-1.6852868497371674,-1.6512023955583572,-0.8521113395690918,-1.6284794211387634,-1.5514738109583657
2014-01-01 00:00:00+00:00,-1.548709437251091,-1.523730255663395,-1.5736886225640774,-1.0366361737251282,-1.4987510740756989,-1.5105467963342865
2014-02-01 00:00:00+00:00,-1.6614296846091747,-1.6182246580719948,-1.4257659018039703,-1.013354241847992,-1.5985860079526901,-1.5540717368324597
2014-03-01 00:00:00+00:00,-1.4102032519876957,-1.3604313731193542,-1.377021998167038,-0.862712562084198,-1.3645790293812752,-1.2608876172453165
2014-04-01 00:00:00+00:00,-2.593488298356533,-2.3590697050094604,-2.612092949450016,-1.1906975507736206,-2.4409301578998566,-2.2158138876159987
2014-05-01 00:00:00+00:00,-2.01916640996933,-1.9994479939341545,-2.0546595714986324,-1.3171906471252441,-1.8653627336025238,-1.868649136275053
2014-06-01 00:00:00+00:00,-1.7460018619894981,-1.6782690286636353,-1.7384759932756424,-1.0761994123458862,-1.6556914150714874,-1.6030103260030348
2014-07-01 00:00:00+00:00,-2.078045718371868,-2.0026967376470566,-2.082011453807354,-1.1738579273223877,-2.0621827766299248,-1.9121457636356354
2014-08-01 00:00:00+00:00,-2.6672943234443665,-2.7261316776275635,-2.879108853638172,-1.5023143291473389,-2.7496666312217712,-2.4424047941962876
2014-09-01 00:00:00+00:00,-2.5780020654201508,-2.5573118329048157,-2.760076053440571,-1.5062483549118042,-2.569725975394249,-2.42351504166921
2014-10-01 00:00:00+00:00,-2.697495222091675,-2.6653821915388107,-2.8701028041541576,-1.3688182830810547,-2.749678909778595,-2.5543245983620486
2014-11-01 00:00:00+00:00,-1.7070945277810097,-1.547410860657692,-1.7451144512742758,-0.7642004489898679,-1.6918865591287613,-1.603807073707382
2014-12-01 00:00:00+00:00,-1.5853217244148252,-1.6215346455574033,-1.726149786263704,-0.7725425958633421,-1.617510989308357,-1.5859923263390858
2015-01-01 00:00:00+00:00,-1.5937295705080032,-1.6242107450962067,-1.7504898589104414,-0.9623339772224426,-1.6808186173439026,-1.6336453817784786
2015-02-01 00:00:00+00:00,-2.0144910365343094,-1.9181640297174454,-1.9893622547388077,-0.9967752695083618,-1.8846589773893356,-1.6389553031573694
2015-03-01 00:00:00+00:00,-2.266922101378441,-2.1346469819545746,-2.353585124015808,-1.3227512836456299,-2.2213099896907806,-1.9993310313050945
2015-04-01 00:00:00+00:00,-2.4632368311285973,-2.3355439603328705,-2.1213494539260864,-1.5487910509109497,-2.4055690839886665,-2.248355799665054
2015-05-01 00:00:00+00:00,-2.3508907184004784,-2.2658675462007523,-2.206351324915886,-1.662203073501587,-2.2488629072904587,-2.1971404887735844
2015-06-01 00:00:00+00:00,-1.6204198934137821,-1.5520116686820984,-1.6460729762911797,-1.1030826568603516,-1.5306340903043747,-1.532059270888567
2015-07-01 00:00:00+00:00,-1.8188116624951363,-1.72354057431221,-1.7928286418318748,-1.1692360639572144,-1.7971591427922249,-1.671574529260397
2015-08-01 00:00:00+00:00,-2.376726381480694,-2.3507512286305428,-2.3637388050556183,-1.3550370931625366,-2.3247760832309723,-2.171811304986477
2015-09-01 00:00:00+00:00,-1.8141551166772842,-1.80473093688488,-1.8377155736088753,-1.1544623374938965,-1.7340495735406876,-1.6688656397163868
2015-10-01 00:00:00+00:00,-2.218548782169819,-2.1445971578359604,-2.248999450355768,-1.2267270088195803,-2.1837480142712593,-2.028594600657622
2015-11-01 00:00:00+00:00,-1.974778063595295,-1.9585581198334694,-2.02749287430197,-1.0340213775634766,-1.9504481479525566,-1.8524526624629896
2015-12-01 00:00:00+00:00,-3.041095957159996,-2.8675799667835236,-3.1232877410948277,-1.5890411138534546,-3.0182649046182632,-2.4010655085245767
