,USD,JPY,CAD,AUD,EUR,GBP,NZD,CHF
2002-06-01 00:00:00+00:00,136177000.0,63600000.0,15120500.0,9132356.0,36173250.0,27797000.0,1893000.0,3937000.0
2002-07-01 00:00:00+00:00,136126000.0,63340000.0,15167800.0,9119634.0,36134640.0,27933000.0,1905000.0,3964700.0
2002-08-01 00:00:00+00:00,136539000.0,63070000.0,15222200.0,9134988.0,36134640.0,27933000.0,1905000.0,3964700.0
2002-09-01 00:00:00+00:00,136415000.0,63130000.0,15284300.0,9161141.0,36134640.0,27933000.0,1905000.0,3964700.0
2002-10-01 00:00:00+00:00,136413000.0,63240000.0,15324200.0,9167061.0,36004970.0,27935000.0,1903000.0,3964700.0
2002-11-01 00:00:00+00:00,136705000.0,63240000.0,15406900.0,9224203.0,36004970.0,27935000.0,1903000.0,3964700.0
2002-12-01 00:00:00+00:00,137302000.0,63220000.0,15405200.0,9225626.0,36004970.0,27935000.0,1903000.0,3964700.0
2003-01-01 00:00:00+00:00,137008000.0,63240000.0,15419100.0,9234685.0,35933140.0,28110000.0,1918000.0,3964700.0
2003-02-01 00:00:00+00:00,136521000.0,63240000.0,15467200.0,9283719.0,35933140.0,28110000.0,1918000.0,3964700.0
2003-03-01 00:00:00+00:00,136426000.0,63120000.0,15524700.0,9327640.0,35933140.0,28110000.0,1918000.0,3964700.0
2003-04-01 00:00:00+00:00,137417000.0,63000000.0,15544200.0,9378677.0,35729580.0,28100000.0,1926000.0,3964700.0
2003-05-01 00:00:00+00:00,137482000.0,63060000.0,15601600.0,9406037.0,35729580.0,28100000.0,1926000.0,3964700.0
2003-06-01 00:00:00+00:00,137434000.0,63260000.0,15609700.0,9359871.0,35729580.0,28100000.0,1926000.0,3964700.0
2003-07-01 00:00:00+00:00,137633000.0,63050000.0,15593200.0,9357988.0,35765840.0,28227000.0,1942000.0,3962800.0
2003-08-01 00:00:00+00:00,137544000.0,63090000.0,15574800.0,9375358.0,35765840.0,28227000.0,1942000.0,3962800.0
2003-09-01 00:00:00+00:00,137790000.0,63510000.0,15627100.0,9352164.0,35765840.0,28227000.0,1942000.0,3962800.0
2003-10-01 00:00:00+00:00,137474000.0,63310000.0,15648400.0,9343146.0,35727600.0,28256000.0,1971000.0,3962800.0
2003-11-01 00:00:00+00:00,137549000.0,63120000.0,15638900.0,9400335.0,35727600.0,28256000.0,1971000.0,3962800.0
2003-12-01 00:00:00+00:00,137609000.0,63100000.0,15674700.0,9408281.0,35727600.0,28256000.0,1971000.0,3962800.0
2004-01-01 00:00:00+00:00,137984000.0,63060000.0,15729500.0,9432064.0,35790980.0,28304000.0,1973000.0,3962800.0
2004-02-01 00:00:00+00:00,138424000.0,63110000.0,15778500.0,9428081.0,35790980.0,28304000.0,1973000.0,3962800.0
2004-03-01 00:00:00+00:00,138411000.0,63330000.0,15821100.0,9460102.0,35790980.0,28304000.0,1973000.0,3962800.0
2004-04-01 00:00:00+00:00,138472000.0,63200000.0,15819700.0,9460499.0,35679040.0,28459000.0,1991000.0,3962800.0
2004-05-01 00:00:00+00:00,138542000.0,63200000.0,15826900.0,9465456.0,35679040.0,28459000.0,1991000.0,3962800.0
2004-06-01 00:00:00+00:00,138453000.0,63390000.0,15836300.0,9499051.0,35679040.0,28459000.0,1991000.0,3962800.0
2004-07-01 00:00:00+00:00,138680000.0,63500000.0,15882700.0,9508873.0,35881730.0,28470000.0,2006000.0,3959100.0
2004-08-01 00:00:00+00:00,138852000.0,63310000.0,15900900.0,9524498.0,35881730.0,28470000.0,2006000.0,3959100.0
2004-09-01 00:00:00+00:00,139174000.0,63120000.0,15923900.0,9529571.0,35881730.0,28470000.0,2006000.0,3959100.0
2004-10-01 00:00:00+00:00,139556000.0,63240000.0,15937600.0,9537872.0,35891730.0,28518000.0,2030000.0,3959100.0
2004-11-01 00:00:00+00:00,139573000.0,63480000.0,15945400.0,9535210.0,35891730.0,28518000.0,2030000.0,3959100.0
2004-12-01 00:00:00+00:00,139487000.0,63300000.0,15978900.0,9591344.0,35891730.0,28518000.0,2030000.0,3959100.0
2005-01-01 00:00:00+00:00,139732000.0,63230000.0,15989600.0,9645591.0,36050500.0,28673000.0,2064000.0,3959100.0
2005-02-01 00:00:00+00:00,140231000.0,63170000.0,16008300.0,9683588.0,36050500.0,28673000.0,2064000.0,3959100.0
2005-03-01 00:00:00+00:00,140125000.0,63360000.0,16022800.0,9692499.0,36050500.0,28673000.0,2064000.0,3959100.0
2005-04-01 00:00:00+00:00,140245000.0,63600000.0,16034000.0,9745184.0,36384260.0,28788000.0,2061000.0,3959100.0
2005-05-01 00:00:00+00:00,140385000.0,63340000.0,16047100.0,9775023.0,36384260.0,28788000.0,2061000.0,3959100.0
2005-06-01 00:00:00+00:00,140654000.0,63200000.0,16046500.0,9816390.0,36384260.0,28788000.0,2061000.0,3959100.0
2005-07-01 00:00:00+00:00,141254000.0,63420000.0,16072300.0,9855243.0,36272880.0,28803000.0,2071000.0,3974300.0
2005-08-01 00:00:00+00:00,141609000.0,63680000.0,16076700.0,9838980.0,36272880.0,28803000.0,2071000.0,3974300.0
2005-09-01 00:00:00+00:00,141714000.0,63550000.0,16101800.0,9885489.0,36272880.0,28803000.0,2071000.0,3974300.0
2005-10-01 00:00:00+00:00,142026000.0,63650000.0,16142200.0,9900234.0,36361800.0,28928000.0,2098000.0,3974300.0
2005-11-01 00:00:00+00:00,142434000.0,63610000.0,16186600.0,9944436.0,36361800.0,28928000.0,2098000.0,3974300.0
2005-12-01 00:00:00+00:00,142401000.0,63990000.0,16172200.0,9928146.0,36361800.0,28928000.0,2098000.0,3974300.0
2006-01-01 00:00:00+00:00,142548000.0,63820000.0,16211700.0,9932832.0,36427560.0,28880000.0,2099000.0,3974300.0
2006-02-01 00:00:00+00:00,142499000.0,63430000.0,16241200.0,9942094.0,36427560.0,28880000.0,2099000.0,3974300.0
2006-03-01 00:00:00+00:00,142752000.0,63500000.0,16232300.0,9957389.0,36427560.0,28880000.0,2099000.0,3974300.0
2006-04-01 00:00:00+00:00,143150000.0,63690000.0,16261000.0,9958048.0,36865950.0,29048000.0,2120000.0,3974300.0
2006-05-01 00:00:00+00:00,143457000.0,63830000.0,16292200.0,9992951.0,36865950.0,29048000.0,2120000.0,3974300.0
2006-06-01 00:00:00+00:00,143741000.0,63740000.0,16347300.0,10034330.0,36865950.0,29048000.0,2120000.0,3974300.0
2006-07-01 00:00:00+00:00,143761000.0,63570000.0,16383500.0,10041610.0,37128050.0,29106000.0,2140000.0,4051100.0
2006-08-01 00:00:00+00:00,144089000.0,63790000.0,16450400.000000002,10069160.0,37128050.0,29106000.0,2140000.0,4051100.0
2006-09-01 00:00:00+00:00,144353000.0,63830000.0,16432500.0,10109200.0,37128050.0,29106000.0,2140000.0,4051100.0
2006-10-01 00:00:00+00:00,144202000.0,63890000.0,16440400.000000002,10161000.0,37270390.0,29183000.0,2133000.0,4051100.0
2006-11-01 00:00:00+00:00,144625000.0,63960000.0,16435700.0,10179370.0,37270390.0,29183000.0,2133000.0,4051100.0
2006-12-01 00:00:00+00:00,144815000.0,64060000.0,16468000.0,10223200.0,37270390.0,29183000.0,2133000.0,4051100.0
2007-01-01 00:00:00+00:00,145314000.0,64210000.0,16487500.0,10195660.0,37424800.0,29214000.0,2133000.0,4051100.0
2007-02-01 00:00:00+00:00,145534000.0,64170000.0,16487500.0,10229660.0,37424800.0,29214000.0,2133000.0,4051100.0
2007-03-01 00:00:00+00:00,145970000.0,64000000.0,16549599.999999998,10282310.0,37424800.0,29214000.0,2133000.0,4051100.0
2007-04-01 00:00:00+00:00,146028000.0,63810000.0,16615000.0,10279910.0,37635720.0,29194000.0,2158000.0,4051100.0
2007-05-01 00:00:00+00:00,146057000.0,64160000.0,16636400.000000002,10308140.0,37635720.0,29194000.0,2158000.0,4051100.0
2007-06-01 00:00:00+00:00,146320000.0,64230000.0,16664800.0,10336980.0,37635720.0,29194000.0,2158000.0,4051100.0
2007-07-01 00:00:00+00:00,145586000.0,64360000.0,16658599.999999998,10366210.0,37935860.0,29322000.0,2169000.0,4121700.0
2007-08-01 00:00:00+00:00,145903000.0,64360000.0,16682099.999999998,10401650.0,37935860.0,29322000.0,2169000.0,4121700.0
2007-09-01 00:00:00+00:00,146063000.0,64490000.0,16728200.0,10424190.0,37935860.0,29322000.0,2169000.0,4121700.0
2007-10-01 00:00:00+00:00,145905000.0,64430000.0,16796200.0,10446820.0,38191790.0,29420000.0,2165000.0,4121700.0
2007-11-01 00:00:00+00:00,145682000.0,64290000.0,16817500.0,10484540.0,38191790.0,29420000.0,2165000.0,4121700.0
2007-12-01 00:00:00+00:00,146244000.0,64080000.0,16836200.0,10513640.0,38191790.0,29420000.0,2165000.0,4121700.0
2008-01-01 00:00:00+00:00,145946000.0,64200000.0,16883700.0,10504120.0,38191230.0,29575000.0,2179000.0,4121700.0
2008-02-01 00:00:00+00:00,146595000.0,64470000.0,16904800.0,10561470.0,38191230.0,29575000.0,2179000.0,4121700.0
2008-03-01 00:00:00+00:00,146273000.0,64500000.0,16907100.0,10582210.0,38191230.0,29575000.0,2179000.0,4121700.0
2008-04-01 00:00:00+00:00,146378000.0,64240000.0,16932200.0,10609190.0,38356150.0,29683000.0,2182000.0,4121700.0
2008-05-01 00:00:00+00:00,146156000.0,64060000.0,16967500.0,10649300.0,38356150.0,29683000.0,2182000.0,4121700.0
2008-06-01 00:00:00+00:00,146086000.0,64130000.0,16972100.0,10669870.0,38356150.0,29683000.0,2182000.0,4121700.0
2008-07-01 00:00:00+00:00,146132000.0,64260000.0,16971800.0,10708540.0,38265690.0,29721000.0,2180000.0,4228700.0
2008-08-01 00:00:00+00:00,145908000.0,64290000.0,16986800.0,10680090.0,38265690.0,29721000.0,2180000.0,4228700.0
2008-09-01 00:00:00+00:00,145737000.0,64240000.0,16996200.0,10733320.0,38265690.0,29721000.0,2180000.0,4228700.0
2008-10-01 00:00:00+00:00,145532000.0,64060000.0,16980900.0,10751280.0,38798350.0,29580000.0,2181000.0,4228700.0
2008-11-01 00:00:00+00:00,145203000.0,64030000.0,17003300.0,10793520.0,38798350.0,29580000.0,2181000.0,4228700.0
2008-12-01 00:00:00+00:00,145076000.0,63900000.0,17025400.0,10777780.0,38798350.0,29580000.0,2181000.0,4228700.0
2009-01-01 00:00:00+00:00,144802000.0,63960000.0,17070500.0,10787440.0,38745520.0,29529000.0,2194000.0,4228700.0
2009-02-01 00:00:00+00:00,144100000.0,64100000.0,16982700.0,10780890.0,38745520.0,29529000.0,2194000.0,4228700.0
2009-03-01 00:00:00+00:00,143369000.0,63910000.0,16972300.0,10789110.0,38745520.0,29529000.0,2194000.0,4228700.0
2009-04-01 00:00:00+00:00,142152000.0,63940000.0,16824700.0,10790910.0,38552640.0,29366000.0,2154000.0,4228700.0
2009-05-01 00:00:00+00:00,141640000.0,63770000.0,16782400.0,10804970.0,38552640.0,29366000.0,2154000.0,4228700.0
2009-06-01 00:00:00+00:00,140707000.0,63250000.0,16756400.000000002,10770690.0,38552640.0,29366000.0,2154000.0,4228700.0
2009-07-01 00:00:00+00:00,140656000.0,63270000.0,16730800.0,10794430.0,38373080.0,29088000.0,2155000.0,4267900.0
2009-08-01 00:00:00+00:00,140248000.0,63110000.0,16740700.0,10772690.0,38373080.0,29088000.0,2155000.0,4267900.0
2009-09-01 00:00:00+00:00,140009000.0,62890000.0,16712700.0,10755140.0,38373080.0,29088000.0,2155000.0,4267900.0
2009-10-01 00:00:00+00:00,139901000.0,62870000.0,16702800.0,10799260.0,38173290.0,29069000.0,2135000.0,4267900.0
2009-11-01 00:00:00+00:00,139492000.0,63090000.0,16702700.0,10789430.0,38173290.0,29069000.0,2135000.0,4267900.0
2009-12-01 00:00:00+00:00,138818000.0,63010000.0,16743800.0,10810130.0,38173290.0,29069000.0,2135000.0,4267900.0
2010-01-01 00:00:00+00:00,138432000.0,62870000.0,16753300.0,10820550.0,38783790.0,29101000.0,2137000.0,4267900.0
2010-02-01 00:00:00+00:00,138659000.0,62860000.0,16824700.0,10850680.0,38783790.0,29101000.0,2137000.0,4267900.0
2010-03-01 00:00:00+00:00,138013000.0,62900000.0,16797400.0,10887380.0,38783790.0,29101000.0,2137000.0,4267900.0
2010-04-01 00:00:00+00:00,138438000.0,63140000.0,16825000.0,10937130.0,37903120.0,29013000.0,2144000.0,4172307.0
2010-05-01 00:00:00+00:00,138581000.0,62940000.0,16818000.0,10920820.0,37903120.0,29013000.0,2144000.0,4172307.0
2010-06-01 00:00:00+00:00,138751000.0,62970000.0,16861700.0,10925680.0,37903120.0,29013000.0,2144000.0,4172307.0
2010-07-01 00:00:00+00:00,139297000.0,62850000.0,16928500.0,10937520.0,37892130.0,29192000.0,2148000.0,4208305.0
2010-08-01 00:00:00+00:00,139241000.0,62810000.0,16946800.0,10938860.0,37892130.0,29192000.0,2148000.0,4208305.0
2010-09-01 00:00:00+00:00,139141000.0,62850000.0,17024600.0,10992800.0,37892130.0,29192000.0,2148000.0,4208305.0
2010-10-01 00:00:00+00:00,139179000.0,63020000.0,17036500.0,11018980.0,38009410.0,29385000.0,2166000.0,4214804.0
2010-11-01 00:00:00+00:00,139438000.0,63040000.0,17062100.0,11060910.0,38009410.0,29385000.0,2166000.0,4214804.0
2010-12-01 00:00:00+00:00,139396000.0,63190000.0,17058400.0,11087330.0,38009410.0,29385000.0,2166000.0,4214804.0
2011-01-01 00:00:00+00:00,139119000.0,63070000.0,17044300.0,11104450.0,38164350.0,29324000.0,2158000.0,4234585.0
2011-02-01 00:00:00+00:00,139044000.0,62860000.0,17089400.0,11163100.0,38164350.0,29324000.0,2158000.0,4234585.0
2011-03-01 00:00:00+00:00,139301000.0,63070000.0,17117400.0,11169320.0,38164350.0,29324000.0,2158000.0,4234585.0
2011-04-01 00:00:00+00:00,139250000.0,63190000.0,17187200.0,11201990.0,38462840.0,29441000.0,2177000.0,4261976.0
2011-05-01 00:00:00+00:00,139394000.0,63290000.0,17174800.0,11176290.0,38462840.0,29441000.0,2177000.0,4261976.0
2011-06-01 00:00:00+00:00,139639000.0,62870000.0,17173700.0,11215130.0,38462840.0,29441000.0,2177000.0,4261976.0
2011-07-01 00:00:00+00:00,139586000.0,62870000.0,17222100.0,11182480.0,38747560.0,29447000.0,2186000.0,4293183.0
2011-08-01 00:00:00+00:00,139624000.0,62850000.0,17187400.0,11172740.0,38747560.0,29447000.0,2186000.0,4293183.0
2011-09-01 00:00:00+00:00,139384000.0,62820000.0,17218800.0,11205660.0,38747560.0,29447000.0,2186000.0,4293183.0
2011-10-01 00:00:00+00:00,139524000.0,62840000.0,17256400.0,11209650.0,38846450.0,29284000.0,2188000.0,4299578.0
2011-11-01 00:00:00+00:00,139942000.0,62770000.0,17269400.0,11218670.0,38846450.0,29284000.0,2188000.0,4299578.0
2011-12-01 00:00:00+00:00,140183000.0,62890000.0,17272000.0,11245980.0,38846450.0,29284000.0,2188000.0,4299578.0
2012-01-01 00:00:00+00:00,140368000.0,62850000.0,17258000.0,11249270.0,39086550.0,29351000.0,2189000.0,4336263.0
2012-02-01 00:00:00+00:00,140826000.0,62940000.0,17241400.0,11252780.0,39086550.0,29351000.0,2189000.0,4336263.0
2012-03-01 00:00:00+00:00,140902000.0,63010000.0,17258200.0,11231810.0,39086550.0,29351000.0,2189000.0,4336263.0
2012-04-01 00:00:00+00:00,141584000.0,62750000.0,17270100.0,11308650.0,38974080.0,29470000.0,2191000.0,4330308.0
2012-05-01 00:00:00+00:00,141858000.0,62870000.0,17245000.0,11271950.0,38974080.0,29470000.0,2191000.0,4330308.0
2012-06-01 00:00:00+00:00,142036000.0,62690000.0,17338600.0,11333410.0,38974080.0,29470000.0,2191000.0,4330308.0
2012-07-01 00:00:00+00:00,141899000.0,62740000.0,17416200.0,11322020.0,39062960.0,29689000.0,2194000.0,4346300.0
2012-08-01 00:00:00+00:00,142206000.0,62650000.0,17412200.0,11364050.0,39062960.0,29689000.0,2194000.0,4346300.0
2012-09-01 00:00:00+00:00,142391000.0,62810000.0,17414700.0,11338570.0,39062960.0,29689000.0,2194000.0,4346300.0
2012-10-01 00:00:00+00:00,142292000.0,62820000.0,17439800.0,11348510.0,39207580.0,29788000.0,2184000.0,4368284.0
2012-11-01 00:00:00+00:00,142291000.0,62850000.0,17486000.0,11360770.0,39207580.0,29788000.0,2184000.0,4368284.0
2012-12-01 00:00:00+00:00,143044000.0,62790000.0,17534500.0,11389980.0,39207580.0,29788000.0,2184000.0,4368284.0
2013-01-01 00:00:00+00:00,143431000.0,62990000.0,17543200.0,11391040.0,39259180.0,29944000.0,2189000.0,4359609.0
2013-02-01 00:00:00+00:00,143333000.0,62930000.0,17563800.0,11385130.0,39259180.0,29944000.0,2189000.0,4359609.0
2013-03-01 00:00:00+00:00,143330000.0,62630000.0,17609500.0,11396750.0,39259180.0,29944000.0,2189000.0,4359609.0
2013-04-01 00:00:00+00:00,143292000.0,62970000.0,17600700.0,11470070.0,39341840.0,29884000.0,2193000.0,4376148.0
2013-05-01 00:00:00+00:00,143362000.0,63050000.0,17676100.0,11468740.0,39341840.0,29884000.0,2193000.0,4376148.0
2013-06-01 00:00:00+00:00,143316000.0,63090000.0,17610400.0,11435080.0,39341840.0,29884000.0,2193000.0,4376148.0
2013-07-01 00:00:00+00:00,143635000.0,63250000.0,17641300.0,11467320.0,39581550.0,29990000.0,2205000.0,4383729.0
2013-08-01 00:00:00+00:00,143882000.0,63170000.0,17692500.0,11457640.0,39581550.0,29990000.0,2205000.0,4383729.0
2013-09-01 00:00:00+00:00,143999000.0,63120000.0,17682100.0,11470150.0,39581550.0,29990000.0,2205000.0,4383729.0
2013-10-01 00:00:00+00:00,144264000.0,63190000.0,17650100.0,11457280.0,39532460.0,30163000.0,2239000.0,4388351.0
2013-11-01 00:00:00+00:00,144326000.0,63220000.0,17677900.0,11459600.0,39532460.0,30163000.0,2239000.0,4388351.0
2013-12-01 00:00:00+00:00,144418000.0,63330000.0,17659600.0,11474160.0,39532460.0,30163000.0,2239000.0,4388351.0
2014-01-01 00:00:00+00:00,143537000.0,63460000.0,17664400.0,11470600.0,39662850.0,30351000.0,2258000.0,4421271.0
2014-02-01 00:00:00+00:00,144479000.0,63740000.0,17691300.0,11449250.0,39662850.0,30351000.0,2258000.0,4421271.0
2014-03-01 00:00:00+00:00,144778000.0,63570000.0,17668900.0,11419150.0,39662850.0,30351000.0,2258000.0,4421271.0
2014-04-01 00:00:00+00:00,145150000.0,63320000.0,17666400.0,11453290.0,39717860.0,30595000.0,2281000.0,4415601.0
2014-05-01 00:00:00+00:00,145134000.0,63520000.0,17662700.0,11478910.0,39717860.0,30595000.0,2281000.0,4415601.0
2014-06-01 00:00:00+00:00,145648000.0,63700000.0,17699400.0,11532220.0,39717860.0,30595000.0,2281000.0,4415601.0
2014-07-01 00:00:00+00:00,145667000.0,63630000.0,17691200.0,11537920.0,39849490.0,30771000.0,2290000.0,4468346.0
2014-08-01 00:00:00+00:00,145825000.0,63830000.0,17687700.0,11512860.0,39849490.0,30771000.0,2290000.0,4468346.0
2014-09-01 00:00:00+00:00,146247000.0,63670000.0,17720500.0,11528690.0,39849490.0,30771000.0,2290000.0,4468346.0
2014-10-01 00:00:00+00:00,146399000.0,63690000.0,17771900.0,11545350.0,39946440.0,30899000.0,2315000.0,4468662.0
2014-11-01 00:00:00+00:00,146530000.0,63790000.0,17723700.0,11548810.0,39946440.0,30899000.0,2315000.0,4468662.0
2014-12-01 00:00:00+00:00,146778000.0,63810000.0,17756000.0,11547150.0,39946440.0,30899000.0,2315000.0,4468662.0
2015-01-01 00:00:00+00:00,147427000.0,63760000.0,17782200.0,11542370.0,39964300.0,31008000.0,2346000.0,4520892.0
2015-02-01 00:00:00+00:00,147404000.0,63850000.0,17784500.0,11542100.0,39964300.0,31008000.0,2346000.0,4520892.0
2015-03-01 00:00:00+00:00,147615000.0,63980000.0,17821700.0,11598790.0,39964300.0,31008000.0,2346000.0,4520892.0
2015-04-01 00:00:00+00:00,148145000.0,63770000.0,17813100.0,11608370.0,40065240.0,31217000.0,2364000.0,4523725.0
2015-05-01 00:00:00+00:00,148045000.0,64000000.0,17827200.0,11673720.0,40065240.0,31217000.0,2364000.0,4523725.0
2015-06-01 00:00:00+00:00,148128000.0,63970000.0,17854100.0,11693550.0,40065240.0,31217000.0,2364000.0,4523725.0
2015-07-01 00:00:00+00:00,148511000.0,63770000.0,17819400.0,11692160.0,40096870.0,31170000.0,2366000.0,4535164.0
2015-08-01 00:00:00+00:00,148817000.0,63920000.0,17843700.0,11733610.0,40096870.0,31170000.0,2366000.0,4535164.0
2015-09-01 00:00:00+00:00,148816000.0,64060000.0,17836700.0,11727420.0,40096870.0,31170000.0,2366000.0,4535164.0
2015-10-01 00:00:00+00:00,148830000.0,63950000.0,17863300.0,11760560.0,40221240.0,31392000.0,2357000.0,4534265.0
2015-11-01 00:00:00+00:00,149181000.0,63980000.0,17889000.0,11764710.0,40221240.0,31392000.0,2357000.0,4534265.0
2015-12-01 00:00:00+00:00,148826000.0,64230000.0,17890200.0,11783950.0,40221240.0,31392000.0,2357000.0,4534265.0
2016-01-01 00:00:00+00:00,149246000.0,64250000.0,17899100.0,11860870.0,40451650.0,31602000.0,2387000.0,4558646.0
2016-02-01 00:00:00+00:00,149463000.0,64050000.0,17872600.0,11893620.0,40451650.0,31602000.0,2387000.0,4558646.0
2016-03-01 00:00:00+00:00,150128000.0,64310000.0,17867400.0,11907830.0,40451650.0,31602000.0,2387000.0,4558646.0
2016-04-01 00:00:00+00:00,150653000.0,64680000.0,17871600.0,11912620.0,41113000.0,31636000.0,2418000.0,4581446.0
2016-05-01 00:00:00+00:00,150939000.0,64330000.0,17889000.0,11926340.0,41113000.0,31636000.0,2418000.0,4581446.0
2016-06-01 00:00:00+00:00,151218000.0,64190000.0,17892800.0,11941750.0,41113000.0,31636000.0,2418000.0,4581446.0
2016-07-01 00:00:00+00:00,151074000.0,64340000.0,17919700.0,11948200.0,41131500.0,31812000.0,2480000.0,4595388.0
2016-08-01 00:00:00+00:00,151132000.0,64450000.0,17947400.0,11941840.0,41131500.0,31812000.0,2480000.0,4595388.0
2016-09-01 00:00:00+00:00,151223000.0,64820000.0,17954500.0,11962850.0,41131500.0,31812000.0,2480000.0,4595388.0
2016-10-01 00:00:00+00:00,151554000.0,64970000.0,17943200.0,11996130.0,41372880.0,31878000.0,2504000.0,4609121.0
2016-11-01 00:00:00+00:00,151779000.0,64840000.0,17994200.0,11955910.0,41372880.0,31878000.0,2504000.0,4609121.0
2016-12-01 00:00:00+00:00,151761000.0,64860000.0,18032500.0,11942420.0,41372880.0,31878000.0,2504000.0,4609121.0
2017-01-01 00:00:00+00:00,151793000.0,64930000.0,18051200.0,11961110.0,41443020.0,31914000.0,2530000.0,4629646.0
2017-02-01 00:00:00+00:00,151954000.0,64870000.0,18076000.0,11987350.0,41443020.0,31914000.0,2530000.0,4629646.0
2017-03-01 00:00:00+00:00,152157000.0,65180000.0,18104000.0,12017830.0,41443020.0,31914000.0,2530000.0,4629646.0
2017-04-01 00:00:00+00:00,152152000.0,65190000.0,18172500.0,12039280.0,41502040.0,32017000.0,2560000.0,4617626.0
2017-05-01 00:00:00+00:00,152480000.0,64900000.0,18216600.0,12015200.0,41502040.0,32017000.0,2560000.0,4617626.0
2017-06-01 00:00:00+00:00,153065000.0,64900000.0,18241500.0,12075630.0,41502040.0,32017000.0,2560000.0,4617626.0
2017-07-01 00:00:00+00:00,153255000.0,65190000.0,18271600.0,12132890.0,41600210.0,32138000.0,2558000.0,4639809.0
2017-08-01 00:00:00+00:00,153069000.0,65310000.0,18312900.0,12164840.0,41600210.0,32138000.0,2558000.0,4639809.0
2017-09-01 00:00:00+00:00,153318000.0,65520000.0,18371400.0,12197140.0,41600210.0,32138000.0,2558000.0,4639809.0
2017-10-01 00:00:00+00:00,153569000.0,65620000.0,18416900.0,12233040.0,41809680.0,32134000.0,2606000.0,4640548.0
2017-11-01 00:00:00+00:00,153503000.0,65720000.0,18436400.0,12281940.0,41809680.0,32134000.0,2606000.0,4640548.0
2017-12-01 00:00:00+00:00,154286000.0,65690000.0,18442500.0,12321810.0,41809680.0,32134000.0,2606000.0,4640548.0
2018-01-01 00:00:00+00:00,153609000.0,65610000.0,18475100.0,12325340.0,41733860.0,32222000.0,2622000.0,4647017.0
2018-02-01 00:00:00+00:00,153805000.0,65660000.0,18550500.0,12368350.0,41733860.0,32222000.0,2622000.0,4647017.0
2018-03-01 00:00:00+00:00,153904000.0,65780000.0,18619700.0,12398090.0,41733860.0,32222000.0,2622000.0,4647017.0
2018-04-01 00:00:00+00:00,154425000.0,66190000.0,18576800.0,12437570.0,41859350.0,32409000.0,2635000.0,4656700.0
2018-05-01 00:00:00+00:00,155197000.0,66460000.0,18570300.0,12421840.0,41859350.0,32409000.0,2635000.0,4656700.0
2018-06-01 00:00:00+00:00,155214000.0,66790000.0,18630100.0,12442290.0,41859350.0,32409000.0,2635000.0,4656700.0
2018-07-01 00:00:00+00:00,155312000.0,66940000.0,18613000.0,12460430.0,41786130.0,32450000.0,2653000.0,4667409.0
2018-08-01 00:00:00+00:00,155652000.0,66930000.0,18621700.0,12452280.0,41786130.0,32450000.0,2653000.0,4667409.0
2018-09-01 00:00:00+00:00,155762000.0,66670000.0,18677600.0,12521890.0,41786130.0,32450000.0,2653000.0,4667409.0
2018-10-01 00:00:00+00:00,156146000.0,66660000.0,18763900.0,12523160.0,42006250.0,32497000.0,2675000.0,4687022.0
2018-11-01 00:00:00+00:00,155504000.0,66840000.0,18704700.0,12585820.0,42006250.0,32497000.0,2675000.0,4687022.0
2018-12-01 00:00:00+00:00,156015000.0,66990000.0,18797500.0,12601700.0,42006250.0,32497000.0,2675000.0,4687022.0
2019-01-01 00:00:00+00:00,156391000.0,67130000.0,18814900.0,12624800.0,41999670.0,32668000.0,2678000.0,4689369.0
2019-02-01 00:00:00+00:00,156721000.0,67250000.0,18869400.0,12644530.0,41999670.0,32668000.0,2678000.0,4689369.0
2019-03-01 00:00:00+00:00,156817000.0,66980000.0,18892800.0,12670150.0,41999670.0,32668000.0,2678000.0,4689369.0
2019-04-01 00:00:00+00:00,156487000.0,66970000.0,18920500.0,12714720.0,42230610.0,32776000.0,2670000.0,4701568.0
2019-05-01 00:00:00+00:00,156863000.0,67280000.0,18965700.0,12725150.0,42230610.0,32776000.0,2670000.0,4701568.0
2019-06-01 00:00:00+00:00,156701000.0,67450000.0,18932900.0,12748800.0,42230610.0,32776000.0,2670000.0,4701568.0
2019-07-01 00:00:00+00:00,156625000.0,67360000.0,19053700.0,12785670.0,42294400.0,32963000.0,2686000.0,4724764.0
2019-08-01 00:00:00+00:00,156821000.0,67370000.0,19067300.0,12791850.0,42294400.0,32963000.0,2686000.0,4724764.0
2019-09-01 00:00:00+00:00,157232000.0,67400000.0,19078600.0,12804390.0,42294400.0,32963000.0,2686000.0,4724764.0
2019-10-01 00:00:00+00:00,157529000.0,67420000.0,19072400.0,12837580.0,42362740.0,32896000.0,2696000.0,4693450.0
2019-11-01 00:00:00+00:00,157829000.0,67580000.0,19133900.0,12883000.0,42362740.0,32896000.0,2696000.0,4693450.0
2019-12-01 00:00:00+00:00,158339000.0,67620000.0,19142800.0,12903140.0,42362740.0,32896000.0,2696000.0,4693450.0
2020-01-01 00:00:00+00:00,158545000.0,67840000.0,19130900.0,12853700.0,42706360.0,33057000.0,2704000.0,4703318.0
2020-02-01 00:00:00+00:00,158629000.0,67800000.0,19096800.0,12874300.0,42706360.0,33057000.0,2704000.0,4703318.0
2020-03-01 00:00:00+00:00,158845000.0,67830000.0,19186500.0,12923860.0,42706360.0,33057000.0,2704000.0,4703318.0
