time,cci_ew
2016-07-31 00:00:00+00:00,0.0036654850718891296
2016-08-31 00:00:00+00:00,-0.0019361767765377902
2016-09-30 00:00:00+00:00,0.0077351104310452445
2016-10-31 00:00:00+00:00,0.007180339237844668
2016-11-30 00:00:00+00:00,-0.01329143179736747
2016-12-31 00:00:00+00:00,-0.007483034328884641
2017-01-31 00:00:00+00:00,0.0060139432088925915
2017-02-28 00:00:00+00:00,-0.00256559500557052
2017-03-31 00:00:00+00:00,0.0025753769942300497
2017-04-30 00:00:00+00:00,0.0018324577339643433
2017-05-31 00:00:00+00:00,0.007752416426350717
2017-06-30 00:00:00+00:00,-0.006456617133086651
2017-07-31 00:00:00+00:00,0.003461708648314632
2017-08-31 00:00:00+00:00,0.004346884176039012
2017-09-30 00:00:00+00:00,-0.009620451136244101
2017-10-31 00:00:00+00:00,-0.00023491153146071309
2017-11-30 00:00:00+00:00,0.007625896807557764
2017-12-31 00:00:00+00:00,-0.0031539126433152154
2018-01-31 00:00:00+00:00,-0.00253563127118539
2018-02-28 00:00:00+00:00,0.008906319748838376
2018-03-31 00:00:00+00:00,0.0011942442390542318
2018-04-30 00:00:00+00:00,-0.0022708533396145203
2018-05-31 00:00:00+00:00,-0.0012017350036135355
2018-06-30 00:00:00+00:00,-0.0021205406682156536
2018-07-31 00:00:00+00:00,0.003337919194309036
2018-08-31 00:00:00+00:00,-0.006273427146346711
2018-09-30 00:00:00+00:00,0.0045773130397783746
2018-10-31 00:00:00+00:00,-0.004406637987620421
2018-11-30 00:00:00+00:00,0.006122682775626442
2018-12-31 00:00:00+00:00,-0.012742987553922669
2019-01-31 00:00:00+00:00,0.010146875631995789
2019-02-28 00:00:00+00:00,0.004628909139034576
2019-03-31 00:00:00+00:00,-0.001744643121328271
2019-04-30 00:00:00+00:00,0.00038842486003565213
2019-05-31 00:00:00+00:00,-0.0020018931924441485
2019-06-30 00:00:00+00:00,0.0028259774201313537
2019-07-31 00:00:00+00:00,-7.338637187903618e-05
2019-08-31 00:00:00+00:00,-0.001767417172678365
2019-09-30 00:00:00+00:00,0.00010956394443839557
2019-10-31 00:00:00+00:00,0.008425835420200478
2019-11-30 00:00:00+00:00,-0.004123156725920785
2019-12-31 00:00:00+00:00,0.0026247303480648743
2020-01-31 00:00:00+00:00,0.00497191110493822
2020-02-29 00:00:00+00:00,0.001414142846105415
2020-03-31 00:00:00+00:00,0.0028504268358204854
2020-04-30 00:00:00+00:00,-0.008774565613203555
2020-05-31 00:00:00+00:00,-0.004035644387759163
2020-06-30 00:00:00+00:00,-0.0006530334016884298
2020-07-31 00:00:00+00:00,0.013107439564920442
2020-08-31 00:00:00+00:00,0.0034315356322751622
2020-09-30 00:00:00+00:00,0.00011015610601994297
2020-10-31 00:00:00+00:00,0.0013500337591143552
2020-11-30 00:00:00+00:00,0.0009202109020469695
2020-12-31 00:00:00+00:00,0.0054521021280311555
2021-01-31 00:00:00+00:00,-0.0020261908583303345
2021-02-28 00:00:00+00:00,-0.0016665912886149048
2021-03-31 00:00:00+00:00,-0.0076820602008906835
2021-04-30 00:00:00+00:00,0.008635029023237761
2021-05-31 00:00:00+00:00,-0.006761952561214257
2021-06-30 00:00:00+00:00,0.001870785592208879
2021-07-31 00:00:00+00:00,-0.005260899561627785
2021-08-31 00:00:00+00:00,-0.0016817602432559475
2021-09-30 00:00:00+00:00,9.322671650768832e-05
2021-10-31 00:00:00+00:00,0.012580446305992643
2021-11-30 00:00:00+00:00,-0.00870281973642928
2021-12-31 00:00:00+00:00,0.00611905653621081
2022-01-31 00:00:00+00:00,0.0017680739746572804
2022-02-28 00:00:00+00:00,-0.003884873594249161
2022-03-31 00:00:00+00:00,-0.017439465922069353
2022-04-30 00:00:00+00:00,-0.0034976968634351513
2022-05-31 00:00:00+00:00,0.006353929048520612
2022-06-30 00:00:00+00:00,-0.005466092609710316
2022-07-31 00:00:00+00:00,-0.003017287861736717
2022-08-31 00:00:00+00:00,-0.0037805577384696365
2022-09-30 00:00:00+00:00,-0.011480336342910014
2022-10-31 00:00:00+00:00,-0.008836855999412863
2022-11-30 00:00:00+00:00,0.003334746763175467
2022-12-31 00:00:00+00:00,-0.0005613946334919184
2023-01-31 00:00:00+00:00,0.0029985696325656175
2023-02-28 00:00:00+00:00,-0.003863177089889036
2023-03-31 00:00:00+00:00,0.004606114908539238
2023-04-30 00:00:00+00:00,-0.0064854152459453696
2023-05-31 00:00:00+00:00,0.0003742662590731083
2023-06-30 00:00:00+00:00,-0.0008785409529665777
2023-07-31 00:00:00+00:00,-0.0010192452589626866
2023-08-31 00:00:00+00:00,0.00498407035247328
2023-09-30 00:00:00+00:00,-0.004707369756239643
2023-10-31 00:00:00+00:00,0.0015274097460344915
2023-11-30 00:00:00+00:00,0.004028137799667597
2023-12-31 00:00:00+00:00,-0.009562151816457476
2024-01-31 00:00:00+00:00,0.008750689275682566
2024-02-29 00:00:00+00:00,0.003494367171648749
2024-03-31 00:00:00+00:00,0.0005390984490145634
2024-04-30 00:00:00+00:00,-0.0016378101957988944
2024-05-31 00:00:00+00:00,0.0038516519933831095
2024-06-30 00:00:00+00:00,0.005777281480110696
2024-07-31 00:00:00+00:00,0.0014007235530417717
2024-08-31 00:00:00+00:00,0.0016741667297885954
2024-09-30 00:00:00+00:00,0.003249799996035918
2024-10-31 00:00:00+00:00,0.006878153343944371
2024-11-30 00:00:00+00:00,0.0010460811739629872
2024-12-31 00:00:00+00:00,-0.005238669890184067
2025-01-31 00:00:00+00:00,-0.0036372823425875334
2025-02-28 00:00:00+00:00,-0.003879594031826583
2025-03-31 00:00:00+00:00,0.00023027646802087354
2025-04-30 00:00:00+00:00,7.612895287278931e-06
2025-05-31 00:00:00+00:00,0.0019512306906273036
2025-06-30 00:00:00+00:00,0.006886935221138257
2025-07-31 00:00:00+00:00,6.827592656222237e-05
2025-08-31 00:00:00+00:00,0.000817642956153497
2025-09-30 00:00:00+00:00,0.0027239151768496672
2025-10-31 00:00:00+00:00,0.0022607331805588604
2025-11-30 00:00:00+00:00,-0.004983525449267945
2025-12-31 00:00:00+00:00,0.0057095292961604205
2026-01-31 00:00:00+00:00,0.0008751201881280757
2026-02-28 00:00:00+00:00,0.0012983052584563115
2026-03-31 00:00:00+00:00,-0.0038376927423597884
2026-04-30 00:00:00+00:00,-0.0038480567552838796
2026-05-31 00:00:00+00:00,-0.002786781609297795
2026-06-30 00:00:00+00:00,0.0037912676739824125
2026-07-31 00:00:00+00:00,0.0008062948054852193
2026-08-31 00:00:00+00:00,-0.0033400429339850435
2026-09-30 00:00:00+00:00,0.005471146032642871
