time,bs_ew
2015-03-31 00:00:00+00:00,0.006679608955067584
2015-04-30 00:00:00+00:00,0.007944000677128749
2015-05-31 00:00:00+00:00,-0.005168194550147276
2015-06-30 00:00:00+00:00,0.00024410084936632437
2015-07-31 00:00:00+00:00,0.0016069415417583333
2015-08-31 00:00:00+00:00,-0.0068162630560220094
2015-09-30 00:00:00+00:00,-0.005340729019673085
2015-10-31 00:00:00+00:00,0.006732988194055878
2015-11-30 00:00:00+00:00,0.0039442161065181836
2015-12-31 00:00:00+00:00,-0.010482422517004153
2016-01-31 00:00:00+00:00,-0.003081415154164824
2016-02-29 00:00:00+00:00,0.0035102505846817955
2016-03-31 00:00:00+00:00,0.0029926085779072853
2016-04-30 00:00:00+00:00,0.0036754466386099693
2016-05-31 00:00:00+00:00,-0.0025396964535757682
2016-06-30 00:00:00+00:00,-0.005701551349937217
2016-07-31 00:00:00+00:00,-0.0017621146106280294
2016-08-31 00:00:00+00:00,-0.001223346178315654
2016-09-30 00:00:00+00:00,-0.0047410250154281686
2016-10-31 00:00:00+00:00,-0.008603521020864258
2016-11-30 00:00:00+00:00,0.02323567665851045
2016-12-31 00:00:00+00:00,0.0007951239835408686
2017-01-31 00:00:00+00:00,-0.0007637824607343857
2017-02-28 00:00:00+00:00,-0.0003039629401343502
2017-03-31 00:00:00+00:00,-0.0014265945343295838
2017-04-30 00:00:00+00:00,0.00816095065899436
2017-05-31 00:00:00+00:00,-0.0024113440035076206
2017-06-30 00:00:00+00:00,0.003472965000274053
2017-07-31 00:00:00+00:00,0.00036397046225689067
2017-08-31 00:00:00+00:00,-0.003202653659600152
2017-09-30 00:00:00+00:00,0.006915475630910439
2017-10-31 00:00:00+00:00,-0.0010259560147042324
2017-11-30 00:00:00+00:00,-0.002052670692111236
2017-12-31 00:00:00+00:00,0.0026922706366572235
2018-01-31 00:00:00+00:00,0.0011103762092778968
2018-02-28 00:00:00+00:00,0.001913267410409647
2018-03-31 00:00:00+00:00,0.0017342574393675037
2018-04-30 00:00:00+00:00,0.0015406288330321871
2018-05-31 00:00:00+00:00,0.0017920031508038559
2018-06-30 00:00:00+00:00,-0.005326649989719989
2018-07-31 00:00:00+00:00,-0.00026892819893009623
2018-08-31 00:00:00+00:00,-0.0016832295672849495
2018-09-30 00:00:00+00:00,0.0060469951253443455
2018-10-31 00:00:00+00:00,-0.0036704385763985936
2018-11-30 00:00:00+00:00,0.0010046550089515272
2018-12-31 00:00:00+00:00,-0.005025549774874238
2019-01-31 00:00:00+00:00,0.004361430481517159
2019-02-28 00:00:00+00:00,0.0021120835257666393
2019-03-31 00:00:00+00:00,-0.002796545121986793
2019-04-30 00:00:00+00:00,-0.00021209690782153512
2019-05-31 00:00:00+00:00,-0.004968564328224234
2019-06-30 00:00:00+00:00,0.002724467686676224
2019-07-31 00:00:00+00:00,-0.002092074911430597
2019-08-31 00:00:00+00:00,-0.0029527396583437504
2019-09-30 00:00:00+00:00,0.0067054535291726225
2019-10-31 00:00:00+00:00,0.012481243130712194
2019-11-30 00:00:00+00:00,0.0022542169165931103
2019-12-31 00:00:00+00:00,0.002419124040085041
2020-01-31 00:00:00+00:00,-0.0005426314467237292
2020-02-29 00:00:00+00:00,-0.002659072292772957
2020-03-31 00:00:00+00:00,-0.009037856771074715
2020-04-30 00:00:00+00:00,0.00467289635715562
2020-05-31 00:00:00+00:00,0.0017826936573832608
2020-06-30 00:00:00+00:00,0.0037080511176963427
2020-07-31 00:00:00+00:00,-0.0050674364101608305
2020-08-31 00:00:00+00:00,0.003984567819686369
2020-09-30 00:00:00+00:00,-0.002900480126715066
2020-10-31 00:00:00+00:00,0.00015856893041332754
2020-11-30 00:00:00+00:00,0.002091463009268102
2020-12-31 00:00:00+00:00,0.002124210872858745
2021-01-31 00:00:00+00:00,-0.0005376397639057506
2021-02-28 00:00:00+00:00,0.01165152065110453
2021-03-31 00:00:00+00:00,0.002691305121455212
2021-04-30 00:00:00+00:00,0.0008781899320227105
2021-05-31 00:00:00+00:00,0.0012458737773113349
2021-06-30 00:00:00+00:00,-0.003164251401237217
2021-07-31 00:00:00+00:00,-0.0007332961600534649
2021-08-31 00:00:00+00:00,0.0026413879557751763
2021-09-30 00:00:00+00:00,-0.004551235325616632
2021-10-31 00:00:00+00:00,0.001962425302171056
2021-11-30 00:00:00+00:00,5.1454174390341834e-05
2021-12-31 00:00:00+00:00,-0.0010387963289147928
2022-01-31 00:00:00+00:00,-0.0042130380316142135
2022-02-28 00:00:00+00:00,0.0022695034666158076
2022-03-31 00:00:00+00:00,0.009181327094244018
2022-04-30 00:00:00+00:00,0.0042232419040313385
2022-05-31 00:00:00+00:00,0.0016459973973590447
2022-06-30 00:00:00+00:00,0.004976706716051771
2022-07-31 00:00:00+00:00,-0.01263210697818884
2022-08-31 00:00:00+00:00,0.010865349722814388
2022-09-30 00:00:00+00:00,0.0068680380949399655
2022-10-31 00:00:00+00:00,-0.0025554193377348433
2022-11-30 00:00:00+00:00,0.0023551445752179045
2022-12-31 00:00:00+00:00,0.007397022722535729
2023-01-31 00:00:00+00:00,-0.0012217852518923156
2023-02-28 00:00:00+00:00,0.0015641353259294721
2023-03-31 00:00:00+00:00,0.0025571316333061755
2023-04-30 00:00:00+00:00,0.0029206301681576896
2023-05-31 00:00:00+00:00,-0.00812513371200152
2023-06-30 00:00:00+00:00,0.0059266643156472565
2023-07-31 00:00:00+00:00,-0.0028234542901152127
2023-08-31 00:00:00+00:00,2.99570163215801e-05
2023-09-30 00:00:00+00:00,0.0051399171743959915
2023-10-31 00:00:00+00:00,-0.0029530610258550194
2023-11-30 00:00:00+00:00,-0.002488668411662065
2023-12-31 00:00:00+00:00,0.00043599429724383576
2024-01-31 00:00:00+00:00,-0.0036236058735173993
2024-02-29 00:00:00+00:00,0.0010926439667000576
2024-03-31 00:00:00+00:00,0.0009680465122925419
2024-04-30 00:00:00+00:00,-0.00369253631311639
2024-05-31 00:00:00+00:00,0.001844191051084909
2024-06-30 00:00:00+00:00,0.005418858771661927
2024-07-31 00:00:00+00:00,-0.01846603445842432
2024-08-31 00:00:00+00:00,-0.001667451544220655
2024-09-30 00:00:00+00:00,-0.004912943780993495
2024-10-31 00:00:00+00:00,0.0067192674025373655
2024-11-30 00:00:00+00:00,-0.0012289225429404915
2024-12-31 00:00:00+00:00,0.00014746580794100517
2025-01-31 00:00:00+00:00,-0.0048262636326088515
2025-02-28 00:00:00+00:00,-0.005800737995975025
2025-03-31 00:00:00+00:00,-0.00314351373380628
2025-04-30 00:00:00+00:00,0.0011456156332640965
2025-05-31 00:00:00+00:00,-0.001641703363215563
2025-06-30 00:00:00+00:00,0.002025167157377883
2025-07-31 00:00:00+00:00,0.008239325288271315
2025-08-31 00:00:00+00:00,-0.004893244107136541
2025-09-30 00:00:00+00:00,-0.002730158717934028
2025-10-31 00:00:00+00:00,0.008760796130978576
2025-11-30 00:00:00+00:00,0.0004254393414793167
2025-12-31 00:00:00+00:00,0.00527171121451242
2026-01-31 00:00:00+00:00,-0.0026926948753588364
2026-02-28 00:00:00+00:00,0.0022236204468362164
2026-03-31 00:00:00+00:00,0.00042248665025179655
2026-04-30 00:00:00+00:00,0.0016492669263623583
2026-05-31 00:00:00+00:00,-0.0009497629154684439
2026-06-30 00:00:00+00:00,-0.0038705059509726025
2026-07-31 00:00:00+00:00,-0.0005950078857352992
2026-08-31 00:00:00+00:00,0.002274903490624647
2026-09-30 00:00:00+00:00,-0.005568175703333789
