time,hpi_ew
2017-04-30 00:00:00+00:00,-0.006722640954287429
2017-05-31 00:00:00+00:00,0.0025154725133134104
2017-06-30 00:00:00+00:00,0.00821815644518109
2017-07-31 00:00:00+00:00,0.011718306385939181
2017-08-31 00:00:00+00:00,-0.0028054959940162494
2017-09-30 00:00:00+00:00,-0.0045162435880005125
2017-10-31 00:00:00+00:00,-0.0008913408414212842
2017-11-30 00:00:00+00:00,-0.006252159292115533
2017-12-31 00:00:00+00:00,0.006328661011183234
2018-01-31 00:00:00+00:00,-0.002135826000230545
2018-02-28 00:00:00+00:00,-0.006929846683732643
2018-03-31 00:00:00+00:00,-0.005892281970497182
2018-04-30 00:00:00+00:00,0.0007887129671677595
2018-05-31 00:00:00+00:00,-2.3776226577010284e-05
2018-06-30 00:00:00+00:00,0.0027900129624214287
2018-07-31 00:00:00+00:00,0.0007681413087807787
2018-08-31 00:00:00+00:00,0.00445249623938504
2018-09-30 00:00:00+00:00,0.0009838118395801843
2018-10-31 00:00:00+00:00,-0.0033435157081637135
2018-11-30 00:00:00+00:00,0.0009874655076071992
2018-12-31 00:00:00+00:00,0.01355643427656461
2019-01-31 00:00:00+00:00,-0.0035071532880822653
2019-02-28 00:00:00+00:00,-0.0010835083184430605
2019-03-31 00:00:00+00:00,-0.0009365982760076719
2019-04-30 00:00:00+00:00,-0.003873882615351043
2019-05-31 00:00:00+00:00,0.006509918719433516
2019-06-30 00:00:00+00:00,0.002287531316202962
2019-07-31 00:00:00+00:00,-0.00295004783009023
2019-08-31 00:00:00+00:00,0.00613593733418516
2019-09-30 00:00:00+00:00,-0.0062899428353165865
2019-10-31 00:00:00+00:00,0.0012125709474479773
2019-11-30 00:00:00+00:00,0.00010451151898238642
2019-12-31 00:00:00+00:00,0.0024979916250411627
2020-01-31 00:00:00+00:00,0.004676951063841139
2020-02-29 00:00:00+00:00,0.0027772855511662975
2020-03-31 00:00:00+00:00,0.016996043957421936
2020-04-30 00:00:00+00:00,0.00705995949211613
2020-05-31 00:00:00+00:00,0.008710649536175952
2020-06-30 00:00:00+00:00,0.009776842643856476
2020-07-31 00:00:00+00:00,0.0020174904654481907
2020-08-31 00:00:00+00:00,0.005245702043633171
2020-09-30 00:00:00+00:00,-0.004190802444341224
2020-10-31 00:00:00+00:00,-0.005188772154311017
2020-11-30 00:00:00+00:00,0.00835688937580703
2020-12-31 00:00:00+00:00,0.0046721447071134126
2021-01-31 00:00:00+00:00,3.810688564542808e-05
2021-02-28 00:00:00+00:00,0.009354440347419501
2021-03-31 00:00:00+00:00,0.0014904464588680888
2021-04-30 00:00:00+00:00,0.0027246712683062224
2021-05-31 00:00:00+00:00,0.0032595808157001027
2021-06-30 00:00:00+00:00,-0.003776154043576896
2021-07-31 00:00:00+00:00,-0.0004238498562733062
2021-08-31 00:00:00+00:00,0.0020226384349377735
2021-09-30 00:00:00+00:00,-0.0017702151124868726
2021-10-31 00:00:00+00:00,0.005601566715827788
2021-11-30 00:00:00+00:00,-0.008042613213182004
2021-12-31 00:00:00+00:00,-0.0006395601508378812
2022-01-31 00:00:00+00:00,-0.007784902200623556
2022-02-28 00:00:00+00:00,0.007248426854586265
2022-03-31 00:00:00+00:00,0.014660142820424271
2022-04-30 00:00:00+00:00,-0.0021485727488196327
2022-05-31 00:00:00+00:00,-0.002262704552936645
2022-06-30 00:00:00+00:00,-0.006252497023537917
2022-07-31 00:00:00+00:00,0.0008896985727582241
2022-08-31 00:00:00+00:00,0.004833781702412443
2022-09-30 00:00:00+00:00,-0.0036811839022805604
2022-10-31 00:00:00+00:00,-0.017575870784990566
2022-11-30 00:00:00+00:00,0.0012202802578580307
2022-12-31 00:00:00+00:00,0.005063866682597062
2023-01-31 00:00:00+00:00,-0.002566601444317973
2023-02-28 00:00:00+00:00,-0.001397707101719381
2023-03-31 00:00:00+00:00,0.004288424278592551
2023-04-30 00:00:00+00:00,0.003669222167277608
2023-05-31 00:00:00+00:00,-0.0030328710533673586
2023-06-30 00:00:00+00:00,-0.008014261942509204
2023-07-31 00:00:00+00:00,0.006000237066513314
2023-08-31 00:00:00+00:00,0.0002689807940032818
2023-09-30 00:00:00+00:00,-0.012695339110894932
2023-10-31 00:00:00+00:00,0.004995277419931998
2023-11-30 00:00:00+00:00,0.0016686073156022552
2023-12-31 00:00:00+00:00,0.01015849068257646
2024-01-31 00:00:00+00:00,-0.0019542213758474425
2024-02-29 00:00:00+00:00,-0.004323855008797728
2024-03-31 00:00:00+00:00,-0.001449779559687281
2024-04-30 00:00:00+00:00,0.002727727726796081
2024-05-31 00:00:00+00:00,0.003820895782211453
2024-06-30 00:00:00+00:00,0.005101826902069284
2024-07-31 00:00:00+00:00,-0.012281633308508177
2024-08-31 00:00:00+00:00,0.0015304971975687032
2024-09-30 00:00:00+00:00,0.00033489246221396485
2024-10-31 00:00:00+00:00,-0.005312402769744651
2024-11-30 00:00:00+00:00,0.0018353381130655766
2024-12-31 00:00:00+00:00,-0.005896263941537083
2025-01-31 00:00:00+00:00,0.0013806716888236092
2025-02-28 00:00:00+00:00,0.00013823940801649393
2025-03-31 00:00:00+00:00,0.0024082563772465093
2025-04-30 00:00:00+00:00,0.0020697265720623914
2025-05-31 00:00:00+00:00,0.001496837220015701
2025-06-30 00:00:00+00:00,0.0033796447922271877
2025-07-31 00:00:00+00:00,-0.005918445709300779
2025-08-31 00:00:00+00:00,0.005853933395657096
2025-09-30 00:00:00+00:00,0.004367238975179877
2025-10-31 00:00:00+00:00,-0.002986598164026688
2025-11-30 00:00:00+00:00,-0.0002811937208607729
2025-12-31 00:00:00+00:00,0.00021261544068029714
2026-01-31 00:00:00+00:00,0.0033648078470296383
2026-02-28 00:00:00+00:00,-0.0014456856823227282
2026-03-31 00:00:00+00:00,-0.0031314688933221646
2026-04-30 00:00:00+00:00,0.0036969112730727005
2026-05-31 00:00:00+00:00,-3.908714112677014e-05
2026-06-30 00:00:00+00:00,-0.004986246908949443
2026-07-31 00:00:00+00:00,-0.0007732953901432582
2026-08-31 00:00:00+00:00,-0.00044086705046919583
2026-09-30 00:00:00+00:00,0.0027330127678422134
