time,z_21d
2013-04-08 23:00:00+00:00,-0.3823016291173395
2013-04-09 23:00:00+00:00,-0.5864348838885527
2013-04-10 23:00:00+00:00,-0.5634364903485211
2013-04-11 23:00:00+00:00,-0.4761378902947757
2013-04-14 23:00:00+00:00,-0.4873758067671095
2013-04-15 23:00:00+00:00,-0.6715499769146593
2013-04-16 23:00:00+00:00,-0.33620863907968
2013-04-17 23:00:00+00:00,-0.13483136866535778
2013-04-18 23:00:00+00:00,0.16760985784437205
2013-04-21 23:00:00+00:00,0.10872145655987901
2013-04-22 23:00:00+00:00,-0.05169718243643272
2013-04-23 23:00:00+00:00,-0.24452902774493196
2013-04-24 23:00:00+00:00,-0.3059263082234143
2013-04-25 23:00:00+00:00,-0.24914499432561363
2013-04-28 23:00:00+00:00,-0.20012057021964794
2013-04-29 23:00:00+00:00,-0.20454270986324888
2013-04-30 23:00:00+00:00,0.030552125049154825
2013-05-01 23:00:00+00:00,0.1691350373622969
2013-05-02 23:00:00+00:00,0.18173656369837313
2013-05-05 23:00:00+00:00,0.3600714529143553
2013-05-06 23:00:00+00:00,0.33609813648935183
2013-05-07 23:00:00+00:00,0.224350767533567
2013-05-08 23:00:00+00:00,0.20931313950421906
2013-05-09 23:00:00+00:00,0.18590858674895766
2013-05-12 23:00:00+00:00,0.5885603439788106
2013-05-13 23:00:00+00:00,0.8808449642063224
2013-05-14 23:00:00+00:00,0.7912852800207423
2013-05-15 23:00:00+00:00,0.6815446200194417
2013-05-16 23:00:00+00:00,0.45970170030065116
2013-05-19 23:00:00+00:00,0.21465309714944808
2013-05-20 23:00:00+00:00,0.5367227640329851
2013-05-21 23:00:00+00:00,0.7756982230846616
2013-05-22 23:00:00+00:00,0.839580425915826
2013-05-23 23:00:00+00:00,1.3222125454887905
2013-05-26 23:00:00+00:00,1.5161009161847177
2013-05-27 23:00:00+00:00,1.4490646340437106
2013-05-28 23:00:00+00:00,1.3657066331753331
2013-05-29 23:00:00+00:00,1.5448350183350172
2013-05-30 23:00:00+00:00,1.8031495027882742
2013-06-02 23:00:00+00:00,1.9219543173714497
2013-06-03 23:00:00+00:00,1.9863408229842292
2013-06-04 23:00:00+00:00,2.4063152591123447
2013-06-05 23:00:00+00:00,2.4913853583713736
2013-06-06 23:00:00+00:00,2.6468193552602055
2013-06-09 23:00:00+00:00,2.9933439816945997
2013-06-10 23:00:00+00:00,2.9753692514980297
2013-06-11 23:00:00+00:00,2.5257843824117794
2013-06-12 23:00:00+00:00,2.5106347761398347
2013-06-13 23:00:00+00:00,2.5224158310605946
2013-06-16 23:00:00+00:00,2.8312618991388545
2013-06-17 23:00:00+00:00,2.7247945444167336
2013-06-18 23:00:00+00:00,2.4565916809610835
2013-06-19 23:00:00+00:00,2.3333542311229234
2013-06-20 23:00:00+00:00,2.8628034997208314
2013-06-23 23:00:00+00:00,2.5520871252800603
2013-06-24 23:00:00+00:00,2.6144309153604857
2013-06-25 23:00:00+00:00,2.564154927151041
2013-06-26 23:00:00+00:00,2.644173811749448
2013-06-27 23:00:00+00:00,2.476547697223225
2013-06-30 23:00:00+00:00,2.1145314189796682
2013-07-01 23:00:00+00:00,2.10966236199
2013-07-02 23:00:00+00:00,2.077466122460488
2013-07-03 23:00:00+00:00,1.9146574276707118
2013-07-04 23:00:00+00:00,1.8843457812843432
2013-07-07 23:00:00+00:00,1.963758784072853
2013-07-08 23:00:00+00:00,1.9153805971275368
2013-07-09 23:00:00+00:00,1.6788315056624699
2013-07-10 23:00:00+00:00,1.864807331008622
2013-07-11 23:00:00+00:00,2.855351778742451
2013-07-14 23:00:00+00:00,2.766088638225542
2013-07-15 23:00:00+00:00,2.5588539369712398
2013-07-16 23:00:00+00:00,2.4655659948640563
2013-07-17 23:00:00+00:00,2.7503840925878538
2013-07-18 23:00:00+00:00,2.672097705709797
2013-07-21 23:00:00+00:00,2.162926449163394
2013-07-22 23:00:00+00:00,2.0193165298105096
2013-07-23 23:00:00+00:00,1.8198521889746602
2013-07-24 23:00:00+00:00,1.811604485463471
2013-07-25 23:00:00+00:00,1.9374006424201562
2013-07-28 23:00:00+00:00,2.0813476255147645
2013-07-29 23:00:00+00:00,2.029873147682187
2013-07-30 23:00:00+00:00,1.9297756951624279
2013-07-31 23:00:00+00:00,1.8956749709107712
2013-08-01 23:00:00+00:00,1.7860366285682037
2013-08-04 23:00:00+00:00,1.8369769953621329
2013-08-05 23:00:00+00:00,1.8336953519807835
2013-08-06 23:00:00+00:00,1.5719178482010858
2013-08-07 23:00:00+00:00,1.5107589883744197
2013-08-08 23:00:00+00:00,1.4808758806246896
2013-08-11 23:00:00+00:00,0.7597465118400275
2013-08-12 23:00:00+00:00,0.6608093499774791
2013-08-13 23:00:00+00:00,0.6784378581081791
2013-08-14 23:00:00+00:00,0.7216846594227944
2013-08-15 23:00:00+00:00,0.479777378500709
2013-08-18 23:00:00+00:00,0.6005423152841455
2013-08-19 23:00:00+00:00,0.6550976879124343
2013-08-20 23:00:00+00:00,0.6354681392814368
2013-08-21 23:00:00+00:00,0.7590615169691673
2013-08-22 23:00:00+00:00,1.0118255078430065
2013-08-25 23:00:00+00:00,0.8275577496557855
2013-08-26 23:00:00+00:00,0.5638807160836912
2013-08-27 23:00:00+00:00,0.553294222179314
2013-08-28 23:00:00+00:00,0.5832158187978876
2013-08-29 23:00:00+00:00,0.5041025943074717
2013-09-01 23:00:00+00:00,0.5144950563355822
2013-09-02 23:00:00+00:00,0.2850399968988441
2013-09-03 23:00:00+00:00,0.06251531676501876
2013-09-04 23:00:00+00:00,0.006263193596062294
2013-09-05 23:00:00+00:00,0.07963817089552569
2013-09-08 23:00:00+00:00,0.044304991719825826
2013-09-09 23:00:00+00:00,0.11580386293147962
2013-09-10 23:00:00+00:00,0.15154241165788693
2013-09-11 23:00:00+00:00,0.06963405744068923
2013-09-12 23:00:00+00:00,0.22207013043043775
2013-09-15 23:00:00+00:00,0.1723946282721504
2013-09-16 23:00:00+00:00,0.19944946218297036
2013-09-17 23:00:00+00:00,0.10196785495180054
2013-09-18 23:00:00+00:00,0.032948079118107765
2013-09-19 23:00:00+00:00,0.37908746693952267
2013-09-22 23:00:00+00:00,0.1435305011452033
2013-09-23 23:00:00+00:00,0.14676136540962648
2013-09-24 23:00:00+00:00,0.10141691603364476
2013-09-25 23:00:00+00:00,0.2486063929209914
2013-09-26 23:00:00+00:00,0.15259678630819953
2013-09-29 23:00:00+00:00,0.08117516771352513
2013-09-30 23:00:00+00:00,3.5790134250357916e-05
2013-10-01 23:00:00+00:00,0.02483560144845073
2013-10-02 23:00:00+00:00,-0.017428262617693185
2013-10-03 23:00:00+00:00,0.041109414607592445
2013-10-06 23:00:00+00:00,-0.10224466901159698
2013-10-08 23:00:00+00:00,-0.07018791581941185
2013-10-09 23:00:00+00:00,-0.2699028963063747
2013-10-10 23:00:00+00:00,-0.256784957335696
2013-10-13 23:00:00+00:00,-0.3532279353188147
2013-10-14 23:00:00+00:00,-0.5077561494292033
2013-10-15 23:00:00+00:00,-0.5047618438151872
2013-10-16 23:00:00+00:00,-0.6564839652604143
2013-10-17 23:00:00+00:00,-0.6279523773686988
2013-10-20 23:00:00+00:00,-0.34758333453206314
2013-10-21 23:00:00+00:00,-0.9012561193539529
2013-10-22 23:00:00+00:00,-0.9716038636957901
2013-10-23 23:00:00+00:00,-0.7939264480811814
