,USD,JPY,CAD,AUD,GBP,EUR,CHF,NZD
2018-11-01 00:00:00+00:00,70.77787,77.17896,74.3,73.57182,75.41795,74.28925,80.49798,77.94174
2018-12-01 00:00:00+00:00,70.9372,77.31409,74.4,73.64428,75.68453,74.40601,80.17934,76.88263
2019-01-01 00:00:00+00:00,70.99467,77.4545,74.5,73.74029,75.68453,74.40601,80.17934,76.88263
2019-02-01 00:00:00+00:00,71.00589,77.36543,74.4,73.81447,75.68453,74.40601,80.17934,76.88263
2019-03-01 00:00:00+00:00,70.99467,77.36459,74.3,73.95524,75.90135,74.73274,80.27985,77.48905
2019-04-01 00:00:00+00:00,71.03883,77.57738,74.4,73.90179,75.90135,74.73274,80.27985,77.48905
2019-05-01 00:00:00+00:00,71.06048,77.62175,74.2,73.98578,75.90135,74.73274,80.27985,77.48905
2019-06-01 00:00:00+00:00,71.10706,77.55888,74.6,74.03773,76.09077,74.90123,80.825,77.5748
2019-07-01 00:00:00+00:00,71.11713,77.69649,74.8,73.96372,76.09077,74.90123,80.825,77.5748
2019-08-01 00:00:00+00:00,71.28112,77.85503,74.8,73.97874,76.09077,74.90123,80.825,77.5748
2019-09-01 00:00:00+00:00,71.27961,77.95105,74.6,74.08031,76.00607,74.87363,80.44422,77.49616
2019-10-01 00:00:00+00:00,71.43973,77.98476,74.7,74.29291,76.00607,74.87363,80.44422,77.49616
2019-11-01 00:00:00+00:00,71.72469,77.85782,74.7,74.30699,76.00607,74.87363,80.44422,77.49616
2019-12-01 00:00:00+00:00,71.73573,78.07287,74.5,74.05116,76.3785,74.74213,80.38538,77.23566
2020-01-01 00:00:00+00:00,71.71878,78.09828,74.4,74.04185,76.3785,74.74213,80.38538,77.23566
2020-02-01 00:00:00+00:00,71.70496,78.12046,74.6,74.30398,76.3785,74.74213,80.38538,77.23566
2020-03-01 00:00:00+00:00,71.74509,78.01412,74.6,74.28845,75.93701,73.89009,80.69367,77.70253
2020-04-01 00:00:00+00:00,71.79226,78.18458,74.5,74.17184,75.93701,73.89009,80.69367,77.70253
2020-05-01 00:00:00+00:00,70.52778,78.01849,70.0,74.16198,75.93701,73.89009,80.69367,77.70253
2020-06-01 00:00:00+00:00,60.14686,77.09895,62.3,70.86382,75.41039,73.38974,79.63692,76.79701
2020-07-01 00:00:00+00:00,62.19617,77.03953,63.6,69.20893,75.41039,73.38974,79.63692,76.79701
2020-08-01 00:00:00+00:00,64.80215,77.09756,67.8,70.49151,75.41039,73.38974,79.63692,76.79701
2020-09-01 00:00:00+00:00,65.41129,77.05296,69.3,71.31148,74.6079,73.25167,79.73587,76.09912
2020-10-01 00:00:00+00:00,66.90645,77.27139,70.3,72.0891,74.6079,73.25167,79.73587,76.09912
2020-11-01 00:00:00+00:00,66.94009,77.20152,72.0,71.8959,74.6079,73.25167,79.73587,76.09912
2020-12-01 00:00:00+00:00,67.94354,77.26669,72.3,72.71243,74.32446,73.37981,79.67686,76.42864
2021-01-01 00:00:00+00:00,67.83929,77.62296,72.4,73.28349,74.32446,73.37981,79.67686,76.42864
2021-02-01 00:00:00+00:00,67.91862,77.51882,72.1,73.47755,74.32446,73.37981,79.67686,76.42864
2021-03-01 00:00:00+00:00,68.14214,77.69057,71.2,73.58348,74.4341,74.91333,79.28152,77.11259
2021-04-01 00:00:00+00:00,68.39892,77.80066,72.2,73.95698,74.4341,74.91333,79.28152,77.11259
2021-05-01 00:00:00+00:00,68.53782,77.82777,73.1,74.4192,74.4341,74.91333,79.28152,77.11259
2021-06-01 00:00:00+00:00,68.60886,77.87178,72.4,74.40141,74.71308,75.50627,79.25332,77.77016
2021-07-01 00:00:00+00:00,68.94581,77.73694,72.3,74.8986,74.71308,75.50627,79.25332,77.77016
2021-08-01 00:00:00+00:00,69.12867,77.79269,73.3,75.08379,74.71308,75.50627,79.25332,77.77016
2021-09-01 00:00:00+00:00,69.70444,78.09167,73.7,75.22952,75.05502,76.38141,79.77876,79.07472
2021-10-01 00:00:00+00:00,69.71773,78.03373,74.0,74.50802,75.05502,76.38141,79.77876,79.07472
2021-11-01 00:00:00+00:00,69.94389,77.93478,74.7,73.69197,75.05502,76.38141,79.77876,79.07472
2021-12-01 00:00:00+00:00,70.24766,77.84507,74.8,73.40914,75.06447,76.48544,80.08484,79.15732
2022-01-01 00:00:00+00:00,70.64531,77.84905,75.3,75.50838,75.06447,76.48544,80.08484,79.15732
2022-02-01 00:00:00+00:00,70.80954,78.06096,75.4,75.89635,75.06447,76.48544,80.08484,79.15732
2022-03-01 00:00:00+00:00,70.70284,77.92846,74.4,76.14375,75.1293,76.89297,79.94798,79.06921
2022-04-01 00:00:00+00:00,70.8951,78.10136,75.6,76.37057,75.1293,76.89297,79.94798,79.06921
2022-05-01 00:00:00+00:00,71.23441,78.27325,75.6,76.46731,75.1293,76.89297,79.94798,79.06921
2022-06-01 00:00:00+00:00,71.17676,78.57173,75.7,76.57713,75.04936,77.0446,80.07493,79.10365
2022-07-01 00:00:00+00:00,71.36028,78.57688,75.9,76.76238,75.04936,77.0446,80.07493,79.10365
2022-08-01 00:00:00+00:00,71.26627,78.46429,75.8,77.13125,75.04936,77.0446,80.07493,79.10365
2022-09-01 00:00:00+00:00,71.35709,78.65301,75.7,77.11121,74.97271,76.86849,80.17351,80.06654
2022-10-01 00:00:00+00:00,71.50606,78.59109,75.5,77.31236,74.97271,76.86849,80.17351,80.06654
2022-11-01 00:00:00+00:00,71.42279,78.64248,75.6,77.12003,74.97271,76.86849,80.17351,80.06654
2022-12-01 00:00:00+00:00,71.30981,78.65723,75.8,77.13859,75.14142,76.99464,80.1153,80.10938
2023-01-01 00:00:00+00:00,71.32746,78.43537,75.8,77.30029,75.14142,76.99464,80.1153,80.10938
2023-02-01 00:00:00+00:00,71.59909,78.49779,76.0,77.15417,75.14142,76.99464,80.1153,80.10938
2023-03-01 00:00:00+00:00,71.61212,78.72292,76.2,77.07324,75.30803,77.29436,80.66384,80.30295
2023-04-01 00:00:00+00:00,71.73901,78.53474,76.2,76.9988,75.30803,77.29436,80.66384,80.30295
2023-05-01 00:00:00+00:00,71.85803,78.66525,76.2,77.33135,75.30803,77.29436,80.66384,80.30295
2023-06-01 00:00:00+00:00,71.9272,78.8377,76.1,77.18699,75.2,77.42627,80.72514,80.25645
2023-07-01 00:00:00+00:00,71.92677,78.85413,75.9,77.40285,75.2,77.42627,80.72514,80.25645
2023-08-01 00:00:00+00:00,72.03323,78.97825,76.0,77.25918,75.2,77.42627,80.72514,80.25645
2023-09-01 00:00:00+00:00,72.0032,78.9436,75.9,77.20059,74.9,77.21247,80.55523,79.69839
2023-10-01 00:00:00+00:00,72.13638,79.00676,75.8,77.31197,74.9,77.21247,80.55523,79.69839
2023-11-01 00:00:00+00:00,72.07221,79.17665,75.8,77.06539,74.9,77.21247,80.55523,79.69839
2023-12-01 00:00:00+00:00,72.02565,79.0451,75.6,77.13321,74.9,77.09928,80.6572,79.59664
2024-01-01 00:00:00+00:00,72.18038,79.21133,75.5,77.27994,74.9,77.09928,80.6572,79.59664
2024-02-01 00:00:00+00:00,71.80983,79.27271,75.4,76.92056,74.9,77.09928,80.6572,79.59664
2024-03-01 00:00:00+00:00,71.88985,79.17531,75.2,76.70855,74.5,77.16428,80.39716,78.97461
2024-04-01 00:00:00+00:00,71.81946,79.15678,75.2,76.96639,74.5,77.16428,80.39716,78.97461
2024-05-01 00:00:00+00:00,71.94751,79.15578,75.1,76.70747,74.5,77.16428,80.39716,78.97461
2024-06-01 00:00:00+00:00,71.95541,79.19585,75.1,76.75752,74.5,77.30707,80.50693,78.78323
2024-07-01 00:00:00+00:00,71.82443,79.15056,74.9,76.88052,74.5,77.30707,80.50693,78.78323
2024-08-01 00:00:00+00:00,71.86778,79.47649,74.6,76.86382,74.5,77.30707,80.50693,78.78323
2024-09-01 00:00:00+00:00,71.8697,79.45033,74.4,77.16393,75.0,77.19332,80.29053,78.25227
2024-10-01 00:00:00+00:00,71.78108,79.66106,74.4,77.23019,75.0,77.19332,80.29053,78.25227
2024-11-01 00:00:00+00:00,71.92738,79.61464,74.3,77.32429,75.0,77.19332,80.29053,78.25227
2024-12-01 00:00:00+00:00,71.74248,79.70255,74.2,77.22292,75.0,77.26013,80.24884,77.81378
2025-01-01 00:00:00+00:00,71.69263,79.71358,74.2,77.17557,75.0,77.26013,80.24884,77.81378
2025-02-01 00:00:00+00:00,71.90823,79.78051,74.3,77.36926,75.0,77.26013,80.24884,77.81378
2025-03-01 00:00:00+00:00,71.92233,79.89806,74.5,77.58782,75.1,77.25883,80.11088,77.53424
2025-04-01 00:00:00+00:00,71.76333,79.9012,74.3,77.13943,75.1,77.25883,80.11088,77.53424
2025-05-01 00:00:00+00:00,71.7707,79.935,74.2,76.88459,75.1,77.25883,80.11088,77.53424
2025-06-01 00:00:00+00:00,71.90392,79.93775,73.9,77.40015,75.3,77.08231,80.0731,77.24334
2025-07-01 00:00:00+00:00,71.64339,80.15493,74.0,77.26849,75.3,77.08231,80.0731,77.24334
2025-08-01 00:00:00+00:00,71.74446,80.22459,74.2,77.15117,75.3,77.08231,80.0731,77.24334
2025-09-01 00:00:00+00:00,71.57912,80.22685,74.0,77.28351,75.1,77.02869,79.85629,76.90469
2025-10-01 00:00:00+00:00,71.64075,80.02437,73.8,77.07726,75.1,77.02869,79.85629,76.90469
2025-11-01 00:00:00+00:00,71.72832,80.12442,74.1,77.03234,75.1,77.02869,79.85629,76.90469
2025-12-01 00:00:00+00:00,71.75226,80.25913,74.4,77.10487,75.0,77.32418,79.66704,77.26791
2026-01-01 00:00:00+00:00,71.74026,80.3141,74.5,76.87645,75.0,77.32418,79.66704,77.26791
2026-02-01 00:00:00+00:00,71.83738,80.33372,74.5,77.17689,75.0,77.32418,79.66704,77.26791
2026-03-01 00:00:00+00:00,71.76307,80.11212,74.5,77.22336,75.0,77.28336,79.60226,76.96479
2026-04-01 00:00:00+00:00,71.75286,80.30551,74.2,77.25548,75.0,77.28336,79.60226,76.96479
2026-05-01 00:00:00+00:00,71.77748,80.1832,74.3,77.17122,75.0,77.28336,79.60226,76.96479
2026-06-01 00:00:00+00:00,71.66775,80.4752,74.3,76.93171,75.1,77.32463,79.53832,77.07593
2026-07-01 00:00:00+00:00,71.78596,80.61528,74.6,76.99722,,,,
2026-08-01 00:00:00+00:00,71.51053,80.43223,74.7,77.35899,,,,
2026-09-01 00:00:00+00:00,71.62794,80.50604,75.0,77.09666,,,,
2026-10-01 00:00:00+00:00,,,74.8,,,,,
