time,cpi_ew
2020-03-31 00:00:00+00:00,-0.014628655213855035
2020-04-30 00:00:00+00:00,0.00609932183912365
2020-05-31 00:00:00+00:00,0.006289731882306748
2020-06-30 00:00:00+00:00,0.010641375804401276
2020-07-31 00:00:00+00:00,0.007052438174111719
2020-08-31 00:00:00+00:00,-0.0013709099899861243
2020-09-30 00:00:00+00:00,-9.732419057983943e-05
2020-10-31 00:00:00+00:00,0.00023446168860097316
2020-11-30 00:00:00+00:00,0.007262713984415692
2020-12-31 00:00:00+00:00,-0.002064266586689123
2021-01-31 00:00:00+00:00,0.0039628065956118785
2021-02-28 00:00:00+00:00,0.007652113863135579
2021-03-31 00:00:00+00:00,0.0008298007202502955
2021-04-30 00:00:00+00:00,0.0031685330532207345
2021-05-31 00:00:00+00:00,0.0014444972382487986
2021-06-30 00:00:00+00:00,-0.000769548481483584
2021-07-31 00:00:00+00:00,-0.008042637185420642
2021-08-31 00:00:00+00:00,-0.0008457627289590874
2021-09-30 00:00:00+00:00,0.0009366571329956219
2021-10-31 00:00:00+00:00,0.003853282614649789
2021-11-30 00:00:00+00:00,-0.004252536968677223
2021-12-31 00:00:00+00:00,-0.004487559047052447
2022-01-31 00:00:00+00:00,0.001239215681293926
2022-02-28 00:00:00+00:00,-0.0015387514583684592
2022-03-31 00:00:00+00:00,-0.0032009432579981345
2022-04-30 00:00:00+00:00,-0.00040170805821315714
2022-05-31 00:00:00+00:00,-0.002586960665278637
2022-06-30 00:00:00+00:00,-0.005190144595486612
2022-07-31 00:00:00+00:00,-0.006396907957087139
2022-08-31 00:00:00+00:00,-0.0028073003883186676
2022-09-30 00:00:00+00:00,-0.0023265738486673015
2022-10-31 00:00:00+00:00,0.00914744462063366
2022-11-30 00:00:00+00:00,-0.0017560376638384723
2022-12-31 00:00:00+00:00,-0.0007719971837536477
2023-01-31 00:00:00+00:00,0.004960182883489539
2023-02-28 00:00:00+00:00,-0.0005288598707058334
2023-03-31 00:00:00+00:00,0.0007156087322315319
2023-04-30 00:00:00+00:00,0.004535656561892143
2023-05-31 00:00:00+00:00,-0.0028025970563976266
2023-06-30 00:00:00+00:00,-0.001949762351404094
2023-07-31 00:00:00+00:00,0.002095033244974287
2023-08-31 00:00:00+00:00,0.0021891948033461173
2023-09-30 00:00:00+00:00,-0.002339974003799261
2023-10-31 00:00:00+00:00,-0.0003590204658127094
2023-11-30 00:00:00+00:00,0.007030766634267938
2023-12-31 00:00:00+00:00,-0.000163849461753518
2024-01-31 00:00:00+00:00,-0.0020418960966696043
2024-02-29 00:00:00+00:00,-0.0008404991485749802
2024-03-31 00:00:00+00:00,-0.0023191371626680723
2024-04-30 00:00:00+00:00,-0.001007019920318375
2024-05-31 00:00:00+00:00,0.0016099404546954244
2024-06-30 00:00:00+00:00,0.001362058449215775
2024-07-31 00:00:00+00:00,-0.006942616177547212
2024-08-31 00:00:00+00:00,0.0034014192586020453
2024-09-30 00:00:00+00:00,0.00016974546326586903
2024-10-31 00:00:00+00:00,0.0027398307525141607
2024-11-30 00:00:00+00:00,2.68575674462479e-05
2024-12-31 00:00:00+00:00,-6.0110775125132854e-05
2025-01-31 00:00:00+00:00,-0.0010062400178780795
2025-02-28 00:00:00+00:00,0.0015976611075780855
2025-03-31 00:00:00+00:00,0.008030748891673767
2025-04-30 00:00:00+00:00,-0.003233010343898557
2025-05-31 00:00:00+00:00,0.0007234566082945371
2025-06-30 00:00:00+00:00,-0.0018466067032162359
2025-07-31 00:00:00+00:00,-0.0019913556799505683
2025-08-31 00:00:00+00:00,0.0009875316976670767
2025-09-30 00:00:00+00:00,-0.001593417949143805
2025-10-31 00:00:00+00:00,-0.002389322509573577
2025-11-30 00:00:00+00:00,0.0017029112466002694
2025-12-31 00:00:00+00:00,0.0001662942033839876
2026-01-31 00:00:00+00:00,-0.0015840800400187538
2026-02-28 00:00:00+00:00,-0.0018653620989743658
2026-03-31 00:00:00+00:00,0.0021808646928787034
2026-04-30 00:00:00+00:00,0.0011248033464490437
2026-05-31 00:00:00+00:00,-0.0017175836855090054
2026-06-30 00:00:00+00:00,0.003173882528438643
2026-07-31 00:00:00+00:00,0.0020857648335617096
2026-08-31 00:00:00+00:00,0.0016544418040005393
2026-09-30 00:00:00+00:00,0.0009502291824194931
